iso3c,country,animal,system_1,system_2,product,tonnes_per_head,gapfilled
TUR,Turkey,sheep,non-dairy,All systems,meat,0.005749443718672955,NA
TKM,Turkmenistan,buffaloes,dairy,All systems,milk,0,NA
TKM,Turkmenistan,buffaloes,dairy,All systems,meat,0,NA
TKM,Turkmenistan,buffaloes,non-dairy,All systems,milk,0,NA
TKM,Turkmenistan,buffaloes,non-dairy,All systems,meat,0.034987621953994026,NA
TKM,Turkmenistan,cows,dairy,All systems,milk,0.8174523301348334,NA
TKM,Turkmenistan,cows,dairy,All systems,meat,0.06276630263150645,NA
TKM,Turkmenistan,cows,non-dairy,All systems,milk,0,NA
TKM,Turkmenistan,cows,non-dairy,All systems,meat,0,NA
TKM,Turkmenistan,goats,dairy,All systems,milk,0,NA
TKM,Turkmenistan,goats,dairy,All systems,meat,0,NA
TKM,Turkmenistan,goats,non-dairy,All systems,milk,0,NA
TKM,Turkmenistan,goats,non-dairy,All systems,meat,0.006302771030926853,NA
TKM,Turkmenistan,sheep,dairy,All systems,milk,0,NA
TKM,Turkmenistan,sheep,dairy,All systems,meat,0,NA
TKM,Turkmenistan,sheep,non-dairy,All systems,milk,0,NA
TKM,Turkmenistan,sheep,non-dairy,All systems,meat,0.004674623025439481,NA
TCA,Turks & Caicos Islands,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
TCA,Turks & Caicos Islands,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
TCA,Turks & Caicos Islands,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
TCA,Turks & Caicos Islands,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
TCA,Turks & Caicos Islands,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean
TCA,Turks & Caicos Islands,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean
TCA,Turks & Caicos Islands,cows,non-dairy,All systems,milk,0,rate gf with global mean
TCA,Turks & Caicos Islands,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean
TCA,Turks & Caicos Islands,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean
TCA,Turks & Caicos Islands,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean
TCA,Turks & Caicos Islands,goats,non-dairy,All systems,milk,0,rate gf with global mean
TCA,Turks & Caicos Islands,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean
TCA,Turks & Caicos Islands,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean
TCA,Turks & Caicos Islands,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean
TCA,Turks & Caicos Islands,sheep,non-dairy,All systems,milk,0,rate gf with global mean
TCA,Turks & Caicos Islands,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean
TUV,Tuvalu,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
TUV,Tuvalu,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
TUV,Tuvalu,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
TUV,Tuvalu,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
TUV,Tuvalu,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean
TUV,Tuvalu,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean
TUV,Tuvalu,cows,non-dairy,All systems,milk,0,rate gf with global mean
TUV,Tuvalu,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean
TUV,Tuvalu,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean
TUV,Tuvalu,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean
TUV,Tuvalu,goats,non-dairy,All systems,milk,0,rate gf with global mean
TUV,Tuvalu,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean
TUV,Tuvalu,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean
TUV,Tuvalu,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean
TUV,Tuvalu,sheep,non-dairy,All systems,milk,0,rate gf with global mean
TUV,Tuvalu,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean
VIR,U.S. Virgin Islands,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
VIR,U.S. Virgin Islands,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
VIR,U.S. Virgin Islands,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
VIR,U.S. Virgin Islands,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
VIR,U.S. Virgin Islands,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean
VIR,U.S. Virgin Islands,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean
VIR,U.S. Virgin Islands,cows,non-dairy,All systems,milk,0,rate gf with global mean
VIR,U.S. Virgin Islands,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean
VIR,U.S. Virgin Islands,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean
VIR,U.S. Virgin Islands,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean
VIR,U.S. Virgin Islands,goats,non-dairy,All systems,milk,0,rate gf with global mean
VIR,U.S. Virgin Islands,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean
VIR,U.S. Virgin Islands,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean
VIR,U.S. Virgin Islands,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean
VIR,U.S. Virgin Islands,sheep,non-dairy,All systems,milk,0,rate gf with global mean
VIR,U.S. Virgin Islands,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean
UGA,Uganda,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
UGA,Uganda,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
UGA,Uganda,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
UGA,Uganda,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
UGA,Uganda,cows,dairy,All systems,milk,0.1007101336909308,NA
UGA,Uganda,cows,dairy,All systems,meat,0.015225091369595477,NA
UGA,Uganda,cows,non-dairy,All systems,milk,0,NA
UGA,Uganda,cows,non-dairy,All systems,meat,0.014603430528481806,NA
UGA,Uganda,goats,dairy,All systems,milk,0,NA
UGA,Uganda,goats,dairy,All systems,meat,0,NA
UGA,Uganda,goats,non-dairy,All systems,milk,0,NA
UGA,Uganda,goats,non-dairy,All systems,meat,0.003792299233172598,NA
UGA,Uganda,sheep,dairy,All systems,milk,0,NA
UGA,Uganda,sheep,dairy,All systems,meat,0,NA
UGA,Uganda,sheep,non-dairy,All systems,milk,0,NA
UGA,Uganda,sheep,non-dairy,All systems,meat,0.004283838469646688,NA
UKR,Ukraine,buffaloes,dairy,All systems,milk,0,NA
UKR,Ukraine,buffaloes,dairy,All systems,meat,0,NA
UKR,Ukraine,buffaloes,non-dairy,All systems,milk,0,NA
UKR,Ukraine,buffaloes,non-dairy,All systems,meat,0.055037263190180895,NA
UKR,Ukraine,cows,dairy,All systems,milk,1.5105288491186044,NA
UKR,Ukraine,cows,dairy,All systems,meat,0.0861972193535029,NA
UKR,Ukraine,cows,non-dairy,All systems,milk,0,NA
UKR,Ukraine,cows,non-dairy,All systems,meat,0,NA
UKR,Ukraine,goats,dairy,All systems,milk,0.21059587273300032,NA
UKR,Ukraine,goats,dairy,All systems,meat,0.012335705759661184,NA
UKR,Ukraine,goats,non-dairy,All systems,milk,0,NA
UKR,Ukraine,goats,non-dairy,All systems,meat,0,NA
UKR,Ukraine,sheep,dairy,All systems,milk,0.02997174202018351,NA
UKR,Ukraine,sheep,dairy,All systems,meat,0.008328026751175954,NA
UKR,Ukraine,sheep,non-dairy,All systems,milk,0,NA
UKR,Ukraine,sheep,non-dairy,All systems,meat,0,NA
ARE,United Arab Emirates,buffaloes,dairy,All systems,milk,0,NA
ARE,United Arab Emirates,buffaloes,dairy,All systems,meat,0,NA
ARE,United Arab Emirates,buffaloes,non-dairy,All systems,milk,0,NA
ARE,United Arab Emirates,buffaloes,non-dairy,All systems,meat,0.03756378859817579,NA
ARE,United Arab Emirates,cows,dairy,All systems,milk,0.32711978087432636,NA
ARE,United Arab Emirates,cows,dairy,All systems,meat,0.022446266782349154,NA
ARE,United Arab Emirates,cows,non-dairy,All systems,milk,0,NA
ARE,United Arab Emirates,cows,non-dairy,All systems,meat,0,NA
ARE,United Arab Emirates,goats,dairy,All systems,milk,0.032498758584431804,NA
ARE,United Arab Emirates,goats,dairy,All systems,meat,0.010039813092236328,NA
ARE,United Arab Emirates,goats,non-dairy,All systems,milk,0,NA
ARE,United Arab Emirates,goats,non-dairy,All systems,meat,0.010039802561829207,NA
ARE,United Arab Emirates,sheep,dairy,All systems,milk,0.027884495206660354,NA
ARE,United Arab Emirates,sheep,dairy,All systems,meat,0.005868006455399276,NA
ARE,United Arab Emirates,sheep,non-dairy,All systems,milk,0,NA
ARE,United Arab Emirates,sheep,non-dairy,All systems,meat,0.005868015718867502,NA
GBR,United Kingdom,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
GBR,United Kingdom,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
GBR,United Kingdom,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
GBR,United Kingdom,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
GBR,United Kingdom,cows,dairy,All systems,milk,2.7000758896432373,NA
GBR,United Kingdom,cows,dairy,All systems,meat,0.08624704861948933,NA
GBR,United Kingdom,cows,non-dairy,All systems,milk,0,NA
GBR,United Kingdom,cows,non-dairy,All systems,meat,0.08977400251913246,NA
GBR,United Kingdom,goats,dairy,All systems,milk,0,NA
GBR,United Kingdom,goats,dairy,All systems,meat,0,NA
GBR,United Kingdom,goats,non-dairy,All systems,milk,0,NA
GBR,United Kingdom,goats,non-dairy,All systems,meat,0.010916685944611405,NA
GBR,United Kingdom,sheep,dairy,All systems,milk,0,NA
GBR,United Kingdom,sheep,dairy,All systems,meat,0,NA
GBR,United Kingdom,sheep,non-dairy,All systems,milk,0,NA
GBR,United Kingdom,sheep,non-dairy,All systems,meat,0.012168292377135891,NA
USA,United States,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
USA,United States,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
USA,United States,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
USA,United States,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
USA,United States,cows,dairy,All systems,milk,4.532856964409979,NA
USA,United States,cows,dairy,All systems,meat,0.09154349965389619,NA
USA,United States,cows,non-dairy,All systems,milk,0,NA
USA,United States,cows,non-dairy,All systems,meat,0.08318346961830894,NA
USA,United States,goats,dairy,All systems,milk,0.16801352173397724,NA
USA,United States,goats,dairy,All systems,meat,0.014715307328724845,NA
USA,United States,goats,non-dairy,All systems,milk,0,NA
USA,United States,goats,non-dairy,All systems,meat,0.014715305329066298,NA
USA,United States,sheep,dairy,All systems,milk,0,NA
USA,United States,sheep,dairy,All systems,meat,0,NA
USA,United States,sheep,non-dairy,All systems,milk,0,NA
USA,United States,sheep,non-dairy,All systems,meat,0.010698259608106723,NA
URY,Uruguay,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
URY,Uruguay,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
URY,Uruguay,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
URY,Uruguay,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
URY,Uruguay,cows,dairy,All systems,milk,0.9941855567094999,NA
URY,Uruguay,cows,dairy,All systems,meat,0.07715767614314305,NA
URY,Uruguay,cows,non-dairy,All systems,milk,0,NA
URY,Uruguay,cows,non-dairy,All systems,meat,0.055418139489124676,NA
URY,Uruguay,goats,dairy,All systems,milk,0,NA
URY,Uruguay,goats,dairy,All systems,meat,0,NA
URY,Uruguay,goats,non-dairy,All systems,milk,0,NA
URY,Uruguay,goats,non-dairy,All systems,meat,0.0073344155335791075,NA
URY,Uruguay,sheep,dairy,All systems,milk,0,NA
URY,Uruguay,sheep,dairy,All systems,meat,0,NA
URY,Uruguay,sheep,non-dairy,All systems,milk,0,NA
URY,Uruguay,sheep,non-dairy,All systems,meat,0.009058782182098482,NA
UZB,Uzbekistan,buffaloes,dairy,All systems,milk,0,NA
UZB,Uzbekistan,buffaloes,dairy,All systems,meat,0,NA
UZB,Uzbekistan,buffaloes,non-dairy,All systems,milk,0,NA
UZB,Uzbekistan,buffaloes,non-dairy,All systems,meat,0.03576963660197331,NA
UZB,Uzbekistan,cows,dairy,All systems,milk,0.6685728350492879,NA
UZB,Uzbekistan,cows,dairy,All systems,meat,0.06276630506945868,NA
UZB,Uzbekistan,cows,non-dairy,All systems,milk,0,NA
UZB,Uzbekistan,cows,non-dairy,All systems,meat,0,NA
UZB,Uzbekistan,goats,dairy,All systems,milk,0.01978024376885198,NA
UZB,Uzbekistan,goats,dairy,All systems,meat,0.006302772495684811,NA
UZB,Uzbekistan,goats,non-dairy,All systems,milk,0,NA
UZB,Uzbekistan,goats,non-dairy,All systems,meat,0,NA
UZB,Uzbekistan,sheep,dairy,All systems,milk,0,NA
UZB,Uzbekistan,sheep,dairy,All systems,meat,0,NA
UZB,Uzbekistan,sheep,non-dairy,All systems,milk,0,NA
UZB,Uzbekistan,sheep,non-dairy,All systems,meat,0.004674623058141704,NA
VUT,Vanuatu,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
VUT,Vanuatu,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
VUT,Vanuatu,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
VUT,Vanuatu,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
VUT,Vanuatu,cows,dairy,All systems,milk,0.07868642371829421,NA
VUT,Vanuatu,cows,dairy,All systems,meat,0.06729962351536041,NA
VUT,Vanuatu,cows,non-dairy,All systems,milk,0,NA
VUT,Vanuatu,cows,non-dairy,All systems,meat,0.07028615514011612,NA
VUT,Vanuatu,goats,dairy,All systems,milk,0,NA
VUT,Vanuatu,goats,dairy,All systems,meat,0,NA
VUT,Vanuatu,goats,non-dairy,All systems,milk,0,NA
VUT,Vanuatu,goats,non-dairy,All systems,meat,0.012608772857088021,NA
VUT,Vanuatu,sheep,dairy,All systems,milk,0,NA
VUT,Vanuatu,sheep,dairy,All systems,meat,0,NA
VUT,Vanuatu,sheep,non-dairy,All systems,milk,0,NA
VUT,Vanuatu,sheep,non-dairy,All systems,meat,0.01590094126182981,NA
VEN,Venezuela,buffaloes,dairy,All systems,milk,0.4154588469637404,NA
VEN,Venezuela,buffaloes,dairy,All systems,meat,0.05594988406229544,NA
VEN,Venezuela,buffaloes,non-dairy,All systems,milk,0,NA
VEN,Venezuela,buffaloes,non-dairy,All systems,meat,0.07596820223524788,NA
VEN,Venezuela,cows,dairy,All systems,milk,0.5562870548364262,NA
VEN,Venezuela,cows,dairy,All systems,meat,0.05578784984175611,NA
VEN,Venezuela,cows,non-dairy,All systems,milk,0,NA
VEN,Venezuela,cows,non-dairy,All systems,meat,0.02853563455933835,NA
VEN,Venezuela,goats,dairy,All systems,milk,0,NA
VEN,Venezuela,goats,dairy,All systems,meat,0,NA
VEN,Venezuela,goats,non-dairy,All systems,milk,0,NA
VEN,Venezuela,goats,non-dairy,All systems,meat,0.007510352480949882,NA
VEN,Venezuela,sheep,dairy,All systems,milk,0,NA
VEN,Venezuela,sheep,dairy,All systems,meat,0,NA
VEN,Venezuela,sheep,non-dairy,All systems,milk,0,NA
VEN,Venezuela,sheep,non-dairy,All systems,meat,0.00721379565947698,NA
VNM,Vietnam,buffaloes,dairy,All systems,milk,0,NA
VNM,Vietnam,buffaloes,dairy,All systems,meat,0,NA
VNM,Vietnam,buffaloes,non-dairy,All systems,milk,0,NA
VNM,Vietnam,buffaloes,non-dairy,All systems,meat,0.0193681926303242,NA
VNM,Vietnam,cows,dairy,All systems,milk,0.8798872340314566,NA
VNM,Vietnam,cows,dairy,All systems,meat,0.01659563246116994,NA
VNM,Vietnam,cows,non-dairy,All systems,milk,0,NA
VNM,Vietnam,cows,non-dairy,All systems,meat,0.02744103759646886,NA
VNM,Vietnam,goats,dairy,All systems,milk,0,NA
VNM,Vietnam,goats,dairy,All systems,meat,0,NA
VNM,Vietnam,goats,non-dairy,All systems,milk,0,NA
VNM,Vietnam,goats,non-dairy,All systems,meat,0.007507242821233518,NA
VNM,Vietnam,sheep,dairy,All systems,milk,0,NA
VNM,Vietnam,sheep,dairy,All systems,meat,0,NA
VNM,Vietnam,sheep,non-dairy,All systems,milk,0,NA
VNM,Vietnam,sheep,non-dairy,All systems,meat,0.003945168218388783,NA
WLF,Wallis & Futuna,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
WLF,Wallis & Futuna,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
WLF,Wallis & Futuna,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
WLF,Wallis & Futuna,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
WLF,Wallis & Futuna,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean
WLF,Wallis & Futuna,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean
WLF,Wallis & Futuna,cows,non-dairy,All systems,milk,0,rate gf with global mean
WLF,Wallis & Futuna,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean
WLF,Wallis & Futuna,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean
WLF,Wallis & Futuna,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean
WLF,Wallis & Futuna,goats,non-dairy,All systems,milk,0,rate gf with global mean
WLF,Wallis & Futuna,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean
WLF,Wallis & Futuna,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean
WLF,Wallis & Futuna,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean
WLF,Wallis & Futuna,sheep,non-dairy,All systems,milk,0,rate gf with global mean
WLF,Wallis & Futuna,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean
ESH,Western Sahara,buffaloes,dairy,All systems,milk,0.05744750998860241,rate gf with global mean
ESH,Western Sahara,buffaloes,dairy,All systems,meat,0.004425067881649755,rate gf with global mean
ESH,Western Sahara,buffaloes,non-dairy,All systems,milk,0,rate gf with global mean
ESH,Western Sahara,buffaloes,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean
ESH,Western Sahara,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean
ESH,Western Sahara,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean
ESH,Western Sahara,cows,non-dairy,All systems,milk,0,rate gf with global mean
ESH,Western Sahara,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean
ESH,Western Sahara,goats,dairy,All systems,milk,0.03259714304053299,NA
ESH,Western Sahara,goats,dairy,All systems,meat,0.004757577496494199,NA
ESH,Western Sahara,goats,non-dairy,All systems,milk,0,NA
ESH,Western Sahara,goats,non-dairy,All systems,meat,0,NA
ESH,Western Sahara,sheep,dairy,All systems,milk,0,NA
ESH,Western Sahara,sheep,dairy,All systems,meat,0,NA
ESH,Western Sahara,sheep,non-dairy,All systems,milk,0,NA
ESH,Western Sahara,sheep,non-dairy,All systems,meat,0.0068739348641164745,NA
YEM,Yemen,buffaloes,dairy,All systems,milk,0,NA
YEM,Yemen,buffaloes,dairy,All systems,meat,0,NA
YEM,Yemen,buffaloes,non-dairy,All systems,milk,0,NA
YEM,Yemen,buffaloes,non-dairy,All systems,meat,0.03960657111897953,NA
YEM,Yemen,cows,dairy,All systems,milk,0.18218078978187371,NA
