"country","species","fao_major_area","environment","year","value","iso3c","Taxon_code","family","notes","notes_2","aq_group"
"Singapore","Mangrove red snapper","Pacific, Western Central","Marine",2014,17.9,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Mangrove red snapper","Pacific, Western Central","Marine",2015,17.65,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Mangrove red snapper","Pacific, Western Central","Marine",2016,5.33,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Mangrove red snapper","Pacific, Western Central","Marine",2017,15.83,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Mangrove red snapper","Pacific, Western Central","Marine",2018,2.96,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Marine fishes nei","Pacific, Western Central","Marine",2010,108.22,"SGP","F","Fish",NA,NA,"marine_fish_general"
"Singapore","Marine fishes nei","Pacific, Western Central","Marine",2011,175.41,"SGP","F","Fish",NA,NA,"marine_fish_general"
"Singapore","Marine fishes nei","Pacific, Western Central","Marine",2012,155.53,"SGP","F","Fish",NA,NA,"marine_fish_general"
"Singapore","Marine fishes nei","Pacific, Western Central","Marine",2013,155.82,"SGP","F","Fish",NA,NA,"marine_fish_general"
"Singapore","Marine fishes nei","Pacific, Western Central","Marine",2014,54.1,"SGP","F","Fish",NA,NA,"marine_fish_general"
"Singapore","Marine fishes nei","Pacific, Western Central","Marine",2015,50.45,"SGP","F","Fish",NA,NA,"marine_fish_general"
"Singapore","Marine fishes nei","Pacific, Western Central","Marine",2016,21.95,"SGP","F","Fish",NA,NA,"marine_fish_general"
"Singapore","Marine fishes nei","Pacific, Western Central","Marine",2017,31.68,"SGP","F","Fish",NA,NA,"marine_fish_general"
"Singapore","Marine fishes nei","Pacific, Western Central","Marine",2018,18.7,"SGP","F","Fish",NA,NA,"marine_fish_general"
"Singapore","Milkfish","Pacific, Western Central","Marine",2010,1312,"SGP","F","Chanidae",NA,NA,"marine_fish_general"
"Singapore","Milkfish","Pacific, Western Central","Marine",2011,1829.46,"SGP","F","Chanidae",NA,NA,"marine_fish_general"
"Singapore","Milkfish","Pacific, Western Central","Marine",2012,1664.1,"SGP","F","Chanidae",NA,NA,"marine_fish_general"
"Singapore","Milkfish","Pacific, Western Central","Marine",2013,1648.17,"SGP","F","Chanidae",NA,NA,"marine_fish_general"
"Singapore","Milkfish","Pacific, Western Central","Marine",2014,1954.9,"SGP","F","Chanidae",NA,NA,"marine_fish_general"
"Singapore","Milkfish","Pacific, Western Central","Marine",2015,2358.49,"SGP","F","Chanidae",NA,NA,"marine_fish_general"
"Singapore","Milkfish","Pacific, Western Central","Marine",2016,2210.03,"SGP","F","Chanidae",NA,NA,"marine_fish_general"
"Singapore","Milkfish","Pacific, Western Central","Marine",2017,2093.51,"SGP","F","Chanidae",NA,NA,"marine_fish_general"
"Singapore","Milkfish","Pacific, Western Central","Marine",2018,2020.47,"SGP","F","Chanidae",NA,NA,"marine_fish_general"
"Singapore","Orange-spotted grouper","Pacific, Western Central","Marine",2010,1.8,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Orange-spotted grouper","Pacific, Western Central","Marine",2011,4.11,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Orange-spotted grouper","Pacific, Western Central","Marine",2012,12.35,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Orange-spotted grouper","Pacific, Western Central","Marine",2013,14.39,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Orange-spotted grouper","Pacific, Western Central","Marine",2014,6.4,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Orange-spotted grouper","Pacific, Western Central","Marine",2015,7.19,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Orange-spotted grouper","Pacific, Western Central","Marine",2016,13.64,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Orange-spotted grouper","Pacific, Western Central","Marine",2017,10.48,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Orange-spotted grouper","Pacific, Western Central","Marine",2018,9.53,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Potato grouper","Pacific, Western Central","Marine",2010,0,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Potato grouper","Pacific, Western Central","Marine",2011,0,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Potato grouper","Pacific, Western Central","Marine",2012,0,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Potato grouper","Pacific, Western Central","Marine",2013,0,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Potato grouper","Pacific, Western Central","Marine",2014,0,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Potato grouper","Pacific, Western Central","Marine",2015,0,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Potato grouper","Pacific, Western Central","Marine",2016,0,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Potato grouper","Pacific, Western Central","Marine",2017,0.34,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Potato grouper","Pacific, Western Central","Marine",2018,0.8,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Snappers nei","Pacific, Western Central","Marine",2010,23.15,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Snappers nei","Pacific, Western Central","Marine",2011,31.2,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Snappers nei","Pacific, Western Central","Marine",2012,26.57,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Snappers nei","Pacific, Western Central","Marine",2013,73.58,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Snappers nei","Pacific, Western Central","Marine",2014,111.2,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Snappers nei","Pacific, Western Central","Marine",2015,61.94,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Snappers nei","Pacific, Western Central","Marine",2016,0.3,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Snappers nei","Pacific, Western Central","Marine",2017,5.93,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Snappers nei","Pacific, Western Central","Marine",2018,NA,"SGP","F","Lutjanidae",NA,NA,"marine_fish_general"
"Singapore","Snubnose pompano","Pacific, Western Central","Marine",2010,4.37,"SGP","F","Carangidae",NA,NA,"marine_fish_general"
"Singapore","Snubnose pompano","Pacific, Western Central","Marine",2011,46.4,"SGP","F","Carangidae",NA,NA,"marine_fish_general"
"Singapore","Snubnose pompano","Pacific, Western Central","Marine",2012,104.91,"SGP","F","Carangidae",NA,NA,"marine_fish_general"
"Singapore","Snubnose pompano","Pacific, Western Central","Marine",2013,206.93,"SGP","F","Carangidae",NA,NA,"marine_fish_general"
"Singapore","Snubnose pompano","Pacific, Western Central","Marine",2014,137.1,"SGP","F","Carangidae",NA,NA,"marine_fish_general"
"Singapore","Snubnose pompano","Pacific, Western Central","Marine",2015,195.54,"SGP","F","Carangidae",NA,NA,"marine_fish_general"
"Singapore","Snubnose pompano","Pacific, Western Central","Marine",2016,175.31,"SGP","F","Carangidae",NA,NA,"marine_fish_general"
"Singapore","Snubnose pompano","Pacific, Western Central","Marine",2017,217.2,"SGP","F","Carangidae",NA,NA,"marine_fish_general"
"Singapore","Snubnose pompano","Pacific, Western Central","Marine",2018,120.18,"SGP","F","Carangidae",NA,NA,"marine_fish_general"
"Singapore","Spotted coralgrouper","Pacific, Western Central","Marine",2010,33.82,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Spotted coralgrouper","Pacific, Western Central","Marine",2011,0.76,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Spotted coralgrouper","Pacific, Western Central","Marine",2012,5.78,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Spotted coralgrouper","Pacific, Western Central","Marine",2013,6.7,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Spotted coralgrouper","Pacific, Western Central","Marine",2014,0.13,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Spotted coralgrouper","Pacific, Western Central","Marine",2015,17.01,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Spotted coralgrouper","Pacific, Western Central","Marine",2016,22.89,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Spotted coralgrouper","Pacific, Western Central","Marine",2017,2.77,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","Spotted coralgrouper","Pacific, Western Central","Marine",2018,9.2,"SGP","F","Serranidae",NA,NA,"marine_fish_general"
"Singapore","White-spotted spinefoot","Pacific, Western Central","Marine",2010,0,"SGP","F","Siganidae",NA,NA,"marine_fish_general"
"Singapore","White-spotted spinefoot","Pacific, Western Central","Marine",2011,0,"SGP","F","Siganidae",NA,NA,"marine_fish_general"
"Singapore","White-spotted spinefoot","Pacific, Western Central","Marine",2012,0,"SGP","F","Siganidae",NA,NA,"marine_fish_general"
"Singapore","White-spotted spinefoot","Pacific, Western Central","Marine",2013,1.04,"SGP","F","Siganidae",NA,NA,"marine_fish_general"
"Singapore","White-spotted spinefoot","Pacific, Western Central","Marine",2014,0.1,"SGP","F","Siganidae",NA,NA,"marine_fish_general"
"Singapore","White-spotted spinefoot","Pacific, Western Central","Marine",2015,0.93,"SGP","F","Siganidae",NA,NA,"marine_fish_general"
"Singapore","White-spotted spinefoot","Pacific, Western Central","Marine",2016,1.71,"SGP","F","Siganidae",NA,NA,"marine_fish_general"
"Singapore","White-spotted spinefoot","Pacific, Western Central","Marine",2017,1.05,"SGP","F","Siganidae",NA,NA,"marine_fish_general"
"Singapore","White-spotted spinefoot","Pacific, Western Central","Marine",2018,0.84,"SGP","F","Siganidae",NA,NA,"marine_fish_general"
"Slovenia","European seabass","Mediterranean and Black Sea","Marine",2010,41.6,"SVN","F","Moronidae",NA,NA,"marine_fish_general"
"Slovenia","European seabass","Mediterranean and Black Sea","Marine",2011,56.2,"SVN","F","Moronidae",NA,NA,"marine_fish_general"
"Slovenia","European seabass","Mediterranean and Black Sea","Marine",2012,52,"SVN","F","Moronidae",NA,NA,"marine_fish_general"
"Slovenia","European seabass","Mediterranean and Black Sea","Marine",2013,50,"SVN","F","Moronidae",NA,NA,"marine_fish_general"
"Slovenia","European seabass","Mediterranean and Black Sea","Marine",2014,66,"SVN","F","Moronidae",NA,NA,"marine_fish_general"
"Slovenia","European seabass","Mediterranean and Black Sea","Marine",2015,70,"SVN","F","Moronidae",NA,NA,"marine_fish_general"
"Slovenia","European seabass","Mediterranean and Black Sea","Marine",2016,70,"SVN","F","Moronidae",NA,NA,"marine_fish_general"
"Slovenia","European seabass","Mediterranean and Black Sea","Marine",2017,80,"SVN","F","Moronidae",NA,NA,"marine_fish_general"
"Slovenia","European seabass","Mediterranean and Black Sea","Marine",2018,80,"SVN","F","Moronidae",NA,NA,"marine_fish_general"
"South Africa","Japanese meagre","Atlantic, Southeast","Brackishwater",2010,NA,"ZAF","F","Sciaenidae",NA,NA,"marine_fish_general"
"South Africa","Japanese meagre","Atlantic, Southeast","Brackishwater",2011,7.98,"ZAF","F","Sciaenidae",NA,NA,"marine_fish_general"
"South Africa","Japanese meagre","Atlantic, Southeast","Brackishwater",2012,48.46,"ZAF","F","Sciaenidae",NA,NA,"marine_fish_general"
"South Africa","Japanese meagre","Atlantic, Southeast","Brackishwater",2013,123,"ZAF","F","Sciaenidae",NA,NA,"marine_fish_general"
"South Africa","Japanese meagre","Atlantic, Southeast","Brackishwater",2014,162,"ZAF","F","Sciaenidae",NA,NA,"marine_fish_general"
"South Africa","Japanese meagre","Atlantic, Southeast","Brackishwater",2015,77,"ZAF","F","Sciaenidae",NA,NA,"marine_fish_general"
"South Africa","Japanese meagre","Atlantic, Southeast","Brackishwater",2016,NA,"ZAF","F","Sciaenidae",NA,NA,"marine_fish_general"
"South Africa","Japanese meagre","Atlantic, Southeast","Brackishwater",2017,NA,"ZAF","F","Sciaenidae",NA,NA,"marine_fish_general"
"South Africa","Japanese meagre","Atlantic, Southeast","Brackishwater",2018,NA,"ZAF","F","Sciaenidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Eastern Central","Marine",2010,3115.5,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Eastern Central","Marine",2011,4331.84,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Eastern Central","Marine",2012,3185.5,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Eastern Central","Marine",2013,3898.27,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Eastern Central","Marine",2014,4776.23,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Eastern Central","Marine",2015,5300,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Eastern Central","Marine",2016,5262.84,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Eastern Central","Marine",2017,4116.63,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Eastern Central","Marine",2018,5220.08,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Eastern Central","Marine",2010,2361.1,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Eastern Central","Marine",2011,2713.49,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Eastern Central","Marine",2012,1758.4,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Eastern Central","Marine",2013,2131.3,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Eastern Central","Marine",2014,2622.78,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Eastern Central","Marine",2015,2470,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Eastern Central","Marine",2016,1701.97,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Eastern Central","Marine",2017,2400,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Eastern Central","Marine",2018,1971.73,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Octopuses nei","Atlantic, Eastern Central","Marine",2010,2.4,"ESP","CEPH","Octopodidae",NA,NA,"marine_fish_general"
"Spain","Octopuses nei","Atlantic, Eastern Central","Marine",2011,0,"ESP","CEPH","Octopodidae",NA,NA,"marine_fish_general"
"Spain","Octopuses nei","Atlantic, Eastern Central","Marine",2012,0,"ESP","CEPH","Octopodidae",NA,NA,"marine_fish_general"
"Spain","Octopuses nei","Atlantic, Eastern Central","Marine",2013,0,"ESP","CEPH","Octopodidae",NA,NA,"marine_fish_general"
"Spain","Octopuses nei","Atlantic, Eastern Central","Marine",2014,0,"ESP","CEPH","Octopodidae",NA,NA,"marine_fish_general"
"Spain","Octopuses nei","Atlantic, Eastern Central","Marine",2015,0,"ESP","CEPH","Octopodidae",NA,NA,"marine_fish_general"
"Spain","Octopuses nei","Atlantic, Eastern Central","Marine",2016,0,"ESP","CEPH","Octopodidae",NA,NA,"marine_fish_general"
"Spain","Octopuses nei","Atlantic, Eastern Central","Marine",2017,NA,"ESP","CEPH","Octopodidae",NA,NA,"marine_fish_general"
"Spain","Octopuses nei","Atlantic, Eastern Central","Marine",2018,NA,"ESP","CEPH","Octopodidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Eastern Central","Marine",2010,NA,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Eastern Central","Marine",2011,NA,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Eastern Central","Marine",2012,23.6,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Eastern Central","Marine",2013,30.5,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Eastern Central","Marine",2014,28.1,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Eastern Central","Marine",2015,NA,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Eastern Central","Marine",2016,0,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Eastern Central","Marine",2017,NA,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Eastern Central","Marine",2018,NA,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","European eel","Atlantic, Northeast","Brackishwater",2010,8.5,"ESP","F","Anguillidae",NA,NA,"marine_fish_general"
"Spain","European eel","Atlantic, Northeast","Brackishwater",2011,6.15,"ESP","F","Anguillidae",NA,NA,"marine_fish_general"
"Spain","European eel","Atlantic, Northeast","Brackishwater",2012,0,"ESP","F","Anguillidae",NA,NA,"marine_fish_general"
"Spain","European eel","Atlantic, Northeast","Brackishwater",2013,0,"ESP","F","Anguillidae",NA,NA,"marine_fish_general"
"Spain","European eel","Atlantic, Northeast","Brackishwater",2014,11.2,"ESP","F","Anguillidae",NA,NA,"marine_fish_general"
"Spain","European eel","Atlantic, Northeast","Brackishwater",2015,0,"ESP","F","Anguillidae",NA,NA,"marine_fish_general"
"Spain","European eel","Atlantic, Northeast","Brackishwater",2016,0,"ESP","F","Anguillidae",NA,NA,"marine_fish_general"
"Spain","European eel","Atlantic, Northeast","Brackishwater",2017,NA,"ESP","F","Anguillidae",NA,NA,"marine_fish_general"
"Spain","European eel","Atlantic, Northeast","Brackishwater",2018,NA,"ESP","F","Anguillidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Northeast","Brackishwater",2010,1183.6,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Northeast","Brackishwater",2011,1029.67,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Northeast","Brackishwater",2012,1042.1,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Northeast","Brackishwater",2013,637,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Northeast","Brackishwater",2014,615.76,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Northeast","Brackishwater",2015,632.37,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Northeast","Brackishwater",2016,1455.92,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Northeast","Brackishwater",2017,838.26,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","European seabass","Atlantic, Northeast","Brackishwater",2018,800,"ESP","F","Moronidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Northeast","Brackishwater",2010,925.9,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Northeast","Brackishwater",2011,689.56,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Northeast","Brackishwater",2012,608.9,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Northeast","Brackishwater",2013,478,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Northeast","Brackishwater",2014,551.03,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Northeast","Brackishwater",2015,577.66,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Northeast","Brackishwater",2016,568.64,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Northeast","Brackishwater",2017,273.29,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Gilthead seabream","Atlantic, Northeast","Brackishwater",2018,200,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Meagre","Atlantic, Northeast","Brackishwater",2010,14.2,"ESP","F","Sciaenidae",NA,NA,"marine_fish_general"
"Spain","Meagre","Atlantic, Northeast","Brackishwater",2011,16.19,"ESP","F","Sciaenidae",NA,NA,"marine_fish_general"
"Spain","Meagre","Atlantic, Northeast","Brackishwater",2012,0.7,"ESP","F","Sciaenidae",NA,NA,"marine_fish_general"
"Spain","Meagre","Atlantic, Northeast","Brackishwater",2013,0.2,"ESP","F","Sciaenidae",NA,NA,"marine_fish_general"
"Spain","Meagre","Atlantic, Northeast","Brackishwater",2014,10.2,"ESP","F","Sciaenidae",NA,NA,"marine_fish_general"
"Spain","Meagre","Atlantic, Northeast","Brackishwater",2015,19.47,"ESP","F","Sciaenidae",NA,NA,"marine_fish_general"
"Spain","Meagre","Atlantic, Northeast","Brackishwater",2016,46.32,"ESP","F","Sciaenidae",NA,NA,"marine_fish_general"
"Spain","Meagre","Atlantic, Northeast","Brackishwater",2017,42.68,"ESP","F","Sciaenidae",NA,NA,"marine_fish_general"
"Spain","Meagre","Atlantic, Northeast","Brackishwater",2018,19.74,"ESP","F","Sciaenidae",NA,NA,"marine_fish_general"
"Spain","Mullets nei","Atlantic, Northeast","Brackishwater",2010,88.9,"ESP","F","Apogonidae",NA,NA,"marine_fish_general"
"Spain","Mullets nei","Atlantic, Northeast","Brackishwater",2011,118.69,"ESP","F","Apogonidae",NA,NA,"marine_fish_general"
"Spain","Mullets nei","Atlantic, Northeast","Brackishwater",2012,121,"ESP","F","Apogonidae",NA,NA,"marine_fish_general"
"Spain","Mullets nei","Atlantic, Northeast","Brackishwater",2013,109.95,"ESP","F","Apogonidae",NA,NA,"marine_fish_general"
"Spain","Mullets nei","Atlantic, Northeast","Brackishwater",2014,144.36,"ESP","F","Apogonidae",NA,NA,"marine_fish_general"
"Spain","Mullets nei","Atlantic, Northeast","Brackishwater",2015,56.05,"ESP","F","Apogonidae",NA,NA,"marine_fish_general"
"Spain","Mullets nei","Atlantic, Northeast","Brackishwater",2016,81.88,"ESP","F","Apogonidae",NA,NA,"marine_fish_general"
"Spain","Mullets nei","Atlantic, Northeast","Brackishwater",2017,45.09,"ESP","F","Apogonidae",NA,NA,"marine_fish_general"
"Spain","Mullets nei","Atlantic, Northeast","Brackishwater",2018,35,"ESP","F","Apogonidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Northeast","Brackishwater",2010,5.2,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Northeast","Brackishwater",2011,1.87,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Northeast","Brackishwater",2012,2.6,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Northeast","Brackishwater",2013,1.6,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Northeast","Brackishwater",2014,1.15,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Northeast","Brackishwater",2015,1.6,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Northeast","Brackishwater",2016,463.6,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Northeast","Brackishwater",2017,0.65,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Senegalese sole","Atlantic, Northeast","Brackishwater",2018,NA,"ESP","F","Soleidae",NA,NA,"marine_fish_general"
"Spain","Spotted seabass","Atlantic, Northeast","Brackishwater",2010,0,"ESP","F","Serranidae",NA,NA,"marine_fish_general"
"Spain","Spotted seabass","Atlantic, Northeast","Brackishwater",2011,0,"ESP","F","Serranidae",NA,NA,"marine_fish_general"
"Spain","Spotted seabass","Atlantic, Northeast","Brackishwater",2012,0,"ESP","F","Serranidae",NA,NA,"marine_fish_general"
"Spain","Spotted seabass","Atlantic, Northeast","Brackishwater",2013,1,"ESP","F","Serranidae",NA,NA,"marine_fish_general"
"Spain","Spotted seabass","Atlantic, Northeast","Brackishwater",2014,0.45,"ESP","F","Serranidae",NA,NA,"marine_fish_general"
"Spain","Spotted seabass","Atlantic, Northeast","Brackishwater",2015,0.03,"ESP","F","Serranidae",NA,NA,"marine_fish_general"
"Spain","Spotted seabass","Atlantic, Northeast","Brackishwater",2016,0.27,"ESP","F","Serranidae",NA,NA,"marine_fish_general"
"Spain","Spotted seabass","Atlantic, Northeast","Brackishwater",2017,0.1,"ESP","F","Serranidae",NA,NA,"marine_fish_general"
"Spain","Spotted seabass","Atlantic, Northeast","Brackishwater",2018,NA,"ESP","F","Serranidae",NA,NA,"marine_fish_general"
"Spain","White seabream","Atlantic, Northeast","Brackishwater",2010,NA,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","White seabream","Atlantic, Northeast","Brackishwater",2011,NA,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","White seabream","Atlantic, Northeast","Brackishwater",2012,NA,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","White seabream","Atlantic, Northeast","Brackishwater",2013,NA,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","White seabream","Atlantic, Northeast","Brackishwater",2014,NA,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","White seabream","Atlantic, Northeast","Brackishwater",2015,NA,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","White seabream","Atlantic, Northeast","Brackishwater",2016,NA,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","White seabream","Atlantic, Northeast","Brackishwater",2017,0.98,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","White seabream","Atlantic, Northeast","Brackishwater",2018,1.36,"ESP","F","Sparidae",NA,NA,"marine_fish_general"
"Spain","Big-scale sand smelt","Atlantic, Northeast","Marine",2010,1,"ESP","F","Atherinidae",NA,NA,"marine_fish_general"
"Spain","Big-scale sand smelt","Atlantic, Northeast","Marine",2011,1.01,"ESP","F","Atherinidae",NA,NA,"marine_fish_general"
"Spain","Big-scale sand smelt","Atlantic, Northeast","Marine",2012,1.1,"ESP","F","Atherinidae",NA,NA,"marine_fish_general"
"Spain","Big-scale sand smelt","Atlantic, Northeast","Marine",2013,0.4,"ESP","F","Atherinidae",NA,NA,"marine_fish_general"
"Spain","Big-scale sand smelt","Atlantic, Northeast","Marine",2014,0.67,"ESP","F","Atherinidae",NA,NA,"marine_fish_general"
"Spain","Big-scale sand smelt","Atlantic, Northeast","Marine",2015,1.34,"ESP","F","Atherinidae",NA,NA,"marine_fish_general"
"Spain","Big-scale sand smelt","Atlantic, Northeast","Marine",2016,0,"ESP","F","Atherinidae",NA,NA,"marine_fish_general"
"Spain","Big-scale sand smelt","Atlantic, Northeast","Marine",2017,NA,"ESP","F","Atherinidae",NA,NA,"marine_fish_general"
"Spain","Big-scale sand smelt","Atlantic, Northeast","Marine",2018,NA,"ESP","F","Atherinidae",NA,NA,"marine_fish_general"
