iso3c,product,tonnes,million_kcal,tonnes_protein
IOT,tnut,0,0,0
IRL,tnut,0,0,0
IRN,tnut,1610732.824913323,4223805.162589892,106652.47497198191
IRQ,tnut,4135.859852820635,10845.415160041899,273.8503137317724
ISL,tnut,0,0,0
ISR,tnut,15821.846116185188,41489.43528908465,1047.6219400370105
ITA,tnut,291672.1905517131,764848.4498368147,19312.675896149125
JAM,tnut,0,0,0
JEY,tnut,0,0,0
JOR,tnut,3924.832125723362,10292.039709205701,259.87740088457366
JPN,tnut,17943.027301630005,47051.78300019713,1188.0730563193563
KAZ,tnut,2280.2181294560432,5979.388361658164,150.98153040716525
KEN,tnut,38638.80900055915,101322.08048946218,2558.4159868978145
KGZ,tnut,15235.139142148197,39950.92070272034,1008.7739387443476
KHM,tnut,3600.313892979175,9441.059481064387,238.3898691472331
KIR,tnut,31.47119951248169,82.52654500964168,2.0838225101197785
KNA,tnut,0,0,0
KOR,tnut,70228.39724254608,184159.07482945983,4650.077445113285
KWT,tnut,0,0,0
LAO,tnut,0,0,0
LBN,tnut,38409.585356235504,100720.9901054415,2543.238256233184
LBR,tnut,2767.6571510555223,7257.593799602497,183.25663975331227
LBY,tnut,30315.869345232844,79496.93671617184,2007.3239003931694
LCA,tnut,0,0,0
LIE,tnut,0,0,0
LKA,tnut,65021.87064407021,170506.06324016204,4305.334394530214
LSO,tnut,0.13333334028720856,0.3496384020613548,0.00882848509570635
LTU,tnut,0,0,0
LUX,tnut,24.05000066757202,63.06602523323347,1.5924379602882937
LVA,tnut,0,0,0
MAC,tnut,0,0,0
MAF,tnut,0,0,0
MAR,tnut,130180.1995755285,341369.9593932896,8619.70418826213
MCO,tnut,0,0,0
MDA,tnut,19987.46219277382,52412.87983402916,1323.4425215013275
MDG,tnut,11273.206554379314,29561.5929015986,746.4399814162981
MDV,tnut,0,0,0
MEX,tnut,275935.21242436767,723581.5628461539,18270.673374128346
MHL,tnut,0,0,0
MKD,tnut,3272.1814299300313,8580.601700603564,216.66302608452543
MLI,tnut,9593.074653625488,25155.803383639373,635.1923413836201
MLT,tnut,0,0,0
MMR,tnut,268274.02714603394,703491.729554326,17763.398450245688
MNE,tnut,717.6150752753019,1881.7933134647965,47.51590249576902
MNG,tnut,5067.0496500507,13287.262878084794,335.5077748619811
MNP,tnut,0,0,0
MOZ,tnut,130789.67455935478,342968.17825574643,8660.059742239297
MRT,tnut,3.3999999836087227,8.915778744587803,0.22512635711393134
MSR,tnut,0,0,0
MTQ,tnut,0,0,0
MUS,tnut,2.6080718021839857,6.839115073639004,0.17268991374936904
MWI,tnut,5926.853904157877,15541.917151682324,392.4385397123863
MYS,tnut,16551.161654255702,43401.91058431248,1095.9125727028772
MYT,tnut,0,0,0
"NAM",tnut,0,0,0
NCL,tnut,0,0,0
NER,tnut,0,0,0
NFK,tnut,0,0,0
NGA,tnut,273016.0015221238,715926.5514818392,18077.38180964666
NIC,tnut,0.2666666768491268,0.6992767943539261,0.017656969944747688
NIU,tnut,0,0,0
NLD,tnut,0,0,0
NOR,tnut,0,0,0
NPL,tnut,21868.786507107317,57346.2537794042,1448.0118425241556
NRU,tnut,0,0,0
NZL,tnut,0,0,0
OMN,tnut,6.4666664227843285,16.957460976045468,0.4281814886620162
PAK,tnut,39517.35055002384,103625.86934555529,2616.5874161794964
PAN,tnut,0,0,0
PCN,tnut,0,0,0
PER,tnut,34093.85049197823,89403.89088322877,2257.4777641908877
PHL,tnut,117156.99297904596,307219.36259356415,7757.390343220171
PLW,tnut,0,0,0
PNG,tnut,5540.280840948224,14528.211293796809,366.8421320952332
POL,tnut,12757.82300709933,33454.68463008072,844.7418329820503
PRI,tnut,0,0,0
PRK,tnut,26389.28569057584,69200.30399387426,1747.3305244115043
PRT,tnut,67901.94053554535,178058.435606378,4496.034290420546
PRY,tnut,28444.26667112485,74589.05571012119,1883.3982845055446
PSE,tnut,0,0,0
PYF,tnut,0,0,0
QAT,tnut,0,0,0
REU,tnut,0,0,0
ROU,tnut,44940.684216629714,117847.41148162627,2975.6860507860865
RUS,tnut,21819.930710189044,57218.139815341325,1444.776922630881
RWA,tnut,0,0,0
SAU,tnut,0,0,0
SDN,tnut,0,0,0
SEN,tnut,11621.948769286277,30476.09538453914,769.5314710611061
SGP,tnut,0,0,0
SHN,tnut,0,0,0
SJM,tnut,0,0,0
SLB,tnut,301.2324009537697,789.9180736919224,19.94569217598255
SLE,tnut,8388.432907789946,21996.885935362207,555.4286328028111
SLV,tnut,616.1387666072696,1615.6932192696809,40.79678725637554
SMR,tnut,0,0,0
SOM,tnut,0,0,0
SPM,tnut,0,0,0
SRB,tnut,21288.84542041272,55825.48129740648,1409.6118352248395
SSD,tnut,0,0,0
STP,tnut,0,0,0
SUR,tnut,0,0,0
SVK,tnut,7.096867030952126,18.61002839199148,0.4699093615595966
SVN,tnut,633.9812498511747,1662.4813468060306,41.978202925178955
SWE,tnut,0,0,0
SWZ,tnut,1048.7414790391922,2750.102068371438,69.44098525546946
SXM,tnut,0,0,0
SYC,tnut,0,0,0
SYR,tnut,86787.53955660015,227581.91300122556,5746.518446309231
TCA,tnut,0,0,0
TCD,tnut,0.03333333507180214,0.0874096005153387,0.0022071212739265874
TGO,tnut,7462.92115175724,19569.92767592589,494.14713541862204
THA,tnut,79871.36157104583,209445.7033027941,5288.5731632075485
TJK,tnut,5858.267636850476,15362.064214277041,387.89719365903454
TKL,tnut,0,0,0
TKM,tnut,1650.3442838266492,4327.677811155819,109.27529364495739
TLS,tnut,0,0,0
TON,tnut,0,0,0
TTO,tnut,0,0,0
TUN,tnut,75301.75149096549,197462.87017942691,4986.002670348988
TUR,tnut,1015132.966013521,2661970.8720431835,67215.64344901014
TUV,tnut,0,0,0
TWN,tnut,94976.27089431882,249055.12393003306,6288.7241122894475
TZA,tnut,212618.10209675133,557545.8719199129,14078.2173565528
UGA,tnut,0,0,0
UKR,tnut,107973.14920820296,283136.68039343384,7149.29466604346
URY,tnut,0.7666666507720947,2.0104206653210364,0.05076378560033634
USA,tnut,2483333.93550539,6512016.477833177,164430.56620381118
UZB,tnut,53792.82585811615,141060.2752086068,3561.81852431898
VCT,tnut,0,0,0
VEN,tnut,22.399998351931572,58.739244161107216,1.4831853095999183
VGB,tnut,0,0,0
VIR,tnut,0,0,0
VNM,tnut,2062367.1438821703,5408120.362825561,136556.8248152932
VUT,tnut,0,0,0
WLF,tnut,0,0,0
WSM,tnut,0,0,0
XKO,tnut,345.2351739704609,905.3060120026556,22.859275717134388
XMI,tnut,0,0,0
YEM,tnut,170.2053364738822,446.3273907250382,11.269913984248333
ZAF,tnut,22427.902274504304,58812.416279037796,1485.0329297376456
ZMB,tnut,0,0,0
ZWE,tnut,15037.680361360312,39433.12693531794,995.6994751522176
ABW,vege,0,0,0
AFG,vege,609325.5545635521,176640.11845646868,8100.325752044229
AGO,vege,813913.196296975,235948.94770195568,10820.097687541473
AIA,vege,0,0,0
ALA,vege,4307.000099182129,1248.5755800222291,57.25691882798467
ALB,vege,841226.7423079014,243866.99408406098,11183.201808934227
AND,vege,7.199999809265137,2.0872402440204847,0.09571622826729968
ARE,vege,282316.46873664856,81841.98759819502,3753.092816813982
ARG,vege,3335608.255773604,966974.4408574136,44343.31245524045
ARM,vege,853295.2604423836,247365.5909456286,11343.639734935514
ASM,vege,1270.8999938964844,368.42690050805345,16.89524404766913
ATG,vege,2501.002838373184,725.0269323541503,33.248134016176444
AUS,vege,1648479.6233263612,477885.1531116486,21914.75779169535
AUT,vege,641448.8636260033,185952.48862625335,8527.37048320741
AZE,vege,1410707.489377059,408956.3225515453,18753.833840085244
BDI,vege,546795.3069839478,158512.94447394105,7269.053584059124
BEL,vege,2110352.8020015955,611779.6408481707,28054.8633155501
BEN,vege,602238.0824524164,174585.49937165994,8006.105458099968
BES,vege,0,0,0
BFA,vege,312036.7466977984,90457.73230198806,4148.191842488451
BGD,vege,5658433.245034695,1640348.59722382,75222.76423119746
BGR,vege,492500.83369517326,142773.2760463954,6547.267148415932
BHR,vege,15130.574508666992,4386.270120313173,201.14466136836876
BHS,vege,28920.803588867188,8383.981491557392,384.47087657190997
BIH,vege,779785.04939574,226055.38609735182,10366.400800642257
BLM,vege,0,0,0
BLR,vege,1809419.790464491,524540.8201434471,24054.283650480455
BLZ,vege,15541.07399368286,4505.271657531582,206.60180907007097
BMU,vege,3833.353759765625,1111.2681179038357,50.96030183596448
BOL,vege,370042.8249773681,107273.37455063385,4919.320061457782
BRA,vege,9035553.21311137,2619357.0545829665,120117.93010808028
BRB,vege,9884.555755615234,2865.4782102681975,131.40450279010258
BRN,vege,11439.142430968584,3316.1443154867056,152.0710551541659
BTN,vege,52134.433162778616,15113.484705446683,693.0710329705007
BWA,vege,18930.201319545507,5487.7609817045,251.65659981211704
CAF,vege,101067.49824781716,29298.91045744965,1343.5833318001612
CAN,vege,2390257.189048767,692922.3792647668,31775.890109071657
CCK,vege,0,0,0
CHE,vege,448190.35019901395,129927.91120816648,5958.207083789946
CHL,vege,2279391.4657871723,660783.0174030814,30302.049948538493
CHN,vege,544724543.0231147,157912641.4198554,7241525.011668365
CIV,vege,730933.199924916,211893.50430408804,9716.968175767452
CMR,vege,2918549.8300124854,846071.5028828522,38798.970713788905
COD,vege,639862.0725622177,185492.48664640283,8506.275808249453
COG,vege,162428.28089416027,47087.06300423603,2159.308725414718
COK,vege,0,0,0
COL,vege,1937340.0617912489,561624.2014507141,25754.84562474203
COM,vege,0,0,0
CPV,vege,28871.26315498352,8369.619992939688,383.81228996028693
CRI,vege,192134.8699954152,55698.8393830257,2554.2257724679184
CUB,vege,2569414.871950455,744859.2036653261,34157.59818222905
CUW,vege,0,0,0
CXR,vege,0,0,0
CYM,vege,61.499998569488525,17.82851047527183,0.8175761190911163
CYP,vege,64561.75736737251,18716.09746828864,858.2788985023823
CZE,vege,299330.49610233307,86774.2603164282,3979.275951566892
DEU,vege,4291398.236136913,1244052.685953848,57049.50889406921
DJI,vege,34861.54441833496,10106.16950086879,463.4466155126921
DMA,vege,7895.22509765625,2288.7822216637846,104.95849829003109
DNK,vege,359117.960665226,104106.31662607349,4774.085778958961
DOM,vege,525069.0221520662,152214.61429957076,6980.226071078815
DZA,vege,6322431.666032314,1832838.078194201,84049.90674744449
ECU,vege,379357.2812246233,109973.58405694818,5043.145706453049
EGY,vege,16038066.79218912,4649347.1294080885,213208.79204357255
ERI,vege,62999.87182483077,18263.315461718055,837.5153155749296
ESH,vege,0,0,0
ESP,vege,13405099.825196505,3886064.5238152905,178206.33733397347
EST,vege,69359.69082212448,20106.99192109178,922.062246548502
ETH,vege,1564925.047994107,453663.1424414397,20803.98987264792
FIN,vege,279945.25895500183,81154.586957309,3721.570141433118
FJI,vege,31316.56524163485,9078.499584502739,416.3199425865044
FLK,vege,0,0,0
FRA,vege,5702108.2478458285,1653009.7397154905,75803.37626583474
FRO,vege,0,0,0
FSM,vege,3383.921241760254,980.9801090979,44.98558147155658
GAB,vege,52798.598463475704,15306.022563921768,701.9003939722797
GBR,vege,2646095.6749944687,767088.5456510462,35176.986715883715
GEO,vege,127037.42986685784,36827.45043601587,1688.8255496868264
GGY,vege,0,0,0
GHA,vege,797103.4254485667,231075.88782181364,10596.629922781703
GIB,vege,0,0,0
GIN,vege,541016.5883926526,156837.72581808784,7192.231755943915
GLP,vege,41616.57760620117,12064.416374884662,553.2474926920179
GMB,vege,13527.458513259888,3921.5356328009875,179.83296406000355
GNB,vege,42585.533721238375,12345.3114098252,566.1287186843506
GNQ,vege,0,0,0
GRC,vege,2174782.670331612,630457.5044117641,28911.38889161638
GRD,vege,27597.13500213623,8000.257266951813,366.8741310227284
GRL,vege,0,0,0
GTM,vege,1176273.6008172035,340995.2309228101,15637.288258776949
GUF,vege,16204.304045856,4697.5383926165205,215.4187369519089
GUM,vege,1953.4740142822263,566.3013453154888,25.969329113685035
GUY,vege,147332.8760138154,42710.98836524866,1958.6316063049235
HKG,vege,0,0,0
HND,vege,322961.31799799204,93624.70528400021,4293.422229709593
HRV,vege,210343.47993767264,60977.41500329787,2796.289593555883
HTI,vege,149918.57480841875,43460.56818830177,1993.0056816675722
HUN,vege,1719990.4913010595,498615.7594277146,22865.417617248535
IDN,vege,11211328.206417978,3250102.2279535285,149042.510862878
IMN,vege,0,0,0
IND,vege,127059110.0946693,36833735.414513975,1689113.7649214182
IOT,vege,0,0,0
IRL,vege,156997.696100235,45512.76641663607,2087.1149604799757
IRN,vege,15555130.136470271,4509346.455820303,206788.67032107635
IRQ,vege,700656.9900453612,203116.59800254923,9314.478635118989
ISL,vege,4949.294958114624,1434.7733180230298,65.7955359059163
ISR,vege,1482705.5159983635,429828.15347307734,19710.96991417401
ITA,vege,12170933.168947652,3528286.4153442406,161799.42337303242
JAM,vege,278365.42350769043,80696.60137232118,3700.5679338906893
JEY,vege,0,0,0
JOR,vege,1460077.49473691,423268.41487993463,19410.154788385884
JPN,vege,9848081.214142412,2854904.441815273,130919.61311926325
KAZ,vege,3857685.702517271,1118321.813941589,51283.76875933945
KEN,vege,2182554.5564694107,632710.5313490542,29014.707731524642
KGZ,vege,1091864.3918339908,316525.4666696248,14515.158907536868
KHM,vege,701848.6806171536,203462.06252834882,9330.32087537112
KIR,vege,6099.662391662598,1768.258493900688,81.08842962503206
KNA,vege,827.7667045593262,239.96500335918506,11.004265131189984
KOR,vege,10207484.760566562,2959093.5481781433,135697.49545272434
KWT,vege,308353.27758693695,89389.91491733995,4099.224095325865
LAO,vege,1468347.5465726852,425665.85730619036,19520.096203700483
LBN,vege,706684.9092555046,204864.05854371827,9394.613316560573
LBR,vege,133403.88564571738,38673.05086177042,1773.4607095098631
LBY,vege,676663.3019720912,196160.96013092616,8995.508442697568
LCA,vege,3211.9220962524414,931.1185052157629,42.699038428594115
LIE,vege,0,0,0
LKA,vege,857398.8945766687,248555.2118537839,11398.193122703284
LSO,vege,32623.738423645496,9457.441882235302,433.69739952938085
LTU,vege,355461.58969783783,103046.35484379955,4725.478272373461
LUX,vege,3366.614497423172,975.9629793436956,44.7555069805267
LVA,vege,172596.96875977516,50034.90954649315,2294.490458013049
MAC,vege,0,0,0
MAF,vege,0,0,0
MAR,vege,3703805.140742004,1073712.6875779317,49238.09273615008
MCO,vege,0,0,0
MDA,vege,301951.25694939494,87534.00443515743,4014.1161390830885
MDG,vege,468967.0378427357,135950.9583937532,6234.4107268214075
MDV,vege,2463.100040435791,714.0391202275305,32.74425721680815
MEX,vege,14936487.779146863,4330005.447616456,198564.48772968384
MHL,vege,0,0,0
MKD,vege,618668.3417260647,179348.54093889988,8224.528025987222
MLI,vege,456638.143150866,132376.87980391117,6070.511375450321
MLT,vege,70647.20489788055,20480.235152321144,939.1783568869837
MMR,vege,4871329.0427332,1412171.4290567837,64759.063190442845
MNE,vege,116789.64742195606,33856.674811349745,1552.592340004289
MNG,vege,81647.05656445026,23669.031497450967,1085.4095153474286
MNP,vege,0,0,0
MOZ,vege,719674.8710730672,208629.77684818493,9567.300842039858
MRT,vege,6305.875160574913,1828.0384385544105,83.82980587277083
MSR,vege,825.4833736419678,239.30307831649355,10.973910710483691
MTQ,vege,30994.627807617188,8985.171697538957,412.040131789486
MUS,vege,72958.01173400879,21150.12531236224,969.8980402852894
MWI,vege,715797.3724245429,207505.7113704442,9515.753681542617
MYS,vege,1181793.5184766054,342595.4246155317,15710.669607763115
MYT,vege,0,0,0
"NAM",vege,63781.9790404439,18490.04403099744,847.9125870696865
NCL,vege,6226.705305337906,1805.0875340625362,82.7773280760349
NER,vege,2211417.229662895,641077.6611595202,29398.405827215844
NFK,vege,0,0,0
NGA,vege,16027756.543553725,4646358.245179236,213071.72841329186
NIC,vege,203461.4779791832,58982.360582782116,2704.8008035774274
NIU,vege,141,40.875122528222114,1.87444285322373
NLD,vege,5537416.960727692,1605266.6436851043,73613.98331458078
NOR,vege,208204.36841595173,60357.29836817819,2767.8524140939094
NPL,vege,3734431.14883706,1082590.9984533626,49645.23246662207
NRU,vege,459.8999938964844,133.32247234927235,6.1138741613964696
NZL,vege,890098.9256878197,258034.77056545037,11832.904751189033
OMN,vege,470944.9822084904,136524.3535590314,6260.70536285306
PAK,vege,4946546.678897694,1433976.6070320099,65759.00049927205
PAN,vege,84296.82910910994,24437.185947343754,1120.6353820779661
PCN,vege,0,0,0
PER,vege,2906630.602100022,842616.184433464,38640.51744019698
PHL,vege,6681800.772710964,1937017.2006647508,88827.33124165151
PLW,vege,0,0,0
PNG,vege,574214.5724861324,166461.63835362653,7633.563132010995
POL,vege,6316502.109798074,1831119.1325373743,83971.07969562845
PRI,vege,44156.38787174225,12800.693366391244,587.0115295770372
PRK,vege,3317548.2621931434,961738.948300958,44103.22432831732
PRT,vege,2507161.5634686947,726812.3128002257,33330.00762071722
PRY,vege,137719.05914959311,39923.9958667453,1830.8262849336948
PSE,vege,0,0,0
PYF,vege,4805.099262237549,1392.9717808810603,63.87860972433894
QAT,vege,34547.45362997055,10015.116313213604,459.27111740267026
REU,vege,0,0,0
ROU,vege,3228800.670299828,936011.510763909,42923.42085764185
RUS,vege,14273039.059040047,4137675.3219032767,189744.65289362246
RWA,vege,553637.2536948919,160496.38709905744,7360.009882743286
SAU,vege,749014.1773234606,217135.07995370167,9957.335259909307
SDN,vege,3290328.067062378,953847.9638242761,43741.361206145564
SEN,vege,690121.1043768972,200062.30284196907,9174.41540395846
SGP,vege,24271.877075195312,7036.283329351445,322.6684150207429
SHN,vege,0,0,0
SJM,vege,0,0,0
SLB,vege,6258.328888058662,1814.2550363213468,83.19772948471754
SLE,vege,378156.5946718156,109625.51164585594,5027.18387434048
SLV,vege,105950.10456943512,30714.351107472387,1408.4923142445712
SMR,vege,0,0,0
SOM,vege,100954.7371442616,29266.221635291837,1342.0842946038397
SPM,vege,0,0,0
SRB,vege,1035366.099170506,300146.9231571759,13764.07507134955
SSD,vege,443747.00028049946,128639.80856735056,5899.137541242913
STP,vege,5380.781779289246,1559.8589682700208,71.53168759535598
SUR,vege,24622.383294939995,7137.893149769657,327.3280169967066
SVK,vege,88863.98020148277,25761.177865823494,1181.350727643152
SVN,vege,120972.09970760344,35069.14466698293,1608.193530045289
SWE,vege,367228.314614594,106457.46351563142,4881.904183196604
SWZ,vege,13851.093805730345,4015.355719568271,184.13534605306893
SXM,vege,0,0,0
SYC,vege,2605.199951171875,755.2331008132529,34.63332219640377
SYR,vege,1616310.9549111128,468559.6335155988,21487.11005688197
TCA,vege,0,0,0
TCD,vege,109975.7539870739,31881.36467627842,1462.008979354339
TGO,vege,148852.188372612,43151.42864059939,1978.8292246932976
THA,vege,2689737.223256424,779739.9898533777,35757.15400838897
TJK,vege,1818755.4524073005,527247.1770639748,24178.391202316
TKL,vege,0,0,0
TKM,vege,674574.0899364948,195555.30908168902,8967.734623059323
TLS,vege,35875.6053250134,10400.14016619901,476.9274610393373
TON,vege,25891.215270996097,7505.720543308802,344.19576897869314
TTO,vege,16599.961097717285,4812.237190304359,220.6785705206249
TUN,vege,2873716.6890003085,833074.6225126551,38202.96248146375
TUR,vege,25675039.077757716,7443052.256881118,341321.9397556237
TUV,vege,556.2000045776367,161.23931444899716,7.394078890379838
TWN,vege,2564421.139390394,743411.5481315271,34091.21189635588
TZA,vege,2645553.737036526,766931.440825276,35169.78223551381
UGA,vege,1424174.723255396,412860.3993947598,18932.866182609647
UKR,vege,9157755.478230476,2654782.8174196314,121742.47735985517
URY,vege,182243.5162702948,52831.39047888184,2422.7308980086286
USA,vege,31113011.553282015,9019490.492641082,413613.91594550933
UZB,vege,10078141.039872885,2921597.5167482835,133978.01025510993
VCT,vege,6679.9721603393555,1936.4870960211613,88.80302181334457
VEN,vege,1154778.467380464,334763.9102633263,15351.53365416995
VGB,vege,0,0,0
VIR,vege,0,0,0
VNM,vege,14585303.233226595,4228198.984180221,193895.86813916705
VUT,vege,13351.91761007905,3870.6472928986364,177.49933717053008
WLF,vege,595.5209503173828,172.63823980387446,7.916808434520725
WSM,vege,0,0,0
XKO,vege,165021.59882827103,47838.85157382052,2193.7840890156463
XMI,vege,0,0,0
YEM,vege,394042.2841600925,114230.68543506593,5238.366974552054
ZAF,vege,2630086.793060437,762447.659051093,34964.16590503727
ZMB,vege,556322.6176862121,161274.85931308643,7395.70889935204
ZWE,vege,219130.25649304688,63524.65307655341,2913.100306443082
ABW,whea,0,0,0
AFG,whea,4065832.315535386,13312882.155173495,477469.6120000491
AGO,whea,1993.26336279452,6526.604688470539,234.0781937343843
AIA,whea,0,0,0
ALA,whea,5453.967307685668,17858.09605771388,640.4847647827113
ALB,whea,247266.3787096222,809632.051995788,29037.641678440483
AND,whea,0,0,0
ARE,whea,0,0,0
ARG,whea,18558462.564630013,60766555.511914834,2179406.6337151695
ARM,whea,183318.67850808575,600246.0934001697,21527.9656185456
ASM,whea,0,0,0
ATG,whea,0,0,0
AUS,whea,28656100.49047761,93829567.78587727,3365219.2517489665
AUT,whea,1226519.6839528726,4016031.834631898,144035.9149514719
AZE,whea,2169031.926200157,7102129.203405007,254719.5141967223
BDI,whea,0,0,0
BEL,whea,961741.7908114784,3149061.2822021334,112941.81463126116
BEN,whea,0,0,0
BES,whea,0,0,0
BFA,whea,0,0,0
BGD,whea,1162630.841948134,3806838.5972743984,136533.15088356464
BGR,whea,4647933.924749336,15218875.694600055,545828.5131859162
BHR,whea,0,0,0
BHS,whea,0,0,0
BIH,whea,396531.28102868,1298374.7989320776,46566.51386610743
BLM,whea,0,0,0
BLR,whea,1534687.777870045,5025076.281110386,180225.52849534762
BLZ,whea,0,0,0
BMU,whea,0,0,0
BOL,whea,96048.23232038098,314493.7367948443,11279.39094882816
BRA,whea,1563267.1360891017,5118654.5692722015,183581.73554498993
BRB,whea,0,0,0
BRN,whea,0,0,0
BTN,whea,0,0,0
BWA,whea,0,0,0
CAF,whea,1.1953683077920547,3.9140319075282046,0.140377663864249
CAN,whea,28315050.489277955,92712857.08001657,3325168.1627940172
CCK,whea,0,0,0
CHE,whea,230974.95559130693,756288.5347814927,27124.46403815545
CHL,whea,1103113.1152403047,3611957.8397041457,129543.7072290075
CHN,whea,80219469.85729006,262665123.86159924,9420545.702600203
CIV,whea,0,0,0
CMR,whea,0,0,0
COD,whea,0,0,0
COG,whea,0,0,0
COK,whea,0,0,0
COL,whea,8931.242773103566,29243.84807589291,1048.8374066136244
COM,whea,0,0,0
CPV,whea,0,0,0
CRI,whea,0,0,0
CUB,whea,0,0,0
CUW,whea,0,0,0
CXR,whea,0,0,0
CYM,whea,0,0,0
CYP,whea,227.79214668693808,745.8669638513793,26.750691975094067
CZE,whea,3551790.4868475636,11629738.887802979,417103.2876050276
DEU,whea,17420044.982179917,57038999.148946635,2045716.958587752
DJI,whea,0,0,0
DMA,whea,0,0,0
DNK,whea,3788004.970852976,12403183.374653412,444843.0538506517
DOM,whea,0,0,0
DZA,whea,2468663.261793656,8083221.4746016925,289906.6164788895
ECU,whea,6107.549433820125,19998.140493562685,717.237955754999
EGY,whea,9206545.254552525,30145279.617610145,1081167.4583223055
ERI,whea,18340.847975375564,60054.013243282316,2153.851139677735
ESH,whea,0,0,0
ESP,whea,2803643.9274059976,9180059.164763898,329244.95510793396
EST,whea,533145.4531371646,1745694.863524401,62609.75192614945
ETH,whea,4894500.747257983,16026217.167806128,574784.0027238035
FIN,whea,629522.4197392628,2061264.985278887,73927.74767167395
FJI,whea,0,0,0
FLK,whea,0,0,0
FRA,whea,29315839.03582244,95989770.37806036,3442695.4196823193
FRO,whea,0,0,0
FSM,whea,0,0,0
GAB,whea,0,0,0
GBR,whea,9973324.435470156,32655968.717008654,1171213.9062792342
GEO,whea,129151.97699602412,422886.36530484655,15166.917757455707
GGY,whea,0,0,0
GHA,whea,0,0,0
GIB,whea,0,0,0
GIN,whea,0,0,0
GLP,whea,0,0,0
GMB,whea,0,0,0
GNB,whea,0,0,0
GNQ,whea,0,0,0
GRC,whea,1070631.7391798245,3505603.0522529306,125729.26806348501
GRD,whea,0,0,0
GRL,whea,0,0,0
GTM,whea,0,0,0
GUF,whea,0,0,0
GUM,whea,0,0,0
GUY,whea,0,0,0
HKG,whea,0,0,0
HND,whea,569.7666906466861,1865.6049290423593,66.9103542893658
HRV,whea,662178.0961350377,2168190.489779725,77762.65573679829
HTI,whea,0,0,0
HUN,whea,4524978.181248383,14816277.850789472,531389.2479662813
IDN,whea,0,0,0
IMN,whea,0,0,0
IND,whea,96511264.41619104,316009857.29544365,11333766.962881975
IOT,whea,0,0,0
IRL,whea,665049.3950167906,2177592.073681501,78099.8457280747
IRN,whea,7013125.776084256,22963297.487620354,823584.0003582533
IRQ,whea,2488584.061727942,8148448.774052436,292246.0087305106
ISL,whea,0,0,0
ISR,whea,72926.84610177354,238786.65738174735,8564.138953678414
ITA,whea,6466965.722967431,21174988.511565063,759445.883383973
JAM,whea,0,0,0
JEY,whea,0,0,0
JOR,whea,20358.816039219862,66661.50930853143,2390.8305214369534
JPN,whea,720301.7792910009,2358506.686865214,84588.39036890575
KAZ,whea,24595568.95984328,80534042.15680744,2888372.135590749
KEN,whea,97305.78402833836,318611.37775807455,11427.071098787652
KGZ,whea,648077.8384041074,2122021.574054353,76106.7968460704
KHM,whea,0,0,0
KIR,whea,0,0,0
KNA,whea,0,0,0
KOR,whea,22631.10900323474,74101.74936377743,2657.6764599015255
KWT,whea,0,0,0
LAO,whea,0.19923889853966711,0.6523741687157811,0.02339755115270298
LBN,whea,65610.796263505,214831.4861450753,7704.981170829438
LBR,whea,0,0,0
LBY,whea,140895.24527793014,461337.71662010986,16545.984407290187
LCA,whea,0,0,0
LIE,whea,0,0,0
LKA,whea,0,0,0
LSO,whea,5420.02518602216,17746.958305161643,636.4987834624267
LTU,whea,3391495.858895973,11104881.164607402,398279.1434018105
LUX,whea,25074.96882741236,82103.7561653677,2944.670293261066
LVA,whea,1566940.2037933029,5130681.409953053,184013.08098067692
MAC,whea,0,0,0
MAF,whea,0,0,0
MAR,whea,8069642.062038284,26422681.86906291,947655.6250533253
MCO,whea,0,0,0
MDA,whea,853550.6928198,2794807.779838404,100236.43045135711
MDG,whea,4918.7578867948205,16105.643079898371,577.6326315171332
MDV,whea,0,0,0
MEX,whea,2684348.6111007193,8789446.772421006,315235.55089023843
MHL,whea,0,0,0
MKD,whea,193118.2378792124,632333.0977220035,22678.77348458204
MLI,whea,91000.50020759892,297965.7893653391,10686.612273681822
MLT,whea,12372.28112473038,40510.94777688193,1452.934555517365
MMR,whea,0,0,0
MNE,whea,8043.3289083895725,26336.52388553817,944.5655489537423
MNG,whea,248251.57071118057,812857.8970378601,29153.337360461665
MNP,whea,0,0,0
MOZ,whea,7517.241504945499,24613.93941529055,882.7846566526101
MRT,whea,8579.885798025636,28093.388922489587,1007.5759217454569
MSR,whea,0,0,0
MTQ,whea,0,0,0
MUS,whea,0,0,0
MWI,whea,0,0,0
MYS,whea,0,0,0
MYT,whea,0,0,0
"NAM",whea,5986.525236892642,19601.867173223367,703.025521039286
NCL,whea,0.6140620953400632,2.0106427606433894,0.07211216982207228
NER,whea,7031.866927759161,23024.662227810673,825.7848610244591
NFK,whea,0,0,0
NGA,whea,57111.524280808866,187002.0535641839,6706.872104610744
NIC,whea,0,0,0
NIU,whea,0,0,0
NLD,whea,649866.0888155095,2127876.8984119194,76316.79941475201
NOR,whea,77577.6443218237,254014.9117282047,9110.303834392502
NPL,whea,1622740.8725264482,5313391.288121361,190566.01321734488
NRU,whea,0,0,0
NZL,whea,254054.36442308343,831858.1663215116,29834.786433398593
OMN,whea,0,0,0
PAK,whea,24282117.897493076,79507699.52124482,2851562.118475803
PAN,whea,0,0,0
PCN,whea,0,0,0
PER,whea,163275.49132241955,534618.0575371804,19174.200862380483
PHL,whea,0,0,0
PLW,whea,0,0,0
