iso3c,product,tonnes,million_kcal,tonnes_protein,grouping,global_tonnes,global_kcal,global_protein,percent_tonnes,percent_kcal,percent_protein
BGR,cows_milk,968177,645572.8508541742,32703.337099694378,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.1957920520869508e-4,6.037651588320733e-5,8.871206974731278e-5
BGR,goats_meat,1940.16,2732.7733956103248,296.2367698982947,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.3962848815629976e-7,2.555797321819893e-7,8.035808979622989e-7
BGR,goats_milk,43543,32668.80662363944,1546.100084336797,livestock,8096533158.171552,10692449562.723593,368645858.3690638,5.377980815906812e-6,3.055315475841067e-6,4.1939982485546986e-6
BGR,pigs_meat,87655.17,283157.5414655253,9701.492616523105,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.0826259620950561e-5,2.648200861780816e-5,2.6316564790511258e-5
BGR,sheep_meat,10569.05,23308.667870070865,1416.6195407082105,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.305379696905585e-6,2.179918430602693e-6,3.842765376438829e-6
BGR,sheep_milk,69375,66080.53228935659,4062.545792823337,livestock,8096533158.171552,10692449562.723593,368645858.3690638,8.568482169431025e-6,6.180111666809161e-6,1.1020185635060588e-5
BHR,chickens_eggs,2841.5755498738813,3829.492359387486,301.41679562742286,livestock,8096533158.171552,10692449562.723593,368645858.3690638,3.5096200983330466e-7,3.5814920958224595e-7,8.176323937584139e-7
BHR,chickens_meat,6841.575549873882,8879.939427116848,846.9294827009651,livestock,8096533158.171552,10692449562.723593,368645858.3690638,8.450006214041025e-7,8.304869127533148e-7,2.2974067481671676e-6
BHR,cows_meat,1225.28,2554.5803497101183,175.98075309367837,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.513339074963668e-7,2.389144166380723e-7,4.773707586794536e-7
BHR,cows_milk,13620,9081.709469068004,460.05993872797785,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.6822014723985665e-6,8.493572418362384e-7,1.2479726227315874e-6
BHR,goats_meat,206.4,290.7205740010984,31.514549989180285,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.5492392357053167e-8,2.718933321084993e-8,8.54873295704573e-8
BHR,goats_milk,274,205.57272155977327,9.729036196593766,livestock,8096533158.171552,10692449562.723593,368645858.3690638,3.384164489259965e-8,1.9225970658439986e-8,2.639128034595658e-8
BHR,sheep_meat,18985.93,41871.004165408864,2544.773601839165,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.3449456241450892e-6,3.91594123683137e-6,6.903030494083312e-6
BHR,sheep_milk,137,130.49416826871138,8.022612953034914,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.6920822446299826e-8,1.2204328624906018e-8,2.176238460545298e-8
BHS,chickens_eggs,1316.458584658288,1774.145365103078,139.64180124703176,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.6259534283875953e-7,1.659250627927363e-7,3.787966094745371e-7
BHS,chickens_meat,7527.458584658288,9770.172935257362,931.8360308503944,livestock,8096533158.171552,10692449562.723593,368645858.3690638,9.297137969553158e-7,9.137450570090594e-7,2.5277268405318743e-6
BHS,cows_meat,20.31,42.34422083328912,2.9170223094579253,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.508481050250726e-9,3.960198323582567e-9,7.912803692853632e-9
BHS,cows_milk,675,450.08472038332616,22.800327359866746,livestock,8096533158.171552,10692449562.723593,368645858.3690638,8.336901570257213e-8,4.209369590598097e-8,6.184886346136722e-8
BHS,goats_meat,91.58,128.99316941385942,13.983054689966718,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.1311014011913415e-8,1.2063949299659089e-08,3.793086066890737e-8
BHS,goats_milk,2116,1587.5616015345993,75.13372478829346,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.6134642552095205e-7,1.484750142819672e-7,2.0381003362059898e-7
BHS,pigs_meat,349.64,1129.462218805876,38.697430835410366,livestock,8096533158.171552,10692449562.723593,368645858.3690638,4.3183915037403434e-8,1.0563175558418797e-7,1.049718312491363e-7
BHS,sheep_meat,35.9,79.1727900365259,4.811846051577459,livestock,8096533158.171552,10692449562.723593,368645858.3690638,4.43399653884791e-9,7.404551180913769e-9,1.3052760372422678e-8
BIH,chickens_eggs,31667.600995177385,42677.322465188634,3359.1036555750916,livestock,8096533158.171552,10692449562.723593,368645858.3690638,3.911254406858863e-6,3.991351300264429e-6,9.112007036878682e-6
BIH,chickens_meat,70457.60099517739,91449.58269571056,8722.058117782035,livestock,8096533158.171552,10692449562.723593,368645858.3690638,8.702193842566675e-6,8.552725187923768e-6,2.3659720894111033e-5
BIH,cows_meat,18377.17,38314.472908463606,2639.419737799158,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.2697578878501294e-6,3.5833204247263338e-6,7.1597704894238795e-6
BIH,cows_milk,679714,453227.9787120476,22959.558090495502,livestock,8096533158.171552,10692449562.723593,368645858.3690638,8.395124020630832e-5,4.238766580598215e-5,6.228079759819224e-5
BIH,pigs_meat,9832.18,31761.457037234748,1088.2053126395867,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.2143691389785416e-6,2.970456568526888e-6,2.9518989239535893e-6
BIH,sheep_meat,1780.46,3926.573419176404,238.6434379106296,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.1990399658933566e-7,3.6722861268996464e-7,6.473514688769827e-7
BIH,sheep_milk,16611,15822.17977453697,972.7271807508243,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.0516188442006305e-6,1.4797525750971816e-6,2.638649421030507e-6
BLM,chickens_eggs,0,0,0,livestock,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLM,chickens_meat,0,0,0,livestock,8096533158.171552,10692449562.723593,368645858.3690638,0,0,0
BLR,chickens_eggs,233091.04687115544,314128.6822637313,24724.85957322633,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.8788994291452347e-5,2.937855169865455e-5,6.706940824620208e-5
BLR,chickens_meat,493776.04687115544,640890.5894283222,61125.31958437909,livestock,8096533158.171552,10692449562.723593,368645858.3690638,6.09861081557857e-5,5.993861235152498e-5,1.6581040637430537e-4
BLR,cows_meat,372966.67,777596.4075793436,53567.31152507297,livestock,8096533158.171552,10692449562.723593,368645858.3690638,4.606498395224598e-5,7.272387894072734e-5,1.4530832317515127e-4
BLR,cows_milk,7304000,4870250.070636762,246716.43116513584,livestock,8096533158.171552,10692449562.723593,368645858.3690638,9.021145047282767e-4,4.554849702182001e-4,6.692505166249277e-4
BLR,goats_milk,16800,12604.45884016128,596.5248470904207,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.074962168597351e-6,1.1788186389116487e-6,1.6181514956644911e-6
BLR,pigs_meat,427992.63,1382569.2298145588,47369.337597215366,livestock,8096533158.171552,10692449562.723593,368645858.3690638,5.2861221171933545e-5,1.2930332022650096e-4,1.2849551004528667e-4
BLR,sheep_meat,1540,3396.270101845401,206.4134517946877,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.9020486545475715e-7,3.1763255762137064e-7,5.599234254465439e-7
BLZ,chickens_eggs,3462.5536963708664,4666.362970644805,367.28632462167576,livestock,8096533158.171552,10692449562.723593,368645858.3690638,4.2765880516109917e-7,4.3641664552834076e-7,9.963120872877758e-7
BLZ,chickens_meat,20224.553696370866,26250.21246276467,2503.6295623807036,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.4979276069485272e-6,2.4550232674726956e-6,6.791421917655822e-6
BLZ,cows_meat,1664.59,3470.4956453414447,239.0766206844199,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.0559293310865858e-7,3.24574422818922e-7,6.48526533682286e-7
BLZ,cows_milk,4785,3190.6005733840234,161.6289872843887,livestock,8096533158.171552,10692449562.723593,368645858.3690638,5.909936890915668e-7,2.9839753320017625e-7,4.3843972098169207e-7
BLZ,goats_meat,1.16,1.633894698843382,0.1771166569159357,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.4327119735553135e-10,1.5280826804547438e-10,4.804520460355159e-10
BLZ,pigs_meat,1880.79,6075.624203489027,208.16194068450827,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.322957200640602e-7,5.682163070163165e-7,5.646664297422008e-7
BLZ,sheep_meat,51.03,112.54004110205896,6.839791198105787,livestock,8096533158.171552,10692449562.723593,368645858.3690638,6.302697587114453e-9,1.0525187932089963e-8,1.8553826234115022e-8
BMU,chickens_eggs,361.6009204544269,487.3169612151152,38.35639377743711,livestock,8096533158.171552,10692449562.723593,368645858.3690638,4.466120417100689e-8,4.5575801724051833e-8,1.0404672372322499e-7
BMU,chickens_meat,120.60092045442688,156.5324917751715,14.929379121686503,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.4895377823866321e-8,1.4639535202567688e-8,4.0497889187568734e-8
BMU,cows_meat,34.8,72.5543517970685,4.998147531715205,livestock,8096533158.171552,10692449562.723593,368645858.3690638,4.298135920665941e-9,6.78556876714295e-9,1.3558127450088943e-8
BMU,cows_milk,1415,943.5109323591208,47.796241798831765,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.7476615884316972e-7,8.824085882513049e-8,1.2965354340419942e-7
BMU,goats_meat,2.47,3.4790688846061677,0.3771363298123804,livestock,8096533158.171552,10692449562.723593,368645858.3690638,3.0506884264496767e-10,3.2537622592441534e-10,1.0230315118170038e-9
BMU,pigs_meat,76.21,246.1855499805394,8.434764912385951,livestock,8096533158.171552,10692449562.723593,368645858.3690638,9.412670646952625e-9,2.302424234375633e-8,2.2880400582017725e-8
BOL,chickens_eggs,433473.24084790295,584176.7831580798,45980.16591619673,livestock,8096533158.171552,10692449562.723593,368645858.3690638,5.3538129515398e-5,5.463451379697485e-5,1.2472720057026774e-4
BOL,chickens_meat,822566.240847903,1067639.8061050768,101826.77890057562,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.0159487088837711e-4,9.984988003376903e-5,2.762184264081258e-4
BOL,cows_meat,299520,624467.800294769,43018.53875572811,livestock,8096533158.171552,10692449562.723593,368645858.3690638,3.6993611234421336e-5,5.8402688423409676e-5,1.1669340039800691e-4
BOL,cows_milk,543508,362406.88326829753,18358.75603363919,livestock,8096533158.171552,10692449562.723593,368645858.3690638,6.712848442440529e-5,3.389371922143394e-5,4.980052160320115e-5
BOL,goats_meat,8936.17,12586.862750830402,1364.434962096963,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.103703254890154e-6,1.1771729833275231e-6,3.7012078967424105e-6
BOL,goats_milk,29532,22156.83800402637,1048.605463349661,livestock,8096533158.171552,10692449562.723593,368645858.3690638,3.6474870692272003e-6,2.0721947645439776e-6,2.844479164878795e-6
BOL,pigs_meat,109585.29,353999.6704950388,12128.672864527478,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.3534841130045807e-5,3.310744356739033e-5,3.290060796610132e-5
BOL,sheep_meat,28844.44,63612.66829641139,3866.15612044465,livestock,8096533158.171552,10692449562.723593,368645858.3690638,3.5625667722842958e-6,5.949307305426083e-6,1.0487453019407343e-5
BOL,sheep_milk,35000,33337.926200035756,2049.572652235197,livestock,8096533158.171552,10692449562.723593,368645858.3690638,4.3228378512444805e-6,3.117894174246063e-6,5.5597332933639005e-6
BRA,chickens_eggs,3409470.8656790047,4594825.089289454,361655.625578434,livestock,8096533158.171552,10692449562.723593,368645858.3690638,4.211025631677854e-4,4.297261410807212e-4,9.810380813131728e-4
BRA,chickens_meat,14488129.865679003,18804691.21207084,1793508.5629026075,livestock,8096533158.171552,10692449562.723593,368645858.3690638,0.001789423890774366,0.0017586887926624823,0.004865126034067812
BRA,cows_meat,10777857.14,22470702.25730192,1547968.9672836235,livestock,8096533158.171552,10692449562.723593,368645858.3690638,0.0013311693942885026,0.002101548585802088,0.004199067837441699
BRA,cows_milk,33312149,22212280.39708548,1125226.521867641,livestock,8096533158.171552,10692449562.723593,368645858.3690638,0.004114371960099885,0.002077379955527005,0.0030523237853418085
BRA,goats_meat,42618.42,60029.319406104114,6507.269028826942,livestock,8096533158.171552,10692449562.723593,368645858.3690638,5.26378626103528e-6,5.61417840261604e-6,1.765181645500082e-5
BRA,goats_milk,264366,198344.6646272665,9386.95760273251,livestock,8096533158.171552,10692449562.723593,368645858.3690638,3.265175289663138e-5,1.854997430324506e-5,2.546334751802612e-5
BRA,pigs_meat,4076018.27,13166996.450999564,451125.2576570015,livestock,8096533158.171552,10692449562.723593,368645858.3690638,5.034276017120013e-4,0.0012314293720779219,0.0012237361343291283
BRA,sheep_meat,108965.06,240308.2957297339,14605.100103646266,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.3458236738032168e-5,2.2474578376081886e-5,3.9618240031940375e-5
BRB,chickens_eggs,3420.7134360937644,4609.9763097119085,362.8481680569132,livestock,8096533158.171552,10692449562.723593,368645858.3690638,4.224911291373341e-7,4.3114314289434445e-7,9.842730084157182e-7
BRB,chickens_meat,15858.713436093763,20583.62341801702,1963.175275756668,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.9587041918167295e-6,1.925061539665934e-6,5.325369134599817e-6
BRB,cows_meat,182.57,380.639310562954,26.22160330072543,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.2549157328620136e-8,3.559888763842783e-8,7.112952093571087e-8
BRB,cows_milk,4862,3241.94357111664,164.22991351655128,livestock,8096533158.171552,10692449562.723593,368645858.3690638,6.005039323643047e-7,3.031993325850067e-7,4.4549507281358137e-7
BRB,goats_meat,37.68,53.073407114154,5.753237614303843,livestock,8096533158.171552,10692449562.723593,368645858.3690638,4.653843720996915e-9,4.963634086166789e-9,1.560640784018814e-8
BRB,pigs_meat,2599.3,8396.66841706359,287.68513891569097,livestock,8096533158.171552,10692449562.723593,368645858.3690638,3.210386407639937e-7,7.852895043186701e-7,7.803834829135113e-7
BRB,sheep_meat,118.91,262.24057000677703,15.938067242146955,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.468653282547089e-8,2.4525771056335834e-8,4.3234087350551e-8
BRN,buffaloes_milk,210,225.39998804634095,8.819040860904213,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.5937027107466883e-8,2.108029471863385e-8,2.39227992413119e-8
BRN,chickens_eggs,9060.852482414432,12210.995182754596,961.1193061621584,livestock,8096533158.171552,10692449562.723593,368645858.3690638,1.1191027450149606e-6,1.1420203678420904e-6,2.6071615463531114e-6
BRN,chickens_meat,23737.852482414433,30810.255713329247,2938.5463884461055,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.9318539205211107e-6,2.8814964739923657e-6,7.97119056605331e-6
BRN,cows_meat,804.1800000000001,1676.6309950622576,115.50029546134292,livestock,8096533158.171552,10692449562.723593,368645858.3690638,9.932399266325105e-8,1.5680513480347755e-7,3.133096245061071e-7
BRN,cows_milk,55,36.67356980901176,1.8578044515446976,livestock,8096533158.171552,10692449562.723593,368645858.3690638,6.79303090909847e-9,3.4298567034503016e-9,5.03953702277807e-9
BRN,goats_meat,60.19,84.77941545119239,9.190216879112215,livestock,8096533158.171552,10692449562.723593,368645858.3690638,7.43404600761158e-9,7.928904873842331e-9,2.4929662630066983e-8
BRN,pigs_meat,59.01,190.6233998733976,6.531104546383611,livestock,8096533158.171552,10692449562.723593,368645858.3690638,7.288304617198194e-9,1.7827851209881395e-8,1.7716473406965834e-08
BRN,sheep_meat,31.94,70.43952406035201,4.281068604105406,livestock,8096533158.171552,10692449562.723593,368645858.3690638,3.944898313392821e-9,6.587781747030245e-9,1.1612957278417282e-8
BTN,buffaloes_milk,290,311.26665015923277,12.17867547458201,livestock,8096533158.171552,10692449562.723593,368645858.3690638,3.581779933888284e-8,2.9110883182875317e-8,3.303624657133548e-8
BTN,chickens_eggs,5721.602731363168,7710.804642930679,606.9123030063865,livestock,8096533158.171552,10692449562.723593,368645858.3690638,7.066731673405859e-7,7.211448225869932e-7,1.6463288254246063e-6
BTN,chickens_meat,1892.602731363167,2456.4806003509866,234.28829230152823,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.3375470641443968e-7,2.2973974166919232e-7,6.355375680552861e-7
BTN,cows_meat,6056.4400000000005,12627.042482696486,869.8557654304954,livestock,8096533158.171552,10692449562.723593,368645858.3690638,7.480288021654607e-7,1.1809307501171052e-6,2.359597282006227e-6
BTN,cows_milk,190456,126994.57111900262,6433.27281133449,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.3523154451331968e-5,1.1877032514769648e-5,1.745109205836764e-5
BTN,goats_meat,207.78,292.66434528075683,31.72525773620097,livestock,8096533158.171552,10692449562.723593,368645858.3690638,2.5662835678045093e-8,2.7371122357317815e-8,8.605890183212026e-8
