iso3c,product,tonnes,product_tonnes_to_mill_kcal,product_tonnes_to_tonnes_protein,million_kcal,tonnes_protein
SVN,goats_meat,354.33,1.4085299127960191,0.15268677320339286,499.0844040010134,54.10150434915819
SVN,goats_milk,1475,0.7502654071524572,0.035507431374429806,1106.6414755498743,52.373461277283965
SVN,pigs_meat,33461.6,3.2303575643687106,0.11067792825595003,108092.93267588005,3703.4605641292974
SVN,sheep_meat,1637.96,2.205370196003507,0.1340347089575894,3612.3081662459044,219.54349188417314
SVN,sheep_milk,498,0.9525121771438787,0.058559218635291344,474.3510642176516,29.16249088037509
SWE,chickens_eggs,141516.19529506372,1.347665156943461,0.10607382782442676,190716.44554236354,15011.16453409654
SWE,chickens_meat,156254.19529506372,1.2979377867544766,0.12379158521703051,202808.22441237676,19342.954532387408
SWE,cows_meat,139162.65,2.0848951665824287,0.143624929072276,290139.5363538022,19987.22573575997
SWE,cows_milk,2816660,0.6667921783456684,0.03377826275535814,1878126.8570591104,95141.88157250706
SWE,pigs_meat,250703.12,3.2303575643687106,0.11067792825595003,809860.7201028366,27747.30192890283
SWE,sheep_meat,5774.57,2.205370196003507,0.1340347089575894,12735.064572735972,773.992809305227
SWZ,chickens_eggs,1994.8582207458576,1.347665156943461,0.10607382782442676,2688.4009171414195,211.6022474415384
SWZ,chickens_meat,6643.858220745858,1.2979377867544766,0.12379158521703051,8623.314634545413,822.4537411033295
SWZ,cows_meat,18629.79,2.0848951665824287,0.143624929072276,38841.159125445665,2675.7022673813967
SWZ,cows_milk,39641,0.6667921783456684,0.03377826275535814,26432.30874180064,1339.004113885152
SWZ,goats_meat,1938.91,1.4085299127960191,0.15268677320339286,2731.0127332193297,296.04591143179044
SWZ,pigs_meat,1396.37,3.2303575643687106,0.11067792825595003,4510.774392157536,154.54733867876092
SWZ,sheep_meat,676.81,2.205370196003507,0.1340347089575894,1492.6166023571334,90.71603136958608
SXM,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
SXM,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
SYC,chickens_eggs,1289.9460424071951,1.347665156943461,0.10607382782442676,1738.4153356892891,136.82951440510152
SYC,chickens_meat,1072.9460424071951,1.2979377867544766,0.12379158521703051,1392.6172115889697,132.82169144192594
SYC,cows_meat,13.34,2.0848951665824287,0.143624929072276,27.812501522209597,1.9159565538241619
SYC,cows_milk,83,0.6667921783456684,0.03377826275535814,55.34375080269048,2.8035958086947255
SYC,goats_meat,26.03,1.4085299127960191,0.15268677320339286,36.66403363008038,3.9744367064843162
SYC,pigs_meat,479.82,3.2303575643687106,0.11067792825595003,1549.9901665353948,53.10548353576994
SYR,buffaloes_milk,6300,1.0733332764111474,0.041995432670972443,6761.999641390229,264.5712258271264
SYR,chickens_eggs,116407.50481607861,1.347665156943461,0.10607382782442676,156878.3382473573,12347.789623331852
SYR,chickens_meat,103407.50481607861,1.2979377867544766,0.12379158521703051,134216.50793478393,12800.978944520088
SYR,cows_meat,77760,2.0848951665824287,0.143624929072276,162121.44815344966,11168.274484660182
SYR,cows_milk,1428219,0.6667921783456684,0.03377826275535814,952325.2581646722,48242.75665419485
SYR,goats_meat,16810.91,1.4085299127960191,0.15268677320339286,23678.669596321724,2566.803602512649
SYR,goats_milk,136030,0.7502654071524572,0.035507431374429806,102058.60333494874,4830.075889863687
SYR,sheep_meat,196786,2.205370196003507,0.1340347089575894,433985.97939074616,26376.15423692819
SYR,sheep_milk,648346,0.9525121771438787,0.058559218635291344,617557.4600025251,37966.6351653166
TCA,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
TCA,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
TCD,chickens_eggs,33597.14832883017,1.347665156943461,0.10607382782442676,45277.70617542565,3563.7781272240586
TCD,chickens_meat,32480.148328830164,1.2979377867544766,0.12379158521703051,42157.211835378934,4020.7690497101707
TCD,cows_meat,491947.56,2.0848951665824287,0.143624929072276,1025659.0900560194,70655.93341227925
TCD,cows_milk,280792,0.6667921783456684,0.03377826275535814,187229.90934203693,9484.665955602522
TCD,goats_meat,132751.68,1.4085299127960191,0.15268677320339286,186984.71225392504,20269.425656529384
TCD,goats_milk,214957,0.7502654071524572,0.035507431374429806,161274.80112527072,7632.570925953308
TCD,pigs_meat,2679.58,3.2303575643687106,0.11067792825595003,8656.00152233111,296.5703629960786
TCD,sheep_meat,174193.55,2.205370196003507,0.1340347089575894,384161.2635060467,23347.981776539295
TCD,sheep_milk,120489,0.9525121771438787,0.058559218635291344,114767.2397118888,7055.7416941476185
TGO,chickens_eggs,109749.54424470432,1.347665156943461,0.10607382782442676,147905.63676901275,11641.554260022072
TGO,chickens_meat,131931.5442447043,1.2979377867544766,0.12379158521703051,171238.9365400718,16332.015002182745
TGO,cows_meat,12586.81,2.0848951665824287,0.143624929072276,26242.17933169138,1807.7796934962143
TGO,cows_milk,92724,0.6667921783456684,0.03377826275535814,61827.63794492376,3132.0556357278283
TGO,goats_meat,8323.29,1.4085299127960191,0.15268677320339286,11723.60293787598,1270.856292536068
TGO,pigs_meat,10186.1,3.2303575643687106,0.11067792825595003,32904.74518641613,1127.3764450079327
TGO,sheep_meat,4717.26,2.205370196003507,0.1340347089575894,10403.304610799503,632.2765711772782
THA,chickens_eggs,4268074.197714034,1.347665156943461,0.10607382782442676,5751934.88350862,452730.96759019676
THA,chickens_meat,5312369.197714034,1.2979377867544766,0.12379158521703051,6895124.718903607,657626.6042431449
THA,cows_meat,117891.58,2.0848951665824287,0.143624929072276,245791.58532276572,16932.169815718553
THA,cows_milk,651919,0.6667921783456684,0.03377826275535814,434694.4901149298,22020.691277210324
THA,goats_meat,2300.9700000000003,1.4085299127960191,0.15268677320339286,3240.9850734462566,351.3276845378109
THA,pigs_meat,1093853.17,3.2303575643687106,0.11067792825595003,3533536.8620181927,121065.4026718035
THA,sheep_meat,206.86,2.205370196003507,0.1340347089575894,456.2028787452855,27.726419894966945
TJK,chickens_eggs,36333.63541001955,1.347665156943461,0.10607382782442676,48965.574467170496,3854.0477867179093
TJK,chickens_meat,19356.635410019553,1.2979377867544766,0.12379158521703051,25123.70852309411,2396.188581874426
TJK,cows_meat,49292.57,2.0848951665824287,0.143624929072276,102769.84094142602,7079.6418700402
TJK,cows_milk,949972,0.6667921783456684,0.03377826275535814,633433.8992473913,32088.403826233083
TJK,goats_milk,54502,0.7502654071524572,0.035507431374429806,40890.96522062322,1935.2260247691734
TJK,pigs_meat,1606.58,3.2303575643687106,0.11067792825595003,5189.827855763483,177.8129459774442
TJK,sheep_meat,70083.14,2.205370196003507,0.1340347089575894,154559.26819834122,9393.573272733991
TKL,chickens_eggs,8.007969437993316,1.347665156943461,0.10607382782442676,10.792061389451701,0.8494359713889744
TKL,chickens_meat,5.007969437993315,1.2979377867544766,0.12379158521703051,6.500032768483103,0.6199444754476339
TKL,pigs_meat,20.37,3.2303575643687106,0.11067792825595003,65.80238358619064,2.254509398573702
TKM,chickens_eggs,56404.59839089326,1.347665156943461,0.10607382782442676,76014.51194279606,5983.0516582215505
TKM,chickens_meat,27768.598390893258,1.2979377867544766,0.12379158521703051,36041.913136749914,3437.5188140637592
TKM,cows_meat,164927.64,2.0848951665824287,0.143624929072276,343856.8394718469,23687.720597057873
TKM,cows_milk,2105000,0.6667921783456684,0.03377826275535814,1403597.535417632,71103.24310002889
TKM,goats_meat,12096,1.4085299127960191,0.15268677320339286,17037.577825180648,1846.89920866824
TKM,pigs_meat,291.3,3.2303575643687106,0.11067792825595003,941.0031585006054,32.24048050095825
TKM,sheep_meat,149338.29,2.205370196003507,0.1340347089575894,329346.2138881286,20016.514236374085
TLS,chickens_eggs,3842.5324750113364,1.347665156943461,0.10607382782442676,5178.447130996498,407.59212816412094
TLS,chickens_meat,3675.5324750113364,1.2979377867544766,0.12379158521703051,4770.612485760417,454.9999915983289
TLS,cows_meat,1529.23,2.0848951665824287,0.143624929072276,3188.2842355928474,219.63555028519664
TLS,goats_meat,410.4,1.4085299127960191,0.15268677320339286,578.0606762114862,62.66265172267242
TLS,goats_milk,4798,0.7502654071524572,0.035507431374429806,3599.7734235174894,170.3646557345142
TLS,pigs_meat,12314.46,3.2303575643687106,0.11067792825595003,39780.10901211591,1362.9389203907663
TLS,sheep_meat,85.08,2.205370196003507,0.1340347089575894,187.63289627597837,11.403673038111705
TON,chickens_eggs,786.7915857378016,1.347665156943461,0.10607382782442676,1060.3316058751288,83.45799519925927
TON,chickens_meat,738.7915857378016,1.2979377867544766,0.12379158521703051,958.9055156653524,91.45618154348617
TON,cows_meat,449.73,2.0848951665824287,0.143624929072276,937.6399032671156,64.59243935167468
TON,cows_milk,321,0.6667921783456684,0.03377826275535814,214.04028924895957,10.842822344469964
TON,goats_meat,33.61,1.4085299127960191,0.15268677320339286,47.3406903690742,5.1318024473660335
TON,pigs_meat,1799.58,3.2303575643687106,0.11067792825595003,5813.286865686644,199.17378613084256
TTO,chickens_eggs,3430.9330966945836,1.347665156943461,0.10607382782442676,4623.748990219421,363.9322065759086
TTO,chickens_meat,64087.933096694585,1.2979377867544766,0.12379158521703051,83182.15004119274,7933.546831322818
TTO,cows_meat,1228.09,2.0848951665824287,0.143624929072276,2560.4389051282146,176.38433914437144
TTO,cows_milk,3281,0.6667921783456684,0.03377826275535814,2187.745137152138,110.82648010033006
TTO,goats_meat,94.8,1.4085299127960191,0.15268677320339286,133.5286357330626,14.474706099681642
TTO,pigs_meat,2281.03,3.2303575643687106,0.11067792825595003,7368.54251505196,252.45967468966973
TTO,sheep_meat,239.67,2.205370196003507,0.1340347089575894,528.5610748761605,32.12409869586545
TUN,chickens_eggs,124464.62996909548,1.347665156943461,0.10607382782442676,167736.64508121085,13202.43972957282
TUN,chickens_meat,157664.6299690955,1.2979377867544766,0.12379158521703051,204638.88087155132,19517.554476530866
TUN,cows_meat,68770,2.0848951665824287,0.143624929072276,143378.2406058736,9877.08637230042
TUN,cows_milk,1313000,0.6667921783456684,0.03377826275535814,875498.1301678626,44350.85899778524
TUN,goats_meat,11085.71,1.4085299127960191,0.15268677320339286,15614.554139581956,1692.641288568584
TUN,goats_milk,11464,0.7502654071524572,0.035507431374429806,8601.042627595769,407.0571932764633
TUN,pigs_meat,125.77,3.2303575643687106,0.11067792825595003,406.2820708706527,13.919963036750834
TUN,sheep_meat,57320.82,2.205370196003507,0.1340347089575894,126413.62803848175,7682.979425910369
TUN,sheep_milk,25000,0.9525121771438787,0.058559218635291344,23812.804428596966,1463.9804658822836
TUR,buffaloes_milk,69401,1.0733332764111474,0.041995432670972443,74490.40271621004,2914.5250227981587
TUR,chickens_eggs,1303392.6829023217,1.347665156943461,0.10607382782442676,1756536.9045625161,138255.85103379854
TUR,chickens_meat,2235051.6829023217,1.2979377867544766,0.12379158521703051,2900958.0345881074,276680.5908684702
TUR,cows_meat,1072405.45,2.0848951665824287,0.143624929072276,2235852.9393216544,154024.15669297223
TUR,cows_milk,18762319,0.6667921783456684,0.03377826275535814,12510567.556826323,633758.5410818484
TUR,goats_meat,77471.59,1.4085299127960191,0.15268677320339286,109121.05190686895,11828.887092036237
TUR,goats_milk,523395,0.7502654071524572,0.035507431374429806,392685.1627765603,18584.412044219687
TUR,pigs_meat,0,3.2303575643687106,0.11067792825595003,0,0
TUR,sheep_meat,376138.64,2.205370196003507,0.1340347089575894,829524.9462212926,50415.6331401035
TUR,sheep_milk,1344779,0.9525121771438787,0.058559218635291344,1280918.373067368,78749.20747714846
TUV,chickens_eggs,19,1.347665156943461,0.10607382782442676,25.60563798192576,2.0154027286641085
TUV,chickens_meat,62,1.2979377867544766,0.12379158521703051,80.47214277877755,7.675078283455892
TUV,pigs_meat,126.05,3.2303575643687106,0.11067792825595003,407.18657098867595,13.950952856662502
TWN,chickens_eggs,381947.8210686067,1.347665156943461,0.10607382782442676,514737.77022463677,40514.66740994634
TWN,chickens_meat,565518.8210686067,1.2979377867544766,0.12379158521703051,734008.2469857882,70006.47133014906
TWN,cows_meat,7645.87,2.0848951665824287,0.143624929072276,15940.837407317595,1098.137536445843
TWN,cows_milk,386362,0.6667921783456684,0.03377826275535814,257623.15960998915,13050.637154685683
TWN,goats_meat,2254.7799999999997,1.4085299127960191,0.15268677320339286,3175.925076774208,344.2750824835461
TWN,goats_milk,14200,0.7502654071524572,0.035507431374429806,10653.768781564891,504.20552551690326
TWN,pigs_meat,868539.37,3.2303575643687106,0.11067792825595003,2805692.7238315344,96128.13808032803
TZA,chickens_eggs,256050.93444008694,1.347665156943461,0.10607382782442676,345070.9227477196,27160.302734081368
TZA,chickens_meat,248881.93444008694,1.2979377867544766,0.12379158521703051,323033.2671503392,30809.489196219423
TZA,cows_meat,368483.03,2.0848951665824287,0.143624929072276,768248.4882146481,52923.34904808735
TZA,cows_milk,1405588,0.6667921783456684,0.03377826275535814,937235.0843765313,47478.320789778336
TZA,goats_meat,53624.26,1.4085299127960191,0.15268677320339286,75531.37426155106,8187.715224819772
TZA,goats_milk,206619,0.7502654071524572,0.035507431374429806,155019.08816043354,7336.509963153312
TZA,pigs_meat,16374.64,3.2303575643687106,0.11067792825595003,52895.942187814464,1812.3112311370096
TZA,sheep_meat,29589.91,2.205370196003507,0.1340347089575894,65256.70561642613,3966.074974931264
UGA,chickens_eggs,210546.03143057934,1.347665156943461,0.10607382782442676,283745.55049171456,22333.42348708362
UGA,chickens_meat,234565.03143057934,1.2979377867544766,0.12379158521703051,304450.8177450004,29037.177077274006
UGA,cows_meat,270486.23,2.0848951665824287,0.143624929072276,563935.4335541031,38848.56559877733
UGA,cows_milk,1688683,0.6667921783456684,0.03377826275535814,1126000.6161052983,57040.77808450645
UGA,goats_meat,52320.62,1.4085299127960191,0.15268677320339286,73695.15832603366,7988.666639800901
UGA,pigs_meat,137481.31,3.2303575643687106,0.11067792825595003,444113.78971781966,15216.146564714025
UGA,sheep_meat,12211.86,2.205370196003507,0.1340347089575894,26931.67208176739,1636.8131009308277
UKR,chickens_eggs,1468496.5482586431,1.347665156943461,0.10607382782442676,1979041.631179915,155769.0500207523
UKR,chickens_meat,1766696.5482586431,1.2979377867544766,0.12379158521703051,2293062.2077135965,218702.16630639348
UKR,cows_meat,416484.75,2.0848951665824287,0.143624929072276,868327.0422302912,59817.5926784346
UKR,cows_milk,10280500,0.6667921783456684,0.03377826275535814,6854956.989482644,347257.43025645934
UKR,goats_meat,6837.21,1.4085299127960191,0.15268677320339286,9630.41480506807,1043.9515326139697
UKR,goats_milk,222500,0.7502654071524572,0.035507431374429806,166934.05309142172,7900.403480810632
UKR,pigs_meat,781263.7,3.2303575643687106,0.11067792825595003,2523761.1030616867,86468.64773757807
UKR,sheep_meat,8546.51,2.205370196003507,0.1340347089575894,18848.218433845934,1145.5289804531274
UKR,sheep_milk,17000,0.9525121771438787,0.058559218635291344,16192.707011445938,995.5067167999529
URY,chickens_eggs,93905.6064233254,1.347665156943461,0.10607382782442676,126553.31381836171,9960.927127496201
URY,chickens_meat,76973.6064233254,1.2979377867544766,0.12379158521703051,99906.95235960113,9528.684759015254
URY,cows_meat,680955.24,2.0848951665824287,0.143624929072276,1419720.2885349777,97802.14804639468
URY,cows_milk,2049000,0.6667921783456684,0.03377826275535814,1366257.1734302745,69211.66038572883
URY,pigs_meat,15492.76,3.2303575643687106,0.11067792825595003,50047.154458948986,1714.7065797666526
URY,sheep_meat,17707.28,2.205370196003507,0.1340347089575894,39051.10756428898,2373.3901212305436
USA,chickens_eggs,7184072.318560896,1.347665156943461,0.10607382782442676,9681723.948686544,762042.0501972588
USA,chickens_meat,20014735.3185609,1.2979377867544766,0.12379158521703051,25977881.261849586,2477655.8127839416
USA,cows_meat,12742834.75,2.0848951665824287,0.143624929072276,26567474.57883361,1830188.737148484
USA,cows_milk,97761519,0.6667921783456684,0.03377826275535814,65186616.21239145,3302214.276144937
USA,goats_meat,10516.41,1.4085299127960191,0.15268677320339286,14812.678060227183,1605.7167085838926
USA,goats_milk,25715,0.7502654071524572,0.035507431374429806,19293.074944925436,913.0735977934625
USA,pigs_meat,12379595.24,3.2303575643687106,0.11067792825595003,39990519.12735689,1370147.9538104206
USA,sheep_meat,71753.95,2.205370196003507,0.1340347089575894,158244.02277552584,9617.519804807422
UZB,chickens_eggs,462509.41663641174,1.347665156943461,0.10607382782442676,623307.8255591384,49060.1442274668
UZB,chickens_meat,169596.41663641174,1.2979377867544766,0.12379158521703051,220125.59765055435,20994.609262549377
UZB,cows_meat,847344.39,2.0848951665824287,0.143624929072276,1766624.2231417364,121699.77791354098
UZB,cows_milk,10005484,0.6667921783456684,0.03377826275535814,6671578.471762732,337967.8675465318
UZB,pigs_meat,31424.82,3.2303575643687106,0.11067792825595003,101513.40499592514,3478.033973416144
UZB,sheep_meat,199219.08,2.205370196003507,0.1340347089575894,439351.8215072383,26702.271406598717
VAT,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
VAT,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
VCT,chickens_eggs,814.5476228978916,1.347665156943461,0.10607382782442676,1097.7374500506103,86.40218430606706
VCT,chickens_meat,622.5476228978916,1.2979377867544766,0.12379158521703051,808.02808381335,77.06615711162414
VCT,cows_meat,226.73,2.0848951665824287,0.143624929072276,472.708281119234,32.56408016855713
VCT,cows_milk,1040,0.6667921783456684,0.03377826275535814,693.4638654794951,35.12939326557247
VCT,goats_meat,42.46,1.4085299127960191,0.15268677320339286,59.80618009731897,6.4830803902160605
VCT,pigs_meat,389.56,3.2303575643687106,0.11067792825595003,1258.4180927754749,43.11569373138789
VCT,sheep_meat,71.57,2.205370196003507,0.1340347089575894,157.83834492797098,9.592864120094672
VEN,chickens_eggs,202529.9609572512,1.347665156943461,0.10607382782442676,272942.571619207,21483.128207867336
VEN,chickens_meat,638374.9609572513,1.2979377867544766,0.12379158521703051,828570.9839443301,79025.44837975809
VEN,cows_meat,495477.55,2.0848951665824287,0.143624929072276,1033018.7491451036,71162.92797565508
VEN,cows_milk,1800000,0.6667921783456684,0.03377826275535814,1200225.921022203,60800.87295964465
VEN,goats_meat,4320.43,1.4085299127960191,0.15268677320339286,6085.454891141306,659.6725155511347
VEN,pigs_meat,179574.83,3.2303575643687106,0.11067792825595003,580090.9104607252,19874.97015131442
VEN,sheep_meat,3500,2.205370196003507,0.1340347089575894,7718.795686012275,469.1214813515629
VGB,chickens_eggs,0.2131029866028474,1.347665156943461,0.10607382782442676,0.28719146988524663,0.022604649509781558
VGB,chickens_meat,0.2131029866028474,1.2979377867544766,0.12379158521703051,0.27659441878206864,0.026380356526050096
VGB,cows_meat,166.32,2.0848951665824287,0.143624929072276,346.7597641059895,23.887698203300943
VGB,goats_meat,44.62,1.4085299127960191,0.15268677320339286,62.84860470895837,6.812883820335389
VGB,pigs_meat,19.79,3.2303575643687106,0.11067792825595003,63.92877619885678,2.190316200185251
VGB,sheep_meat,89.12,2.205370196003507,0.1340347089575894,196.54259186783256,11.945173262300369
VIR,chickens_eggs,180,1.347665156943461,0.10607382782442676,242.57972824982298,19.093289008396816
VIR,chickens_meat,84,1.2979377867544766,0.12379158521703051,109.02677408737603,10.398493158230563
VIR,cows_meat,587.88,2.0848951665824287,0.143624929072276,1225.6681705304782,84.43422330300962
VIR,cows_milk,2242,0.6667921783456684,0.03377826275535814,1494.9480638509885,75.73086509751295
VIR,goats_meat,25.64,1.4085299127960191,0.15268677320339286,36.11470696408993,3.914888864934993
VIR,pigs_meat,111.94,3.2303575643687106,0.11067792825595003,361.60622575543346,12.389287288971046
VIR,sheep_meat,15.05,2.205370196003507,0.1340347089575894,33.190821449852784,2.0172223698117207
VNM,buffaloes_milk,27919,1.0733332764111474,0.041995432670972443,29966.391744122826,1172.4704847408796
VNM,chickens_eggs,1481931.5007606072,1.347665156943461,0.10607382782442676,1997147.4485520024,157194.146859275
VNM,chickens_meat,1736285.5007606072,1.2979377867544766,0.12379158521703051,2253590.5600311104,214937.53452850122
VNM,cows_meat,381233.72,2.0848951665824287,0.143624929072276,794832.340166239,54754.66599495993
VNM,cows_milk,881261,0.6667921783456684,0.03377826275535814,587617.941881082,29767.46561404967
VNM,goats_meat,11139.87,1.4085299127960191,0.15268677320339286,15690.840119658991,1700.91080420528
VNM,pigs_meat,4163249.82,3.2303575643687106,0.11067792825595003,13448785.548393672,460779.8648895569
VUT,chickens_eggs,1516.6762240399657,1.347665156943461,0.10607382782442676,2043.9717015032363,160.87965265421704
VUT,chickens_meat,2022.6762240399657,1.2979377867544766,0.12379158521703051,2625.307901551335,250.3902961547049
VUT,cows_meat,3559.21,2.0848951665824287,0.143624929072276,7420.579725851846,511.19128380333547
VUT,cows_milk,3290,0.6667921783456684,0.03377826275535814,2193.746266757249,111.13048446512828
VUT,goats_meat,67.31,1.4085299127960191,0.15268677320339286,94.80814843030005,10.277346704320374
VUT,pigs_meat,4027.25,3.2303575643687106,0.11067792825595003,13009.45750110389,445.7276865687748
WLF,chickens_eggs,54.8838781663609,1.347665156943461,0.10607382782442676,73.96509028273455,5.821743042955381
WLF,chickens_meat,57.8838781663609,1.2979377867544766,0.12379158521703051,75.12967271601224,7.165537036723277
WLF,cows_meat,3.54,2.0848951665824287,0.143624929072276,7.3805288897017975,0.508432248915857
WLF,cows_milk,31,0.6667921783456684,0.03377826275535814,20.67055752871572,1.0471261454161023
WLF,goats_meat,15.55,1.4085299127960191,0.15268677320339286,21.902640143978097,2.374279323312759
WLF,pigs_meat,338.35,3.2303575643687106,0.11067792825595003,1092.9914819041533,37.44787702540069
WSM,chickens_eggs,425,1.347665156943461,0.10607382782442676,572.7576917009709,45.08137682538137
WSM,chickens_meat,469,1.2979377867544766,0.12379158521703051,608.7328219878495,58.05825346678731
WSM,cows_meat,2229.23,2.0848951665824287,0.143624929072276,4647.710852200547,320.17300063578983
WSM,cows_milk,1941,0.6667921783456684,0.03377826275535814,1294.2436181689422,65.56360800815015
WSM,pigs_meat,3143.76,3.2303575643687106,0.11067792825595003,10155.468896559778,347.9448437339255
XKO,chickens_eggs,84.68335318190043,1.347665156943461,0.10607382782442676,114.12480445638438,8.982687425012028
XKO,chickens_meat,84.68335318190043,1.2979377867544766,0.12379158521703051,109.9137240038635,10.483086531881119
XMI,chickens_eggs,0,1.347665156943461,0.10607382782442676,0,0
XMI,chickens_meat,0,1.2979377867544766,0.12379158521703051,0,0
YEM,chickens_eggs,109434.14212057216,1.347665156943461,0.10607382782442676,147480.5803158939,11608.098349411419
YEM,chickens_meat,213833.14212057216,1.2979377867544766,0.12379158521703051,277542.1152187309,26470.743635044204
YEM,cows_meat,132153.87,2.0848951665824287,0.143624929072276,275526.9648081626,18980.590205376782
YEM,cows_milk,230314,0.6667921783456684,0.03377826275535814,153571.57376350428,7779.606808237555
YEM,goats_meat,75948.06,1.4085299127960191,0.15268677320339286,106975.11432882682,11596.264212457672
YEM,goats_milk,49329,0.7502654071524572,0.035507431374429806,37009.842269423556,1751.5460822692478
YEM,sheep_meat,59900,2.205370196003507,0.1340347089575894,132101.67474061006,8028.679066559605
YEM,sheep_milk,38719,0.9525121771438787,0.058559218635291344,36880.31898683384,2267.3543863398454
ZAF,chickens_eggs,557380.1416097656,1.347665156943461,0.10607382782442676,751161.7960196933,59123.44517386888
ZAF,chickens_meat,1770440.1416097656,1.2979377867544766,0.12379158521703051,2297921.158982261,219165.59166173686
ZAF,cows_meat,1309073.47,2.0848951665824287,0.143624929072276,2729280.950304288,188015.58427914823
ZAF,cows_milk,3642780,0.6667921783456684,0.03377826275535814,2428977.2114340337,123046.77999996353
ZAF,goats_meat,15012.58,1.4085299127960191,0.15268677320339286,21145.66799824326,2292.2223976577916
ZAF,pigs_meat,249541.84,3.2303575643687106,0.11067792825595003,806109.3704704865,27618.773864377763
ZAF,sheep_meat,209857.1,2.205370196003507,0.1340347089575894,462812.5937597276,28128.135321183734
ZMB,chickens_eggs,181819.6703619308,1.347665156943461,0.10607382782442676,245032.0345937198,19286.308409065477
ZMB,chickens_meat,178790.6703619308,1.2979377867544766,0.12379158521703051,232059.16698191364,22132.78050611897
ZMB,cows_meat,243206.6,2.0848951665824287,0.143624929072276,507060.2648209461,34930.5306749094
ZMB,cows_milk,396700,0.6667921783456684,0.03377826275535814,264516.45714972663,13399.836835050573
ZMB,goats_meat,12105.45,1.4085299127960191,0.15268677320339286,17050.88843285657,1848.3420986750123
ZMB,pigs_meat,34056.89,3.2303575643687106,0.11067792825595003,110015.93223037309,3769.346028040782
ZMB,sheep_meat,1149.27,2.205370196003507,0.1340347089575894,2534.5658051609503,154.04206996368876
ZWE,chickens_eggs,91442.08826876357,1.347665156943461,0.10607382782442676,123233.31623796107,9699.612326926861
ZWE,chickens_meat,136442.08826876356,1.2979377867544766,0.12379158521703051,177093.3420677179,16890.382397112244
ZWE,cows_meat,123009.21,2.0848951665824287,0.143624929072276,256461.30737412296,17667.189061486704
ZWE,cows_milk,414102,0.6667921783456684,0.03377826275535814,276119.974637298,13987.646163519317
ZWE,goats_meat,30278.39,1.4085299127960191,0.15268677320339286,42648.01802630386,4623.109666893878
ZWE,pigs_meat,18288.06,3.2303575643687106,0.11067792825595003,59076.972958628845,2024.0845926205097
ZWE,sheep_meat,505.38,2.205370196003507,0.1340347089575894,1114.5499896562524,67.73846121298654
