SPAM_short_name,iso3c,2017,2010,coef
ocer,NPL,12039,8320,1.4469951923076922
ocer,NZL,29313.5,29648,0.9887176200755532
ocer,OMN,1356,1337,1.0142109199700822
ocer,PER,26612.75,15015.25,1.7723814122308985
ocer,POL,2068975.5,2068250.5,1.0003505378096125
ocer,PRK,38205,36252,1.0538728897715988
ocer,PRT,28711.666666666668,36523,0.7861256377259992
ocer,PSE,669,599,1.1168614357262103
ocer,QAT,121,52,2.326923076923077
ocer,ROU,193384,116935.25,1.6537699282295115
ocer,RUS,2009884,1094737.4,1.8359507951404603
ocer,SEN,2601,1374,1.8930131004366813
ocer,SLE,10952,8179,1.3390390023230223
ocer,SVK,19921.4,17031.8,1.1696591082563206
ocer,SVN,6630.166666666667,4600.333333333333,1.4412361423085285
ocer,SWE,253950,226050,1.1234240212342401
ocer,SYR,10,94,0.10638297872340426
ocer,TCD,448500,1066278,0.4206220141464046
ocer,TGO,3650,1689,2.1610420367081113
ocer,THA,148344.5,122536.5,1.210614796407601
ocer,TJK,1726.5,2502,0.6900479616306955
ocer,TUN,18039.333333333332,17781.666666666668,1.0144905801855844
ocer,TUR,144283.4,132776.6,1.0866628607751667
ocer,TWN,386,421,0.9168646080760094
ocer,TZA,23162.5,16500,1.4037878787878788
ocer,UKR,235247,214057.4,1.0989902708338979
ocer,URY,17868,20151,0.8867053744231056
ocer,USA,354621.6666666667,485970.6666666667,0.7297182545997289
ocer,UZB,2090189.3333333333,21000,99.53282539682539
ocer,XMI,28711.666666666668,36523,0.7861256377259992
ocer,ZAF,10406.75,13680.5,0.7606995358356785
ocer,ZWE,1416,1425.5,0.9933356716941424
ofib,AGO,680,660,1.0303030303030303
ofib,ARG,2030,1942.5,1.045045045045045
ofib,AUT,3332,1662.5,2.0042105263157897
ofib,BEL,69341,64044,1.0827087627256262
ofib,BGD,377297.25,234222,1.6108531649460769
ofib,BGR,92,87,1.0574712643678161
ofib,BLR,42327,45782,0.9245336595168406
ofib,BRA,36505.4,72318.2,0.5047885594497651
ofib,BTN,341,410,0.8317073170731707
ofib,CAF,174,198,0.8787878787878788
ofib,CAN,27722,28500,0.972701754385965
ofib,CHL,4522,4765.75,0.948853800556051
ofib,CHN,31453.5,54985.833333333336,0.5720291590258096
ofib,CIV,2164,2200,0.9836363636363636
ofib,CMR,103,100,1.03
ofib,COD,3794.5,3466,1.0947778418926717
ofib,COL,15252,18056,0.8447053610988037
ofib,CRI,1218,1246,0.9775280898876404
ofib,CUB,5300.666666666667,5300,1.000125786163522
ofib,CZE,312,33,9.454545454545455
ofib,DOM,35,58,0.603448275862069
ofib,ECU,21370.5,18453.5,1.1580729942829273
ofib,EGY,5093,5606,0.9084909026043525
ofib,ESP,19.5,11,1.7727272727272727
ofib,EST,0,0,0
ofib,ETH,7568.333333333333,8081.666666666667,0.9364817488141884
ofib,FRA,299021.5,186573.5,1.602700812280415
ofib,GBR,12887,16211,0.7949540435506754
ofib,GGY,12887,16211,0.7949540435506754
ofib,GHA,39941,39400,1.0137309644670052
ofib,GIN,194,202,0.9603960396039604
ofib,GNQ,204,278,0.7338129496402878
ofib,GTM,174.5,203,0.8596059113300493
ofib,HRV,0,0,0
ofib,HTI,11929,9050,1.3181215469613259
ofib,HUN,292,447,0.6532438478747203
ofib,IDN,1210.3333333333333,1554,0.7788502788502788
ofib,IND,873466,815833.3333333334,1.0706426966292135
ofib,ITA,2987,683.5,4.370153621068032
ofib,JAM,386.5,347,1.1138328530259367
ofib,JPN,1,1,1
ofib,KEN,12028.5,11983.5,1.0037551633496058
ofib,KHM,1997,1880.5,1.06195160861473
ofib,KOR,14,17,0.8235294117647058
ofib,LAO,2582,2236,1.1547406082289804
ofib,LKA,158829,155000,1.0247032258064517
ofib,LTU,0,9,0
ofib,LVA,227,42,5.404761904761905
ofib,MAR,1596,1602,0.9962546816479401
ofib,MDG,7868.333333333333,7179.333333333333,1.0959699136410066
ofib,MEX,9500,22333.5,0.42536995992567217
ofib,MLI,1604,1500,1.0693333333333332
ofib,MMR,410.3333333333333,3564,0.11513280957725401
ofib,MOZ,2254.5,2180,1.0341743119266056
ofib,MUS,93,96,0.96875
ofib,MWI,138,129,1.069767441860465
ofib,MYS,12441,15083,0.8248359079758669
ofib,NGA,1495,1331,1.1232156273478588
ofib,NIC,5533,4712,1.1742359932088284
ofib,NLD,9881.5,8259.5,1.1963799261456505
ofib,NPL,11624,20965,0.5544478893393752
ofib,NZL,3997,3534,1.1310130164119978
ofib,PAK,243.5,351,0.6937321937321937
ofib,PER,262,251,1.043824701195219
ofib,PHL,18319.5,18046.5,1.0151275870667442
ofib,POL,44,132.5,0.3320754716981132
ofib,PRK,14757,14000,1.0540714285714285
ofib,REU,255,252,1.0119047619047619
ofib,ROU,1477.5,1957.5,0.7547892720306514
ofib,RUS,29996.666666666668,29190.666666666668,1.0276115653405198
ofib,SLE,9358,8777,1.0661957388629373
ofib,SLV,880.6666666666666,1090,0.8079510703363914
ofib,SVK,94,111,0.8468468468468469
ofib,SYR,0,0,0
ofib,THA,13005.2,11041,1.1779005524861879
ofib,TUR,6.5,6.5,1
ofib,TWN,161.75,200.25,0.8077403245942572
ofib,TZA,20825.5,17773.5,1.171716319239317
ofib,UGA,4,3,1.3333333333333333
ofib,UKR,1014,696.5,1.4558506819813353
ofib,UZB,16324,19325,0.8447089262613195
ofib,VEN,2581,6568,0.3929658952496955
ofib,VNM,151774,129486.66666666667,1.1721206816660659
ofib,WSM,412,406,1.0147783251231528
ofib,ZAF,1372.6666666666667,1600.3333333333333,0.8577379712559884
ofib,ZWE,2667,2587,1.0309238500193274
oilp,AGO,280453,280000,1.0016178571428571
oilp,BDI,86543,84000,1.0302738095238095
oilp,BEN,595887,460000,1.2954065217391304
oilp,BRA,1676421,1292713,1.2968238116271749
oilp,CAF,5800,4721,1.2285532726117347
oilp,CHN,672046,660000,1.0182515151515152
oilp,CIV,2227000,1566711,1.4214491377158902
oilp,CMR,2594449,2200000,1.179295
oilp,COD,1188562,1163583,1.0214673126025389
oilp,COG,146129,141250,1.034541592920354
oilp,COL,5773865,3994523,1.4454454261497556
oilp,CRI,1095800,985800,1.1115844998985596
oilp,DOM,428899,333527,1.2859498631295216
oilp,ECU,3275993,2850465,1.1492837133590483
oilp,GAB,21000,20000,1.05
oilp,GHA,2465379,2004300,1.2300449034575662
oilp,GIN,843650,830000,1.0164457831325302
oilp,GMB,35064,35000,1.0018285714285715
oilp,GNB,80500,80000,1.00625
oilp,GNQ,35972,35000,1.0277714285714286
oilp,GTM,2265902,940000,2.4105340425531914
oilp,HND,2408148,1768216,1.3619082736498256
oilp,IDN,114617286,97800000,1.1719558895705522
oilp,KHM,160000,160000,1
oilp,LBR,174800,174000,1.0045977011494254
oilp,MDG,21109,21200,0.9957075471698114
oilp,MEX,873518,438172,1.9935504778945254
oilp,MYS,101740900,83090935,1.2244524628348448
oilp,NGA,7743722,8000000,0.96796525
oilp,NIC,280000,86700,3.229527104959631
oilp,PAN,41240,61100,0.6749590834697218
oilp,PER,852022,291802,2.91986346906464
oilp,PHL,474792,565460,0.8396562091040922
oilp,PNG,2420593,1850000,1.3084286486486487
oilp,PRY,151252,152000,0.9950789473684211
oilp,SEN,135952,120000,1.1329333333333333
oilp,SLB,285775,191000,1.4962041884816755
oilp,SLE,246000,212000,1.1603773584905661
oilp,STP,18184,16100,1.12944099378882
oilp,SUR,1200,1250,0.96
oilp,TGO,154196,146500,1.0525324232081912
oilp,THA,14600000,8227238,1.774593125906896
oilp,TZA,75494,69500,1.0862446043165468
oilp,VEN,451993,369208,1.2242232020974626
ooil,AFG,4809,4250,1.131529411764706
ooil,AGO,4095,4000,1.02375
ooil,ALB,107830,70000,1.5404285714285715
ooil,ARG,42229,48891.8,0.8637235691874711
ooil,ARM,472,82,5.7560975609756095
ooil,AUS,44509,29199,1.5243330251035994
ooil,AUT,7110.333333333333,6820.666666666667,1.042468966865409
ooil,AZE,11978.5,9631.5,1.2436795930021285
ooil,BDI,0,0,0
ooil,BEL,11000,8600,1.2790697674418605
ooil,BEN,4632.333333333333,4644,0.9974877978753947
ooil,BFA,42437,65000,0.6528769230769231
ooil,BGD,2115.3333333333335,2496.3333333333335,0.847376151689144
ooil,BGR,1409.6666666666667,3849.3333333333335,0.3662105992379633
ooil,BIH,281,123,2.2845528455284554
ooil,BLR,7325,10399,0.7043946533320512
ooil,BOL,65,0,0
ooil,BRA,9889.4,26904.2,0.3675782963254808
ooil,CAF,29624.5,24917.5,1.188903381157821
ooil,CAN,399758,141411.66666666666,2.826909613775384
ooil,CHE,246,189,1.3015873015873016
ooil,CHL,37061,20808,1.781093810073049
ooil,CHN,538634.875,382881,1.4067944740010603
ooil,CIV,18890,17715.5,1.0662978747424572
ooil,CMR,25583,31036,0.8243008119603041
ooil,COD,56355,50310.5,1.1201439063416185
ooil,COG,3610,3400,1.061764705882353
ooil,CPV,71,38,1.868421052631579
ooil,CRI,14602,17800,0.8203370786516854
ooil,CYP,9747.5,7436.5,1.3107644725341223
ooil,CZE,7834,9532,0.821863197650021
ooil,DEU,4952.5,4937,1.0031395584362974
ooil,DNK,159,192,0.828125
ooil,DZA,684461,311252,2.199057355454744
ooil,ECU,1557,1526,1.0203145478374835
ooil,EGY,551573.5,197742,2.7893593672563237
ooil,ERI,7466.5,7701.5,0.9694864636759073
ooil,ESP,1313458,1441805.2,0.9109815944622756
ooil,EST,76,157,0.4840764331210191
ooil,ETH,75995,55583.75,1.3672161378100613
ooil,FRA,45810.6,29197.4,1.5689958694952288
ooil,GBR,46000,71894,0.6398308621025398
ooil,GGY,46000,71894,0.6398308621025398
ooil,GHA,17120,18441.5,0.9283409700946236
ooil,GRC,1421138.5,1282355,1.1082254913810918
ooil,HRV,11719.666666666666,15614.333333333334,0.7505710565079093
ooil,HTI,1556,1463,1.063568010936432
ooil,HUN,4709.8,3162.2,1.4894061096704827
ooil,IDN,99414.5,82650,1.2028372655777375
ooil,IND,479000,447625,1.07009215302988
ooil,IRN,17041.428571428572,11322,1.5051606228076817
ooil,IRQ,5172.5,7637,0.6772947492470865
ooil,ISR,30148.333333333332,25597.333333333332,1.1777919574955724
ooil,ITA,898551.3333333334,1087800.6666666667,0.8260257240756732
ooil,JOR,145073,171672,0.8450591826273358
ooil,KAZ,305762,74616.66666666667,4.097770828679919
ooil,KEN,14397.666666666666,13146.666666666666,1.095157200811359
ooil,KGZ,3969,3817.3333333333335,1.0397310513447433
ooil,KHM,912.5,1001.5,0.9111333000499251
ooil,KOR,25369,16970.5,1.4948881883268024
ooil,KWT,68,29,2.3448275862068964
ooil,LBN,116532,200000,0.58266
ooil,LBY,187881,177144,1.0606117057309308
ooil,LTU,3542.5,600,5.904166666666667
ooil,LVA,850,968,0.878099173553719
ooil,MAR,346559,502304.6666666667,0.6899378464862627
ooil,MDG,1841.3333333333333,1789.6666666666667,1.0288694356490966
ooil,MEX,14651.333333333334,21158,0.6924725084286479
ooil,MKD,6159,6148.5,1.0017077335935594
ooil,MLI,44883.5,82607.5,0.5433344429985171
ooil,MLT,60,14,4.285714285714286
ooil,MMR,12038,14000,0.8598571428571429
ooil,MNE,417,483,0.8633540372670807
ooil,MOZ,58941,50758,1.1612159659561054
ooil,MRT,2592,2700,0.96
ooil,MWI,4093,3519,1.1631145211707872
ooil,MYS,198944,170000,1.1702588235294118
ooil,NER,50054,33322,1.5021307244463118
ooil,NGA,283369.3333333333,277921.3333333333,1.019602669340485
ooil,NLD,926,1038.5,0.8916706788637457
ooil,NPL,112177,76777,1.4610755825312267
ooil,NZL,2485,2022,1.2289812067260137
ooil,PAK,109762.8,93339.4,1.175953563018404
ooil,PER,27160.333333333332,25335,1.0720478915860798
ooil,PHL,5817,5368,1.0836438152011922
ooil,POL,22144.333333333332,15956.333333333334,1.387808393741252
ooil,PRT,449975,234233.5,1.9210531371473338
ooil,PRY,29875,29142.5,1.0251351119499013
ooil,PSE,32148.666666666668,37530.333333333336,0.8566048796084944
ooil,ROU,1672.3333333333333,1219.6666666666667,1.3711396556436184
ooil,RUS,155339,37652.8,4.125563039136531
ooil,SEN,1572,1730,0.9086705202312139
ooil,SLV,5989.5,4500,1.331
ooil,SVK,1474.3333333333333,1244.6666666666667,1.1845206213176218
ooil,SVN,1685,1895,0.8891820580474934
ooil,SWE,7800,23600,0.3305084745762712
ooil,SYR,133887,480797.5,0.2784685860471404
ooil,TCD,24435,20938,1.167016907058936
ooil,TGO,6416.5,5659,1.1338575720091888
ooil,THA,40927,58762,0.6964875259521459
ooil,TJK,1677,981,1.709480122324159
ooil,TUN,251210,438300.5,0.5731455930349155
ooil,TUR,360874.1666666667,246320,1.4650623849734763
ooil,TWN,12647.5,8274,1.5285835146241238
ooil,TZA,23799.666666666668,18721.666666666668,1.2712365352087598
ooil,UGA,25593,20502,1.2483172373426983
ooil,UKR,25069.5,14395,1.7415422021535256
ooil,URY,5177,4669.5,1.1086840132776528
ooil,USA,119616.66666666667,172436.66666666666,0.6936846378380469
ooil,UZB,5282.5,6305,0.837827121332276
ooil,VNM,7000,6000,1.1666666666666667
ooil,WSM,205,181,1.132596685082873
ooil,XMI,449975,234233.5,1.9210531371473338
ooil,ZAF,10586.5,9452,1.1200275074058401
ooil,ZWE,12270,14069,0.8721302153671192
opul,AFG,36458,53300,0.684015009380863
opul,ALB,973.3333333333334,866.6666666666666,1.123076923076923
opul,ARG,27034.666666666668,23838.666666666668,1.1340679008893115
opul,ARM,337.5,124,2.721774193548387
opul,AUS,374296.2,294632.6,1.2703828429033313
opul,AUT,10027.4,11478.6,0.8735734323001062
opul,AZE,6521.333333333333,3558.6666666666665,1.8325215436493068
opul,BDI,19056,31532,0.6043384498287454
opul,BEL,3161,3600,0.8780555555555556
opul,BEN,51130,41507,1.2318404124605489
opul,BFA,34327.5,38991.5,0.8803841862970134
opul,BGD,51804.5,47226,1.09694871469106
opul,BGR,41131.75,1042,39.47384836852207
opul,BHR,6,7,0.8571428571428571
opul,BIH,2024,1750.5,1.156241073978863
opul,BLR,37378.666666666664,38134.666666666664,0.9801755183385197
opul,BLZ,1670,2678,0.6235997012696042
opul,BOL,8853.5,9313,0.9506603672286051
opul,BRA,6391,6629,0.9640971488912354
opul,BRB,1398,1196,1.1688963210702341
opul,BTN,920.5,840.5,1.0951814396192743
opul,BWA,2348,3873,0.6062483862638781
opul,CAF,43347,31300,1.384888178913738
opul,CAN,4112200,1509100,2.72493539195547
opul,CHE,5914.333333333333,5192.333333333333,1.1390511651794313
opul,CHL,23130.5,37807.5,0.6117966012034649
opul,CHN,1159942.3333333333,806166.6666666666,1.4388368823651023
opul,CIV,17004,13000,1.308
opul,CMR,14257.666666666666,10809.333333333334,1.3190144319723693
opul,COD,21304.666666666668,24350.333333333332,0.8749229990006983
opul,COG,6788,6050,1.1219834710743801
opul,COL,34222,25407.5,1.346925120535275
opul,COM,15835,12000,1.3195833333333333
opul,CPV,8284,4688,1.7670648464163823
opul,CYP,176.33333333333334,145.66666666666666,1.210526315789474
opul,CZE,25544,15209,1.6795318561378132
opul,DEU,138210.25,66897.25,2.0660079450201616
opul,DMA,127,90,1.4111111111111112
opul,DNK,44574.5,16850,2.6453709198813056
opul,DOM,6604,7218,0.914934885009698
opul,DZA,14334,10881.5,1.317281624775996
opul,ECU,1825.3333333333333,1719,1.0618576691875121
opul,EGY,36046.2,49271.8,0.7315787123669116
opul,ERI,7981.5,7615,1.048128693368352
opul,ESP,75121.8,75805.2,0.9909847873232972
opul,EST,24948.5,6075.5,4.106410994979837
opul,ETH,423815.25,301175,1.4072059433883954
opul,FIN,9100,12000,0.7583333333333333
opul,FJI,1836,1836,1
opul,FRA,252350.5,396119.25,0.6370568963765331
opul,GAB,344,302,1.1390728476821192
opul,GBR,403666.6666666667,305666.6666666667,1.3206106870229009
opul,GEO,115,100,1.15
opul,GGY,403666.6666666667,305666.6666666667,1.3206106870229009
opul,GHA,26142,23020,1.1356211989574283
opul,GIN,57157,58874,0.9708360226925298
opul,GLP,15,24,0.625
opul,GMB,2425,2630,0.9220532319391636
opul,GNB,3056,3002,1.0179880079946702
opul,GRC,5144.6,3967.4,1.296718253768211
opul,GTM,26981,22254.5,1.2123840122222471
opul,GUY,469,484,0.96900826446281
opul,HRV,142,1219,0.11648892534864644
opul,HUN,9722,7380,1.3173441734417344
opul,IDN,1609,1296,1.2415123456790123
opul,IND,977225.5,687350,1.4217291045318978
opul,IRL,2500,5600,0.44642857142857145
opul,IRN,19719.5,27500,0.7170727272727273
opul,IRQ,2496.5,7642,0.3266814969903167
opul,ISR,287.5,193,1.4896373056994818
opul,ITA,31881.2,30495.6,1.045436062907436
opul,JAM,585,430,1.3604651162790697
opul,JOR,3564,1839,1.9380097879282219
opul,JPN,641,596,1.075503355704698
opul,KAZ,131178,55410,2.3674066053059013
opul,KEN,99398,26566,3.7415493487916884
opul,KGZ,48855.5,1100,44.41409090909091
opul,KNA,230,225,1.0222222222222221
opul,KOR,4128.5,3922,1.0526517083120857
opul,LAO,2670,15533,0.171892100688856
opul,LBN,1065.8,816.6,1.3051677687974528
opul,LBR,3857,3542,1.0889328063241106
opul,LBY,3755.5,3676,1.021626768226333
opul,LCA,52,50,1.04
opul,LSO,886,1373,0.6453022578295703
opul,LTU,95516.2,13320,7.170885885885886
opul,LUX,536.6666666666666,324.3333333333333,1.6546762589928057
opul,LVA,7500,717.5,10.452961672473867
opul,MAR,39659.4,48500.8,0.817706099693201
opul,MDA,26820.5,10792,2.485220533728688
opul,MDG,16610.5,14623.5,1.1358771839846822
opul,MDV,102,81,1.2592592592592593
opul,MEX,33643.75,34596.75,0.9724540599911842
opul,MKD,1777,2435.3333333333335,0.7296742403503969
opul,MLI,13150,13167.5,0.99867097019176
opul,MLT,694.5,720,0.9645833333333333
opul,MMR,82480,61000,1.3521311475409836
opul,MNE,1384,1400,0.9885714285714285
opul,MNG,1385,1339,1.0343539955190442
opul,MOZ,206212,205000,1.0059121951219512
opul,MRT,14682,14850,0.9886868686868687
opul,MWI,13974,22000,0.6351818181818182
opul,NAM,22740,19000,1.196842105263158
opul,NCL,1,2,0.5
opul,NER,17413.333333333332,14890.666666666666,1.1694126074498568
opul,NGA,67401,56000,1.2035892857142858
opul,NLD,2122.5,3468,0.6120242214532872
opul,NOR,3800,6520,0.5828220858895705
opul,NPL,36474,15858.5,2.2999653182835704
opul,NZL,20243,37094,0.5457216800560738
opul,PAK,15753,100000,0.15753
opul,PAN,1561,4311,0.3620969612618882
opul,PER,35088.5,32862.75,1.0677286593483504
opul,PHL,16742,15690.5,1.0670150728147605
opul,PNG,3617,2700,1.3396296296296297
opul,POL,114785,64485,1.7800263627200124
opul,PRT,966,4433.333333333333,0.21789473684210528
opul,PRY,10409.5,8902,1.1693439676477195
opul,PSE,1760.6666666666667,333.3333333333333,5.282000000000001
opul,REU,494,394,1.2538071065989849
opul,ROU,141893.5,20075.5,7.06799332519738
opul,RUS,728231.4,271855,2.6787493332842875
opul,RWA,12419,37999,0.32682439011552933
opul,SAU,15886,11623,1.3667727781123633
opul,SEN,104,117,0.8888888888888888
opul,SLB,6684,4800,1.3925
opul,SLE,27018,23466.666666666668,1.1513352272727273
opul,SUR,141,92,1.5326086956521738
opul,SVK,5023.4,3434.2,1.4627569739677362
opul,SVN,604.3333333333334,542.3333333333334,1.114320835894284
opul,SWE,95800,42600,2.248826291079812
opul,SWZ,1326,1350,0.9822222222222222
opul,SYR,10723,11618.2,0.9229484773889243
opul,TCD,37232,14098,2.6409419775854732
opul,TGO,20217,6579,3.0729594163246694
opul,THA,125622,105068,1.1956256900293143
opul,TJK,29347,24510,1.1973480212158303
opul,TKM,13214,11218,1.1779283294704939
opul,TTO,151,132,1.143939393939394
opul,TUN,23953.5,19428.75,1.2328894035900406
opul,TUR,14737.75,38522.5,0.38257511843727693
opul,TZA,115605,90000,1.2845
opul,UGA,15645,16990,0.9208357857563273
opul,UKR,232592,112686,2.0640718456596203
opul,URY,1698,1747.5,0.9716738197424892
opul,USA,643880,645050,0.9981861871172777
opul,UZB,16675.333333333332,11400,1.4627485380116958
opul,VCT,669,578,1.157439446366782
opul,VEN,169,545,0.31009174311926607
opul,VNM,111846,119697,0.9344093836938269
opul,XMI,966,4433.333333333333,0.21789473684210528
opul,YEM,6545.666666666667,8136.333333333333,0.8044983407759434
opul,ZAF,4706,5782.5,0.8138348465196714
opul,ZMB,31438,27000,1.1643703703703703
opul,ZWE,4993,4102,1.2172111165285227
orts,ASM,10263,10000,1.0263
orts,ATG,40,41,0.975609756097561
orts,BDI,59014,58853,1.0027356294496457
orts,BEN,1712,1466,1.1678035470668486
orts,BLZ,112,208.5,0.5371702637889688
orts,BOL,47150,50208,0.9390933715742511
orts,BRB,79,228,0.34649122807017546
orts,BRN,572,468,1.2222222222222223
orts,BTN,34702,22713,1.5278474882226039
orts,BWA,101668,94828,1.0721305943392248
orts,CAF,136551,118000,1.1572118644067797
orts,CHN,967245.5,836847.5,1.1558205049307073
orts,CIV,59275.5,47279.5,1.2537251874491058
orts,CMR,945562,754750,1.2528148393507783
orts,COD,549516,433320.5,1.2681514029453949
orts,COG,60787,55000,1.1052181818181819
orts,COK,1477,1618,0.9128553770086527
orts,COL,138830,53798,2.5805792036878694
orts,COM,10803,9948,1.0859469240048252
orts,CRI,22185,19385,1.1444415785401083
orts,CUB,174150,137400,1.267467248908297
orts,CYP,707,1010,0.7
orts,DMA,6126,6258.333333333333,0.9788548601864182
orts,DOM,33314,29621,1.1246750616116945
orts,ECU,25655,20000,1.28275
orts,EGY,57153.5,61940.5,0.9227161550197367
orts,ERI,55244,65000,0.8499076923076923
orts,ESP,6693,6499,1.0298507462686568
orts,EST,0,344,0
orts,ETH,5429880,4700000,1.1552936170212766
orts,FJI,23174,32219.5,0.719253867999193
orts,FRA,35700,35682,1.0005044560282494
orts,GAB,90983,72216,1.2598731583028693
orts,GHA,693738.5,677477,1.0240030288851134
orts,GIN,161600,88079,1.834716561268861
orts,GLP,4860,3896,1.2474332648870636
orts,GNB,88571,58000,1.5270862068965518
orts,GNQ,41157,33924,1.2132118853908738
orts,GRD,2428,2228,1.0897666068222622
orts,GUF,3908,4062,0.9620876415558838
orts,GUM,2356,2381,0.9895002099958001
orts,GUY,11336,9300,1.2189247311827958
orts,HND,5921,5500,1.0765454545454545
orts,HTI,63092,50000,1.26184
orts,IDN,420718,365000,1.1526520547945205
orts,JAM,25465,23690,1.0749261291684256
orts,JPN,102434.5,114000,0.8985482456140351
orts,KEN,18726,18240,1.0266447368421052
orts,KHM,41295,34119,1.2103226941000615
orts,KIR,5861,5585.5,1.0493241428699311
orts,KNA,543,500,1.086
orts,LBN,765,800,0.95625
orts,LBR,27681,25500,1.0855294117647059
orts,LCA,776,743.6666666666666,1.0434782608695652
orts,MAR,141,120,1.175
orts,MDG,230851,235436,0.980525493127644
orts,MDV,1098.5,1176.5,0.9337016574585635
orts,MEX,125849.5,96998,1.2974442772015917
orts,MOZ,10062,8600,1.17
orts,MTQ,4787,3378,1.4171107164002368
orts,MUS,627,319,1.9655172413793103
orts,MWI,389,350,1.1114285714285714
orts,MYS,4058,2887,1.4056113612746797
orts,NAM,363043,330000,1.1001303030303031
orts,NCL,441,1100,0.4009090909090909
orts,NGA,3270249,2957090,1.1059010716616673
orts,NIC,25410.666666666668,35420,0.7174101261057784
orts,NIU,2328,3041,0.7655376520881289
orts,NPL,174746,157169,1.1118350310811929
orts,PAK,523363,460121,1.1374464543022378
orts,PAN,689.5,3614,0.1907858328721638
orts,PER,135654,142106,0.9545972724585873
orts,PHL,61103.5,63120.5,0.9680452467898701
orts,PNG,312144,297500,1.0492235294117647
orts,PRI,1919.5,2434.5,0.7884575888272746
orts,PSE,419.5,327.5,1.2809160305343512
orts,PYF,5942,5533,1.0739201156696188
orts,RWA,215015,185964,1.1562184078638877
orts,SGP,16,13,1.2307692307692308
orts,SLB,45688,46000,0.9932173913043478
orts,SLE,2632,2800,0.94
orts,SLV,47218,46881,1.0071884132164417
orts,STP,5311,6573,0.8080024342005173
orts,SUR,1751,421,4.159144893111639
orts,SVN,16000,11941,1.339921279624822
orts,SWZ,67272,55000,1.2231272727272726
orts,TCD,28652,33901,0.8451668092386655
orts,TGO,7773,10607.5,0.7327834079660618
orts,THA,199352.5,158150,1.260527979766045
orts,TKL,193,202,0.9554455445544554
orts,TLS,26079,36094,0.7225300603978501
orts,TON,2794.5,2819.5,0.9911331796417805
orts,TTO,2225.6666666666665,2330.6666666666665,0.9549485125858124
orts,TUR,1031,873,1.1809851088201604
orts,TUV,143,143,1
orts,TWN,44130,53212,0.8293242125836278
orts,TZA,1799,1650,1.0903030303030303
orts,USA,1670,1770,0.943502824858757
orts,VCT,9246,8611,1.0737428870049937
orts,VEN,72268,56408,1.281165792086229
orts,VUT,53107,47700,1.1133542976939204
orts,WLF,1283,1329,0.9653875094055681
orts,WSM,14190,11879.5,1.194494717791153
orts,ZWE,1200,1200,1
pige,BDI,3245,4679,0.6935242573199402
pige,BGD,552,772,0.7150259067357513
pige,BHS,194,172,1.127906976744186
pige,COD,5648,5901,0.9571259108625657
pige,COL,604,881,0.6855845629965948
pige,COM,395,350,1.1285714285714286
pige,DOM,22962,23536,0.9756118286879674
pige,GRD,400,740,0.5405405405405406
pige,HTI,88439,69300,1.276176046176046
pige,IND,4870000,2460000,1.9796747967479675
pige,JAM,752,749,1.0040053404539386
pige,KEN,89135,103324,0.8626746931980953
pige,MMR,798689,824200,0.969047561271536
pige,MWI,470653,193005,2.438553405352193
pige,NPL,16497,18647,0.8846999517348635
pige,PAK,4,4,1
pige,PAN,1987,1967,1.0101677681748855
pige,PHL,841,851,0.9882491186839013
pige,PRI,200,173,1.1560693641618498
pige,TTO,2052,921,2.228013029315961
pige,TZA,292091,166130,1.7582074279178956
pige,UGA,11224,13000,0.8633846153846154
pige,VCT,321,172,1.8662790697674418
pige,VEN,1581,1558,1.014762516046213
plnt,BHS,208,166,1.2530120481927711
plnt,BLZ,6081,3158,1.9255858138062065
plnt,BOL,481840,344914,1.3969859153296185
plnt,CAF,87728,88000,0.9969090909090909
plnt,CIV,1862000,1541573,1.207857169268014
plnt,CMR,3919015,3182184,1.2315488356424393
plnt,COD,4800000,2777820,1.727973734799231
plnt,COG,71866,81100,0.8861405672009864
plnt,COL,3577312,2978461,1.2010605477123923
plnt,CRI,110000,90000,1.2222222222222223
plnt,CUB,719391,485800,1.4808377933305887
plnt,CYM,22,23,0.9565217391304348
plnt,DMA,5587,5000,1.1174
plnt,DOM,1036268,460254,2.2515132948328533
plnt,ECU,763820,547291,1.3956377868446586
plnt,FJI,5137,0,0
plnt,FSM,307,308,0.9967532467532467
plnt,GAB,272316,271945,1.001364246446892
plnt,GHA,4044731,3537734,1.1433112269040013
plnt,GIN,489328,455497,1.0742727174931996
plnt,GLP,3850,5539,0.6950713125112836
plnt,GNB,55544,48560,1.143822075782537
plnt,GNQ,40000,36711,1.0895916755195991
plnt,GRD,186,0,0
plnt,GTM,352024,192607,1.8276801985389939
plnt,GUF,3024,2246,1.3463935886019591
plnt,GUY,10250,8662,1.1833294851073655
plnt,HND,102306,90451,1.1310654387458403
plnt,HTI,244168,238500,1.0237651991614256
plnt,JAM,46093,29826,1.545396633809428
plnt,KEN,32696,35000,0.9341714285714285
plnt,LBR,49736,45697,1.0883865461627678
plnt,LCA,1154,1338,0.8624813153961136
plnt,LKA,661380,572480,1.155289267747345
plnt,MMR,1178502,950815,1.2394650904750135
plnt,MTQ,14822,14625,1.0134700854700855
plnt,MWI,380120,350071,1.0858368730914585
plnt,NCL,219,143,1.5314685314685315
plnt,NGA,3062963,2675530,1.1448060758055414
plnt,NIC,237996,61125,3.89359509202454
plnt,PAN,156382,76181,2.0527690631522297
