Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Value
QC,Crops,5,American Samoa,5510,Production,574,Pineapples,2010,2010,496
QC,Crops,5,American Samoa,5510,Production,574,Pineapples,2017,2017,614
QC,Crops,5,American Samoa,5510,Production,156,Sugar cane,2010,2010,29
QC,Crops,5,American Samoa,5510,Production,156,Sugar cane,2017,2017,30
QC,Crops,5,American Samoa,5510,Production,136,Taro (cocoyam),2010,2010,10000
QC,Crops,5,American Samoa,5510,Production,136,Taro (cocoyam),2017,2017,10263
QC,Crops,5,American Samoa,5510,Production,826,"Tobacco, unmanufactured",2010,2010,
QC,Crops,5,American Samoa,5510,Production,826,"Tobacco, unmanufactured",2017,2017,
QC,Crops,5,American Samoa,5510,Production,388,Tomatoes,2010,2010,101
QC,Crops,5,American Samoa,5510,Production,388,Tomatoes,2017,2017,71
QC,Crops,5,American Samoa,5510,Production,463,"Vegetables, fresh nes",2010,2010,201
QC,Crops,5,American Samoa,5510,Production,463,"Vegetables, fresh nes",2017,2017,163
QC,Crops,5,American Samoa,5510,Production,137,Yams,2010,2010,905
QC,Crops,5,American Samoa,5510,Production,137,Yams,2017,2017,1083
QC,Crops,7,Angola,5510,Production,486,Bananas,2010,2010,2047955
QC,Crops,7,Angola,5510,Production,486,Bananas,2017,2017,4093281
QC,Crops,7,Angola,5510,Production,782,"Bastfibres, other",2010,2010,780
QC,Crops,7,Angola,5510,Production,782,"Bastfibres, other",2017,2017,830
QC,Crops,7,Angola,5510,Production,176,"Beans, dry",2010,2010,250117
QC,Crops,7,Angola,5510,Production,176,"Beans, dry",2017,2017,300791
QC,Crops,7,Angola,5510,Production,358,Cabbages and other brassicas,2010,2010,329952
QC,Crops,7,Angola,5510,Production,358,Cabbages and other brassicas,2017,2017,353285
QC,Crops,7,Angola,5510,Production,217,"Cashew nuts, with shell",2010,2010,1750
QC,Crops,7,Angola,5510,Production,217,"Cashew nuts, with shell",2017,2017,2120
QC,Crops,7,Angola,5510,Production,125,Cassava,2010,2010,13858681
QC,Crops,7,Angola,5510,Production,125,Cassava,2017,2017,8404385
QC,Crops,7,Angola,5510,Production,265,Castor oil seed,2010,2010,4000
QC,Crops,7,Angola,5510,Production,265,Castor oil seed,2017,2017,4095
QC,Crops,7,Angola,5510,Production,661,"Cocoa, beans",2010,2010,354
QC,Crops,7,Angola,5510,Production,661,"Cocoa, beans",2017,2017,472
QC,Crops,7,Angola,5510,Production,656,"Coffee, green",2010,2010,9951
QC,Crops,7,Angola,5510,Production,656,"Coffee, green",2017,2017,15114
QC,Crops,7,Angola,5510,Production,773,Flax fibre and tow,2010,2010,
QC,Crops,7,Angola,5510,Production,773,Flax fibre and tow,2017,2017,
QC,Crops,7,Angola,5510,Production,512,"Fruit, citrus nes",2010,2010,247599
QC,Crops,7,Angola,5510,Production,512,"Fruit, citrus nes",2017,2017,308690
QC,Crops,7,Angola,5510,Production,619,"Fruit, fresh nes",2010,2010,32000
QC,Crops,7,Angola,5510,Production,619,"Fruit, fresh nes",2017,2017,39013
QC,Crops,7,Angola,5510,Production,242,"Groundnuts, with shell",2010,2010,115164
QC,Crops,7,Angola,5510,Production,242,"Groundnuts, with shell",2017,2017,156109
QC,Crops,7,Angola,5510,Production,56,Maize,2010,2010,1072737
QC,Crops,7,Angola,5510,Production,56,Maize,2017,2017,2680000
QC,Crops,7,Angola,5510,Production,79,Millet,2010,2010,40723
QC,Crops,7,Angola,5510,Production,79,Millet,2017,2017,70000
QC,Crops,7,Angola,5510,Production,254,Oil palm fruit,2010,2010,280000
QC,Crops,7,Angola,5510,Production,254,Oil palm fruit,2017,2017,280453
QC,Crops,7,Angola,5510,Production,402,"Onions, shallots, green",2010,2010,24499
QC,Crops,7,Angola,5510,Production,402,"Onions, shallots, green",2017,2017,28969
QC,Crops,7,Angola,5510,Production,574,Pineapples,2010,2010,313365
QC,Crops,7,Angola,5510,Production,574,Pineapples,2017,2017,598036
QC,Crops,7,Angola,5510,Production,116,Potatoes,2010,2010,841279
QC,Crops,7,Angola,5510,Production,116,Potatoes,2017,2017,808721
QC,Crops,7,Angola,5510,Production,27,"Rice, paddy",2010,2010,17697
QC,Crops,7,Angola,5510,Production,27,"Rice, paddy",2017,2017,63000
QC,Crops,7,Angola,5510,Production,30,"Rice, paddy (rice milled equivalent)",2010,2010,11804
QC,Crops,7,Angola,5510,Production,30,"Rice, paddy (rice milled equivalent)",2017,2017,42021
QC,Crops,7,Angola,5510,Production,328,Seed cotton,2010,2010,3400
QC,Crops,7,Angola,5510,Production,328,Seed cotton,2017,2017,5500
QC,Crops,7,Angola,5510,Production,289,Sesame seed,2010,2010,3035
QC,Crops,7,Angola,5510,Production,289,Sesame seed,2017,2017,3204
QC,Crops,7,Angola,5510,Production,789,Sisal,2010,2010,540
QC,Crops,7,Angola,5510,Production,789,Sisal,2017,2017,530
QC,Crops,7,Angola,5510,Production,83,Sorghum,2010,2010,46787
QC,Crops,7,Angola,5510,Production,83,Sorghum,2017,2017,75000
QC,Crops,7,Angola,5510,Production,236,Soybeans,2010,2010,6087
QC,Crops,7,Angola,5510,Production,236,Soybeans,2017,2017,13857
QC,Crops,7,Angola,5510,Production,156,Sugar cane,2010,2010,500000
QC,Crops,7,Angola,5510,Production,156,Sugar cane,2017,2017,563270
QC,Crops,7,Angola,5510,Production,267,Sunflower seed,2010,2010,11000
QC,Crops,7,Angola,5510,Production,267,Sunflower seed,2017,2017,12021
QC,Crops,7,Angola,5510,Production,122,Sweet potatoes,2010,2010,986563
QC,Crops,7,Angola,5510,Production,122,Sweet potatoes,2017,2017,1303236
QC,Crops,7,Angola,5510,Production,826,"Tobacco, unmanufactured",2010,2010,3099
QC,Crops,7,Angola,5510,Production,826,"Tobacco, unmanufactured",2017,2017,2928
QC,Crops,7,Angola,5510,Production,388,Tomatoes,2010,2010,15500
QC,Crops,7,Angola,5510,Production,388,Tomatoes,2017,2017,16681
QC,Crops,7,Angola,5510,Production,463,"Vegetables, fresh nes",2010,2010,336716
QC,Crops,7,Angola,5510,Production,463,"Vegetables, fresh nes",2017,2017,403038
QC,Crops,7,Angola,5510,Production,15,Wheat,2010,2010,4000
QC,Crops,7,Angola,5510,Production,15,Wheat,2017,2017,2827
QC,Crops,8,Antigua and Barbuda,5510,Production,486,Bananas,2010,2010,225
QC,Crops,8,Antigua and Barbuda,5510,Production,486,Bananas,2017,2017,266
QC,Crops,8,Antigua and Barbuda,5510,Production,414,"Beans, green",2010,2010,87
QC,Crops,8,Antigua and Barbuda,5510,Production,414,"Beans, green",2017,2017,101
QC,Crops,8,Antigua and Barbuda,5510,Production,358,Cabbages and other brassicas,2010,2010,135
QC,Crops,8,Antigua and Barbuda,5510,Production,358,Cabbages and other brassicas,2017,2017,128
QC,Crops,8,Antigua and Barbuda,5510,Production,426,Carrots and turnips,2010,2010,275
QC,Crops,8,Antigua and Barbuda,5510,Production,426,Carrots and turnips,2017,2017,299
QC,Crops,8,Antigua and Barbuda,5510,Production,125,Cassava,2010,2010,105
QC,Crops,8,Antigua and Barbuda,5510,Production,125,Cassava,2017,2017,134
QC,Crops,8,Antigua and Barbuda,5510,Production,401,"Chillies and peppers, green",2010,2010,92
QC,Crops,8,Antigua and Barbuda,5510,Production,401,"Chillies and peppers, green",2017,2017,100
QC,Crops,8,Antigua and Barbuda,5510,Production,397,Cucumbers and gherkins,2010,2010,75
QC,Crops,8,Antigua and Barbuda,5510,Production,397,Cucumbers and gherkins,2017,2017,80
QC,Crops,8,Antigua and Barbuda,5510,Production,399,Eggplants (aubergines),2010,2010,370
QC,Crops,8,Antigua and Barbuda,5510,Production,399,Eggplants (aubergines),2017,2017,410
QC,Crops,8,Antigua and Barbuda,5510,Production,603,"Fruit, tropical fresh nes",2010,2010,6800
QC,Crops,8,Antigua and Barbuda,5510,Production,603,"Fruit, tropical fresh nes",2017,2017,6936
QC,Crops,8,Antigua and Barbuda,5510,Production,497,Lemons and limes,2010,2010,379
QC,Crops,8,Antigua and Barbuda,5510,Production,497,Lemons and limes,2017,2017,442
QC,Crops,8,Antigua and Barbuda,5510,Production,56,Maize,2010,2010,63
QC,Crops,8,Antigua and Barbuda,5510,Production,56,Maize,2017,2017,74
QC,Crops,8,Antigua and Barbuda,5510,Production,571,"Mangoes, mangosteens, guavas",2010,2010,1500
QC,Crops,8,Antigua and Barbuda,5510,Production,571,"Mangoes, mangosteens, guavas",2017,2017,1404
QC,Crops,8,Antigua and Barbuda,5510,Production,568,"Melons, other (inc.cantaloupes)",2010,2010,944
QC,Crops,8,Antigua and Barbuda,5510,Production,568,"Melons, other (inc.cantaloupes)",2017,2017,1100
QC,Crops,8,Antigua and Barbuda,5510,Production,403,"Onions, dry",2010,2010,246
QC,Crops,8,Antigua and Barbuda,5510,Production,403,"Onions, dry",2017,2017,316
QC,Crops,8,Antigua and Barbuda,5510,Production,574,Pineapples,2010,2010,327
QC,Crops,8,Antigua and Barbuda,5510,Production,574,Pineapples,2017,2017,443
QC,Crops,8,Antigua and Barbuda,5510,Production,394,"Pumpkins, squash and gourds",2010,2010,351
QC,Crops,8,Antigua and Barbuda,5510,Production,394,"Pumpkins, squash and gourds",2017,2017,361
QC,Crops,8,Antigua and Barbuda,5510,Production,328,Seed cotton,2010,2010,95
QC,Crops,8,Antigua and Barbuda,5510,Production,328,Seed cotton,2017,2017,105
QC,Crops,8,Antigua and Barbuda,5510,Production,156,Sugar cane,2010,2010,
QC,Crops,8,Antigua and Barbuda,5510,Production,156,Sugar cane,2017,2017,
QC,Crops,8,Antigua and Barbuda,5510,Production,122,Sweet potatoes,2010,2010,269
QC,Crops,8,Antigua and Barbuda,5510,Production,122,Sweet potatoes,2017,2017,273
QC,Crops,8,Antigua and Barbuda,5510,Production,136,Taro (cocoyam),2010,2010,41
QC,Crops,8,Antigua and Barbuda,5510,Production,136,Taro (cocoyam),2017,2017,40
QC,Crops,8,Antigua and Barbuda,5510,Production,388,Tomatoes,2010,2010,429
QC,Crops,8,Antigua and Barbuda,5510,Production,388,Tomatoes,2017,2017,501
QC,Crops,8,Antigua and Barbuda,5510,Production,463,"Vegetables, fresh nes",2010,2010,215
QC,Crops,8,Antigua and Barbuda,5510,Production,463,"Vegetables, fresh nes",2017,2017,200
QC,Crops,8,Antigua and Barbuda,5510,Production,137,Yams,2010,2010,111
QC,Crops,8,Antigua and Barbuda,5510,Production,137,Yams,2017,2017,142
QC,Crops,9,Argentina,5510,Production,221,"Almonds, with shell",2010,2010,620
QC,Crops,9,Argentina,5510,Production,221,"Almonds, with shell",2017,2017,777
QC,Crops,9,Argentina,5510,Production,711,"Anise, badian, fennel, coriander",2010,2010,2741
QC,Crops,9,Argentina,5510,Production,711,"Anise, badian, fennel, coriander",2017,2017,3033
QC,Crops,9,Argentina,5510,Production,515,Apples,2010,2010,720000
QC,Crops,9,Argentina,5510,Production,515,Apples,2017,2017,458908
QC,Crops,9,Argentina,5510,Production,526,Apricots,2010,2010,26145
QC,Crops,9,Argentina,5510,Production,526,Apricots,2017,2017,26836
QC,Crops,9,Argentina,5510,Production,366,Artichokes,2010,2010,98655
QC,Crops,9,Argentina,5510,Production,366,Artichokes,2017,2017,109263
QC,Crops,9,Argentina,5510,Production,367,Asparagus,2010,2010,8812
QC,Crops,9,Argentina,5510,Production,367,Asparagus,2017,2017,11514
QC,Crops,9,Argentina,5510,Production,572,Avocados,2010,2010,3726
QC,Crops,9,Argentina,5510,Production,572,Avocados,2017,2017,4125
QC,Crops,9,Argentina,5510,Production,486,Bananas,2010,2010,171039
QC,Crops,9,Argentina,5510,Production,486,Bananas,2017,2017,174615
QC,Crops,9,Argentina,5510,Production,44,Barley,2010,2010,2964075
QC,Crops,9,Argentina,5510,Production,44,Barley,2017,2017,3741158
QC,Crops,9,Argentina,5510,Production,176,"Beans, dry",2010,2010,338120
QC,Crops,9,Argentina,5510,Production,176,"Beans, dry",2017,2017,413605
QC,Crops,9,Argentina,5510,Production,414,"Beans, green",2010,2010,4000
QC,Crops,9,Argentina,5510,Production,414,"Beans, green",2017,2017,3213
QC,Crops,9,Argentina,5510,Production,181,"Broad beans, horse beans, dry",2010,2010,15784
QC,Crops,9,Argentina,5510,Production,181,"Broad beans, horse beans, dry",2017,2017,16505
QC,Crops,9,Argentina,5510,Production,101,Canary seed,2010,2010,9765
QC,Crops,9,Argentina,5510,Production,101,Canary seed,2017,2017,44354
QC,Crops,9,Argentina,5510,Production,426,Carrots and turnips,2010,2010,256602
QC,Crops,9,Argentina,5510,Production,426,Carrots and turnips,2017,2017,293950
QC,Crops,9,Argentina,5510,Production,125,Cassava,2010,2010,181800
QC,Crops,9,Argentina,5510,Production,125,Cassava,2017,2017,192951
QC,Crops,9,Argentina,5510,Production,265,Castor oil seed,2010,2010,
QC,Crops,9,Argentina,5510,Production,265,Castor oil seed,2017,2017,
QC,Crops,9,Argentina,5510,Production,108,Cereals nes,2010,2010,18978
QC,Crops,9,Argentina,5510,Production,108,Cereals nes,2017,2017,15799
QC,Crops,9,Argentina,5510,Production,531,Cherries,2010,2010,7576
QC,Crops,9,Argentina,5510,Production,531,Cherries,2017,2017,7246
QC,Crops,9,Argentina,5510,Production,191,Chick peas,2010,2010,19500
QC,Crops,9,Argentina,5510,Production,191,Chick peas,2017,2017,53278
QC,Crops,9,Argentina,5510,Production,689,"Chillies and peppers, dry",2010,2010,3165
QC,Crops,9,Argentina,5510,Production,689,"Chillies and peppers, dry",2017,2017,3178
QC,Crops,9,Argentina,5510,Production,401,"Chillies and peppers, green",2010,2010,145411
QC,Crops,9,Argentina,5510,Production,401,"Chillies and peppers, green",2017,2017,150979
QC,Crops,9,Argentina,5510,Production,821,Fibre crops nes,2010,2010,1512
QC,Crops,9,Argentina,5510,Production,821,Fibre crops nes,2017,2017,1420
QC,Crops,9,Argentina,5510,Production,569,Figs,2010,2010,873
QC,Crops,9,Argentina,5510,Production,569,Figs,2017,2017,866
QC,Crops,9,Argentina,5510,Production,773,Flax fibre and tow,2010,2010,2373
QC,Crops,9,Argentina,5510,Production,773,Flax fibre and tow,2017,2017,2640
QC,Crops,9,Argentina,5510,Production,406,Garlic,2010,2010,142620
QC,Crops,9,Argentina,5510,Production,406,Garlic,2017,2017,147582
QC,Crops,9,Argentina,5510,Production,507,Grapefruit (inc. pomelos),2010,2010,188820
QC,Crops,9,Argentina,5510,Production,507,Grapefruit (inc. pomelos),2017,2017,112000
QC,Crops,9,Argentina,5510,Production,560,Grapes,2010,2010,2619661
QC,Crops,9,Argentina,5510,Production,560,Grapes,2017,2017,1965206
QC,Crops,9,Argentina,5510,Production,242,"Groundnuts, with shell",2010,2010,611040
QC,Crops,9,Argentina,5510,Production,242,"Groundnuts, with shell",2017,2017,1031082
QC,Crops,9,Argentina,5510,Production,677,Hops,2010,2010,450
QC,Crops,9,Argentina,5510,Production,677,Hops,2017,2017,476
QC,Crops,9,Argentina,5510,Production,497,Lemons and limes,2010,2010,1113375
QC,Crops,9,Argentina,5510,Production,497,Lemons and limes,2017,2017,1676000
QC,Crops,9,Argentina,5510,Production,201,Lentils,2010,2010,2133
QC,Crops,9,Argentina,5510,Production,201,Lentils,2017,2017,2365
QC,Crops,9,Argentina,5510,Production,333,Linseed,2010,2010,32170
QC,Crops,9,Argentina,5510,Production,333,Linseed,2017,2017,13575
QC,Crops,9,Argentina,5510,Production,210,Lupins,2010,2010,152
QC,Crops,9,Argentina,5510,Production,210,Lupins,2017,2017,170
QC,Crops,9,Argentina,5510,Production,56,Maize,2010,2010,22663095
QC,Crops,9,Argentina,5510,Production,56,Maize,2017,2017,49475895
QC,Crops,9,Argentina,5510,Production,571,"Mangoes, mangosteens, guavas",2010,2010,2118
QC,Crops,9,Argentina,5510,Production,571,"Mangoes, mangosteens, guavas",2017,2017,2195
QC,Crops,9,Argentina,5510,Production,671,Maté,2010,2010,250723
QC,Crops,9,Argentina,5510,Production,671,Maté,2017,2017,291309
QC,Crops,9,Argentina,5510,Production,568,"Melons, other (inc.cantaloupes)",2010,2010,81325
QC,Crops,9,Argentina,5510,Production,568,"Melons, other (inc.cantaloupes)",2017,2017,81718
QC,Crops,9,Argentina,5510,Production,79,Millet,2010,2010,9115
QC,Crops,9,Argentina,5510,Production,79,Millet,2017,2017,5328
QC,Crops,9,Argentina,5510,Production,75,Oats,2010,2010,660200
QC,Crops,9,Argentina,5510,Production,75,Oats,2017,2017,784981
QC,Crops,9,Argentina,5510,Production,339,Oilseeds nes,2010,2010,0
QC,Crops,9,Argentina,5510,Production,339,Oilseeds nes,2017,2017,0
QC,Crops,9,Argentina,5510,Production,260,Olives,2010,2010,165000
QC,Crops,9,Argentina,5510,Production,260,Olives,2017,2017,174109
QC,Crops,9,Argentina,5510,Production,403,"Onions, dry",2010,2010,663795
QC,Crops,9,Argentina,5510,Production,403,"Onions, dry",2017,2017,666173
QC,Crops,9,Argentina,5510,Production,490,Oranges,2010,2010,833486
QC,Crops,9,Argentina,5510,Production,490,Oranges,2017,2017,1025000
QC,Crops,9,Argentina,5510,Production,600,Papayas,2010,2010,2161
QC,Crops,9,Argentina,5510,Production,600,Papayas,2017,2017,2179
QC,Crops,9,Argentina,5510,Production,534,Peaches and nectarines,2010,2010,266000
QC,Crops,9,Argentina,5510,Production,534,Peaches and nectarines,2017,2017,89705
QC,Crops,9,Argentina,5510,Production,521,Pears,2010,2010,670000
QC,Crops,9,Argentina,5510,Production,521,Pears,2017,2017,517754
QC,Crops,9,Argentina,5510,Production,187,"Peas, dry",2010,2010,55580
QC,Crops,9,Argentina,5510,Production,187,"Peas, dry",2017,2017,64429
QC,Crops,9,Argentina,5510,Production,417,"Peas, green",2010,2010,27169
QC,Crops,9,Argentina,5510,Production,417,"Peas, green",2017,2017,28676
QC,Crops,9,Argentina,5510,Production,748,Peppermint,2010,2010,7100
QC,Crops,9,Argentina,5510,Production,748,Peppermint,2017,2017,7064
QC,Crops,9,Argentina,5510,Production,574,Pineapples,2010,2010,3317
QC,Crops,9,Argentina,5510,Production,574,Pineapples,2017,2017,3303
QC,Crops,9,Argentina,5510,Production,536,Plums and sloes,2010,2010,183000
QC,Crops,9,Argentina,5510,Production,536,Plums and sloes,2017,2017,39110
QC,Crops,9,Argentina,5510,Production,116,Potatoes,2010,2010,2011097
QC,Crops,9,Argentina,5510,Production,116,Potatoes,2017,2017,2491705
QC,Crops,9,Argentina,5510,Production,394,"Pumpkins, squash and gourds",2010,2010,285901
QC,Crops,9,Argentina,5510,Production,394,"Pumpkins, squash and gourds",2017,2017,269473
QC,Crops,9,Argentina,5510,Production,523,Quinces,2010,2010,27041
QC,Crops,9,Argentina,5510,Production,523,Quinces,2017,2017,28309
QC,Crops,9,Argentina,5510,Production,270,Rapeseed,2010,2010,23335
QC,Crops,9,Argentina,5510,Production,270,Rapeseed,2017,2017,49840
QC,Crops,9,Argentina,5510,Production,27,"Rice, paddy",2010,2010,1243259
QC,Crops,9,Argentina,5510,Production,27,"Rice, paddy",2017,2017,1328340
QC,Crops,9,Argentina,5510,Production,30,"Rice, paddy (rice milled equivalent)",2010,2010,829254
QC,Crops,9,Argentina,5510,Production,30,"Rice, paddy (rice milled equivalent)",2017,2017,886003
QC,Crops,9,Argentina,5510,Production,71,Rye,2010,2010,44460
QC,Crops,9,Argentina,5510,Production,71,Rye,2017,2017,78810
QC,Crops,9,Argentina,5510,Production,280,Safflower seed,2010,2010,43850
QC,Crops,9,Argentina,5510,Production,280,Safflower seed,2017,2017,17584
QC,Crops,9,Argentina,5510,Production,328,Seed cotton,2010,2010,753502
QC,Crops,9,Argentina,5510,Production,328,Seed cotton,2017,2017,616160
QC,Crops,9,Argentina,5510,Production,83,Sorghum,2010,2010,3637427
QC,Crops,9,Argentina,5510,Production,83,Sorghum,2017,2017,2526931
QC,Crops,9,Argentina,5510,Production,236,Soybeans,2010,2010,52675464
QC,Crops,9,Argentina,5510,Production,236,Soybeans,2017,2017,54971626
QC,Crops,9,Argentina,5510,Production,723,Spices nes,2010,2010,1473
QC,Crops,9,Argentina,5510,Production,723,Spices nes,2017,2017,1490
QC,Crops,9,Argentina,5510,Production,544,Strawberries,2010,2010,12500
QC,Crops,9,Argentina,5510,Production,544,Strawberries,2017,2017,14588
QC,Crops,9,Argentina,5510,Production,423,String beans,2010,2010,46752
QC,Crops,9,Argentina,5510,Production,423,String beans,2017,2017,48825
QC,Crops,9,Argentina,5510,Production,156,Sugar cane,2010,2010,18889878
QC,Crops,9,Argentina,5510,Production,156,Sugar cane,2017,2017,19076893
QC,Crops,9,Argentina,5510,Production,267,Sunflower seed,2010,2010,2232034
QC,Crops,9,Argentina,5510,Production,267,Sunflower seed,2017,2017,3546707
QC,Crops,9,Argentina,5510,Production,122,Sweet potatoes,2010,2010,329499
QC,Crops,9,Argentina,5510,Production,122,Sweet potatoes,2017,2017,337719
QC,Crops,9,Argentina,5510,Production,495,"Tangerines, mandarins, clementines, satsumas",2010,2010,423737
