iso3c,country,animal,system,product,headcount,headcount_system,product_prop,animal_rgn_total,animal_rgn_syst_total,gapfill
PNG,Papua New Guinea,cows,feedlot,meat,0,0,0,84528.40424585491,0,product_prop gapfilled with general region median
PNG,Papua New Guinea,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
PNG,Papua New Guinea,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
PNG,Papua New Guinea,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
PNG,Papua New Guinea,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
PNG,Papua New Guinea,goats,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
PNG,Papua New Guinea,goats,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
PNG,Papua New Guinea,goats,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
PNG,Papua New Guinea,goats,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
PRY,Paraguay,cows,feedlot,meat,0,0,0,12260186.041211518,0,product_prop gapfilled with general region median
PER,Peru,cows,feedlot,meat,0,0,0,5507736.136930702,0,product_prop gapfilled with general region median
PHL,Philippines,cows,feedlot,meat,0,0,0,2374868.5664615505,0,product_prop gapfilled with general region median
PHL,Philippines,sheep,grassland,milk,0,0,0.5,23754.70014468318,0,product_prop gapfilled with general region median
PHL,Philippines,sheep,grassland,meat,0,0,0.5,23754.70014468318,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,goats,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,goats,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,goats,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
PCN,Pitcairn Islands,goats,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
POL,Poland,cows,feedlot,meat,0,0,0,5667241.145200053,0,product_prop gapfilled with general region median
PRT,Portugal,cows,feedlot,meat,0,0,0,1405424.2098266827,0,product_prop gapfilled with general region median
PRI,Puerto Rico,cows,feedlot,meat,0,0,0,365976.11403832503,0,product_prop gapfilled with general region median
PRI,Puerto Rico,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
PRI,Puerto Rico,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
PRI,Puerto Rico,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
PRI,Puerto Rico,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
PRI,Puerto Rico,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
PRI,Puerto Rico,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
PRI,Puerto Rico,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
PRI,Puerto Rico,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
QAT,Qatar,cows,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
QAT,Qatar,cows,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
QAT,Qatar,cows,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
QAT,Qatar,cows,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
QAT,Qatar,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
KOR,South Korea,cows,feedlot,meat,0,0,0,3181145.3377738073,0,product_prop gapfilled with general region median
KOR,South Korea,sheep,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
KOR,South Korea,sheep,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
KOR,South Korea,sheep,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
KOR,South Korea,sheep,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
MDA,Moldova,cows,grassland,milk,0,0,1,222374.81502285565,0,product_prop gapfilled with general region median
MDA,Moldova,cows,grassland,meat,0,0,0,222374.81502285565,0,product_prop gapfilled with general region median
MDA,Moldova,cows,feedlot,meat,0,0,0,222374.81502285565,0,product_prop gapfilled with general region median
MDA,Moldova,goats,grassland,milk,0,0,1,109389.33749227834,0,product_prop gapfilled with general region median
MDA,Moldova,goats,grassland,meat,0,0,0,109389.33749227834,0,product_prop gapfilled with general region median
REU,Réunion,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
REU,Réunion,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
REU,Réunion,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
REU,Réunion,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
REU,Réunion,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
REU,Réunion,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
REU,Réunion,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
REU,Réunion,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
REU,Réunion,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
REU,Réunion,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
REU,Réunion,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
REU,Réunion,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
REU,Réunion,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
ROU,Romania,cows,feedlot,meat,0,0,0,2494260.1837665103,0,product_prop gapfilled with general region median
RUS,Russia,cows,feedlot,meat,0,0,0,20271956.5840767,0,product_prop gapfilled with general region median
RWA,Rwanda,cows,feedlot,meat,0,0,0,1331549.4709625354,0,product_prop gapfilled with general region median
SHN,St. Helena,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SHN,St. Helena,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SHN,St. Helena,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SHN,St. Helena,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SHN,St. Helena,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
SHN,St. Helena,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
SHN,St. Helena,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
SHN,St. Helena,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
SHN,St. Helena,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
SHN,St. Helena,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
SHN,St. Helena,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
SHN,St. Helena,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
SHN,St. Helena,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
KNA,St. Kitts & Nevis,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
LCA,St. Lucia,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
SPM,St. Pierre & Miquelon,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
VCT,St. Vincent & Grenadines,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
VCT,St. Vincent & Grenadines,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
VCT,St. Vincent & Grenadines,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
VCT,St. Vincent & Grenadines,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
VCT,St. Vincent & Grenadines,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
VCT,St. Vincent & Grenadines,sheep,mixed,milk,0,0,0,11842.901669090594,0,product_prop gapfilled with general region median
VCT,St. Vincent & Grenadines,sheep,mixed,meat,0,0,1,11842.901669090594,0,product_prop gapfilled with general region median
VCT,St. Vincent & Grenadines,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
VCT,St. Vincent & Grenadines,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
VCT,St. Vincent & Grenadines,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
VCT,St. Vincent & Grenadines,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
WSM,Samoa,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
WSM,Samoa,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
WSM,Samoa,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
WSM,Samoa,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
WSM,Samoa,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
WSM,Samoa,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
WSM,Samoa,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
WSM,Samoa,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
WSM,Samoa,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
WSM,Samoa,goats,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
WSM,Samoa,goats,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
WSM,Samoa,goats,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
WSM,Samoa,goats,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
SMR,San Marino,cows,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
SMR,San Marino,cows,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
SMR,San Marino,cows,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
SMR,San Marino,cows,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
SMR,San Marino,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
SMR,San Marino,sheep,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SMR,San Marino,sheep,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SMR,San Marino,sheep,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SMR,San Marino,sheep,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SMR,San Marino,goats,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
SMR,San Marino,goats,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
SMR,San Marino,goats,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
SMR,San Marino,goats,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
STP,São Tomé & Príncipe,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
SAU,Saudi Arabia,cows,feedlot,meat,0,0,0,399151.46120551083,0,product_prop gapfilled with general region median
SEN,Senegal,cows,feedlot,meat,0,0,0,3289984.740145738,0,product_prop gapfilled with general region median
SRB,Serbia,cows,feedlot,meat,0,0,0,936260.0226442792,0,product_prop gapfilled with general region median
SYC,Seychelles,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SYC,Seychelles,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SYC,Seychelles,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SYC,Seychelles,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SYC,Seychelles,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
SYC,Seychelles,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
SYC,Seychelles,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
SYC,Seychelles,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
SYC,Seychelles,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
SYC,Seychelles,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
SYC,Seychelles,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
SYC,Seychelles,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
SYC,Seychelles,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
SLE,Sierra Leone,cows,feedlot,meat,0,0,0,512974.260030617,0,product_prop gapfilled with general region median
SGP,Singapore,cows,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
SGP,Singapore,cows,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
SGP,Singapore,cows,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
SGP,Singapore,cows,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
SGP,Singapore,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
SGP,Singapore,sheep,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SGP,Singapore,sheep,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SGP,Singapore,sheep,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SGP,Singapore,sheep,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SGP,Singapore,goats,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SGP,Singapore,goats,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SGP,Singapore,goats,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SGP,Singapore,goats,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SVK,Slovakia,cows,feedlot,meat,0,0,0,461882.2995172208,0,product_prop gapfilled with general region median
SVN,Slovenia,cows,feedlot,meat,0,0,0,463958.3253342505,0,product_prop gapfilled with general region median
SVN,Slovenia,goats,mixed,milk,0,0,1,15904.819483642548,0,product_prop gapfilled with general region median
SVN,Slovenia,goats,mixed,meat,0,0,0,15904.819483642548,0,product_prop gapfilled with general region median
SLB,Solomon Islands,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SLB,Solomon Islands,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SLB,Solomon Islands,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SLB,Solomon Islands,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SLB,Solomon Islands,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
SLB,Solomon Islands,sheep,mixed,milk,0,0,0,256208.6320095971,0,product_prop gapfilled with general region median
SLB,Solomon Islands,sheep,mixed,meat,0,0,1,256208.6320095971,0,product_prop gapfilled with general region median
SLB,Solomon Islands,goats,mixed,milk,0,0,0,173840.3794523483,0,product_prop gapfilled with general region median
SLB,Solomon Islands,goats,mixed,meat,0,0,1,173840.3794523483,0,product_prop gapfilled with general region median
SOM,Somalia,cows,feedlot,meat,0,0,0,4226747.773785059,0,product_prop gapfilled with general region median
SSD,South Sudan,cows,feedlot,meat,0,0,0,7371710.11763373,0,product_prop gapfilled with general region median
LKA,Sri Lanka,cows,feedlot,meat,0,0,0,1101616.9758886045,0,product_prop gapfilled with general region median
LKA,Sri Lanka,sheep,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
LKA,Sri Lanka,sheep,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
LKA,Sri Lanka,sheep,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
LKA,Sri Lanka,sheep,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SDN,Sudan,cows,feedlot,meat,0,0,0,34143062.29555287,0,product_prop gapfilled with general region median
SUR,Suriname,cows,mixed,milk,0,0,0.5,50568.7676823402,0,product_prop gapfilled with general region median
SUR,Suriname,cows,mixed,meat,0,0,0.5,50568.7676823402,0,product_prop gapfilled with general region median
SUR,Suriname,cows,feedlot,meat,0,0,0,50568.7676823402,0,product_prop gapfilled with general region median
SUR,Suriname,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
SUR,Suriname,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
SUR,Suriname,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
SUR,Suriname,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
SUR,Suriname,goats,grassland,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
SUR,Suriname,goats,grassland,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
SUR,Suriname,goats,mixed,milk,0,0,0.25,0,0,product_prop gapfilled with general region median
SUR,Suriname,goats,mixed,meat,0,0,0.75,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,cows,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,cows,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,cows,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,cows,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,sheep,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,sheep,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,sheep,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,sheep,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,goats,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,goats,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,goats,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
SJM,Svalbard & Jan Mayen,goats,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
SWZ,Swaziland,cows,feedlot,meat,0,0,0,608442.415199197,0,product_prop gapfilled with general region median
SWZ,Swaziland,sheep,mixed,milk,0,0,0,28967.7741787874,0,product_prop gapfilled with general region median
SWZ,Swaziland,sheep,mixed,meat,0,0,1,28967.7741787874,0,product_prop gapfilled with general region median
SWE,Sweden,cows,feedlot,meat,0,0,0,1431648.7661386216,0,product_prop gapfilled with general region median
SWE,Sweden,goats,grassland,milk,0,0,1,0,0,product_prop gapfilled with general region median
SWE,Sweden,goats,grassland,meat,0,0,0,0,0,product_prop gapfilled with general region median
SWE,Sweden,goats,mixed,milk,0,0,1,0,0,product_prop gapfilled with general region median
SWE,Sweden,goats,mixed,meat,0,0,0,0,0,product_prop gapfilled with general region median
CHE,Switzerland,cows,feedlot,meat,0,0,0,1550034.2406814408,0,product_prop gapfilled with general region median
SYR,Syria,cows,feedlot,meat,0,0,0,995150.7582931011,0,product_prop gapfilled with general region median
TJK,Tajikistan,cows,feedlot,meat,0,0,0,1806196.182922013,0,product_prop gapfilled with general region median
THA,Thailand,cows,feedlot,meat,0,0,0,6443220.489398771,0,product_prop gapfilled with general region median
THA,Thailand,sheep,grassland,milk,0,0,0.5,33680.667980904276,0,product_prop gapfilled with general region median
THA,Thailand,sheep,grassland,meat,0,0,0.5,33680.667980904276,0,product_prop gapfilled with general region median
MKD,Macedonia,cows,feedlot,meat,0,0,0,257978.78327260222,0,product_prop gapfilled with general region median
TLS,Timor-Leste,cows,grassland,milk,0,0,1,134255.67202937952,0,product_prop gapfilled with general region median
TLS,Timor-Leste,cows,grassland,meat,0,0,0,134255.67202937952,0,product_prop gapfilled with general region median
TLS,Timor-Leste,cows,feedlot,meat,0,0,0,134255.67202937952,0,product_prop gapfilled with general region median
TLS,Timor-Leste,sheep,grassland,milk,0,0,0.5,38536.54198472548,0,product_prop gapfilled with general region median
TLS,Timor-Leste,sheep,grassland,meat,0,0,0.5,38536.54198472548,0,product_prop gapfilled with general region median
TLS,Timor-Leste,goats,grassland,milk,0,0,0.5,129077.0903308673,0,product_prop gapfilled with general region median
TLS,Timor-Leste,goats,grassland,meat,0,0,0.5,129077.0903308673,0,product_prop gapfilled with general region median
TGO,Togo,cows,feedlot,meat,0,0,0,312794.7674211351,0,product_prop gapfilled with general region median
TKL,Tokelau,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
TKL,Tokelau,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
TKL,Tokelau,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
TKL,Tokelau,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
TKL,Tokelau,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
TKL,Tokelau,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
TKL,Tokelau,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
TKL,Tokelau,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
TKL,Tokelau,sheep,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
TKL,Tokelau,goats,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
TKL,Tokelau,goats,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
TKL,Tokelau,goats,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
TKL,Tokelau,goats,mixed,meat,0,0,1,0,0,product_prop gapfilled with general region median
TON,Tonga,cows,grassland,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
TON,Tonga,cows,grassland,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
TON,Tonga,cows,mixed,milk,0,0,0.5,0,0,product_prop gapfilled with general region median
TON,Tonga,cows,mixed,meat,0,0,0.5,0,0,product_prop gapfilled with general region median
TON,Tonga,cows,feedlot,meat,0,0,0,0,0,product_prop gapfilled with general region median
TON,Tonga,sheep,grassland,milk,0,0,0,0,0,product_prop gapfilled with general region median
TON,Tonga,sheep,grassland,meat,0,0,1,0,0,product_prop gapfilled with general region median
TON,Tonga,sheep,mixed,milk,0,0,0,0,0,product_prop gapfilled with general region median
