iso3c,animal,system,product,headcount,gleam_rgn_animal_headcount,gleam_prop,ID_0,Country,gf_prop,year,fao_product,fao_rgn_animal_headcount,fao_allocated_headcount
GNB,goats,mixed,milk,0,0,0.3039319775465974,97,Guinea-Bissau,0.3039319775465974,2016,meat and milk,801431,243580.5086971471
GIN,sheep,grassland,meat,249595.86949725857,1551365.8070102674,0.16088782437345975,96,Guinea,NA,2016,meat and milk,2380300,382961.28835614625
GIN,sheep,grassland,milk,754504.2813913854,1551365.8070102674,0.48634840215115804,96,Guinea,NA,2016,meat and milk,2380300,1157655.1016404014
GIN,sheep,mixed,meat,138528.18598048663,1551365.8070102674,0.0892943400934257,96,Guinea,NA,2016,meat and milk,2380300,212547.3177243812
GIN,sheep,mixed,milk,408737.4701411369,1551365.8070102674,0.26346943338195655,96,Guinea,NA,2016,meat and milk,2380300,627136.2922790712
GIN,goats,grassland,meat,506862.54576402873,1834625.4896442667,0.2762757568915655,96,Guinea,NA,2016,meat and milk,2851200,787717.4380492317
GIN,goats,grassland,milk,606137.714769416,1834625.4896442667,0.3303877102933667,96,Guinea,NA,2016,meat and milk,2851200,942001.4395884472
GIN,goats,mixed,meat,328628.93461118755,1834625.4896442667,0.17912589597504644,96,Guinea,NA,2016,meat and milk,2851200,510723.7546040524
GIN,goats,mixed,milk,392996.2944996343,1834625.4896442667,0.2142106368400213,96,Guinea,NA,2016,meat and milk,2851200,610757.3677582687
GUY,sheep,grassland,meat,0,119651.72672365574,0,98,Guyana,NA,2016,meat and milk,131617,0
GUY,sheep,grassland,milk,119651.72672365574,119651.72672365574,1,98,Guyana,NA,2016,meat and milk,131617,131617
GUY,sheep,mixed,meat,0,119651.72672365574,0,98,Guyana,NA,2016,meat and milk,131617,0
GUY,sheep,mixed,milk,0,119651.72672365574,0,98,Guyana,NA,2016,meat and milk,131617,0
GUY,goats,grassland,meat,0,74106.54988130173,0,98,Guyana,NA,2016,meat and milk,82231,0
GUY,goats,grassland,milk,74106.54988130173,74106.54988130173,1,98,Guyana,NA,2016,meat and milk,82231,82231
GUY,goats,mixed,meat,0,74106.54988130173,0,98,Guyana,NA,2016,meat and milk,82231,0
GUY,goats,mixed,milk,0,74106.54988130173,0,98,Guyana,NA,2016,meat and milk,82231,0
HTI,sheep,grassland,meat,0,149375.17368990154,0,99,Haiti,NA,2016,meat and milk,156851,0
HTI,sheep,grassland,milk,38288.14366065306,149375.17368990154,0.2563220026116128,99,Haiti,NA,2016,meat and milk,156851,40204.36243163408
HTI,sheep,mixed,meat,0,149375.17368990154,0,99,Haiti,NA,2016,meat and milk,156851,0
HTI,sheep,mixed,milk,111087.03002924846,149375.17368990154,0.743677997388387,99,Haiti,NA,2016,meat and milk,156851,116646.6375683659
HTI,goats,grassland,meat,263325.998032709,1838641.3027945017,0.1432177106173384,99,Haiti,NA,2016,meat and milk,1995920,285851.0929753581
HTI,goats,grassland,milk,39292.44541432937,1838641.3027945017,0.021370370259065668,99,Haiti,NA,2016,meat and milk,1995920,42653.54940747435
HTI,goats,mixed,meat,1336580.0112824517,1838641.3027945017,0.7269389680581088,99,Haiti,NA,2016,meat and milk,1995920,1450912.0251265403
HTI,goats,mixed,milk,199442.84806501167,1838641.3027945017,0.10847295106548722,99,Haiti,NA,2016,meat and milk,1995920,216503.33249062728
HND,sheep,grassland,meat,0,10940.723658051484,0,101,Honduras,NA,2016,meat and milk,16450,0
HND,sheep,grassland,milk,10940.723658051484,10940.723658051484,1,101,Honduras,NA,2016,meat and milk,16450,16450
HND,sheep,mixed,meat,0,10940.723658051484,0,101,Honduras,NA,2016,meat and milk,16450,0
HND,sheep,mixed,milk,0,10940.723658051484,0,101,Honduras,NA,2016,meat and milk,16450,0
HND,goats,grassland,meat,0,15289.594618078672,0,101,Honduras,NA,2016,meat and milk,25158,0
HND,goats,grassland,milk,15289.594618078672,15289.594618078672,1,101,Honduras,NA,2016,meat and milk,25158,25158
HND,goats,mixed,meat,0,15289.594618078672,0,101,Honduras,NA,2016,meat and milk,25158,0
HND,goats,mixed,milk,0,15289.594618078672,0,101,Honduras,NA,2016,meat and milk,25158,0
HUN,sheep,grassland,meat,0,1223394.2061067135,0,103,Hungary,NA,2016,meat and milk,1190000,0
HUN,sheep,grassland,milk,64890.74739831542,1223394.2061067135,0.05304156834682211,103,Hungary,NA,2016,meat and milk,1190000,63119.46633271831
HUN,sheep,mixed,meat,93045.19155250267,1223394.2061067135,0.07605495521235661,103,Hungary,NA,2016,meat and milk,1190000,90505.39670270437
HUN,sheep,mixed,milk,1065458.2671558955,1223394.2061067135,0.8709034764408213,103,Hungary,NA,2016,meat and milk,1190000,1036375.1369645774
HUN,goats,grassland,meat,0,52424.27018459182,0,103,Hungary,NA,2016,meat and milk,72000,0
HUN,goats,grassland,milk,0,52424.27018459182,0,103,Hungary,NA,2016,meat and milk,72000,0
HUN,goats,mixed,meat,25019.069018794027,52424.27018459182,0.47724210429060887,103,Hungary,NA,2016,meat and milk,72000,34361.43150892384
HUN,goats,mixed,milk,27405.201165797793,52424.27018459182,0.5227578957093911,103,Hungary,NA,2016,meat and milk,72000,37638.56849107616
ISL,sheep,grassland,meat,0,476465.2789416793,NA,104,Iceland,NA,2016,meat and milk,473144,NA
ISL,sheep,grassland,milk,476465.2789416793,476465.2789416793,NA,104,Iceland,NA,2016,meat and milk,473144,NA
ISL,sheep,mixed,meat,0,476465.2789416793,NA,104,Iceland,NA,2016,meat and milk,473144,NA
ISL,sheep,mixed,milk,0,476465.2789416793,NA,104,Iceland,NA,2016,meat and milk,473144,NA
ISL,goats,grassland,meat,0,0,3.29636378590628e-10,104,Iceland,3.29636378590628e-10,2016,meat and milk,1123,3.7018165315727524e-7
ISL,goats,grassland,milk,0,0,3.29636378590628e-10,104,Iceland,3.29636378590628e-10,2016,meat and milk,1123,3.7018165315727524e-7
ISL,goats,mixed,meat,0,0,0.4999999996703636,104,Iceland,0.4999999996703636,2016,meat and milk,1123,561.4999996298184
ISL,goats,mixed,milk,0,0,0.4999999996703636,104,Iceland,0.4999999996703636,2016,meat and milk,1123,561.4999996298184
IND,sheep,grassland,meat,0,75395450.64448784,0,105,India,NA,2016,meat and milk,64303585,0
IND,sheep,grassland,milk,8518471.147503197,75395450.64448784,0.1129838879492921,105,India,NA,2016,meat and milk,64303585,7265269.04237778
IND,sheep,mixed,meat,0,75395450.64448784,0,105,India,NA,2016,meat and milk,64303585,0
IND,sheep,mixed,milk,66876979.496984646,75395450.64448784,0.88701611205070785,105,India,NA,2016,meat and milk,64303585,57038315.957622215
IND,goats,grassland,meat,12339283.589066654,154576785.86048323,0.0798262398870407,105,India,NA,2016,meat and milk,134127369,10706883.533211626
IND,goats,grassland,milk,9506087.917559197,154576785.86048323,0.06149751312683608,105,India,NA,2016,meat and milk,134127369,8248499.635745486
IND,goats,mixed,meat,74972886.0570371,154576785.86048323,0.48502034532342764,105,India,NA,2016,meat and milk,134127369,65054502.8297028
IND,goats,mixed,milk,57758528.29682028,154576785.86048323,0.37365590166269563,105,India,NA,2016,meat and milk,134127369,50117483.00134009
IDN,sheep,grassland,meat,1015899.7650460727,9681957.873802602,0.1049271003125194,106,Indonesia,NA,2016,meat and milk,15716667,1649104.2948874633
IDN,sheep,grassland,milk,280279.7216526711,9681957.873802602,0.028948661552334443,106,Indonesia,NA,2016,meat and milk,15716667,454976.4737137435
IDN,sheep,mixed,meat,6866881.813648111,9681957.873802602,0.7092451654048701,106,Indonesia,NA,2016,meat and milk,15716667,11146970.086028265
IDN,sheep,mixed,milk,1518896.5734557468,9681957.873802602,0.156879072730276,106,Indonesia,NA,2016,meat and milk,15716667,2465616.1453705286
IDN,goats,grassland,meat,2240087.609588879,16336658.124158798,0.13712030897409902,106,Indonesia,NA,2016,meat and milk,17847197,2447213.166961613
IDN,goats,grassland,milk,237213.68407382182,16336658.124158798,0.014520331041452601,106,Indonesia,NA,2016,meat and milk,17847197,259147.20860201973
IDN,goats,mixed,meat,12532250.971671082,16336658.124158798,0.7671245169254216,106,Indonesia,NA,2016,meat and milk,17847197,13691022.377097834
IDN,goats,mixed,milk,1327105.8588250144,16336658.124158798,0.08123484305902676,106,Indonesia,NA,2016,meat and milk,17847197,1449814.2473385332
IRN,sheep,grassland,meat,13301974.654835075,51642390.525910854,0.25757860004875244,107,Iran,NA,2016,meat and milk,41861730,10782685.809018862
IRN,sheep,grassland,milk,13983335.136798983,51642390.525910854,0.2707724215396853,107,Iran,NA,2016,meat and milk,41861730,11335002.001940489
IRN,sheep,mixed,meat,11811719.301474327,51642390.525910854,0.22872138917635815,107,Iran,NA,2016,meat and milk,41861730,9574673.038925627
IRN,sheep,mixed,milk,12545361.432802469,51642390.525910854,0.2429275892352041,107,Iran,NA,2016,meat and milk,41861730,10169369.15011502
IRN,goats,grassland,meat,10534647.371887414,23674991.301317226,0.4449694294629493,107,Iran,NA,2016,meat and milk,16187272,7202841.186401575
IRN,goats,grassland,milk,5444725.091801187,23674991.301317226,0.22997791308579082,107,Iran,NA,2016,meat and milk,16187272,3722715.0331120556
IRN,goats,mixed,meat,5073454.971457015,23674991.301317226,0.21429595926291803,107,Iran,NA,2016,meat and milk,16187272,3468866.9810897736
IRN,goats,mixed,milk,2622163.866171611,23674991.301317226,0.11075669818834187,107,Iran,NA,2016,meat and milk,16187272,1792848.799396597
IRQ,sheep,grassland,meat,2907979.426194587,7932024.250227438,0.3666125234187484,108,Iraq,NA,2016,meat and milk,6604185,2421176.927974247
IRQ,sheep,grassland,milk,1036631.7553136941,7932024.250227438,0.13068943344241166,108,Iraq,NA,2016,meat and milk,6604185,863097.1959988734
IRQ,sheep,mixed,meat,2935697.4626680934,7932024.250227438,0.37010697018279,108,Iraq,NA,2016,meat and milk,6604185,2444254.9008766287
IRQ,sheep,mixed,milk,1051715.6060510643,7932024.250227438,0.13259107295605002,108,Iraq,NA,2016,meat and milk,6604185,875655.9751502512
IRQ,goats,grassland,meat,513078.10671412025,1546655.641567781,0.3317338992110966,108,Iraq,NA,2016,meat and milk,1260481,418144.27701150224
IRQ,goats,grassland,milk,0,1546655.641567781,0,108,Iraq,NA,2016,meat and milk,1260481,0
IRQ,goats,mixed,meat,1033577.5348536609,1546655.641567781,0.6682661007889034,108,Iraq,NA,2016,meat and milk,1260481,842336.7229884977
IRQ,goats,mixed,milk,0,1546655.641567781,0,108,Iraq,NA,2016,meat and milk,1260481,0
IRL,sheep,grassland,meat,0,4542081.750763935,NA,109,Ireland,NA,2016,meat and milk,5179200,NA
IRL,sheep,grassland,milk,2825990.9812205774,4542081.750763935,NA,109,Ireland,NA,2016,meat and milk,5179200,NA
IRL,sheep,mixed,meat,0,4542081.750763935,NA,109,Ireland,NA,2016,meat and milk,5179200,NA
IRL,sheep,mixed,milk,1716090.769543358,4542081.750763935,NA,109,Ireland,NA,2016,meat and milk,5179200,NA
IRL,goats,grassland,meat,0,0,0.16130019673030538,109,Ireland,0.16130019673030538,2016,meat and milk,9900,1596.8719476300232
IRL,goats,grassland,milk,0,0,0.16130019673030538,109,Ireland,0.16130019673030538,2016,meat and milk,9900,1596.8719476300232
IRL,goats,mixed,meat,0,0,0.3386998032696946,109,Ireland,0.3386998032696946,2016,meat and milk,9900,3353.1280523699766
IRL,goats,mixed,milk,0,0,0.3386998032696946,109,Ireland,0.3386998032696946,2016,meat and milk,9900,3353.1280523699766
IMN,sheep,grassland,meat,0,16395.913013737594,NA,110,Isle of Man,NA,NA,NA,NA,0
IMN,sheep,grassland,milk,16395.913013737594,16395.913013737594,NA,110,Isle of Man,NA,NA,NA,NA,NA
IMN,sheep,mixed,meat,0,16395.913013737594,NA,110,Isle of Man,NA,NA,NA,NA,0
IMN,sheep,mixed,milk,0,16395.913013737594,NA,110,Isle of Man,NA,NA,NA,NA,0
IMN,goats,grassland,meat,0,0,0,110,Isle of Man,0,NA,NA,NA,0
IMN,goats,grassland,milk,0,0,0,110,Isle of Man,0,NA,NA,NA,0
IMN,goats,mixed,meat,0,0,0.5,110,Isle of Man,0.5,NA,NA,NA,0
IMN,goats,mixed,milk,0,0,0.5,110,Isle of Man,0.5,NA,NA,NA,0
ISR,sheep,grassland,meat,107764.85036869955,462104.60105967236,0.23320445224215305,111,Israel,NA,2016,meat and milk,488560,113934.3671874263
ISR,sheep,grassland,milk,47684.93987894155,462104.60105967236,0.10319079223533616,111,Israel,NA,2016,meat and milk,488560,50414.89345449583
ISR,sheep,mixed,meat,212589.21095493334,462104.60105967236,0.460045648685245,111,Israel,NA,2016,meat and milk,488560,224759.9021216633
ISR,sheep,mixed,milk,94065.5998570979,462104.60105967236,0.20355910683726572,111,Israel,NA,2016,meat and milk,488560,99450.83723641453
ISR,goats,grassland,meat,20240.866285470478,119142.77854982806,0.1698874789713362,111,Israel,NA,2016,meat and milk,118380,20111.279760626778
ISR,goats,grassland,milk,0,119142.77854982806,0,111,Israel,NA,2016,meat and milk,118380,0
ISR,goats,mixed,meat,98901.91226435758,119142.77854982806,0.8301125210286638,111,Israel,NA,2016,meat and milk,118380,98268.72023937323
ISR,goats,mixed,milk,0,119142.77854982806,0,111,Israel,NA,2016,meat and milk,118380,0
ITA,sheep,grassland,meat,2175879.791934851,7985146.508172955,0.27249090416910887,112,Italy,NA,2016,meat and milk,7284874,1985061.903018033
ITA,sheep,grassland,milk,0,7985146.508172955,0,112,Italy,NA,2016,meat and milk,7284874,0
ITA,sheep,mixed,meat,5809266.716238104,7985146.508172955,0.7275090958308911,112,Italy,NA,2016,meat and milk,7284874,5299812.096981967
ITA,sheep,mixed,milk,0,7985146.508172955,0,112,Italy,NA,2016,meat and milk,7284874,0
ITA,goats,grassland,meat,521289.0685106672,947305.0251883464,0.5502863963030522,112,Italy,NA,2016,meat and milk,1026263,564738.5679291593
ITA,goats,grassland,milk,0,947305.0251883464,0,112,Italy,NA,2016,meat and milk,1026263,0
ITA,goats,mixed,meat,426015.9566776792,947305.0251883464,0.44971360369694785,112,Italy,NA,2016,meat and milk,1026263,461524.4320708408
ITA,goats,mixed,milk,0,947305.0251883464,0,112,Italy,NA,2016,meat and milk,1026263,0
JAM,sheep,grassland,meat,0,0,0,113,Jamaica,0,2016,meat and milk,1359,0
JAM,sheep,grassland,milk,0,0,0,113,Jamaica,0,2016,meat and milk,1359,0
JAM,sheep,mixed,meat,0,0,0.5,113,Jamaica,0.5,2016,meat and milk,1359,679.5
JAM,sheep,mixed,milk,0,0,0.5,113,Jamaica,0.5,2016,meat and milk,1359,679.5
JAM,goats,grassland,meat,112660.23213238896,481321.67431687604,NA,113,Jamaica,NA,2016,meat and milk,551542,NA
JAM,goats,grassland,milk,0,481321.67431687604,NA,113,Jamaica,NA,2016,meat and milk,551542,NA
JAM,goats,mixed,meat,368661.44218448707,481321.67431687604,NA,113,Jamaica,NA,2016,meat and milk,551542,NA
JAM,goats,mixed,milk,0,481321.67431687604,NA,113,Jamaica,NA,2016,meat and milk,551542,NA
JPN,sheep,grassland,meat,0,0,0.005832267998738474,114,Japan,0.005832267998738474,2016,meat and milk,14337,83.6172262979135
JPN,sheep,grassland,milk,0,0,0.005832267998738474,114,Japan,0.005832267998738474,2016,meat and milk,14337,83.6172262979135
JPN,sheep,mixed,meat,0,0,0.4941677320012615,114,Japan,0.4941677320012615,2016,meat and milk,14337,7084.8827737020865
JPN,sheep,mixed,milk,0,0,0.4941677320012615,114,Japan,0.4941677320012615,2016,meat and milk,14337,7084.8827737020865
JPN,goats,grassland,meat,0,0,2.2393745335268542e-4,114,Japan,2.2393745335268542e-4,2016,meat and milk,15849,3.5491846981867115
JPN,goats,grassland,milk,0,0,2.2393745335268542e-4,114,Japan,2.2393745335268542e-4,2016,meat and milk,15849,3.5491846981867115
JPN,goats,mixed,meat,0,0,0.49977606254664736,114,Japan,0.49977606254664736,2016,meat and milk,15849,7920.950815301814
JPN,goats,mixed,milk,0,0,0.49977606254664736,114,Japan,0.49977606254664736,2016,meat and milk,15849,7920.950815301814
JEY,sheep,grassland,meat,0,0,0,115,Jersey,0,NA,NA,NA,0
JEY,sheep,grassland,milk,0,0,0,115,Jersey,0,NA,NA,NA,0
JEY,sheep,mixed,meat,0,0,0.5,115,Jersey,0.5,NA,NA,NA,0
JEY,sheep,mixed,milk,0,0,0.5,115,Jersey,0.5,NA,NA,NA,0
JEY,goats,grassland,meat,0,0,0,115,Jersey,0,NA,NA,NA,0
JEY,goats,grassland,milk,0,0,0,115,Jersey,0,NA,NA,NA,0
JEY,goats,mixed,meat,0,0,0.5,115,Jersey,0.5,NA,NA,NA,0
JEY,goats,mixed,milk,0,0,0.5,115,Jersey,0.5,NA,NA,NA,0
JOR,sheep,grassland,meat,1627736.0641643358,2126890.6285066553,0.7653125376302077,116,Jordan,NA,2016,meat and milk,3198925,2448177.409438712
JOR,sheep,grassland,milk,0,2126890.6285066553,0,116,Jordan,NA,2016,meat and milk,3198925,0
JOR,sheep,mixed,meat,499154.5643423197,2126890.6285066553,0.23468746236979235,116,Jordan,NA,2016,meat and milk,3198925,750747.590561288
JOR,sheep,mixed,milk,0,2126890.6285066553,0,116,Jordan,NA,2016,meat and milk,3198925,0
JOR,goats,grassland,meat,502992.0870177651,743827.8588824542,0.6762210920326016,116,Jordan,NA,2016,meat and milk,977755,661178.5538403364
JOR,goats,grassland,milk,0,743827.8588824542,0,116,Jordan,NA,2016,meat and milk,977755,0
JOR,goats,mixed,meat,240835.7718646891,743827.8588824542,0.32377890796739833,116,Jordan,NA,2016,meat and milk,977755,316576.44615966355
JOR,goats,mixed,milk,0,743827.8588824542,0,116,Jordan,NA,2016,meat and milk,977755,0
KAZ,sheep,grassland,meat,327421.0026082274,14428064.266061326,0.02269334240341647,117,Kazakhstan,NA,2016,meat and milk,15884814,360479.5231165836
KAZ,sheep,grassland,milk,10542732.127643585,14428064.266061326,0.7307100892559036,117,Kazakhstan,NA,2016,meat and milk,15884814,11607193.855753427
KAZ,sheep,mixed,meat,107163.6885226009,14428064.266061326,0.0074274474071118896,117,Kazakhstan,NA,2016,meat and milk,15884814,117983.62055675464
KAZ,sheep,mixed,milk,3450747.447286913,14428064.266061326,0.23916912093356804,117,Kazakhstan,NA,2016,meat and milk,15884814,3799157.0005732346
KAZ,goats,grassland,meat,397018.0113502103,2713086.208508431,0.14633446224640176,117,Kazakhstan,NA,2016,meat and milk,2299424,336484.9745164701
KAZ,goats,grassland,milk,1680519.612720528,2713086.208508431,0.6194125374454741,117,Kazakhstan,NA,2016,meat and milk,2299424,1424292.0545030218
KAZ,goats,mixed,meat,121454.9050876789,2713086.208508431,0.04476632725741913,117,Kazakhstan,NA,2016,meat and milk,2299424,102936.76728756372
KAZ,goats,mixed,milk,514093.679350014,2713086.208508431,0.18948667305070505,117,Kazakhstan,NA,2016,meat and milk,2299424,435710.2036929444
KEN,sheep,grassland,meat,2356880.6078910283,17339035.16908491,0.1359291670446168,118,Kenya,NA,2016,meat and milk,18983760,2580446.684174915
KEN,sheep,grassland,milk,8963505.215474062,17339035.16908491,0.5169552473978356,118,Kenya,NA,2016,meat and milk,18983760,9813754.347341135
KEN,sheep,mixed,meat,1262844.0437733198,17339035.16908491,0.07283242876310332,118,Kenya,NA,2016,meat and milk,18983760,1382633.3478558504
KEN,sheep,mixed,milk,4755805.301946502,17339035.16908491,0.27428315679444437,118,Kenya,NA,2016,meat and milk,18983760,5206925.620628101
KEN,goats,grassland,meat,7142747.900080794,28791041.96799469,0.24808924623224707,118,Kenya,NA,2016,meat and milk,26745916,6635374.1402309965
KEN,goats,grassland,milk,11601196.862340318,28791041.96799469,0.4029446685269914,118,Kenya,NA,2016,meat and milk,26745916,10777124.257070756
KEN,goats,mixed,meat,3937996.3450372713,28791041.96799469,0.1367785281760525,118,Kenya,NA,2016,meat and milk,26745916,3658267.025200333
KEN,goats,mixed,milk,6109100.860536305,28791041.96799469,0.21218755706470901,118,Kenya,NA,2016,meat and milk,26745916,5675150.5774979135
KIR,sheep,grassland,meat,0,0,0,119,Kiribati,0,NA,NA,NA,0
KIR,sheep,grassland,milk,0,0,0,119,Kiribati,0,NA,NA,NA,0
KIR,sheep,mixed,meat,0,0,0,119,Kiribati,0,NA,NA,NA,0
KIR,sheep,mixed,milk,0,0,0,119,Kiribati,0,NA,NA,NA,0
KIR,goats,grassland,meat,0,17159.728104397152,NA,119,Kiribati,NA,NA,NA,NA,0
KIR,goats,grassland,milk,17159.728104397152,17159.728104397152,NA,119,Kiribati,NA,NA,NA,NA,NA
KIR,goats,mixed,meat,0,17159.728104397152,NA,119,Kiribati,NA,NA,NA,NA,0
KIR,goats,mixed,milk,0,17159.728104397152,NA,119,Kiribati,NA,NA,NA,NA,0
KWT,sheep,grassland,meat,0,444939.5441594842,0,121,Kuwait,NA,2016,meat and milk,695699,0
KWT,sheep,grassland,milk,425455.1778215436,444939.5441594842,0.9562089578377492,121,Kuwait,NA,2016,meat and milk,695699,665233.6157587642
KWT,sheep,mixed,meat,0,444939.5441594842,0,121,Kuwait,NA,2016,meat and milk,695699,0
KWT,sheep,mixed,milk,19484.366337940595,444939.5441594842,0.043791042162250736,121,Kuwait,NA,2016,meat and milk,695699,30465.384241235675
KWT,goats,grassland,meat,75844.12555167492,162801.11284980085,0.46586982253400305,121,Kuwait,NA,2016,meat and milk,172259,80250.26975988483
KWT,goats,grassland,milk,86956.98729812594,162801.11284980085,0.534130177465997,121,Kuwait,NA,2016,meat and milk,172259,92008.73024011518
KWT,goats,mixed,meat,0,162801.11284980085,0,121,Kuwait,NA,2016,meat and milk,172259,0
KWT,goats,mixed,milk,0,162801.11284980085,0,121,Kuwait,NA,2016,meat and milk,172259,0
KGZ,sheep,grassland,meat,489065.35658393824,4040304.4612956257,0.12104665904982494,122,Kyrgyzstan,NA,2016,meat and milk,5165650,625284.6743207282
KGZ,sheep,grassland,milk,2589749.6878256854,4040304.4612956257,0.6409788451920816,122,Kyrgyzstan,NA,2016,meat and milk,5165650,3311072.371666476
KGZ,sheep,mixed,meat,152987.6574951144,4040304.4612956257,0.0378653784536958,122,Kyrgyzstan,NA,2016,meat and milk,5165650,195599.2922093337
