iso3c,category2_production,cumulative_pressure,tonnes,pressure_per_tonne
BRB,human_crop,1.5508518655289714e-5,194134.68603459,7.988535676992045e-5
BRB,large_ruminant_milk,1.7361743670364704e-6,4862,3.5709057322839787e-4
BRB,marine_fisheries,6.719976797331185e-6,2379.6640876274337,0.002823918229581352
BRB,pigs_meat,1.632690800623553e-5,2599.3,0.00628127111385201
BRN,chickens_eggs&meat,2.8718933215387577e-5,31377,9.152861400193638e-4
BRN,feed_chickens_eggs&meat,2.954062825372696e-5,13852.020510919123,0.002132586233931793
BRN,feed_marine-fish-general_meat,3.497703111592372e-6,10981.825654480486,3.184992388005487e-4
BRN,feed_pigs_meat,3.3110137236002025e-6,3473.7381016795925,9.531558300262445e-4
BRN,feed_shrimp_meat,6.34345620266808e-6,7366.45646343751,8.61127223673015e-4
BRN,human_crop,1.671473044183374e-5,45773.9195618853,3.6515838280433476e-4
BRN,marine_fisheries,2.508933428255137e-4,74183.92755603153,0.0033820444817512876
BTN,chickens_eggs&meat,5.456576017204572e-6,6971,7.827536963426441e-4
BTN,cows_meat,3.414093424982986e-5,6056.4400000000005,0.005637129113774735
BTN,feed_chickens_eggs&meat,1.367450802554002e-5,25169.510263299322,5.432965473896952e-4
BTN,feed_pigs_meat,2.3756554028395733e-6,4533.104443602792,5.240680933774084e-4
BTN,human_crop,2.0588818899109718e-4,566601.4882061966,3.6337389378012137e-4
BTN,large_ruminant_milk,6.30641607151355e-5,190746,3.306185226171741e-4
BWA,chickens_eggs&meat,3.5799708329142705e-6,7460,4.7988885159708716e-4
BWA,cows_meat,2.890442174869634e-4,38642.31,0.0074799932376445255
BWA,feed_chickens_eggs&meat,2.8021690291480902e-5,4222.578908197696,0.006636155510813478
BWA,feed_cows_meat,6.314314763264527e-6,8091.241987578821,7.803888170639162e-4
BWA,human_crop,2.2640392940214446e-4,163564.10301046516,0.0013841908171480552
BWA,large_ruminant_milk,7.210441689999532e-5,230000,3.134974647825883e-4
BWA,small_ruminant_meat,8.978325478034646e-5,7354.41,0.012208083963274614
BWA,small_ruminant_milk,1.0418611811856007e-5,11691,8.911651536956639e-4
CAF,chickens_eggs&meat,1.4466713876702216e-5,9395,0.0015398311736777239
CAF,cows_meat,0.001372516047968471,111490.44,0.012310616479479954
CAF,feed_chickens_eggs&meat,8.806570589425683e-5,69133.26988317732,0.0012738541955714215
CAF,feed_cows_meat,1.5291283880074735e-6,62975.27812378944,2.4281407459633474e-5
CAF,feed_large_ruminant_milk,3.4633730402539095e-7,12801.328453496953,2.7054793983571414e-5
CAF,feed_pigs_meat,1.9374291244928456e-4,200829.04522597865,9.647155979419184e-4
CAF,freshwater_fisheries,2.6400772202715516e-5,15111.527840132172,0.0017470617453122202
CAF,human_crop,9.627452227931634e-4,2258799.0842576325,4.2621994559094445e-4
CAF,large_ruminant_milk,1.4296488001615308e-4,80563,0.0017745724466089034
CAF,pigs_meat,8.941541167944011e-4,19389.28,0.04611590099242474
CAF,small_ruminant_meat,4.8746229382364107e-4,31200.719999999998,0.015623430927992722
CAN,chickens_eggs&meat,3.759418511883327e-4,1790223,2.099972188874418e-4
CAN,cows_meat,0.0050946121635903245,1205061.24,0.004227679054377622
CAN,feed_chickens_eggs&meat,0.004664087946316608,12222786.456120186,3.8158957968059806e-4
CAN,feed_cows_meat,0.003457323589128769,39808623.576367736,8.684860913355464e-5
CAN,feed_crustaceans_meat,5.970661289876514e-6,10279.448712168287,5.808347759747805e-4
CAN,feed_large_ruminant_milk,0.0011392160296331642,12830573.05567603,8.878917759087884e-5
CAN,feed_marine-fish-general_meat,5.69761978124895e-5,115605.67576654386,4.928494854140919e-4
CAN,feed_pigs_meat,0.0030392890180914486,9938480.876843702,3.0581021946451405e-4
CAN,feed_salmon_meat,1.0451728535711156e-4,266280.02677528164,3.9250891861039025e-4
CAN,feed_shrimp_meat,1.734244364579529e-4,359986.95593181084,4.8175200128863327e-4
CAN,feed_small_ruminant_meat,1.9811868356413284e-4,4079568.394740592,4.85636382073037e-5
CAN,feed_small_ruminant_milk,3.402768261166828e-5,958314.1527814714,3.550785774466983e-5
CAN,feed_tuna_meat,6.3601765065480276e-6,11682.001865605087,5.44442346416163e-4
CAN,freshwater_fisheries,4.609805433106049e-4,15727.955908488351,0.029309628408979355
CAN,human_crop,0.04234127590542003,107385099.63383757,3.942937712009915e-4
CAN,large_ruminant_milk,0.0011405747758479966,8100000,1.408117007219749e-4
CAN,mariculture,8.112516174299311e-5,181621.8532256312,4.466707078592038e-4
CAN,marine_fisheries,0.0026499657573068377,744255.6649749445,0.003560558396819256
CAN,pigs_meat,0.0010719565284472473,2267156.74,4.728197700381524e-4
CAN,small_ruminant_meat,5.587896007140001e-5,16838.44,0.0033185354505167945
CHE,chickens_eggs&meat,3.166120552606975e-5,148762,2.1283127092987288e-4
CHE,cows_meat,5.113029483318278e-4,161740.74,0.0031612502102551765
CHE,feed_chickens_eggs&meat,1.9829808704642553e-4,9587292.847388197,2.0683428596889745e-5
CHE,feed_cows_meat,1.1087932848580436e-4,2981093.7405192535,3.719417708296927e-5
CHE,feed_large_ruminant_milk,5.2241078189488504e-5,1308384.1434269133,3.9927935883309414e-5
CHE,feed_marine-fish-general_meat,1.9686778984128688e-7,4047.6156709190254,4.863796512493177e-5
CHE,feed_pigs_meat,8.630919956286094e-6,303242.84453993104,2.846207292831793e-5
CHE,feed_shrimp_meat,5.47812025645597e-7,7204.026652543831,7.604247625210518e-5
CHE,feed_small_ruminant_meat,1.276877469226705e-5,407380.42225980025,3.134361396514036e-5
CHE,feed_small_ruminant_milk,3.979200977813869e-6,115128.31492530619,3.4563182657502846e-5
CHE,human_crop,4.5341543183605366e-4,4397570.587808743,1.0310589057809419e-4
CHE,large_ruminant_milk,5.915445688339782e-4,3892500,1.5197034523673172e-4
CHE,pigs_meat,8.556493907737406e-5,247779,3.453276471265687e-4
CHE,small_ruminant_meat,3.215288310491674e-5,6134.02,0.005241731051564348
CHE,small_ruminant_milk,5.304411310699593e-6,28700,1.8482269375259906e-4
CHL,chickens_eggs&meat,1.6650528404319213e-4,853814,1.9501353227189075e-4
CHL,cows_meat,0.001158262573027804,228388.38,0.005071460172482523
CHL,feed_chickens_eggs&meat,6.56494453831229e-4,1284121.24268827,5.112402411916161e-4
CHL,feed_cows_meat,3.0915018017420656e-4,59364221.1813805,5.207685269375202e-6
CHL,feed_crustaceans_meat,2.8903993480379822e-5,15303.01962209402,0.0018887771298841663
CHL,feed_large_ruminant_milk,9.876188237611137e-5,11074907.94975222,8.917625575237489e-6
CHL,feed_marine-fish-general_meat,1.6792510024415312e-4,82116.89665303493,0.0020449518562991975
CHL,feed_pigs_meat,0.0014833999591844092,1273464.3474692649,0.00116485393731858
CHL,feed_salmon_meat,1.856195970231451e-4,217248.59421548335,8.54411038623494e-4
CHL,feed_shrimp_meat,2.498969872438231e-4,130335.96982502239,0.0019173294032285395
CHL,feed_small_ruminant_meat,1.2513115014667854e-5,877545.5692790477,1.4259219637959167e-5
CHL,feed_small_ruminant_milk,3.1100457426263974e-6,202029.77451822086,1.5393996998922087e-5
CHL,feed_tuna_meat,1.8629601860208692e-5,9853.356616577094,0.0018906858429204333
CHL,human_crop,0.0027835493026127918,15480245.14555035,1.7981299885376148e-4
CHL,large_ruminant_milk,3.572580086024816e-4,1990519,1.7947982842790326e-4
CHL,mariculture,5.061643327985222e-4,1199389.1,4.220184532263317e-4
CHL,marine_fisheries,0.002280829713863392,1100447.1842855238,0.0020726389657166897
CHL,pigs_meat,8.816426280683774e-4,527560.72,0.0016711680658643001
CHL,small_ruminant_meat,1.6831491272527833e-4,17152.36,0.009812930274625669
CHL,small_ruminant_milk,2.2180844486080282e-5,8111,0.0027346621237924157
CHN,chickens_eggs&meat,0.019302797510872834,40183862,4.8036193014182744e-4
CHN,cows_meat,0.022909670884097233,6955435.2,0.0032937796450317343
CHN,feed_chickens_eggs&meat,0.05946834885874121,121675632.15421067,4.887449344283786e-4
CHN,feed_cows_meat,0.003625195905619361,35615325.4879487,1.0178752702529795e-4
CHN,feed_crustaceans_meat,1.454754846153789e-4,245668.38326490653,5.921620140207921e-4
CHN,feed_large_ruminant_milk,0.001135171508030591,16181485.965582808,7.015248849487881e-5
CHN,feed_marine-fish-general_meat,0.0010498452679250083,1179561.9815094257,8.900297605231178e-4
CHN,feed_pigs_meat,0.04548316997501413,125514108.11271125,3.623749605436418e-4
CHN,feed_salmon_meat,1.1648596680336567e-4,35814.13917603399,0.003252513378328396
CHN,feed_shrimp_meat,0.0014077776572294755,1507555.1676755713,9.338150187897017e-4
CHN,feed_small_ruminant_meat,2.7689609224785904e-4,9804687.441613458,2.824119523409234e-5
CHN,feed_small_ruminant_milk,9.94539061972648e-5,2504355.3026310233,3.97123787079176e-5
CHN,feed_tuna_meat,9.937004213831176e-6,3189.6332725887546,0.003115406494918506
CHN,freshwater_fisheries,3.837693667878789e-4,1300509.497870168,2.9509155251566737e-4
CHN,human_crop,0.38537506704639574,1763619207.2254765,2.1851376162582584e-4
CHN,large_ruminant_milk,0.010879619172141796,33332374,3.2639796889779877e-4
CHN,mariculture,0.014546833553157683,17704736.91584545,8.216351150712951e-4
CHN,marine_fisheries,0.0368817325761682,8496163.280993767,0.004340986790905256
CHN,pigs_meat,0.05748082220153908,56916792,0.0010099097328173218
CHN,small_ruminant_meat,0.021019917518943467,5597442.17,0.0037552719403876338
CHN,small_ruminant_milk,0.003463831262047427,1393055,0.0024865000032643554
CIV,chickens_eggs&meat,1.3211419650591632e-4,101524,0.0013013100006492681
CIV,cows_meat,4.319965754247118e-4,39896.479999999996,0.010827937086798432
CIV,feed_chickens_eggs&meat,4.805866074850826e-4,933732.2187563203,5.146942536964157e-4
CIV,feed_cows_meat,0.00017005886571492512,662000.5595898259,2.5688628695464126e-4
CIV,feed_large_ruminant_milk,7.280510702956238e-5,315444.6276039422,2.3080154378464526e-4
CIV,feed_pigs_meat,2.83985868369309e-4,519560.02614586434,5.4658914096209e-4
CIV,feed_shrimp_meat,3.4577439566857402e-6,3552.841092904928,9.73233495748206e-4
CIV,feed_small_ruminant_meat,4.3521466340278174e-05,214173.14553675242,2.032069250848717e-4
CIV,feed_small_ruminant_milk,8.243455697431626e-6,40194.58180000456,2.0508872908414465e-4
CIV,freshwater_fisheries,1.4832240055893727e-5,10758.822774518447,0.0013786118023082319
CIV,human_crop,0.011467357143696828,26618671.360208057,4.3080125933104413e-4
CIV,large_ruminant_milk,1.3524395770345306e-4,33000,0.004098301748589487
CIV,marine_fisheries,9.184270369662368e-4,320981.54639464384,0.002861307907829191
CIV,pigs_meat,0.006014867094769243,7734.3,0.7776873272008124
CIV,small_ruminant_meat,2.152931840742588e-4,15331.26,0.014042758656122117
CMR,chickens_eggs&meat,9.479980990428696e-5,92121,0.001029079253419817
CMR,cows_meat,0.001711530298149456,101050.56,0.016937365791436048
CMR,feed_chickens_eggs&meat,5.102211389844197e-4,685934.8255772236,7.438332622272993e-4
CMR,feed_cows_meat,5.365744917481338e-5,415816.9309215166,1.290410399016219e-4
CMR,feed_large_ruminant_milk,1.3317719838924274e-5,102086.22127759593,1.3045560578356925e-4
CMR,feed_pigs_meat,6.882003508207925e-4,964899.5220181523,7.132352489732559e-4
CMR,feed_shrimp_meat,8.563763801372325e-6,2575.510814152122,0.0033250739054619667
CMR,feed_small_ruminant_meat,9.472792499778872e-7,4453.18320053726,2.1271957773118371e-4
CMR,feed_small_ruminant_milk,4.3096695311517553e-7,3534.5193747921203,1.21930850397594e-4
CMR,freshwater_fisheries,2.8062422448563242e-5,68537.04561819443,4.0944896581759796e-4
CMR,human_crop,0.00830813366215713,26345825.43471892,3.153491502000369e-4
CMR,large_ruminant_milk,1.263779679747795e-4,172348,7.332720308606974e-4
CMR,marine_fisheries,0.0010982498813983995,542597.7823271762,0.0020240589201969417
CMR,pigs_meat,0.006023482055233572,35929.21,0.1676486083393866
CMR,small_ruminant_meat,4.341856898603664e-4,39913.100000000006,0.010878275299597534
CMR,small_ruminant_milk,1.3604059038170403e-4,72414,0.0018786504043652335
COD,chickens_eggs&meat,3.581096185071427e-5,19107,0.0018742325771033794
COD,cows_meat,3.080120677520891e-4,19017.54,0.01619620980169302
COD,feed_chickens_eggs&meat,3.1985687514514833e-4,420659.3098943882,7.603703700875002e-4
COD,feed_cows_meat,5.267498745743342e-5,79611.19150854686,6.616530472575374e-4
COD,feed_large_ruminant_milk,1.4868251847283947e-5,28699.480921014,5.180669256076088e-4
COD,feed_pigs_meat,9.553331772010585e-4,1012209.1500222505,9.438100586030646e-4
COD,feed_shrimp_meat,1.6613558068931633e-6,5948.700358080123,2.7928046579729686e-4
COD,feed_small_ruminant_meat,1.474286680394069e-6,2185.7808552063243,6.744897032483641e-4
COD,freshwater_fisheries,1.5190034276275587e-4,135057.77506026084,0.0011247063909869692
COD,human_crop,0.008262044995844745,44259760.92815948,1.8667170410737954e-4
COD,large_ruminant_milk,3.427126000808391e-6,7165,4.7831486403466725e-4
COD,marine_fisheries,6.389389067676875e-5,19848.14171077163,0.0032191371669869425
COD,pigs_meat,0.002919552918424087,26600.18,0.10975688579641517
COD,small_ruminant_meat,3.2998843185342376e-4,25399.75,0.012991798417442052
COG,chickens_eggs&meat,5.143287181392973e-6,8555,6.012024759080039e-4
COG,cows_meat,1.1129382172922261e-4,7806.93,0.014255772977242348
COG,feed_chickens_eggs&meat,2.7996120397957633e-5,45381.295886965156,6.169087914036175e-4
COG,feed_cows_meat,6.073240102195903e-6,19396.348772656584,3.131125436740687e-4
COG,feed_large_ruminant_milk,1.567237347001757e-6,3430.3112937115616,4.568790447312501e-4
COG,feed_pigs_meat,4.522465705998811e-5,51274.99296659203,8.820022089413843e-4
COG,freshwater_fisheries,2.5626457338052227e-5,27439.15495712892,9.339375566809959e-4
COG,human_crop,3.877685769728694e-4,2898383.5849787667,1.3378787369019347e-4
COG,large_ruminant_milk,1.322872886421309e-6,4200,3.1496973486221645e-4
COG,marine_fisheries,2.3763239941855798e-4,45495.84364400345,0.005223167225515972
COG,pigs_meat,1.5527595751216926e-4,2350.69,0.06605548052366295
COK,marine_fisheries,1.5486077469661342e-5,4919.2592894420595,0.003148050663419648
COL,chickens_eggs&meat,4.0863956093215e-4,2362569,1.7296407467132176e-4
COL,cows_meat,0.009045820473026897,882592.86,0.010249143045443283
COL,feed_chickens_eggs&meat,9.264505684168191e-4,1487314.2625283208,6.229016904886824e-4
COL,feed_cows_meat,5.248236654115651e-4,8446402.063819066,6.213576638267023e-5
COL,feed_large_ruminant_milk,1.897022706490791e-4,4100917.669529977,4.625849283895077e-5
COL,feed_pigs_meat,4.0791732152717456e-4,2406535.9280620054,1.6950393998716332e-4
COL,feed_shrimp_meat,3.0503028402025505e-6,3318.658300322088,9.191373634057196e-4
COL,feed_small_ruminant_meat,1.4059893958702723e-5,140871.00838756078,9.980686671895964e-5
COL,feed_small_ruminant_milk,3.348293687509429e-6,31954.608457306746,1.0478281065414863e-4
COL,freshwater_fisheries,1.2508046523583186e-4,25160.771759647054,0.004971249150490543
COL,human_crop,0.008383544052610844,69376873.92407009,1.2084061414739242e-4
COL,large_ruminant_milk,0.00450647436787996,7100000,6.347146997014028e-4
COL,mariculture,2.6847734076554814e-5,3700,0.007256144345014814
COL,marine_fisheries,8.729464844854064e-5,32439.891868682906,0.002690966073558768
COL,pigs_meat,0.003426173528063991,368432.43,0.00929932668539518
COL,small_ruminant_meat,1.6926463350363933e-4,9047.29,0.01870887674691972
COM,large_ruminant_milk,4.189564678686649e-6,13375,3.132384806494691e-4
COM,marine_fisheries,7.069036072287386e-5,23612.83040586386,0.0029937266946752413
CPV,chickens_eggs&meat,2.2950159335966734e-6,3678,6.239847562796829e-4
CPV,feed_chickens_eggs&meat,8.61141538504702e-6,3528.1529218801124,0.0024407715809716363
CPV,feed_pigs_meat,2.215183934366063e-6,11109.236183290126,1.9940020158163666e-4
CPV,human_crop,5.253580472653004e-5,107085.07499019057,4.905987574023975e-4
CPV,large_ruminant_milk,3.673684845256748e-6,4649,7.902096892356954e-4
CPV,marine_fisheries,4.585828289809304e-5,17782.078194385136,0.002578904580037964
CPV,pigs_meat,4.950438595901624e-5,3068.15,0.016134930156288394
CPV,small_ruminant_milk,4.049389805942961e-6,5433,7.453321932528918e-4
CRI,chickens_eggs&meat,4.017219201233469e-5,200513,2.0034706982756574e-4
CRI,cows_meat,2.633701782137804e-4,85535.41,0.0030790777552101565
CRI,feed_chickens_eggs&meat,4.924877072832515e-5,35360.69398259458,0.0013927546431234247
CRI,feed_cows_meat,8.101257126012883e-5,441664.8111055141,1.834254602655561e-4
CRI,feed_large_ruminant_milk,4.174354436577072e-5,241763.81049581862,1.7266250180356373e-4
CRI,feed_pigs_meat,3.3477181211711826e-5,12226411.08194524,2.738103682866318e-6
CRI,feed_shrimp_meat,1.085336992234126e-6,4692.049633102899,2.313140476130006e-4
CRI,feed_small_ruminant_meat,1.885511600242563e-6,10073.769275874474,1.8717041740852133e-4
CRI,feed_small_ruminant_milk,6.874100811571627e-7,3821.6511930765937,1.7987253321352124e-4
CRI,human_crop,0.0013435113860258753,13133300.675594922,1.0229807564845201e-4
CRI,large_ruminant_milk,5.145188368579467e-4,1144352,4.4961588467355034e-4
CRI,mariculture,2.434458377159362e-5,3969.65765765766,0.006132665804224137
CRI,marine_fisheries,5.849686171293576e-5,17059.070063619267,0.0034290768192392906
CRI,pigs_meat,3.9157932345998647e-4,63512.42,0.0061653976255350755
CUB,chickens_eggs&meat,6.160266384029526e-5,140808,4.374940617031366e-4
CUB,cows_meat,0.0014749149555685413,100260,0.014710901212532827
CUB,feed_chickens_eggs&meat,1.3549775828478554e-4,387984.8656084235,3.492346488111153e-4
CUB,feed_cows_meat,1.161659599747565e-5,22798.33753643666,5.095369773743294e-4
CUB,feed_pigs_meat,2.6853766051770906e-4,766288.4878665609,3.5043937729685866e-4
CUB,freshwater_fisheries,3.635343080374148e-6,2472.109178429205,0.001470543094170327
CUB,human_crop,0.0033481747719355795,29631574.55529525,1.1299348152044963e-4
CUB,large_ruminant_milk,1.9507307595295492e-4,536400,3.63670909681124e-4
CUB,mariculture,4.099713599519281e-5,6720,0.0061007642849989305
CUB,marine_fisheries,7.109837691775527e-5,20448.13203827373,0.00347701084796778
CUB,pigs_meat,6.814163410188153e-4,242110,0.0028144906902598625
CUB,small_ruminant_meat,1.8758461899913805e-4,16267.59,0.011531186795286703
CUB,small_ruminant_milk,1.2742814382097699e-6,4700,2.7112371025739783e-4
CUW,marine_fisheries,9.457107980344814e-6,3535.6170672891462,0.0026748111575317845
CXR,human_crop,4.889519444600415e-5,67309.20000229031,7.264266169311239e-4
CXR,marine_fisheries,1.0027869461455963e-5,3767.1578420990922,0.0026619191129693544
CYP,chickens_eggs&meat,6.965744149534788e-6,34735,2.005396329216867e-4
CYP,cows_meat,1.5083493907888361e-5,5957.6,0.0025318070880704243
CYP,feed_chickens_eggs&meat,2.943352262440183e-5,27938.45266405072,0.0010535129836404598
CYP,feed_cows_meat,3.6114015448040426e-6,63567.49269928326,5.681208100952457e-5
CYP,feed_large_ruminant_milk,1.2326525348910993e-6,20468.98582767511,6.022049872273057e-5
CYP,feed_pigs_meat,1.0105752924818274e-5,13227.235360198021,7.640109705182553e-4
CYP,feed_small_ruminant_meat,4.2834608541214223e-7,8385.72670028628,5.108037749400048e-5
CYP,feed_small_ruminant_milk,1.1031577148664684e-7,2099.87721089447,5.253439149408951e-5
CYP,human_crop,1.2481548107127983e-4,417518.18383263797,2.9894621576844203e-4
CYP,large_ruminant_milk,1.8211393651197636e-5,216368,8.416860927307937e-5
CYP,mariculture,5.880193701751165e-6,7203,8.163534224283166e-4
CYP,marine_fisheries,4.0243320825420166e-5,5872.549938732957,0.006852784777527654
CYP,pigs_meat,3.6519659497058175e-5,45300.17,8.061704734674985e-4
CYP,small_ruminant_meat,1.5136319189145044e-5,6072.389999999999,0.00249264608978426
