iso3c,animal,system,product,unit,value
BHS,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
BHS,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
BHS,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
BRB,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
BRB,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
BRB,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
BRB,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
BLZ,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
BLZ,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
BLZ,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
BLZ,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
BOL,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
BOL,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
BOL,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
BOL,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
BRA,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
BRA,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
BRA,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
BRA,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
CHL,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
CHL,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
CHL,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
CHL,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
COL,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
COL,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
COL,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
COL,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
CRI,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
CRI,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
CRI,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
CRI,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
CUB,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
CUB,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
CUB,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
CUB,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
DMA,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
DMA,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
DMA,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
DMA,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
DOM,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
DOM,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
DOM,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
DOM,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
ECU,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
ECU,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
ECU,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
ECU,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
SLV,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
SLV,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
SLV,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
SLV,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
GRD,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
GRD,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
GRD,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
GRD,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
GTM,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
GTM,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
GTM,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
GTM,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
GUY,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
GUY,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
GUY,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
GUY,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
HTI,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
HTI,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
HTI,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
HTI,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
HND,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
HND,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
HND,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
HND,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
JAM,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
JAM,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
JAM,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
JAM,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
MEX,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
MEX,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
MEX,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
MEX,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
NIC,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
NIC,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
NIC,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
NIC,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
PAN,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
PAN,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
PAN,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
PAN,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
PRY,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
PRY,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
PRY,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
PRY,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
PER,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
PER,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
PER,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
PER,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
PRI,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
PRI,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
PRI,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
PRI,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
KNA,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
KNA,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
KNA,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
KNA,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
LCA,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
LCA,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
LCA,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
LCA,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
VCT,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
VCT,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
VCT,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
VCT,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
SUR,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
SUR,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
SUR,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
SUR,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
TTO,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
TTO,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
TTO,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
TTO,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
URY,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
URY,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
URY,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
URY,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
VEN,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
VEN,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.109
VEN,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.085
VEN,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.253
AFG,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
AFG,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
AFG,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
AFG,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
BGD,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
BGD,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
BGD,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
BGD,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
IND,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
IND,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
IND,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
IND,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
IRN,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
IRN,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
IRN,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
IRN,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
MDV,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
MDV,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
MDV,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
MDV,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
BTN,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
BTN,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
BTN,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
BTN,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
NPL,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
NPL,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
NPL,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
NPL,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
PAK,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
PAK,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
PAK,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
PAK,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
LKA,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
LKA,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
LKA,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
LKA,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
BRN,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
BRN,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
BRN,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
BRN,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
KHM,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
KHM,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
KHM,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
KHM,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
CHN,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
CHN,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
CHN,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
CHN,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
PRK,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
PRK,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
PRK,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
PRK,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
IDN,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
IDN,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
IDN,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
IDN,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
LAO,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
LAO,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
LAO,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
LAO,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
HKG,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
HKG,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
HKG,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
HKG,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
MYS,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
MYS,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
MYS,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
MYS,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
MNG,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
MNG,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
MNG,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
MNG,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
MMR,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
MMR,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
MMR,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
MMR,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
PHL,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
PHL,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
PHL,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
PHL,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
SGP,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
SGP,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
SGP,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
SGP,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
THA,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
THA,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
THA,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
THA,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
TLS,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
TLS,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
TLS,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
TLS,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
VNM,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
VNM,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.277
VNM,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.21
VNM,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.372
AGO,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
AGO,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
AGO,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
AGO,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
BEN,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
BEN,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
BEN,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
BEN,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
BWA,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
BWA,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
BWA,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
BWA,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
BFA,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
BFA,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
BFA,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
BFA,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
BDI,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
BDI,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
BDI,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
BDI,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
CMR,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
CMR,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
CMR,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
CMR,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
CPV,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
CPV,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
CPV,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
CPV,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
CAF,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
CAF,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
CAF,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
CAF,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
TCD,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
TCD,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
TCD,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
TCD,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
COM,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
COM,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
COM,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
COM,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
COG,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
COG,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
COG,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
COG,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
CIV,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
CIV,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
CIV,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
CIV,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
COD,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
COD,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
COD,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
COD,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
DJI,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
DJI,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
DJI,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
DJI,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
GNQ,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
GNQ,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
GNQ,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
GNQ,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
ERI,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
ERI,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
ERI,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
ERI,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
ETH,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
ETH,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
ETH,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
ETH,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
GAB,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
GAB,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
GAB,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
GAB,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
GMB,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
GMB,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
GMB,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
GMB,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
GHA,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
GHA,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
GHA,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
GHA,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
GNB,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
GNB,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
GNB,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
GNB,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
GIN,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
GIN,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
GIN,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
GIN,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
KEN,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
KEN,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
KEN,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
KEN,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
LSO,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
LSO,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
LSO,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
LSO,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
LBR,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
LBR,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
LBR,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
LBR,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
MDG,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
MDG,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
MDG,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
MDG,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
MWI,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
MWI,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
MWI,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
MWI,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
MLI,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
MLI,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
MLI,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
MLI,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
MRT,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
MRT,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
MRT,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
MRT,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
MUS,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
MUS,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
MUS,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
MUS,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
MOZ,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
MOZ,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
MOZ,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
MOZ,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
NAM,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
NAM,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
NAM,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
NAM,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
NER,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
NER,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
NER,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
NER,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
NGA,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
NGA,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
NGA,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
NGA,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
RWA,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
RWA,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
RWA,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
RWA,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
STP,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
STP,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
STP,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
STP,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
SEN,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
SEN,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
SEN,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
SEN,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
SYC,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
SYC,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
SYC,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
SYC,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
SLE,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
SLE,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
SLE,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
SLE,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
SOM,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
SOM,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
SOM,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
SOM,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
ZAF,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
ZAF,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
ZAF,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
ZAF,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
SWZ,pigs,intermediate,meat,kg CO2-eq·kg LW-1,0.051
SWZ,pigs,industrial,meat,kg CO2-eq·kg LW-1,0.048
SWZ,chickens,industrial,eggs,kg CO2-eq·kg eggs-1,0.184
SWZ,chickens,industrial,meat,kg CO2-eq·kg LW-1,0.347
