iso3c,split_rest_names,nutrient,prod_system,weighting,t_per_ha,harvested_area,total_nutrient,prop_nutrient,country_application,reported_by_fao,allocated_nutrient
ALB,opul,P2O5,H,1,0.02745,432.49999936670065,11.872124982615933,0.002170649831889306,21263.69,Yes,46.15602512384631
ALB,opul,P2O5,I,2,0.02745,3962.599992468953,217.54673958654553,0.03977533882123536,21263.69,Yes,845.770474339714
ALB,othr,P2O5,H,1,0.042,0.2257701605558395,0.00948234674334526,1.7337127426216852e-6,21263.69,Yes,0.0368651303081573
ALB,othr,P2O5,I,2,0.042,890.7887562764809,74.82625552722439,0.013680920578153104,21263.69,Yes,290.9068540884684
ALB,pige,P2O5,H,1,0.0108,0,0,0,21263.69,Yes,0
ALB,pige,P2O5,I,2,0.0108,0,0,0,21263.69,Yes,0
ALB,rcof,P2O5,H,1,0.041216,0,0,0,21263.69,Yes,0
ALB,rcof,P2O5,I,2,0.041216,0,0,0,21263.69,Yes,0
ALB,spis,P2O5,H,1,0.0625,0.03982884809374809,0.002489303005859256,4.551337826296484e-7,21263.69,Yes,0.009677823662364228
ALB,spis,P2O5,I,2,0.0625,157.14694329863414,19.643367912329268,0.003591511487545186,21263.69,Yes,76.3687869025997
ALB,teas,P2O5,H,1,0.36,4.800000190734863,1.7280000686645507,3.1594032778830617e-4,21263.69,Yes,6.7180571885889275
ALB,teas,P2O5,I,2,0.36,0,0,0,21263.69,Yes,0
ALB,tnut,P2O5,H,1,0.045,1.5344009399414062,0.06904804229736328,1.262445616303077e-5,21263.69,Yes,0.26844252226927573
ALB,tnut,P2O5,I,2,0.045,6054.0643186196685,544.8657886757701,0.09962098902455226,21263.69,Yes,2118.3098281114812
ALB,toba,P2O5,H,1,0.01,0,0,0,21263.69,Yes,0
ALB,toba,P2O5,I,2,0.01,1185.1999953240156,23.703999906480313,0.004333940510856071,21263.69,Yes,92.15556750128512
ALB,acof,K2O,H,1,0.050104347826086956,0,0,0,634.25,Yes,0
ALB,acof,K2O,I,2,0.050104347826086956,0,0,0,634.25,Yes,0
ALB,bean,K2O,H,1,0.0455,856.1000015884638,38.9525500722751,0.004611776861571399,634.25,Yes,2.92501947445166
ALB,bean,K2O,I,2,0.0455,7984.900024019182,726.6259021857455,0.08602868147273882,634.25,Yes,54.56369122408459
ALB,chic,K2O,H,1,0,0,0,0,634.25,Yes,0
ALB,chic,K2O,I,2,0,0.10000000149011612,0,0,634.25,Yes,0
ALB,coco,K2O,H,1,0.05071428571428572,0,0,0,634.25,Yes,0
ALB,coco,K2O,I,2,0.05071428571428572,0,0,0,634.25,Yes,0
ALB,cowp,K2O,H,1,0.03559375,2.0999999046325684,0.07474687160551548,8.849636090719508e-6,634.25,Yes,0.0056128816905388484
ALB,cowp,K2O,I,2,0.03559375,0.10000000149011612,0.0071187501060776415,8.428225356646157e-7,634.25,Yes,5.345601932452825e-4
ALB,fodd,K2O,H,1,0.03574375,31594.2018053216,1129.295250778964,0.13370261248009505,634.25,Yes,84.80088196550028
ALB,fodd,K2O,I,2,0.03574375,43438.506459126074,3105.310230496775,0.36765238328258004,634.25,Yes,233.18352409697638
ALB,lent,K2O,H,1,0.03,0,0,0,634.25,Yes,0
ALB,lent,K2O,I,2,0.03,0.10000000149011612,0.006000000089406967,7.10368423387209e-7,634.25,Yes,4.5055117253333727e-4
ALB,opul,K2O,H,1,0.019850000000000003,432.49999936670065,8.58512498742901,0.0010164336018376387,634.25,Yes,0.6446730119655224
ALB,opul,K2O,I,2,0.019850000000000003,3962.599992468953,157.31521970101747,0.01862529382143219,634.25,Yes,11.813092606243368
ALB,othr,K2O,H,1,0.047,0.2257701605558395,0.010611197546124457,1.2563099264612985e-6,634.25,Yes,7.968145708580785e-4
ALB,othr,K2O,I,2,0.047,890.7887562764809,83.7341430899892,0.00991368172069373,634.25,Yes,6.287752631349997
ALB,pige,K2O,H,1,4e-4,0,0,0,634.25,Yes,0
ALB,pige,K2O,I,2,4e-4,0,0,0,634.25,Yes,0
ALB,rcof,K2O,H,1,0.050104347826086956,0,0,0,634.25,Yes,0
ALB,rcof,K2O,I,2,0.050104347826086956,0,0,0,634.25,Yes,0
ALB,spis,K2O,H,1,0.0625,0.03982884809374809,0.002489303005859256,2.9472037087587087e-7,634.25,Yes,1.869263952280211e-4
ALB,spis,K2O,I,2,0.0625,157.14694329863414,19.643367912329268,0.002325671347660835,634.25,Yes,1.4750570522538846
ALB,teas,K2O,H,1,0.277,4.800000190734863,1.3296000528335572,1.574176465321149e-4,634.25,Yes,0.09984214231299388
ALB,teas,K2O,I,2,0.277,0,0,0,634.25,Yes,0
ALB,tnut,K2O,H,1,0.095,1.5344009399414062,0.1457680892944336,1.7258174371541945e-5,634.25,Yes,0.010945997095150478
ALB,tnut,K2O,I,2,0.095,6054.0643186196685,1150.272220537737,0.13618617526558388,634.25,Yes,86.37608166219658
ALB,toba,K2O,H,1,0.07690000000000001,0,0,0,634.25,Yes,0
ALB,toba,K2O,I,2,0.07690000000000001,1185.1999953240156,182.28375928083364,0.02158143745998141,634.25,Yes,13.688026708993208
DZA,acof,N,H,1,0.03228,0,0,0,70200,Yes,0
DZA,acof,N,I,2,0.03228,0,0,0,70200,Yes,0
DZA,bean,N,H,1,0.0357,0,0,0,70200,Yes,0
DZA,bean,N,I,2,0.0357,0,0,0,70200,Yes,0
DZA,chic,N,H,1,0.075,3.5999999791383743,0.2699999984353781,3.4673449501795177e-6,70200,Yes,0.24340761550260215
DZA,chic,N,I,2,0.075,0,0,0,70200,Yes,0
DZA,coco,N,H,1,0.07928571428571429,0,0,0,70200,Yes,0
DZA,coco,N,I,2,0.07928571428571429,0,0,0,70200,Yes,0
DZA,cowp,N,H,1,5e-4,0,0,0,70200,Yes,0
DZA,cowp,N,I,2,5e-4,0,0,0,70200,Yes,0
DZA,fodd,N,H,1,0.0357,41960.328347258335,1497.9837219971228,0.019237134533395126,70200,Yes,1350.4468442443379
DZA,fodd,N,I,2,0.0357,0,0,0,70200,Yes,0
DZA,lent,N,H,1,0.0357,6.599999815225601,0.23561999340355397,3.025836292679385e-6,70200,Yes,0.21241370774609283
DZA,lent,N,I,2,0.0357,0,0,0,70200,Yes,0
DZA,opul,N,H,1,0.008,43.90000033378601,0.3512000026702881,4.51011689932772e-6,70200,Yes,0.31661020633280595
DZA,opul,N,I,2,0.008,0.6000000238418579,0.009600000381469726,1.2328338161963844e-7,70200,Yes,0.008654493389698618
DZA,othr,N,H,1,0.03473333333333333,0,0,0,70200,Yes,0
DZA,othr,N,I,2,0.03473333333333333,0,0,0,70200,Yes,0
DZA,pige,N,H,1,0.0145,0,0,0,70200,Yes,0
DZA,pige,N,I,2,0.0145,0,0,0,70200,Yes,0
DZA,rcof,N,H,1,0.03228,0,0,0,70200,Yes,0
DZA,rcof,N,I,2,0.03228,0,0,0,70200,Yes,0
DZA,spis,N,H,1,0.2499,2099.071924360469,524.5580738976812,0.006736384441277459,70200,Yes,472.8941877776776
DZA,spis,N,I,2,0.2499,5005.153756311163,2501.5758474043196,0.032125283082416065,70200,Yes,2255.1948723856076
DZA,teas,N,H,1,0.035,0,0,0,70200,Yes,0
DZA,teas,N,I,2,0.035,0,0,0,70200,Yes,0
DZA,tnut,N,H,1,0.0714,8666.92801579088,618.8186603274688,0.007946880627396914,70200,Yes,557.8710200432633
DZA,tnut,N,I,2,0.0714,20665.94618511945,2951.0971152350576,0.03789804347887307,70200,Yes,2660.4426522168897
DZA,toba,N,H,1,0.03116666666666667,1830.2999988496304,57.04434996414682,7.325645923357194e-4,70200,Yes,51.426034381967504
DZA,toba,N,I,2,0.03116666666666667,2615.499993257225,163.0328329130337,0.00209367064144545,70200,Yes,146.97567902947057
DZA,acof,P2O5,H,1,0.01428,0,0,0,58800,Yes,0
DZA,acof,P2O5,I,2,0.01428,0,0,0,58800,Yes,0
DZA,bean,P2O5,H,1,0.0714,0,0,0,58800,Yes,0
DZA,bean,P2O5,I,2,0.0714,0,0,0,58800,Yes,0
DZA,chic,P2O5,H,1,0.01,3.5999999791383743,0.03599999979138374,1.1409545883320528e-6,58800,Yes,0.0670881297939247
DZA,chic,P2O5,I,2,0.01,0,0,0,58800,Yes,0
DZA,coco,P2O5,H,1,0.0425,0,0,0,58800,Yes,0
DZA,coco,P2O5,I,2,0.0425,0,0,0,58800,Yes,0
DZA,cowp,P2O5,H,1,6e-4,0,0,0,58800,Yes,0
DZA,cowp,P2O5,I,2,6e-4,0,0,0,58800,Yes,0
DZA,fodd,P2O5,H,1,0.045200000000000004,41960.328347258335,1896.606841296077,0.06010950806607059,58800,Yes,3534.439074284951
DZA,fodd,P2O5,I,2,0.045200000000000004,0,0,0,58800,Yes,0
DZA,lent,P2O5,H,1,0.0714,6.599999815225601,0.47123998680710794,1.4935095229689154e-5,58800,Yes,0.8781835995057222
DZA,lent,P2O5,I,2,0.0714,0,0,0,58800,Yes,0
DZA,opul,P2O5,H,1,0.035,43.90000033378601,1.5365000116825105,4.8696576346119744e-5,58800,Yes,2.8633586891518408
DZA,opul,P2O5,I,2,0.035,0.6000000238418579,0.04200000166893006,1.3311137469947667e-6,58800,Yes,0.07826948832329228
DZA,othr,P2O5,H,1,0.02022222222222222,0,0,0,58800,Yes,0
DZA,othr,P2O5,I,2,0.02022222222222222,0,0,0,58800,Yes,0
DZA,pige,P2O5,H,1,0.0108,0,0,0,58800,Yes,0
DZA,pige,P2O5,I,2,0.0108,0,0,0,58800,Yes,0
DZA,rcof,P2O5,H,1,0.01428,0,0,0,58800,Yes,0
DZA,rcof,P2O5,I,2,0.01428,0,0,0,58800,Yes,0
DZA,spis,P2O5,H,1,0.0536,2099.071924360469,112.51025514572115,0.003565808127411279,58800,Yes,209.66951789178322
DZA,spis,P2O5,I,2,0.0536,5005.153756311163,536.5524826765567,0.01700505612606397,58800,Yes,999.8973002125614
DZA,teas,P2O5,H,1,0.015,0,0,0,58800,Yes,0
DZA,teas,P2O5,I,2,0.015,0,0,0,58800,Yes,0
DZA,tnut,P2O5,H,1,0.0357,8666.92801579088,309.4093301637344,0.009806166582466266,58800,Yes,576.6025950490165
DZA,tnut,P2O5,I,2,0.0357,20665.94618511945,1475.5485576175288,0.04676483074656572,58800,Yes,2749.772047898064
DZA,toba,P2O5,H,1,0.04083333333333333,1830.2999988496304,74.73724995302658,0.0023686613540935125,58800,Yes,139.27728762069853
DZA,toba,P2O5,I,2,0.04083333333333333,2615.499993257225,213.5991661160067,0.006769637501561518,58800,Yes,398.05468509181725
DZA,acof,K2O,H,1,0.0175,0,0,0,26700,Yes,0
DZA,acof,K2O,I,2,0.0175,0,0,0,26700,Yes,0
DZA,bean,K2O,H,1,0.0571,0,0,0,26700,Yes,0
DZA,bean,K2O,I,2,0.0571,0,0,0,26700,Yes,0
DZA,chic,K2O,H,1,0,3.5999999791383743,0,0,26700,Yes,0
DZA,chic,K2O,I,2,0,0,0,0,26700,Yes,0
DZA,coco,K2O,H,1,0.05071428571428572,0,0,0,26700,Yes,0
DZA,coco,K2O,I,2,0.05071428571428572,0,0,0,26700,Yes,0
DZA,cowp,K2O,H,1,0.039233333333333335,0,0,0,26700,Yes,0
DZA,cowp,K2O,I,2,0.039233333333333335,0,0,0,26700,Yes,0
DZA,fodd,K2O,H,1,0,41960.328347258335,0,0,26700,Yes,0
DZA,fodd,K2O,I,2,0,0,0,0,26700,Yes,0
DZA,lent,K2O,H,1,0.0571,6.599999815225601,0.3768599894493818,1.404497246107179e-5,26700,Yes,0.37500076471061683
DZA,lent,K2O,I,2,0.0571,0,0,0,26700,Yes,0
DZA,opul,K2O,H,1,0.007,43.90000033378601,0.30730000233650206,1.1452582367285709e-5,26700,Yes,0.3057839492065284
DZA,opul,K2O,I,2,0.007,0.6000000238418579,0.00840000033378601,3.1305465335652094e-7,26700,Yes,0.00835855924461911
DZA,othr,K2O,H,1,0.02606666666666666,0,0,0,26700,Yes,0
DZA,othr,K2O,I,2,0.02606666666666666,0,0,0,26700,Yes,0
DZA,pige,K2O,H,1,4e-4,0,0,0,26700,Yes,0
DZA,pige,K2O,I,2,4e-4,0,0,0,26700,Yes,0
DZA,rcof,K2O,H,1,0.0175,0,0,0,26700,Yes,0
DZA,rcof,K2O,I,2,0.0175,0,0,0,26700,Yes,0
DZA,spis,K2O,H,1,0.0571,2099.071924360469,119.85700688098278,0.004466880029820731,26700,Yes,119.26569679621352
DZA,spis,K2O,I,2,0.0571,5005.153756311163,571.5885589707349,0.021302196557233515,26700,Yes,568.7686480781349
DZA,teas,K2O,H,1,0.015,0,0,0,26700,Yes,0
DZA,teas,K2O,I,2,0.015,0,0,0,26700,Yes,0
DZA,tnut,K2O,H,1,0.0571,8666.92801579088,494.8815897016592,0.018443449804810882,26700,Yes,492.44010978845057
DZA,tnut,K2O,I,2,0.0571,20665.94618511945,2360.0510543406413,0.08795534944786143,26700,Yes,2348.4078302579
DZA,toba,K2O,H,1,0.036333333333333336,1830.2999988496304,66.50089995820323,0.0024783827806026774,26700,Yes,66.17282024209149
DZA,toba,K2O,I,2,0.036333333333333336,2615.499993257225,190.0596661766917,0.0070832214937761985,26700,Yes,189.1220138838245
ASM,acof,N,H,1,0.07987999999999999,0,0,0,NA,No,0
ASM,acof,N,I,2,0.07987999999999999,0,0,0,NA,No,0
ASM,bean,N,H,1,0.052223076923076935,0,0,0,NA,No,0
ASM,bean,N,I,2,0.052223076923076935,0,0,0,NA,No,0
ASM,chic,N,H,1,0.075,0,0,0,NA,No,0
ASM,chic,N,I,2,0.075,0,0,0,NA,No,0
ASM,coco,N,H,1,0.07,0,0,0,NA,No,0
ASM,coco,N,I,2,0.07,0,0,0,NA,No,0
ASM,cowp,N,H,1,5e-4,0,0,0,NA,No,0
ASM,cowp,N,I,2,5e-4,0,0,0,NA,No,0
ASM,fodd,N,H,1,0,0,0,0,NA,No,0
ASM,fodd,N,I,2,0,0,0,0,NA,No,0
ASM,lent,N,H,1,0,0,0,0,NA,No,0
ASM,lent,N,I,2,0,0,0,0,NA,No,0
ASM,opul,N,H,1,0.030850000000000002,0,0,0,NA,No,0
ASM,opul,N,I,2,0.030850000000000002,0,0,0,NA,No,0
ASM,othr,N,H,1,0,0,0,0,NA,No,0
ASM,othr,N,I,2,0,0,0,0,NA,No,0
ASM,pige,N,H,1,0.0145,0,0,0,NA,No,0
ASM,pige,N,I,2,0.0145,0,0,0,NA,No,0
ASM,rcof,N,H,1,0.07987999999999999,0,0,0,NA,No,0
ASM,rcof,N,I,2,0.07987999999999999,0,0,0,NA,No,0
ASM,spis,N,H,1,0.1257,0,0,0,NA,No,0
ASM,spis,N,I,2,0.1257,0,0,0,NA,No,0
ASM,teas,N,H,1,0.10329230769230767,0,0,0,NA,No,0
ASM,teas,N,I,2,0.10329230769230767,0,0,0,NA,No,0
ASM,tnut,N,H,1,0.08195000000000001,0,0,0,NA,No,0
ASM,tnut,N,I,2,0.08195000000000001,0,0,0,NA,No,0
ASM,toba,N,H,1,0.06286774193548388,0,0,0,NA,No,0
ASM,toba,N,I,2,0.06286774193548388,0,0,0,NA,No,0
ASM,acof,P2O5,H,1,0.041216,0,0,0,NA,No,0
ASM,acof,P2O5,I,2,0.041216,0,0,0,NA,No,0
ASM,bean,P2O5,H,1,0.052369230769230765,0,0,0,NA,No,0
ASM,bean,P2O5,I,2,0.052369230769230765,0,0,0,NA,No,0
ASM,chic,P2O5,H,1,0.01,0,0,0,NA,No,0
ASM,chic,P2O5,I,2,0.01,0,0,0,NA,No,0
ASM,coco,P2O5,H,1,0.06,0,0,0,NA,No,0
ASM,coco,P2O5,I,2,0.06,0,0,0,NA,No,0
ASM,cowp,P2O5,H,1,6e-4,0,0,0,NA,No,0
ASM,cowp,P2O5,I,2,6e-4,0,0,0,NA,No,0
ASM,fodd,P2O5,H,1,0.045,0,0,0,NA,No,0
ASM,fodd,P2O5,I,2,0.045,0,0,0,NA,No,0
ASM,lent,P2O5,H,1,0.045,0,0,0,NA,No,0
ASM,lent,P2O5,I,2,0.045,0,0,0,NA,No,0
ASM,opul,P2O5,H,1,0.05068947368421053,0,0,0,NA,No,0
ASM,opul,P2O5,I,2,0.05068947368421053,0,0,0,NA,No,0
ASM,othr,P2O5,H,1,0,0,0,0,NA,No,0
ASM,othr,P2O5,I,2,0,0,0,0,NA,No,0
ASM,pige,P2O5,H,1,0.0108,0,0,0,NA,No,0
ASM,pige,P2O5,I,2,0.0108,0,0,0,NA,No,0
ASM,rcof,P2O5,H,1,0.041216,0,0,0,NA,No,0
ASM,rcof,P2O5,I,2,0.041216,0,0,0,NA,No,0
ASM,spis,P2O5,H,1,0.07651428571428572,0,0,0,NA,No,0
ASM,spis,P2O5,I,2,0.07651428571428572,0,0,0,NA,No,0
ASM,teas,P2O5,H,1,0.03807692307692308,0,0,0,NA,No,0
ASM,teas,P2O5,I,2,0.03807692307692308,0,0,0,NA,No,0
ASM,tnut,P2O5,H,1,0.02755,0,0,0,NA,No,0
ASM,tnut,P2O5,I,2,0.02755,0,0,0,NA,No,0
ASM,toba,P2O5,H,1,0.045854838709677416,0,0,0,NA,No,0
ASM,toba,P2O5,I,2,0.045854838709677416,0,0,0,NA,No,0
ASM,acof,K2O,H,1,0.050104347826086956,0,0,0,NA,No,0
ASM,acof,K2O,I,2,0.050104347826086956,0,0,0,NA,No,0
ASM,bean,K2O,H,1,0.051227272727272725,0,0,0,NA,No,0
ASM,bean,K2O,I,2,0.051227272727272725,0,0,0,NA,No,0
ASM,chic,K2O,H,1,0,0,0,0,NA,No,0
ASM,chic,K2O,I,2,0,0,0,0,NA,No,0
ASM,coco,K2O,H,1,0.12,0,0,0,NA,No,0
ASM,coco,K2O,I,2,0.12,0,0,0,NA,No,0
ASM,cowp,K2O,H,1,0.036,0,0,0,NA,No,0
ASM,cowp,K2O,I,2,0.036,0,0,0,NA,No,0
ASM,fodd,K2O,H,1,0.024,0,0,0,NA,No,0
ASM,fodd,K2O,I,2,0.024,0,0,0,NA,No,0
ASM,lent,K2O,H,1,0,0,0,0,NA,No,0
ASM,lent,K2O,I,2,0,0,0,0,NA,No,0
ASM,opul,K2O,H,1,0.045013333333333336,0,0,0,NA,No,0
ASM,opul,K2O,I,2,0.045013333333333336,0,0,0,NA,No,0
ASM,othr,K2O,H,1,0,0,0,0,NA,No,0
ASM,othr,K2O,I,2,0,0,0,0,NA,No,0
ASM,pige,K2O,H,1,4e-4,0,0,0,NA,No,0
ASM,pige,K2O,I,2,4e-4,0,0,0,NA,No,0
ASM,rcof,K2O,H,1,0.050104347826086956,0,0,0,NA,No,0
ASM,rcof,K2O,I,2,0.050104347826086956,0,0,0,NA,No,0
ASM,spis,K2O,H,1,0.07301428571428573,0,0,0,NA,No,0
ASM,spis,K2O,I,2,0.07301428571428573,0,0,0,NA,No,0
ASM,teas,K2O,H,1,0.044746153846153845,0,0,0,NA,No,0
ASM,teas,K2O,I,2,0.044746153846153845,0,0,0,NA,No,0
ASM,tnut,K2O,H,1,0.02995,0,0,0,NA,No,0
ASM,tnut,K2O,I,2,0.02995,0,0,0,NA,No,0
ASM,toba,K2O,H,1,0.04977142857142857,0,0,0,NA,No,0
ASM,toba,K2O,I,2,0.04977142857142857,0,0,0,NA,No,0
AND,acof,N,H,1,0.07987999999999999,0,0,0,NA,No,0
AND,acof,N,I,2,0.07987999999999999,0,0,0,NA,No,0
AND,bean,N,H,1,0.0455,0,0,0,NA,No,0
AND,bean,N,I,2,0.0455,0,0,0,NA,No,0
AND,chic,N,H,1,0,0,0,0,NA,No,0
AND,chic,N,I,2,0,0,0,0,NA,No,0
AND,coco,N,H,1,0.07928571428571429,0,0,0,NA,No,0
AND,coco,N,I,2,0.07928571428571429,0,0,0,NA,No,0
AND,cowp,N,H,1,5e-4,0,0,0,NA,No,0
AND,cowp,N,I,2,5e-4,0,0,0,NA,No,0
AND,fodd,N,H,1,0.04494,0,0,0,NA,No,0
AND,fodd,N,I,2,0.04494,0,0,0,NA,No,0
AND,lent,N,H,1,0.045,0,0,0,NA,No,0
AND,lent,N,I,2,0.045,0,0,0,NA,No,0
AND,opul,N,H,1,0.03243,0,0,0,NA,No,0
AND,opul,N,I,2,0.03243,0,0,0,NA,No,0
AND,othr,N,H,1,0.128,0,0,0,NA,No,0
AND,othr,N,I,2,0.128,0,0,0,NA,No,0
AND,pige,N,H,1,0.0145,0,0,0,NA,No,0
AND,pige,N,I,2,0.0145,0,0,0,NA,No,0
AND,rcof,N,H,1,0.07987999999999999,0,0,0,NA,No,0
AND,rcof,N,I,2,0.07987999999999999,0,0,0,NA,No,0
AND,spis,N,H,1,0.1042,0,0,0,NA,No,0
AND,spis,N,I,2,0.1042,0,0,0,NA,No,0
AND,teas,N,H,1,0.661,0,0,0,NA,No,0
AND,teas,N,I,2,0.661,0,0,0,NA,No,0
AND,tnut,N,H,1,0.11,0,0,0,NA,No,0
AND,tnut,N,I,2,0.11,0,0,0,NA,No,0
AND,toba,N,H,1,0.0152,0,0,0,NA,No,0
AND,toba,N,I,2,0.0152,0,0,0,NA,No,0
AND,acof,P2O5,H,1,0.041216,0,0,0,NA,No,0
AND,acof,P2O5,I,2,0.041216,0,0,0,NA,No,0
AND,bean,P2O5,H,1,0.0606,0,0,0,NA,No,0
AND,bean,P2O5,I,2,0.0606,0,0,0,NA,No,0
AND,chic,P2O5,H,1,0.06,0,0,0,NA,No,0
AND,chic,P2O5,I,2,0.06,0,0,0,NA,No,0
AND,coco,P2O5,H,1,0.0425,0,0,0,NA,No,0
AND,coco,P2O5,I,2,0.0425,0,0,0,NA,No,0
AND,cowp,P2O5,H,1,6e-4,0,0,0,NA,No,0
AND,cowp,P2O5,I,2,6e-4,0,0,0,NA,No,0
AND,fodd,P2O5,H,1,0.02436,0,0,0,NA,No,0
AND,fodd,P2O5,I,2,0.02436,0,0,0,NA,No,0
AND,lent,P2O5,H,1,0.0525,0,0,0,NA,No,0
AND,lent,P2O5,I,2,0.0525,0,0,0,NA,No,0
AND,opul,P2O5,H,1,0.02745,0,0,0,NA,No,0
AND,opul,P2O5,I,2,0.02745,0,0,0,NA,No,0
AND,othr,P2O5,H,1,0.042,0,0,0,NA,No,0
AND,othr,P2O5,I,2,0.042,0,0,0,NA,No,0
AND,pige,P2O5,H,1,0.0108,0,0,0,NA,No,0
AND,pige,P2O5,I,2,0.0108,0,0,0,NA,No,0
AND,rcof,P2O5,H,1,0.041216,0,0,0,NA,No,0
AND,rcof,P2O5,I,2,0.041216,0,0,0,NA,No,0
AND,spis,P2O5,H,1,0.0625,0,0,0,NA,No,0
AND,spis,P2O5,I,2,0.0625,0,0,0,NA,No,0
AND,teas,P2O5,H,1,0.36,0,0,0,NA,No,0
AND,teas,P2O5,I,2,0.36,0,0,0,NA,No,0
AND,tnut,P2O5,H,1,0.045,0,0,0,NA,No,0
AND,tnut,P2O5,I,2,0.045,0,0,0,NA,No,0
AND,toba,P2O5,H,1,0.03575,0,0,0,NA,No,0
AND,toba,P2O5,I,2,0.03575,0,0,0,NA,No,0
AND,acof,K2O,H,1,0.050104347826086956,0,0,0,NA,No,0
AND,acof,K2O,I,2,0.050104347826086956,0,0,0,NA,No,0
AND,bean,K2O,H,1,0.0455,0,0,0,NA,No,0
AND,bean,K2O,I,2,0.0455,0,0,0,NA,No,0
AND,chic,K2O,H,1,0,0,0,0,NA,No,0
AND,chic,K2O,I,2,0,0,0,0,NA,No,0
AND,coco,K2O,H,1,0.05071428571428572,0,0,0,NA,No,0
AND,coco,K2O,I,2,0.05071428571428572,0,0,0,NA,No,0
AND,cowp,K2O,H,1,0.03559375,0,0,0,NA,No,0
AND,cowp,K2O,I,2,0.03559375,0,0,0,NA,No,0
AND,fodd,K2O,H,1,0.03574375,0,0,0,NA,No,0
AND,fodd,K2O,I,2,0.03574375,0,0,0,NA,No,0
AND,lent,K2O,H,1,0.03,0,0,0,NA,No,0
AND,lent,K2O,I,2,0.03,0,0,0,NA,No,0
AND,opul,K2O,H,1,0.019850000000000003,0,0,0,NA,No,0
AND,opul,K2O,I,2,0.019850000000000003,0,0,0,NA,No,0
AND,othr,K2O,H,1,0.047,0,0,0,NA,No,0
AND,othr,K2O,I,2,0.047,0,0,0,NA,No,0
AND,pige,K2O,H,1,4e-4,0,0,0,NA,No,0
AND,pige,K2O,I,2,4e-4,0,0,0,NA,No,0
AND,rcof,K2O,H,1,0.050104347826086956,0,0,0,NA,No,0
AND,rcof,K2O,I,2,0.050104347826086956,0,0,0,NA,No,0
AND,spis,K2O,H,1,0.0625,0,0,0,NA,No,0
AND,spis,K2O,I,2,0.0625,0,0,0,NA,No,0
AND,teas,K2O,H,1,0.277,0,0,0,NA,No,0
AND,teas,K2O,I,2,0.277,0,0,0,NA,No,0
AND,tnut,K2O,H,1,0.095,0,0,0,NA,No,0
AND,tnut,K2O,I,2,0.095,0,0,0,NA,No,0
AND,toba,K2O,H,1,0.07690000000000001,0,0,0,NA,No,0
AND,toba,K2O,I,2,0.07690000000000001,0,0,0,NA,No,0
AGO,acof,N,H,1,0.03228,0.5000000074505806,0.016140000240504743,9.675649096741376e-7,26714.79,Yes,0.025848293373313555
AGO,acof,N,I,2,0.03228,0,0,0,26714.79,Yes,0
AGO,bean,N,H,1,0.0147,22.5,0.33075,1.9827886561711294e-5,26714.79,Yes,0.5296978256399393
AGO,bean,N,I,2,0.0147,4937.200013667345,145.15368040181994,0.008701710382531161,26714.79,Yes,232.46436551013963
AGO,chic,N,H,1,0.075,0,0,0,26714.79,Yes,0
AGO,chic,N,I,2,0.075,0,0,0,26714.79,Yes,0
AGO,coco,N,H,1,0.07928571428571429,1.30000002682209,0.10307143069803713,6.178952791032403e-6,26714.79,Yes,0.16506942623234455
AGO,coco,N,I,2,0.07928571428571429,0,0,0,26714.79,Yes,0
AGO,cowp,N,H,1,5e-4,20.399999499320984,0.010199999749660493,6.114722236303911e-7,26714.79,Yes,0.016335352045118934
AGO,cowp,N,I,2,5e-4,0,0,0,26714.79,Yes,0
AGO,fodd,N,H,1,0.0136,0,0,0,26714.79,Yes,0
AGO,fodd,N,I,2,0.0136,0,0,0,26714.79,Yes,0
AGO,lent,N,H,1,0.0357,0,0,0,26714.79,Yes,0
AGO,lent,N,I,2,0.0357,0,0,0,26714.79,Yes,0
AGO,opul,N,H,1,0.010366666666666666,16.199999906122684,0.16793999902680515,1.0067710506054111e-5,26714.79,Yes,0.2689567719500293
AGO,opul,N,I,2,0.010366666666666666,0,0,0,26714.79,Yes,0
AGO,othr,N,H,1,0.03473333333333333,0,0,0,26714.79,Yes,0
AGO,othr,N,I,2,0.03473333333333333,0,0,0,26714.79,Yes,0
AGO,pige,N,H,1,0.0145,10.200000047683716,0.14790000069141387,8.866347501697283e-6,26714.79,Yes,0.23686261157486757
AGO,pige,N,I,2,0.0145,0,0,0,26714.79,Yes,0
AGO,rcof,N,H,1,0.03228,4.699999988079071,0.15171599961519242,9.095109992340648e-6,26714.79,Yes,0.24297395347228204
AGO,rcof,N,I,2,0.03228,0,0,0,26714.79,Yes,0
AGO,spis,N,H,1,0.2499,0,0,0,26714.79,Yes,0
AGO,spis,N,I,2,0.2499,0,0,0,26714.79,Yes,0
AGO,teas,N,H,1,0.035,0.30000000447034836,0.010500000156462193,6.294567256244389e-7,26714.79,Yes,0.016815804239144506
AGO,teas,N,I,2,0.035,0,0,0,26714.79,Yes,0
AGO,tnut,N,H,1,0.0714,536.0000081881881,38.27040058463663,0.002294243874417006,26714.79,Yes,61.29024331383668
AGO,tnut,N,I,2,0.0714,1413.2000008448958,201.80496012065115,0.01209785595423414,26714.79,Yes,323.1916812676147
AGO,toba,N,H,1,0.03116666666666667,0.9000000283122063,0.0280500008823971,1.681548709152143e-6,26714.79,Yes,0.04492222063977058
