iso3c,nutrient,split_rest_names,rate
SHN,P2O5,toba,10
SHN,K2O,acof,10
SHN,K2O,bean,6.4
SHN,K2O,chic,0
SHN,K2O,coco,50.714285714285715
SHN,K2O,cowp,11.666666666666666
SHN,K2O,fodd,21.4
SHN,K2O,lent,57.1
SHN,K2O,opul,10
SHN,K2O,othr,26.066666666666666
SHN,K2O,pige,0.4
SHN,K2O,rcof,10
SHN,K2O,spis,57.1
SHN,K2O,teas,15
SHN,K2O,tnut,57.1
SHN,K2O,toba,15
KNA,N,acof,80
KNA,N,bean,80
KNA,N,chic,75
KNA,N,coco,60
KNA,N,cowp,0.5
KNA,N,fodd,30
KNA,N,lent,90
KNA,N,opul,40
KNA,N,othr,34.733333333333334
KNA,N,pige,14.5
KNA,N,rcof,80
KNA,N,spis,85
KNA,N,teas,103.29230769230769
KNA,N,tnut,100
KNA,N,toba,80
KNA,P2O5,acof,40
KNA,P2O5,bean,60
KNA,P2O5,chic,10
KNA,P2O5,coco,40
KNA,P2O5,cowp,0.6
KNA,P2O5,fodd,60
KNA,P2O5,lent,60
KNA,P2O5,opul,80
KNA,P2O5,othr,20.22222222222222
KNA,P2O5,pige,10.8
KNA,P2O5,rcof,40
KNA,P2O5,spis,50
KNA,P2O5,teas,38.07692307692308
KNA,P2O5,tnut,90
KNA,P2O5,toba,60
KNA,K2O,acof,60
KNA,K2O,bean,60
KNA,K2O,chic,0
KNA,K2O,coco,40
KNA,K2O,cowp,56.666666666666664
KNA,K2O,fodd,33.3
KNA,K2O,lent,60
KNA,K2O,opul,60
KNA,K2O,othr,26.066666666666666
KNA,K2O,pige,0.4
KNA,K2O,rcof,60
KNA,K2O,spis,40
KNA,K2O,teas,44.746153846153845
KNA,K2O,tnut,90
KNA,K2O,toba,60
LCA,N,acof,80
LCA,N,bean,80
LCA,N,chic,75
LCA,N,coco,60
LCA,N,cowp,0.5
LCA,N,fodd,30
LCA,N,lent,90
LCA,N,opul,40
LCA,N,othr,34.733333333333334
LCA,N,pige,14.5
LCA,N,rcof,80
LCA,N,spis,85
LCA,N,teas,103.29230769230769
LCA,N,tnut,100
LCA,N,toba,80
LCA,P2O5,acof,40
LCA,P2O5,bean,60
LCA,P2O5,chic,10
LCA,P2O5,coco,40
LCA,P2O5,cowp,0.6
LCA,P2O5,fodd,60
LCA,P2O5,lent,60
LCA,P2O5,opul,80
LCA,P2O5,othr,20.22222222222222
LCA,P2O5,pige,10.8
LCA,P2O5,rcof,40
LCA,P2O5,spis,50
LCA,P2O5,teas,38.07692307692308
LCA,P2O5,tnut,90
LCA,P2O5,toba,60
LCA,K2O,acof,60
LCA,K2O,bean,60
LCA,K2O,chic,0
LCA,K2O,coco,40
LCA,K2O,cowp,56.666666666666664
LCA,K2O,fodd,33.3
LCA,K2O,lent,60
LCA,K2O,opul,60
LCA,K2O,othr,26.066666666666666
LCA,K2O,pige,0.4
LCA,K2O,rcof,60
LCA,K2O,spis,40
LCA,K2O,teas,44.746153846153845
LCA,K2O,tnut,90
LCA,K2O,toba,60
SPM,N,acof,103.12307692307692
SPM,N,bean,80
SPM,N,chic,75
SPM,N,coco,71.11111111111111
SPM,N,cowp,0.5
SPM,N,fodd,30
SPM,N,lent,90
SPM,N,opul,40
SPM,N,othr,64
SPM,N,pige,14.5
SPM,N,rcof,103.12307692307692
SPM,N,spis,85
SPM,N,teas,661
SPM,N,tnut,100
SPM,N,toba,100
SPM,P2O5,acof,43.38461538461539
SPM,P2O5,bean,40
SPM,P2O5,chic,10
SPM,P2O5,coco,35
SPM,P2O5,cowp,0.6
SPM,P2O5,fodd,60
SPM,P2O5,lent,60
SPM,P2O5,opul,56.5
SPM,P2O5,othr,21
SPM,P2O5,pige,10.8
SPM,P2O5,rcof,43.38461538461539
SPM,P2O5,spis,50
SPM,P2O5,teas,360
SPM,P2O5,tnut,90
SPM,P2O5,toba,120
SPM,K2O,acof,60.2
SPM,K2O,bean,60
SPM,K2O,chic,0
SPM,K2O,coco,40
SPM,K2O,cowp,107.5
SPM,K2O,fodd,48.49880952380953
SPM,K2O,lent,60
SPM,K2O,opul,52.22222222222222
SPM,K2O,othr,23.5
SPM,K2O,pige,0.4
SPM,K2O,rcof,60.2
SPM,K2O,spis,40
SPM,K2O,teas,277
SPM,K2O,tnut,90
SPM,K2O,toba,220
VCT,N,acof,80
VCT,N,bean,80
VCT,N,chic,75
VCT,N,coco,60
VCT,N,cowp,0.5
VCT,N,fodd,30
VCT,N,lent,90
VCT,N,opul,40
VCT,N,othr,34.733333333333334
VCT,N,pige,14.5
VCT,N,rcof,80
VCT,N,spis,85
VCT,N,teas,103.29230769230769
VCT,N,tnut,100
VCT,N,toba,80
VCT,P2O5,acof,40
VCT,P2O5,bean,60
VCT,P2O5,chic,10
VCT,P2O5,coco,40
VCT,P2O5,cowp,0.6
VCT,P2O5,fodd,60
VCT,P2O5,lent,60
VCT,P2O5,opul,80
VCT,P2O5,othr,20.22222222222222
VCT,P2O5,pige,10.8
VCT,P2O5,rcof,40
VCT,P2O5,spis,50
VCT,P2O5,teas,38.07692307692308
VCT,P2O5,tnut,90
VCT,P2O5,toba,60
VCT,K2O,acof,60
VCT,K2O,bean,60
VCT,K2O,chic,0
VCT,K2O,coco,40
VCT,K2O,cowp,56.666666666666664
VCT,K2O,fodd,33.3
VCT,K2O,lent,60
VCT,K2O,opul,60
VCT,K2O,othr,26.066666666666666
VCT,K2O,pige,0.4
VCT,K2O,rcof,60
VCT,K2O,spis,40
VCT,K2O,teas,44.746153846153845
VCT,K2O,tnut,90
VCT,K2O,toba,60
WSM,N,acof,79.88
WSM,N,bean,52.223076923076924
WSM,N,chic,75
WSM,N,coco,70
WSM,N,cowp,0.5
WSM,N,fodd,0
WSM,N,lent,0
WSM,N,opul,30.85
WSM,N,othr,0
WSM,N,pige,14.5
WSM,N,rcof,79.88
WSM,N,spis,125.7
WSM,N,teas,103.29230769230769
WSM,N,tnut,81.95
WSM,N,toba,62.86774193548387
WSM,P2O5,acof,41.216
WSM,P2O5,bean,52.36923076923077
WSM,P2O5,chic,10
WSM,P2O5,coco,60
WSM,P2O5,cowp,0.6
WSM,P2O5,fodd,45
WSM,P2O5,lent,45
WSM,P2O5,opul,50.689473684210526
WSM,P2O5,othr,0
WSM,P2O5,pige,10.8
WSM,P2O5,rcof,41.216
WSM,P2O5,spis,76.51428571428572
WSM,P2O5,teas,38.07692307692308
WSM,P2O5,tnut,27.55
WSM,P2O5,toba,45.854838709677416
WSM,K2O,acof,50.10434782608696
WSM,K2O,bean,51.22727272727273
WSM,K2O,chic,0
WSM,K2O,coco,120
WSM,K2O,cowp,36
WSM,K2O,fodd,24
WSM,K2O,lent,0
WSM,K2O,opul,45.013333333333335
WSM,K2O,othr,0
WSM,K2O,pige,0.4
WSM,K2O,rcof,50.10434782608696
WSM,K2O,spis,73.01428571428572
WSM,K2O,teas,44.746153846153845
WSM,K2O,tnut,29.95
WSM,K2O,toba,49.77142857142857
SMR,N,acof,79.88
SMR,N,bean,45.5
SMR,N,chic,0
SMR,N,coco,79.28571428571429
SMR,N,cowp,0.5
SMR,N,fodd,44.94
SMR,N,lent,45
SMR,N,opul,32.43
SMR,N,othr,128
SMR,N,pige,14.5
SMR,N,rcof,79.88
SMR,N,spis,104.2
SMR,N,teas,661
SMR,N,tnut,110
SMR,N,toba,15.2
SMR,P2O5,acof,41.216
SMR,P2O5,bean,60.6
SMR,P2O5,chic,60
SMR,P2O5,coco,42.5
SMR,P2O5,cowp,0.6
SMR,P2O5,fodd,24.36
SMR,P2O5,lent,52.5
SMR,P2O5,opul,27.45
SMR,P2O5,othr,42
SMR,P2O5,pige,10.8
SMR,P2O5,rcof,41.216
SMR,P2O5,spis,62.5
SMR,P2O5,teas,360
SMR,P2O5,tnut,45
SMR,P2O5,toba,35.75
SMR,K2O,acof,50.10434782608696
SMR,K2O,bean,45.5
SMR,K2O,chic,0
SMR,K2O,coco,50.714285714285715
SMR,K2O,cowp,35.59375
SMR,K2O,fodd,35.74375
SMR,K2O,lent,30
SMR,K2O,opul,19.85
SMR,K2O,othr,47
SMR,K2O,pige,0.4
SMR,K2O,rcof,50.10434782608696
SMR,K2O,spis,62.5
SMR,K2O,teas,277
SMR,K2O,tnut,95
SMR,K2O,toba,76.9
STP,N,acof,32.28
STP,N,bean,14.7
STP,N,chic,75
STP,N,coco,79.28571428571429
STP,N,cowp,0.5
STP,N,fodd,13.6
STP,N,lent,35.7
STP,N,opul,10.366666666666667
STP,N,othr,34.733333333333334
STP,N,pige,14.5
STP,N,rcof,32.28
STP,N,spis,249.9
STP,N,teas,35
STP,N,tnut,71.4
STP,N,toba,31.166666666666668
STP,P2O5,acof,14.28
STP,P2O5,bean,20.7
STP,P2O5,chic,10
STP,P2O5,coco,42.5
STP,P2O5,cowp,0.6
STP,P2O5,fodd,52.2
STP,P2O5,lent,71.4
STP,P2O5,opul,14.266666666666666
STP,P2O5,othr,20.22222222222222
STP,P2O5,pige,10.8
STP,P2O5,rcof,14.28
STP,P2O5,spis,53.6
STP,P2O5,teas,15
STP,P2O5,tnut,35.7
STP,P2O5,toba,40.833333333333336
STP,K2O,acof,17.5
STP,K2O,bean,6.4
STP,K2O,chic,0
STP,K2O,coco,50.714285714285715
STP,K2O,cowp,26.448
STP,K2O,fodd,21.4
STP,K2O,lent,57.1
STP,K2O,opul,10
STP,K2O,othr,26.066666666666666
STP,K2O,pige,0.4
STP,K2O,rcof,17.5
STP,K2O,spis,57.1
STP,K2O,teas,15
STP,K2O,tnut,57.1
STP,K2O,toba,36.333333333333336
SAU,N,acof,70.71428571428571
SAU,N,bean,137.5
SAU,N,chic,0
SAU,N,coco,100
SAU,N,cowp,0.5
SAU,N,fodd,275
SAU,N,lent,35.7
SAU,N,opul,28.1
SAU,N,othr,34.733333333333334
SAU,N,pige,14.5
SAU,N,rcof,70.71428571428571
SAU,N,spis,109
SAU,N,teas,113.6
SAU,N,tnut,106.25
SAU,N,toba,29.033333333333335
SAU,P2O5,acof,56.42857142857143
SAU,P2O5,bean,91.5
SAU,P2O5,chic,60
SAU,P2O5,coco,55
SAU,P2O5,cowp,0.6
SAU,P2O5,fodd,240
SAU,P2O5,lent,71.4
SAU,P2O5,opul,84.15
SAU,P2O5,othr,20.22222222222222
SAU,P2O5,pige,10.8
SAU,P2O5,rcof,56.42857142857143
SAU,P2O5,spis,86.4
SAU,P2O5,teas,24.25
SAU,P2O5,tnut,9.7
SAU,P2O5,toba,20.633333333333333
SAU,K2O,acof,51.42857142857143
SAU,K2O,bean,120
SAU,K2O,chic,0
SAU,K2O,coco,57.5
SAU,K2O,cowp,54.766666666666666
SAU,K2O,fodd,60
SAU,K2O,lent,57.1
SAU,K2O,opul,39.1
SAU,K2O,othr,26.066666666666666
SAU,K2O,pige,0.4
SAU,K2O,rcof,51.42857142857143
SAU,K2O,spis,82.8
SAU,K2O,teas,39.45
SAU,K2O,tnut,51.4
SAU,K2O,toba,37
SEN,N,acof,30
SEN,N,bean,14.7
SEN,N,chic,75
SEN,N,coco,79.28571428571429
SEN,N,cowp,0.5
SEN,N,fodd,13.6
SEN,N,lent,35.7
SEN,N,opul,10.366666666666667
SEN,N,othr,34.733333333333334
SEN,N,pige,14.5
SEN,N,rcof,30
SEN,N,spis,249.9
SEN,N,teas,35
SEN,N,tnut,71.4
SEN,N,toba,30
SEN,P2O5,acof,20
SEN,P2O5,bean,20.7
SEN,P2O5,chic,10
SEN,P2O5,coco,42.5
SEN,P2O5,cowp,0.6
SEN,P2O5,fodd,52.2
SEN,P2O5,lent,71.4
SEN,P2O5,opul,14.266666666666666
SEN,P2O5,othr,20.22222222222222
SEN,P2O5,pige,10.8
SEN,P2O5,rcof,20
SEN,P2O5,spis,53.6
SEN,P2O5,teas,15
SEN,P2O5,tnut,35.7
SEN,P2O5,toba,10
SEN,K2O,acof,10
SEN,K2O,bean,6.4
SEN,K2O,chic,0
SEN,K2O,coco,50.714285714285715
SEN,K2O,cowp,11.666666666666666
SEN,K2O,fodd,21.4
SEN,K2O,lent,57.1
SEN,K2O,opul,10
SEN,K2O,othr,26.066666666666666
SEN,K2O,pige,0.4
SEN,K2O,rcof,10
SEN,K2O,spis,57.1
SEN,K2O,teas,15
SEN,K2O,tnut,57.1
SEN,K2O,toba,15
SRB,N,acof,79.88
SRB,N,bean,45.5
SRB,N,chic,0
SRB,N,coco,79.28571428571429
SRB,N,cowp,0.5
SRB,N,fodd,44.94
SRB,N,lent,45
SRB,N,opul,32.43
SRB,N,othr,128
SRB,N,pige,14.5
SRB,N,rcof,79.88
SRB,N,spis,104.2
SRB,N,teas,661
SRB,N,tnut,110
SRB,N,toba,15.2
SRB,P2O5,acof,41.216
SRB,P2O5,bean,60.6
SRB,P2O5,chic,60
SRB,P2O5,coco,42.5
SRB,P2O5,cowp,0.6
SRB,P2O5,fodd,24.36
SRB,P2O5,lent,52.5
SRB,P2O5,opul,27.45
SRB,P2O5,othr,42
SRB,P2O5,pige,10.8
SRB,P2O5,rcof,41.216
SRB,P2O5,spis,62.5
SRB,P2O5,teas,360
SRB,P2O5,tnut,45
SRB,P2O5,toba,35.75
SRB,K2O,acof,50.10434782608696
SRB,K2O,bean,45.5
SRB,K2O,chic,0
SRB,K2O,coco,50.714285714285715
SRB,K2O,cowp,35.59375
SRB,K2O,fodd,35.74375
SRB,K2O,lent,30
SRB,K2O,opul,19.85
SRB,K2O,othr,47
SRB,K2O,pige,0.4
SRB,K2O,rcof,50.10434782608696
SRB,K2O,spis,62.5
SRB,K2O,teas,277
SRB,K2O,tnut,95
SRB,K2O,toba,76.9
SYC,N,acof,32.85
SYC,N,bean,14.7
SYC,N,chic,75
SYC,N,coco,79.28571428571429
SYC,N,cowp,0.5
SYC,N,fodd,13.6
SYC,N,lent,35.7
SYC,N,opul,10.366666666666667
SYC,N,othr,34.733333333333334
SYC,N,pige,14.5
SYC,N,rcof,32.85
SYC,N,spis,249.9
SYC,N,teas,35
SYC,N,tnut,71.4
SYC,N,toba,31.4
SYC,P2O5,acof,12.85
SYC,P2O5,bean,20.7
SYC,P2O5,chic,10
SYC,P2O5,coco,42.5
SYC,P2O5,cowp,0.6
SYC,P2O5,fodd,52.2
SYC,P2O5,lent,71.4
SYC,P2O5,opul,14.266666666666666
SYC,P2O5,othr,20.22222222222222
SYC,P2O5,pige,10.8
SYC,P2O5,rcof,12.85
SYC,P2O5,spis,53.6
SYC,P2O5,teas,15
SYC,P2O5,tnut,35.7
SYC,P2O5,toba,47
SYC,K2O,acof,20
SYC,K2O,bean,6.4
SYC,K2O,chic,0
SYC,K2O,coco,50.714285714285715
SYC,K2O,cowp,25.928571428571427
SYC,K2O,fodd,21.4
SYC,K2O,lent,57.1
SYC,K2O,opul,10
SYC,K2O,othr,26.066666666666666
SYC,K2O,pige,0.4
SYC,K2O,rcof,20
SYC,K2O,spis,57.1
SYC,K2O,teas,15
SYC,K2O,tnut,57.1
SYC,K2O,toba,40.6
SLE,N,acof,30
SLE,N,bean,14.7
SLE,N,chic,75
SLE,N,coco,79.28571428571429
SLE,N,cowp,0.5
SLE,N,fodd,13.6
SLE,N,lent,35.7
SLE,N,opul,10.366666666666667
SLE,N,othr,34.733333333333334
SLE,N,pige,14.5
SLE,N,rcof,30
SLE,N,spis,249.9
SLE,N,teas,35
SLE,N,tnut,71.4
SLE,N,toba,30
SLE,P2O5,acof,20
SLE,P2O5,bean,20.7
SLE,P2O5,chic,10
SLE,P2O5,coco,42.5
SLE,P2O5,cowp,0.6
SLE,P2O5,fodd,52.2
SLE,P2O5,lent,71.4
SLE,P2O5,opul,14.266666666666666
SLE,P2O5,othr,20.22222222222222
SLE,P2O5,pige,10.8
SLE,P2O5,rcof,20
SLE,P2O5,spis,53.6
SLE,P2O5,teas,15
SLE,P2O5,tnut,35.7
SLE,P2O5,toba,10
SLE,K2O,acof,10
SLE,K2O,bean,6.4
SLE,K2O,chic,0
SLE,K2O,coco,50.714285714285715
SLE,K2O,cowp,11.666666666666666
SLE,K2O,fodd,21.4
SLE,K2O,lent,57.1
SLE,K2O,opul,10
SLE,K2O,othr,26.066666666666666
SLE,K2O,pige,0.4
SLE,K2O,rcof,10
SLE,K2O,spis,57.1
SLE,K2O,teas,15
SLE,K2O,tnut,57.1
SLE,K2O,toba,15
SGP,N,acof,70.71428571428571
SGP,N,bean,137.5
SGP,N,chic,0
SGP,N,coco,100
SGP,N,cowp,0.5
SGP,N,fodd,25
SGP,N,lent,35.7
SGP,N,opul,31.03333333333333
SGP,N,othr,34.285714285714285
SGP,N,pige,14.5
SGP,N,rcof,70.71428571428571
SGP,N,spis,88.75
SGP,N,teas,74.16666666666667
SGP,N,tnut,106.25
SGP,N,toba,67.5
SGP,P2O5,acof,56.42857142857143
SGP,P2O5,bean,91.5
SGP,P2O5,chic,60
SGP,P2O5,coco,55
SGP,P2O5,cowp,0.6
SGP,P2O5,fodd,15
SGP,P2O5,lent,71.4
SGP,P2O5,opul,73.38333333333334
SGP,P2O5,othr,17.857142857142858
SGP,P2O5,pige,10.8
SGP,P2O5,rcof,56.42857142857143
SGP,P2O5,spis,80
SGP,P2O5,teas,40
SGP,P2O5,tnut,9.7
SGP,P2O5,toba,35.625
SGP,K2O,acof,51.42857142857143
SGP,K2O,bean,120
SGP,K2O,chic,0
SGP,K2O,coco,57.5
SGP,K2O,cowp,45.5
SGP,K2O,fodd,0
SGP,K2O,lent,57.1
SGP,K2O,opul,53.64
SGP,K2O,othr,26
SGP,K2O,pige,0.4
SGP,K2O,rcof,51.42857142857143
SGP,K2O,spis,66.25
SGP,K2O,teas,35.833333333333336
SGP,K2O,tnut,51.4
SGP,K2O,toba,48.75
SXM,N,acof,80
SXM,N,bean,80
SXM,N,chic,75
SXM,N,coco,60
SXM,N,cowp,0.5
SXM,N,fodd,30
SXM,N,lent,90
SXM,N,opul,40
SXM,N,othr,34.733333333333334
SXM,N,pige,14.5
SXM,N,rcof,80
SXM,N,spis,85
SXM,N,teas,103.29230769230769
SXM,N,tnut,100
SXM,N,toba,80
SXM,P2O5,acof,40
SXM,P2O5,bean,60
SXM,P2O5,chic,10
SXM,P2O5,coco,40
SXM,P2O5,cowp,0.6
SXM,P2O5,fodd,60
SXM,P2O5,lent,60
SXM,P2O5,opul,80
SXM,P2O5,othr,20.22222222222222
SXM,P2O5,pige,10.8
SXM,P2O5,rcof,40
SXM,P2O5,spis,50
SXM,P2O5,teas,38.07692307692308
SXM,P2O5,tnut,90
SXM,P2O5,toba,60
SXM,K2O,acof,60
SXM,K2O,bean,60
SXM,K2O,chic,0
SXM,K2O,coco,40
SXM,K2O,cowp,56.666666666666664
SXM,K2O,fodd,33.3
SXM,K2O,lent,60
SXM,K2O,opul,60
SXM,K2O,othr,26.066666666666666
SXM,K2O,pige,0.4
SXM,K2O,rcof,60
SXM,K2O,spis,40
SXM,K2O,teas,44.746153846153845
SXM,K2O,tnut,90
SXM,K2O,toba,60
SVK,N,acof,79.88
SVK,N,bean,45.5
SVK,N,chic,0
SVK,N,coco,79.28571428571429
SVK,N,cowp,0.5
SVK,N,fodd,47.083333333333336
SVK,N,lent,45
SVK,N,opul,26.3
SVK,N,othr,128
SVK,N,pige,14.5
SVK,N,rcof,79.88
SVK,N,spis,104.2
SVK,N,teas,661
SVK,N,tnut,110
SVK,N,toba,29.3
SVK,P2O5,acof,41.216
SVK,P2O5,bean,60.6
SVK,P2O5,chic,60
SVK,P2O5,coco,42.5
SVK,P2O5,cowp,0.6
SVK,P2O5,fodd,18.916666666666668
SVK,P2O5,lent,52.5
SVK,P2O5,opul,18
SVK,P2O5,othr,42
SVK,P2O5,pige,10.8
SVK,P2O5,rcof,41.216
SVK,P2O5,spis,62.5
SVK,P2O5,teas,360
SVK,P2O5,tnut,45
SVK,P2O5,toba,33.7
SVK,K2O,acof,50.10434782608696
SVK,K2O,bean,45.5
SVK,K2O,chic,0
SVK,K2O,coco,50.714285714285715
SVK,K2O,cowp,33.3
SVK,K2O,fodd,14.85
SVK,K2O,lent,30
SVK,K2O,opul,16.5
SVK,K2O,othr,47
SVK,K2O,pige,0.4
SVK,K2O,rcof,50.10434782608696
SVK,K2O,spis,62.5
SVK,K2O,teas,277
SVK,K2O,tnut,95
SVK,K2O,toba,120.1
SVN,N,acof,79.88
SVN,N,bean,45.5
SVN,N,chic,0
SVN,N,coco,79.28571428571429
SVN,N,cowp,0.5
SVN,N,fodd,44.94
SVN,N,lent,45
SVN,N,opul,32.43
SVN,N,othr,128
SVN,N,pige,14.5
SVN,N,rcof,79.88
SVN,N,spis,104.2
SVN,N,teas,661
SVN,N,tnut,110
SVN,N,toba,15.2
SVN,P2O5,acof,41.216
SVN,P2O5,bean,60.6
SVN,P2O5,chic,60
SVN,P2O5,coco,42.5
SVN,P2O5,cowp,0.6
SVN,P2O5,fodd,24.36
SVN,P2O5,lent,52.5
SVN,P2O5,opul,27.45
SVN,P2O5,othr,42
SVN,P2O5,pige,10.8
SVN,P2O5,rcof,41.216
SVN,P2O5,spis,62.5
SVN,P2O5,teas,360
SVN,P2O5,tnut,45
SVN,P2O5,toba,35.75
SVN,K2O,acof,50.10434782608696
SVN,K2O,bean,45.5
SVN,K2O,chic,0
SVN,K2O,coco,50.714285714285715
SVN,K2O,cowp,35.59375
SVN,K2O,fodd,35.74375
SVN,K2O,lent,30
SVN,K2O,opul,19.85
SVN,K2O,othr,47
SVN,K2O,pige,0.4
SVN,K2O,rcof,50.10434782608696
SVN,K2O,spis,62.5
SVN,K2O,teas,277
SVN,K2O,tnut,95
SVN,K2O,toba,76.9
SLB,N,acof,79.88
SLB,N,bean,52.223076923076924
SLB,N,chic,75
SLB,N,coco,70
SLB,N,cowp,0.5
SLB,N,fodd,0
SLB,N,lent,0
SLB,N,opul,30.85
SLB,N,othr,0
SLB,N,pige,14.5
SLB,N,rcof,79.88
SLB,N,spis,125.7
SLB,N,teas,103.29230769230769
SLB,N,tnut,81.95
SLB,N,toba,62.86774193548387
SLB,P2O5,acof,41.216
SLB,P2O5,bean,52.36923076923077
SLB,P2O5,chic,10
SLB,P2O5,coco,60
SLB,P2O5,cowp,0.6
SLB,P2O5,fodd,45
SLB,P2O5,lent,45
SLB,P2O5,opul,50.689473684210526
SLB,P2O5,othr,0
SLB,P2O5,pige,10.8
SLB,P2O5,rcof,41.216
SLB,P2O5,spis,76.51428571428572
SLB,P2O5,teas,38.07692307692308
SLB,P2O5,tnut,27.55
SLB,P2O5,toba,45.854838709677416
SLB,K2O,acof,50.10434782608696
SLB,K2O,bean,51.22727272727273
SLB,K2O,chic,0
SLB,K2O,coco,120
SLB,K2O,cowp,120
SLB,K2O,fodd,24
SLB,K2O,lent,0
SLB,K2O,opul,45.013333333333335
SLB,K2O,othr,0
SLB,K2O,pige,0.4
SLB,K2O,rcof,50.10434782608696
SLB,K2O,spis,73.01428571428572
SLB,K2O,teas,44.746153846153845
SLB,K2O,tnut,29.95
SLB,K2O,toba,49.77142857142857
SOM,N,acof,32.85
SOM,N,bean,14.7
SOM,N,chic,75
SOM,N,coco,79.28571428571429
SOM,N,cowp,0.5
SOM,N,fodd,13.6
SOM,N,lent,35.7
SOM,N,opul,10.366666666666667
SOM,N,othr,34.733333333333334
SOM,N,pige,14.5
SOM,N,rcof,32.85
SOM,N,spis,249.9
SOM,N,teas,35
SOM,N,tnut,71.4
SOM,N,toba,31.4
SOM,P2O5,acof,12.85
SOM,P2O5,bean,20.7
SOM,P2O5,chic,10
SOM,P2O5,coco,42.5
SOM,P2O5,cowp,0.6
SOM,P2O5,fodd,52.2
SOM,P2O5,lent,71.4
SOM,P2O5,opul,14.266666666666666
SOM,P2O5,othr,20.22222222222222
SOM,P2O5,pige,10.8
SOM,P2O5,rcof,12.85
SOM,P2O5,spis,53.6
SOM,P2O5,teas,15
SOM,P2O5,tnut,35.7
SOM,P2O5,toba,47
SOM,K2O,acof,20
SOM,K2O,bean,6.4
SOM,K2O,chic,0
SOM,K2O,coco,50.714285714285715
SOM,K2O,cowp,25.928571428571427
SOM,K2O,fodd,21.4
SOM,K2O,lent,57.1
SOM,K2O,opul,10
SOM,K2O,othr,26.066666666666666
SOM,K2O,pige,0.4
SOM,K2O,rcof,20
SOM,K2O,spis,57.1
SOM,K2O,teas,15
SOM,K2O,tnut,57.1
SOM,K2O,toba,40.6
ZAF,N,acof,32.28
ZAF,N,bean,14.7
ZAF,N,chic,75
ZAF,N,coco,79.28571428571429
ZAF,N,cowp,0.5
ZAF,N,fodd,13.6
ZAF,N,lent,35.7
ZAF,N,opul,10.366666666666667
ZAF,N,othr,34.733333333333334
ZAF,N,pige,14.5
ZAF,N,rcof,32.28
ZAF,N,spis,249.9
ZAF,N,teas,35
ZAF,N,tnut,71.4
ZAF,N,toba,31.166666666666668
ZAF,P2O5,acof,14.28
ZAF,P2O5,bean,20.7
ZAF,P2O5,chic,10
ZAF,P2O5,coco,42.5
ZAF,P2O5,cowp,0.6
ZAF,P2O5,fodd,52.2
ZAF,P2O5,lent,71.4
ZAF,P2O5,opul,14.266666666666666
ZAF,P2O5,othr,20.22222222222222
ZAF,P2O5,pige,10.8
ZAF,P2O5,rcof,14.28
ZAF,P2O5,spis,53.6
ZAF,P2O5,teas,15
ZAF,P2O5,tnut,35.7
ZAF,P2O5,toba,40.833333333333336
ZAF,K2O,acof,17.5
ZAF,K2O,bean,6.4
ZAF,K2O,chic,0
ZAF,K2O,coco,50.714285714285715
ZAF,K2O,cowp,13.899999999999999
ZAF,K2O,fodd,21.4
ZAF,K2O,lent,57.1
ZAF,K2O,opul,10
ZAF,K2O,othr,26.066666666666666
ZAF,K2O,pige,0.4
ZAF,K2O,rcof,17.5
ZAF,K2O,spis,57.1
ZAF,K2O,teas,15
ZAF,K2O,tnut,57.1
ZAF,K2O,toba,36.333333333333336
KOR,N,acof,70.71428571428571
KOR,N,bean,137.5
KOR,N,chic,0
KOR,N,coco,100
KOR,N,cowp,0.5
KOR,N,fodd,104.53999999999999
KOR,N,lent,35.7
KOR,N,opul,40
KOR,N,othr,60
KOR,N,pige,14.5
KOR,N,rcof,70.71428571428571
KOR,N,spis,190
KOR,N,teas,350.3333333333333
KOR,N,tnut,106.25
KOR,N,toba,190
KOR,P2O5,acof,56.42857142857143
KOR,P2O5,bean,91.5
KOR,P2O5,chic,60
KOR,P2O5,coco,55
KOR,P2O5,cowp,0.6
KOR,P2O5,fodd,115.78
KOR,P2O5,lent,71.4
KOR,P2O5,opul,70
KOR,P2O5,othr,45
KOR,P2O5,pige,10.8
KOR,P2O5,rcof,56.42857142857143
KOR,P2O5,spis,112
KOR,P2O5,teas,166.66666666666666
KOR,P2O5,tnut,9.7
KOR,P2O5,toba,303
KOR,K2O,acof,51.42857142857143
KOR,K2O,bean,120
KOR,K2O,chic,0
KOR,K2O,coco,57.5
KOR,K2O,cowp,126.8
KOR,K2O,fodd,42.34
KOR,K2O,lent,57.1
KOR,K2O,opul,60
KOR,K2O,othr,40
KOR,K2O,pige,0.4
KOR,K2O,rcof,51.42857142857143
KOR,K2O,spis,149
KOR,K2O,teas,137.33333333333334
KOR,K2O,tnut,51.4
KOR,K2O,toba,238.5
SSD,N,acof,32.85
SSD,N,bean,14.7
SSD,N,chic,75
SSD,N,coco,79.28571428571429
SSD,N,cowp,0.5
SSD,N,fodd,13.6
SSD,N,lent,35.7
SSD,N,opul,10.366666666666667
SSD,N,othr,34.733333333333334
SSD,N,pige,14.5
SSD,N,rcof,32.85
SSD,N,spis,249.9
SSD,N,teas,35
SSD,N,tnut,71.4
SSD,N,toba,31.4
SSD,P2O5,acof,12.85
SSD,P2O5,bean,20.7
SSD,P2O5,chic,10
SSD,P2O5,coco,42.5
SSD,P2O5,cowp,0.6
SSD,P2O5,fodd,52.2
