iso3c,nutrient,prod_system,split_rest_names,allocated_nutrient
NER,N,H,toba,6.966171060994726
NER,N,I,toba,0
NER,P2O5,H,acof,0
NER,P2O5,I,acof,0
NER,P2O5,H,bean,4.122367672038301
NER,P2O5,I,bean,0
NER,P2O5,H,chic,0.12068411943291416
NER,P2O5,I,chic,0.06124163374345309
NER,P2O5,H,coco,0
NER,P2O5,I,coco,0
NER,P2O5,H,cowp,13.518545916049856
NER,P2O5,I,cowp,0
NER,P2O5,H,fodd,0
NER,P2O5,I,fodd,0
NER,P2O5,H,lent,0
NER,P2O5,I,lent,0
NER,P2O5,H,opul,7.2563052720112715
NER,P2O5,I,opul,0
NER,P2O5,H,othr,0
NER,P2O5,I,othr,0
NER,P2O5,H,pige,0
NER,P2O5,I,pige,0
NER,P2O5,H,rcof,0
NER,P2O5,I,rcof,0
NER,P2O5,H,spis,6.802218298436349
NER,P2O5,I,spis,0
NER,P2O5,H,teas,0
NER,P2O5,I,teas,0
NER,P2O5,H,tnut,0
NER,P2O5,I,tnut,0
NER,P2O5,H,toba,0.12851570937369308
NER,P2O5,I,toba,0
NER,K2O,H,acof,0
NER,K2O,I,acof,0
NER,K2O,H,bean,0.5701831899399092
NER,K2O,I,bean,0
NER,K2O,H,chic,0
NER,K2O,I,chic,0
NER,K2O,H,coco,0
NER,K2O,I,coco,0
NER,K2O,H,cowp,117.5935704389511
NER,K2O,I,cowp,0
NER,K2O,H,fodd,0
NER,K2O,I,fodd,0
NER,K2O,H,lent,0
NER,K2O,I,lent,0
NER,K2O,H,opul,2.2753650763975455
NER,K2O,I,opul,0
NER,K2O,H,othr,0
NER,K2O,I,othr,0
NER,K2O,H,pige,0
NER,K2O,I,pige,0
NER,K2O,H,rcof,0
NER,K2O,I,rcof,0
NER,K2O,H,spis,3.2417531460616402
NER,K2O,I,spis,0
NER,K2O,H,teas,0
NER,K2O,I,teas,0
NER,K2O,H,tnut,0
NER,K2O,I,tnut,0
NER,K2O,H,toba,0.08623936180459166
NER,K2O,I,toba,0
NGA,N,H,acof,0.3867545279156742
NGA,N,I,acof,0
NGA,N,H,bean,32.634545152170425
NGA,N,I,bean,0
NGA,N,H,chic,0.07437587089510232
NGA,N,I,chic,0
NGA,N,H,coco,759.1594659043343
NGA,N,I,coco,0
NGA,N,H,cowp,2.3441621197346163
NGA,N,I,cowp,0
NGA,N,H,fodd,0
NGA,N,I,fodd,0
NGA,N,H,lent,0
NGA,N,I,lent,0
NGA,N,H,opul,187.92910474907563
NGA,N,I,opul,0
NGA,N,H,othr,7263.27197557931
NGA,N,I,othr,1629.3359116116821
NGA,N,H,pige,0
NGA,N,I,pige,0
NGA,N,H,rcof,2.6775313123253577
NGA,N,I,rcof,0
NGA,N,H,spis,150948.6124898489
NGA,N,I,spis,33861.59802725908
NGA,N,H,teas,0.011569579917015918
NGA,N,I,teas,0
NGA,N,H,tnut,25507.894295464175
NGA,N,I,tnut,5722.06694977392
NGA,N,H,toba,0.47600556412350237
NGA,N,I,toba,131.2188674971302
NGA,P2O5,H,acof,0.2055173470682662
NGA,P2O5,I,acof,0
NGA,P2O5,H,bean,36.62983075928351
NGA,P2O5,I,bean,0
NGA,P2O5,H,chic,0.007904513363880292
NGA,P2O5,I,chic,0
NGA,P2O5,H,coco,324.36302043732786
NGA,P2O5,I,coco,0
NGA,P2O5,H,cowp,2.242194211858023
NGA,P2O5,I,cowp,0
NGA,P2O5,H,fodd,0
NGA,P2O5,I,fodd,0
NGA,P2O5,H,lent,0
NGA,P2O5,I,lent,0
NGA,P2O5,H,opul,206.1492514730136
NGA,P2O5,I,opul,0
NGA,P2O5,H,othr,3370.691907844133
NGA,P2O5,I,othr,756.1315879254688
NGA,P2O5,H,pige,0
NGA,P2O5,I,pige,0
NGA,P2O5,H,rcof,1.422812384296896
NGA,P2O5,I,rcof,0
NGA,P2O5,H,spis,25806.671659316562
NGA,P2O5,I,spis,5789.090258832305
NGA,P2O5,H,teas,0.003952256681940146
NGA,P2O5,I,teas,0
NGA,P2O5,H,tnut,10165.972961881967
NGA,P2O5,I,tnut,2280.4852969703566
NGA,P2O5,H,toba,0.12647221127004546
NGA,P2O5,I,toba,34.86417299190928
NGA,K2O,H,acof,0.09644004033392074
NGA,K2O,I,acof,0
NGA,K2O,H,bean,10.62878040517858
NGA,K2O,I,bean,0
NGA,K2O,H,chic,0
NGA,K2O,I,chic,0
NGA,K2O,H,coco,363.25500991786333
NGA,K2O,I,coco,0
NGA,K2O,H,cowp,40.917365186742614
NGA,K2O,I,cowp,0
NGA,K2O,H,fodd,0
NGA,K2O,I,fodd,0
NGA,K2O,H,lent,0
NGA,K2O,I,lent,0
NGA,K2O,H,opul,135.61200648799073
NGA,K2O,I,opul,0
NGA,K2O,H,othr,4077.6934354387
NGA,K2O,I,othr,914.7299417179781
NGA,K2O,H,pige,0
NGA,K2O,I,pige,0
NGA,K2O,H,rcof,0.6676618090229427
NGA,K2O,I,rcof,0
NGA,K2O,H,spis,25801.336845441696
NGA,K2O,I,spis,5787.893524923982
NGA,K2O,H,teas,0.00370923232762155
NGA,K2O,I,teas,0
NGA,K2O,H,tnut,15260.042257281952
NGA,K2O,I,tnut,3423.2141015290917
NGA,K2O,H,toba,0.17804314813316297
NGA,K2O,I,toba,49.080561288556424
NIU,N,H,acof,0
NIU,N,I,acof,0
NIU,N,H,bean,0
NIU,N,I,bean,0
NIU,N,H,chic,0
NIU,N,I,chic,0
NIU,N,H,coco,0
NIU,N,I,coco,0
NIU,N,H,cowp,0
NIU,N,I,cowp,0
NIU,N,H,fodd,0
NIU,N,I,fodd,0
NIU,N,H,lent,0
NIU,N,I,lent,0
NIU,N,H,opul,0
NIU,N,I,opul,0
NIU,N,H,othr,0
NIU,N,I,othr,0
NIU,N,H,pige,0
NIU,N,I,pige,0
NIU,N,H,rcof,0
NIU,N,I,rcof,0
NIU,N,H,spis,0
NIU,N,I,spis,0
NIU,N,H,teas,0
NIU,N,I,teas,0
NIU,N,H,tnut,0
NIU,N,I,tnut,0
NIU,N,H,toba,0
NIU,N,I,toba,0
NIU,P2O5,H,acof,0
NIU,P2O5,I,acof,0
NIU,P2O5,H,bean,0
NIU,P2O5,I,bean,0
NIU,P2O5,H,chic,0
NIU,P2O5,I,chic,0
NIU,P2O5,H,coco,0
NIU,P2O5,I,coco,0
NIU,P2O5,H,cowp,0
NIU,P2O5,I,cowp,0
NIU,P2O5,H,fodd,0
NIU,P2O5,I,fodd,0
NIU,P2O5,H,lent,0
NIU,P2O5,I,lent,0
NIU,P2O5,H,opul,0
NIU,P2O5,I,opul,0
NIU,P2O5,H,othr,0
NIU,P2O5,I,othr,0
NIU,P2O5,H,pige,0
NIU,P2O5,I,pige,0
NIU,P2O5,H,rcof,0
NIU,P2O5,I,rcof,0
NIU,P2O5,H,spis,0
NIU,P2O5,I,spis,0
NIU,P2O5,H,teas,0
NIU,P2O5,I,teas,0
NIU,P2O5,H,tnut,0
NIU,P2O5,I,tnut,0
NIU,P2O5,H,toba,0
NIU,P2O5,I,toba,0
NIU,K2O,H,acof,0
NIU,K2O,I,acof,0
NIU,K2O,H,bean,0
NIU,K2O,I,bean,0
NIU,K2O,H,chic,0
NIU,K2O,I,chic,0
NIU,K2O,H,coco,0
NIU,K2O,I,coco,0
NIU,K2O,H,cowp,0
NIU,K2O,I,cowp,0
NIU,K2O,H,fodd,0
NIU,K2O,I,fodd,0
NIU,K2O,H,lent,0
NIU,K2O,I,lent,0
NIU,K2O,H,opul,0
NIU,K2O,I,opul,0
NIU,K2O,H,othr,0
NIU,K2O,I,othr,0
NIU,K2O,H,pige,0
NIU,K2O,I,pige,0
NIU,K2O,H,rcof,0
NIU,K2O,I,rcof,0
NIU,K2O,H,spis,0
NIU,K2O,I,spis,0
NIU,K2O,H,teas,0
NIU,K2O,I,teas,0
NIU,K2O,H,tnut,0
NIU,K2O,I,tnut,0
NIU,K2O,H,toba,0
NIU,K2O,I,toba,0
NFK,N,H,acof,0
NFK,N,I,acof,0
NFK,N,H,bean,0
NFK,N,I,bean,0
NFK,N,H,chic,0
NFK,N,I,chic,0
NFK,N,H,coco,0
NFK,N,I,coco,0
NFK,N,H,cowp,0
NFK,N,I,cowp,0
NFK,N,H,fodd,0
NFK,N,I,fodd,0
NFK,N,H,lent,0
NFK,N,I,lent,0
NFK,N,H,opul,0
NFK,N,I,opul,0
NFK,N,H,othr,0
NFK,N,I,othr,0
NFK,N,H,pige,0
NFK,N,I,pige,0
NFK,N,H,rcof,0
NFK,N,I,rcof,0
NFK,N,H,spis,0
NFK,N,I,spis,0
NFK,N,H,teas,0
NFK,N,I,teas,0
NFK,N,H,tnut,0
NFK,N,I,tnut,0
NFK,N,H,toba,0
NFK,N,I,toba,0
NFK,P2O5,H,acof,0
NFK,P2O5,I,acof,0
NFK,P2O5,H,bean,0
NFK,P2O5,I,bean,0
NFK,P2O5,H,chic,0
NFK,P2O5,I,chic,0
NFK,P2O5,H,coco,0
NFK,P2O5,I,coco,0
NFK,P2O5,H,cowp,0
NFK,P2O5,I,cowp,0
NFK,P2O5,H,fodd,0
NFK,P2O5,I,fodd,0
NFK,P2O5,H,lent,0
NFK,P2O5,I,lent,0
NFK,P2O5,H,opul,0
NFK,P2O5,I,opul,0
NFK,P2O5,H,othr,0
NFK,P2O5,I,othr,0
NFK,P2O5,H,pige,0
NFK,P2O5,I,pige,0
NFK,P2O5,H,rcof,0
NFK,P2O5,I,rcof,0
NFK,P2O5,H,spis,0
NFK,P2O5,I,spis,0
NFK,P2O5,H,teas,0
NFK,P2O5,I,teas,0
NFK,P2O5,H,tnut,0
NFK,P2O5,I,tnut,0
NFK,P2O5,H,toba,0
NFK,P2O5,I,toba,0
NFK,K2O,H,acof,0
NFK,K2O,I,acof,0
NFK,K2O,H,bean,0
NFK,K2O,I,bean,0
NFK,K2O,H,chic,0
NFK,K2O,I,chic,0
NFK,K2O,H,coco,0
NFK,K2O,I,coco,0
NFK,K2O,H,cowp,0
NFK,K2O,I,cowp,0
NFK,K2O,H,fodd,0
NFK,K2O,I,fodd,0
NFK,K2O,H,lent,0
NFK,K2O,I,lent,0
NFK,K2O,H,opul,0
NFK,K2O,I,opul,0
NFK,K2O,H,othr,0
NFK,K2O,I,othr,0
NFK,K2O,H,pige,0
NFK,K2O,I,pige,0
NFK,K2O,H,rcof,0
NFK,K2O,I,rcof,0
NFK,K2O,H,spis,0
NFK,K2O,I,spis,0
NFK,K2O,H,teas,0
NFK,K2O,I,teas,0
NFK,K2O,H,tnut,0
NFK,K2O,I,tnut,0
NFK,K2O,H,toba,0
NFK,K2O,I,toba,0
PRK,N,H,acof,0
PRK,N,I,acof,0
PRK,N,H,bean,35617.614983441126
PRK,N,I,bean,31755.927546451243
PRK,N,H,chic,0
PRK,N,I,chic,0
PRK,N,H,coco,0
PRK,N,I,coco,0
PRK,N,H,cowp,0
PRK,N,I,cowp,0
PRK,N,H,fodd,2.5253215235272712
PRK,N,I,fodd,0
PRK,N,H,lent,0
PRK,N,I,lent,0
PRK,N,H,opul,0
PRK,N,I,opul,0
PRK,N,H,othr,10.526494786441326
PRK,N,I,othr,86.60309426218271
PRK,N,H,pige,0
PRK,N,I,pige,0
PRK,N,H,rcof,0
PRK,N,I,rcof,0
PRK,N,H,spis,0
PRK,N,I,spis,0
PRK,N,H,teas,0
PRK,N,I,teas,0
PRK,N,H,tnut,258.07683096854015
PRK,N,I,tnut,2123.2378527672963
PRK,N,H,toba,0
PRK,N,I,toba,11912.886009480058
PRK,P2O5,H,acof,0
PRK,P2O5,I,acof,0
PRK,P2O5,H,bean,23701.90378898082
PRK,P2O5,I,bean,21132.12633091119
PRK,P2O5,H,chic,0
PRK,P2O5,I,chic,0
PRK,P2O5,H,coco,0
PRK,P2O5,I,coco,0
PRK,P2O5,H,cowp,0
PRK,P2O5,I,cowp,0
PRK,P2O5,H,fodd,2.7968406925003584
PRK,P2O5,I,fodd,0
PRK,P2O5,H,lent,0
PRK,P2O5,I,lent,0
PRK,P2O5,H,opul,0
PRK,P2O5,I,opul,0
PRK,P2O5,H,othr,7.894871089830994
PRK,P2O5,I,othr,64.95232069663703
PRK,P2O5,H,pige,0
PRK,P2O5,I,pige,0
PRK,P2O5,H,rcof,0
PRK,P2O5,I,rcof,0
PRK,P2O5,H,spis,0
PRK,P2O5,I,spis,0
PRK,P2O5,H,teas,0
PRK,P2O5,I,teas,0
PRK,P2O5,H,tnut,23.560896568422017
PRK,P2O5,I,tnut,193.8391263232261
PRK,P2O5,H,toba,0
PRK,P2O5,I,toba,18997.9182151182
PRK,K2O,H,acof,0
PRK,K2O,I,acof,0
PRK,K2O,H,bean,31084.463985548613
PRK,K2O,I,bean,27714.264040539263
PRK,K2O,H,chic,0
PRK,K2O,I,chic,0
PRK,K2O,H,coco,0
PRK,K2O,I,coco,0
PRK,K2O,H,cowp,0
PRK,K2O,I,cowp,0
PRK,K2O,H,fodd,1.0227866204911484
PRK,K2O,I,fodd,0
PRK,K2O,H,lent,0
PRK,K2O,I,lent,0
PRK,K2O,H,opul,0
PRK,K2O,I,opul,0
PRK,K2O,H,othr,7.017663190960884
PRK,K2O,I,othr,57.73539617478848
PRK,K2O,H,pige,0
PRK,K2O,I,pige,0
PRK,K2O,H,rcof,0
PRK,K2O,I,rcof,0
PRK,K2O,H,spis,0
PRK,K2O,I,spis,0
PRK,K2O,H,teas,0
PRK,K2O,I,teas,0
PRK,K2O,H,tnut,124.84846222854554
PRK,K2O,I,tnut,1027.1475353622498
PRK,K2O,H,toba,0
PRK,K2O,I,toba,14953.806911899968
MNP,N,H,acof,0
MNP,N,I,acof,0
MNP,N,H,bean,0
MNP,N,I,bean,0
MNP,N,H,chic,0
MNP,N,I,chic,0
MNP,N,H,coco,0
MNP,N,I,coco,0
MNP,N,H,cowp,0
MNP,N,I,cowp,0
MNP,N,H,fodd,0
MNP,N,I,fodd,0
MNP,N,H,lent,0
MNP,N,I,lent,0
MNP,N,H,opul,0
MNP,N,I,opul,0
MNP,N,H,othr,0
MNP,N,I,othr,0
MNP,N,H,pige,0
MNP,N,I,pige,0
MNP,N,H,rcof,0
MNP,N,I,rcof,0
MNP,N,H,spis,0
MNP,N,I,spis,0
MNP,N,H,teas,0
MNP,N,I,teas,0
MNP,N,H,tnut,0
MNP,N,I,tnut,0
MNP,N,H,toba,0
MNP,N,I,toba,0
MNP,P2O5,H,acof,0
MNP,P2O5,I,acof,0
MNP,P2O5,H,bean,0
MNP,P2O5,I,bean,0
MNP,P2O5,H,chic,0
MNP,P2O5,I,chic,0
MNP,P2O5,H,coco,0
MNP,P2O5,I,coco,0
MNP,P2O5,H,cowp,0
MNP,P2O5,I,cowp,0
MNP,P2O5,H,fodd,0
MNP,P2O5,I,fodd,0
MNP,P2O5,H,lent,0
MNP,P2O5,I,lent,0
MNP,P2O5,H,opul,0
MNP,P2O5,I,opul,0
MNP,P2O5,H,othr,0
MNP,P2O5,I,othr,0
MNP,P2O5,H,pige,0
MNP,P2O5,I,pige,0
MNP,P2O5,H,rcof,0
MNP,P2O5,I,rcof,0
MNP,P2O5,H,spis,0
MNP,P2O5,I,spis,0
MNP,P2O5,H,teas,0
MNP,P2O5,I,teas,0
MNP,P2O5,H,tnut,0
MNP,P2O5,I,tnut,0
MNP,P2O5,H,toba,0
MNP,P2O5,I,toba,0
MNP,K2O,H,acof,0
MNP,K2O,I,acof,0
MNP,K2O,H,bean,0
MNP,K2O,I,bean,0
MNP,K2O,H,chic,0
MNP,K2O,I,chic,0
MNP,K2O,H,coco,0
MNP,K2O,I,coco,0
MNP,K2O,H,cowp,0
MNP,K2O,I,cowp,0
MNP,K2O,H,fodd,0
MNP,K2O,I,fodd,0
MNP,K2O,H,lent,0
MNP,K2O,I,lent,0
MNP,K2O,H,opul,0
MNP,K2O,I,opul,0
MNP,K2O,H,othr,0
MNP,K2O,I,othr,0
MNP,K2O,H,pige,0
MNP,K2O,I,pige,0
MNP,K2O,H,rcof,0
MNP,K2O,I,rcof,0
MNP,K2O,H,spis,0
MNP,K2O,I,spis,0
MNP,K2O,H,teas,0
MNP,K2O,I,teas,0
MNP,K2O,H,tnut,0
MNP,K2O,I,tnut,0
MNP,K2O,H,toba,0
MNP,K2O,I,toba,0
NOR,N,H,acof,0
NOR,N,I,acof,0
NOR,N,H,bean,0
NOR,N,I,bean,0
NOR,N,H,chic,0
NOR,N,I,chic,0
NOR,N,H,coco,0
NOR,N,I,coco,0
NOR,N,H,cowp,0
NOR,N,I,cowp,0
NOR,N,H,fodd,78959.01452881227
NOR,N,I,fodd,12733.01446256349
NOR,N,H,lent,0
NOR,N,I,lent,0
NOR,N,H,opul,58.681916118577576
NOR,N,I,opul,0
NOR,N,H,othr,0
NOR,N,I,othr,0
NOR,N,H,pige,0
NOR,N,I,pige,0
NOR,N,H,rcof,0
NOR,N,I,rcof,0
NOR,N,H,spis,0
NOR,N,I,spis,0
NOR,N,H,teas,0
NOR,N,I,teas,0
NOR,N,H,tnut,0
NOR,N,I,tnut,0
NOR,N,H,toba,0
NOR,N,I,toba,0
NOR,P2O5,H,acof,0
NOR,P2O5,I,acof,0
NOR,P2O5,H,bean,0
NOR,P2O5,I,bean,0
NOR,P2O5,H,chic,0
NOR,P2O5,I,chic,0
NOR,P2O5,H,coco,0
NOR,P2O5,I,coco,0
NOR,P2O5,H,cowp,0
NOR,P2O5,I,cowp,0
NOR,P2O5,H,fodd,15369.672058220447
NOR,P2O5,I,fodd,2478.5296241351493
NOR,P2O5,H,lent,0
NOR,P2O5,I,lent,0
NOR,P2O5,H,opul,85.53898623703903
NOR,P2O5,I,opul,0
NOR,P2O5,H,othr,0
NOR,P2O5,I,othr,0
NOR,P2O5,H,pige,0
NOR,P2O5,I,pige,0
NOR,P2O5,H,rcof,0
NOR,P2O5,I,rcof,0
NOR,P2O5,H,spis,0
NOR,P2O5,I,spis,0
NOR,P2O5,H,teas,0
NOR,P2O5,I,teas,0
NOR,P2O5,H,tnut,0
NOR,P2O5,I,tnut,0
NOR,P2O5,H,toba,0
NOR,P2O5,I,toba,0
NOR,K2O,H,acof,0
NOR,K2O,I,acof,0
NOR,K2O,H,bean,0
NOR,K2O,I,bean,0
NOR,K2O,H,chic,0
NOR,K2O,I,chic,0
NOR,K2O,H,coco,0
NOR,K2O,I,coco,0
NOR,K2O,H,cowp,0
NOR,K2O,I,cowp,0
NOR,K2O,H,fodd,33827.27397767712
NOR,K2O,I,fodd,5455.02209414846
NOR,K2O,H,lent,0
NOR,K2O,I,lent,0
NOR,K2O,H,opul,78.64641260238575
NOR,K2O,I,opul,0
NOR,K2O,H,othr,0
NOR,K2O,I,othr,0
NOR,K2O,H,pige,0
NOR,K2O,I,pige,0
NOR,K2O,H,rcof,0
NOR,K2O,I,rcof,0
NOR,K2O,H,spis,0
NOR,K2O,I,spis,0
NOR,K2O,H,teas,0
NOR,K2O,I,teas,0
NOR,K2O,H,tnut,0
NOR,K2O,I,tnut,0
NOR,K2O,H,toba,0
NOR,K2O,I,toba,0
OMN,N,H,acof,0
OMN,N,I,acof,0
OMN,N,H,bean,0
OMN,N,I,bean,0
OMN,N,H,chic,0
OMN,N,I,chic,0
OMN,N,H,coco,0
OMN,N,I,coco,0
OMN,N,H,cowp,0
OMN,N,I,cowp,0
OMN,N,H,fodd,0
OMN,N,I,fodd,4220.631501286746
OMN,N,H,lent,0
OMN,N,I,lent,0
OMN,N,H,opul,0
OMN,N,I,opul,0
OMN,N,H,othr,0.11073354700189376
OMN,N,I,othr,0
OMN,N,H,pige,0
OMN,N,I,pige,0
OMN,N,H,rcof,0
OMN,N,I,rcof,0
OMN,N,H,spis,0.34750354961246893
OMN,N,I,spis,0
OMN,N,H,teas,0
OMN,N,I,teas,0
OMN,N,H,tnut,0.3387362582231635
OMN,N,I,tnut,0
OMN,N,H,toba,0
OMN,N,I,toba,0
OMN,P2O5,H,acof,0
OMN,P2O5,I,acof,0
OMN,P2O5,H,bean,0
OMN,P2O5,I,bean,0
OMN,P2O5,H,chic,0
OMN,P2O5,I,chic,0
OMN,P2O5,H,coco,0
OMN,P2O5,I,coco,0
OMN,P2O5,H,cowp,0
OMN,P2O5,I,cowp,0
OMN,P2O5,H,fodd,0
OMN,P2O5,I,fodd,2535.3983029327505
OMN,P2O5,H,lent,0
OMN,P2O5,I,lent,0
OMN,P2O5,H,opul,0
OMN,P2O5,I,opul,0
OMN,P2O5,H,othr,0.032108639373096465
OMN,P2O5,I,othr,0
OMN,P2O5,H,pige,0
OMN,P2O5,I,pige,0
OMN,P2O5,H,rcof,0
OMN,P2O5,I,rcof,0
OMN,P2O5,H,spis,0.13718504382703192
OMN,P2O5,I,spis,0
OMN,P2O5,H,teas,0
OMN,P2O5,I,teas,0
OMN,P2O5,H,tnut,0.015401561633358903
OMN,P2O5,I,tnut,0
OMN,P2O5,H,toba,0
OMN,P2O5,I,toba,0
OMN,K2O,H,acof,0
OMN,K2O,I,acof,0
OMN,K2O,H,bean,0
OMN,K2O,I,bean,0
OMN,K2O,H,chic,0
OMN,K2O,I,chic,0
OMN,K2O,H,coco,0
OMN,K2O,I,coco,0
OMN,K2O,H,cowp,0
OMN,K2O,I,cowp,0
OMN,K2O,H,fodd,0
OMN,K2O,I,fodd,5928.60962594151
OMN,K2O,H,lent,0
OMN,K2O,I,lent,0
OMN,K2O,H,opul,0
OMN,K2O,I,opul,0
OMN,K2O,H,othr,0.25513866121136
OMN,K2O,I,othr,0
OMN,K2O,H,pige,0
OMN,K2O,I,pige,0
OMN,K2O,H,rcof,0
OMN,K2O,I,rcof,0
OMN,K2O,H,spis,0.810440453259614
OMN,K2O,I,spis,0
OMN,K2O,H,teas,0
OMN,K2O,I,teas,0
OMN,K2O,H,tnut,0.5030995084244465
OMN,K2O,I,tnut,0
OMN,K2O,H,toba,0
OMN,K2O,I,toba,0
PAK,N,H,acof,0
PAK,N,I,acof,0
PAK,N,H,bean,8.06908354239715
PAK,N,I,bean,3.579593523186346
PAK,N,H,chic,0
PAK,N,I,chic,0
PAK,N,H,coco,0
PAK,N,I,coco,0
PAK,N,H,cowp,0
PAK,N,I,cowp,0
PAK,N,H,fodd,0.005245238222714601
PAK,N,I,fodd,0
PAK,N,H,lent,0.06749778527451729
PAK,N,I,lent,477.98298640035506
PAK,N,H,opul,0.022179298580040387
PAK,N,I,opul,0.03272355579362704
PAK,N,H,othr,0
PAK,N,I,othr,0
PAK,N,H,pige,0.2730962588845085
PAK,N,I,pige,0.1307487861543374
PAK,N,H,rcof,0
PAK,N,I,rcof,0
PAK,N,H,spis,3.8169416615858562
PAK,N,I,spis,1.1672194636837283
PAK,N,H,teas,0
PAK,N,I,teas,0
PAK,N,H,tnut,0.675676154765181
PAK,N,I,tnut,0.20662153082947468
PAK,N,H,toba,0
PAK,N,I,toba,3404.8433120533596
PAK,P2O5,H,acof,0
PAK,P2O5,I,acof,0
PAK,P2O5,H,bean,6.454612919812306
PAK,P2O5,I,bean,2.863384730252908
PAK,P2O5,H,chic,0.43531629357124263
PAK,P2O5,I,chic,44088.455359328414
PAK,P2O5,H,coco,0
PAK,P2O5,I,coco,0
PAK,P2O5,H,cowp,0
PAK,P2O5,I,cowp,0
PAK,P2O5,H,fodd,0.0014666971998713993
PAK,P2O5,I,fodd,0
PAK,P2O5,H,lent,0.16227331710306017
PAK,P2O5,I,lent,1149.132292364199
PAK,P2O5,H,opul,0.010664374651596554
PAK,P2O5,I,opul,0.015734323502444428
PAK,P2O5,H,othr,0
PAK,P2O5,I,othr,0
PAK,P2O5,H,pige,0.24451139262993765
PAK,P2O5,I,pige,0.11706336775851174
PAK,P2O5,H,rcof,0
PAK,P2O5,I,rcof,0
PAK,P2O5,H,spis,3.636891642467067
PAK,P2O5,I,spis,1.112160228991427
PAK,P2O5,H,teas,0
PAK,P2O5,I,teas,0
PAK,P2O5,H,tnut,0.07414962913558591
PAK,P2O5,I,tnut,0.022674930548284754
PAK,P2O5,H,toba,0
PAK,P2O5,I,toba,6815.308816659963
PAK,K2O,H,acof,0
PAK,K2O,I,acof,0
PAK,K2O,H,bean,9.61343544073911
PAK,K2O,I,bean,4.264696363400976
PAK,K2O,H,chic,0
PAK,K2O,I,chic,0
PAK,K2O,H,coco,0
PAK,K2O,I,coco,0
PAK,K2O,H,cowp,0
PAK,K2O,I,cowp,0
PAK,K2O,H,fodd,2.106018367840795e-4
PAK,K2O,I,fodd,0
PAK,K2O,H,lent,0.14737820732026813
PAK,K2O,I,lent,1043.6531417848987
PAK,K2O,H,opul,0.3248197491775969
PAK,K2O,I,opul,0.47924226037745493
PAK,K2O,H,othr,0
PAK,K2O,I,othr,0
PAK,K2O,H,pige,0.010284509750601297
PAK,K2O,I,pige,0.004923857879181825
PAK,K2O,H,rcof,0
PAK,K2O,I,rcof,0
PAK,K2O,H,spis,3.9581770410574437
PAK,K2O,I,spis,1.2104091947553584
PAK,K2O,H,teas,0
PAK,K2O,I,teas,0
PAK,K2O,H,tnut,0.4462195841727312
PAK,K2O,I,tnut,0.13645379212753678
PAK,K2O,H,toba,0
PAK,K2O,I,toba,7739.872359560322
PLW,N,H,acof,0
PLW,N,I,acof,0
PLW,N,H,bean,0
PLW,N,I,bean,0
PLW,N,H,chic,0
PLW,N,I,chic,0
PLW,N,H,coco,0
PLW,N,I,coco,0
PLW,N,H,cowp,0
PLW,N,I,cowp,0
PLW,N,H,fodd,0
PLW,N,I,fodd,0
PLW,N,H,lent,0
PLW,N,I,lent,0
PLW,N,H,opul,0
PLW,N,I,opul,0
PLW,N,H,othr,0
PLW,N,I,othr,0
PLW,N,H,pige,0
PLW,N,I,pige,0
PLW,N,H,rcof,0
PLW,N,I,rcof,0
PLW,N,H,spis,0
PLW,N,I,spis,0
PLW,N,H,teas,0
PLW,N,I,teas,0
PLW,N,H,tnut,0
PLW,N,I,tnut,0
PLW,N,H,toba,0
PLW,N,I,toba,0
PLW,P2O5,H,acof,0
PLW,P2O5,I,acof,0
PLW,P2O5,H,bean,0
PLW,P2O5,I,bean,0
PLW,P2O5,H,chic,0
PLW,P2O5,I,chic,0
PLW,P2O5,H,coco,0
PLW,P2O5,I,coco,0
PLW,P2O5,H,cowp,0
PLW,P2O5,I,cowp,0
PLW,P2O5,H,fodd,0
PLW,P2O5,I,fodd,0
PLW,P2O5,H,lent,0
PLW,P2O5,I,lent,0
PLW,P2O5,H,opul,0
PLW,P2O5,I,opul,0
PLW,P2O5,H,othr,0
PLW,P2O5,I,othr,0
PLW,P2O5,H,pige,0
PLW,P2O5,I,pige,0
PLW,P2O5,H,rcof,0
PLW,P2O5,I,rcof,0
PLW,P2O5,H,spis,0
PLW,P2O5,I,spis,0
PLW,P2O5,H,teas,0
PLW,P2O5,I,teas,0
PLW,P2O5,H,tnut,0
PLW,P2O5,I,tnut,0
PLW,P2O5,H,toba,0
PLW,P2O5,I,toba,0
PLW,K2O,H,acof,0
PLW,K2O,I,acof,0
PLW,K2O,H,bean,0
PLW,K2O,I,bean,0
PLW,K2O,H,chic,0
PLW,K2O,I,chic,0
PLW,K2O,H,coco,0
PLW,K2O,I,coco,0
PLW,K2O,H,cowp,0
PLW,K2O,I,cowp,0
PLW,K2O,H,fodd,0
PLW,K2O,I,fodd,0
PLW,K2O,H,lent,0
PLW,K2O,I,lent,0
PLW,K2O,H,opul,0
PLW,K2O,I,opul,0
PLW,K2O,H,othr,0
PLW,K2O,I,othr,0
PLW,K2O,H,pige,0
PLW,K2O,I,pige,0
PLW,K2O,H,rcof,0
PLW,K2O,I,rcof,0
PLW,K2O,H,spis,0
PLW,K2O,I,spis,0
PLW,K2O,H,teas,0
PLW,K2O,I,teas,0
PLW,K2O,H,tnut,0
PLW,K2O,I,tnut,0
PLW,K2O,H,toba,0
