Country,Element,Item,combo,product,animal,Unit,Value
Germany,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,826200
Germany,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,NA
Germany,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,1137008
Germany,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,631000
Germany,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,1009565
Germany,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,16279
Germany,Production,"Meat, duck",duck-meat,meat,duck,tonnes,35998
Germany,Production,"Meat, game",game-meat,meat,game,tonnes,58400
Germany,Production,"Meat, goat",goat-meat,meat,goat,tonnes,418
Germany,Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,601
Germany,Production,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,tonnes,2920
Germany,Production,"Meat, horse",horse-meat,meat,horse,tonnes,1964
Germany,Production,"Meat, pig",pig-meat,meat,pig,tonnes,5505572
Germany,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,20654
Germany,Production,"Meat, rabbit",rabbit-meat,meat,rabbit,tonnes,32532
Germany,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,31152
Germany,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,35133
Germany,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,465598
Germany,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,32598198
Germany,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,28284
Ghana,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,17800
Ghana,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,46500
Ghana,Production,Meat nes,nes-meat,meat,nes,tonnes,44103
Ghana,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,22265
Ghana,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,85096
Ghana,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,58224
Ghana,Production,"Meat, game",game-meat,meat,game,tonnes,78916
Ghana,Production,"Meat, goat",goat-meat,meat,goat,tonnes,23192
Ghana,Production,"Meat, pig",pig-meat,meat,pig,tonnes,27093
Ghana,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,20860
Ghana,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,45213
Greece,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,415
Greece,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,7783
Greece,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,87394
Greece,Production,Meat nes,nes-meat,meat,nes,tonnes,777
Greece,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,1151
Greece,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,41766
Greece,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,145178
Greece,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,243730
Greece,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,32
Greece,Production,"Meat, duck",duck-meat,meat,duck,tonnes,66
Greece,Production,"Meat, goat",goat-meat,meat,goat,tonnes,21934
Greece,Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,36
Greece,Production,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,tonnes,151
Greece,Production,"Meat, horse",horse-meat,meat,horse,tonnes,2846
Greece,Production,"Meat, pig",pig-meat,meat,pig,tonnes,77319
Greece,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,1722
Greece,Production,"Meat, rabbit",rabbit-meat,meat,rabbit,tonnes,3045
Greece,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,53918
Greece,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,410
Greece,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,1722
Greece,Production,"Milk, whole fresh buffalo",buffalo-milk,milk,buffalo,tonnes,2891
Greece,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,662436
Greece,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,404140
Greece,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,851685
Greenland,Production,Meat nes,nes-meat,meat,nes,tonnes,199
Greenland,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,310
Grenada,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,153
Grenada,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,1403
Grenada,Production,Meat nes,nes-meat,meat,nes,tonnes,122
Grenada,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,146
Grenada,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,550
Grenada,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,531
Grenada,Production,"Meat, goat",goat-meat,meat,goat,tonnes,30
Grenada,Production,"Meat, pig",pig-meat,meat,pig,tonnes,246
Grenada,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,107
Grenada,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,558
Guadeloupe,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,140
Guadeloupe,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,1620
Guadeloupe,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,2995
Guadeloupe,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,1075
Guadeloupe,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,1424
Guadeloupe,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,6
Guadeloupe,Production,"Meat, duck",duck-meat,meat,duck,tonnes,9
Guadeloupe,Production,"Meat, goat",goat-meat,meat,goat,tonnes,132
Guadeloupe,Production,"Meat, horse",horse-meat,meat,horse,tonnes,8
Guadeloupe,Production,"Meat, pig",pig-meat,meat,pig,tonnes,1599
Guadeloupe,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,44
Guadeloupe,Production,"Meat, rabbit",rabbit-meat,meat,rabbit,tonnes,65
Guadeloupe,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,58
Guadeloupe,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,27
Guadeloupe,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,98
Guadeloupe,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,160
Guam,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,76
Guam,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,730
Guam,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,1
Guam,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,9
Guam,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,217
Guam,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,174
Guam,Production,"Meat, goat",goat-meat,meat,goat,tonnes,5
Guam,Production,"Meat, pig",pig-meat,meat,pig,tonnes,172
Guatemala,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,65
Guatemala,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,20200
Guatemala,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,273400
Guatemala,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,174200
Guatemala,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,138795
Guatemala,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,224006
Guatemala,Production,"Meat, goat",goat-meat,meat,goat,tonnes,243
Guatemala,Production,"Meat, horse",horse-meat,meat,horse,tonnes,2561
Guatemala,Production,"Meat, pig",pig-meat,meat,pig,tonnes,63737
Guatemala,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,2016
Guatemala,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,543231
Guatemala,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,2568
Guinea,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,NA
Guinea,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,6940
Guinea,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,25502
Guinea,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,82000
Guinea,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,8721
Guinea,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,14991
Guinea,Production,"Meat, game",game-meat,meat,game,tonnes,6183
Guinea,Production,"Meat, goat",goat-meat,meat,goat,tonnes,15123
Guinea,Production,"Meat, pig",pig-meat,meat,pig,tonnes,1810
Guinea,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,7995
Guinea,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,202533
Guinea,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,35890
Guinea,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,14696
Guinea-Bissau,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,100
Guinea-Bissau,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,315
Guinea-Bissau,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,1432
Guinea-Bissau,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,7311
Guinea-Bissau,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,3223
Guinea-Bissau,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,2572
Guinea-Bissau,Production,"Meat, goat",goat-meat,meat,goat,tonnes,1324
Guinea-Bissau,Production,"Meat, pig",pig-meat,meat,pig,tonnes,15226
Guinea-Bissau,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,1299
Guinea-Bissau,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,152180
Guinea-Bissau,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,15076
Guinea-Bissau,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,7284
Guyana,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,294
Guyana,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,1443
Guyana,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,1979
Guyana,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,29644
Guyana,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,30668
Guyana,Production,"Meat, goat",goat-meat,meat,goat,tonnes,278
Guyana,Production,"Meat, pig",pig-meat,meat,pig,tonnes,470
Guyana,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,557
Guyana,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,55400
Haiti,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,70
Haiti,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,520
Haiti,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,4500
Haiti,Laying,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,1000 Head,134
Haiti,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,670
Haiti,Production,Meat nes,nes-meat,meat,nes,tonnes,5374
Haiti,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,47992
Haiti,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,9277
Haiti,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,8349
Haiti,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,125
Haiti,Production,"Meat, duck",duck-meat,meat,duck,tonnes,125
Haiti,Production,"Meat, goat",goat-meat,meat,goat,tonnes,5818
Haiti,Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,26
Haiti,Production,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,tonnes,39
Haiti,Production,"Meat, horse",horse-meat,meat,horse,tonnes,5638
Haiti,Production,"Meat, pig",pig-meat,meat,pig,tonnes,34259
Haiti,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,902
Haiti,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,175
Haiti,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,262
Haiti,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,49270
Haiti,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,57259
Honduras,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,16
Honduras,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,4500
Honduras,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,51600
Honduras,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,65342
Honduras,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,104802
Honduras,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,192593
Honduras,Production,"Meat, goat",goat-meat,meat,goat,tonnes,161
Honduras,Production,"Meat, horse",horse-meat,meat,horse,tonnes,574
Honduras,Production,"Meat, pig",pig-meat,meat,pig,tonnes,10824
Honduras,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,99
Honduras,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,686540
Hungary,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,11440
Hungary,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,135598
Hungary,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,4460
Hungary,Production,Meat nes,nes-meat,meat,nes,tonnes,7360
Hungary,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,28162
Hungary,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,174000
Hungary,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,341107
Hungary,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,19144
Hungary,Production,"Meat, duck",duck-meat,meat,duck,tonnes,52796
Hungary,Production,"Meat, goat",goat-meat,meat,goat,tonnes,231
Hungary,Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,4696
Hungary,Production,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,tonnes,20943
Hungary,Production,"Meat, horse",horse-meat,meat,horse,tonnes,272
Hungary,Production,"Meat, pig",pig-meat,meat,pig,tonnes,469829
Hungary,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,3714
Hungary,Production,"Meat, rabbit",rabbit-meat,meat,rabbit,tonnes,5246
Hungary,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,1564
Hungary,Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,6928
Hungary,Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,78252
Hungary,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,1967496
Hungary,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,3683
Hungary,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,1810
Iceland,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,250
Iceland,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,4200
Iceland,Production,Meat nes,nes-meat,meat,nes,tonnes,3196
Iceland,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,4614
Iceland,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,5858
Iceland,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,9697
Iceland,Production,"Meat, horse",horse-meat,meat,horse,tonnes,1061
Iceland,Production,"Meat, pig",pig-meat,meat,pig,tonnes,6265
Iceland,Producing Animals/Slaughtered,"Meat, rabbit",rabbit-meat,meat,rabbit,1000 Head,0
Iceland,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,10619
Iceland,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,155649
India,Production,Beeswax,bee-beeswax,beeswax,bee,tonnes,25523
India,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,402976
India,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,4847500
India,Production,Meat nes,nes-meat,meat,nes,tonnes,194130
India,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,1650476
India,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,951164
India,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,2513006
India,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,3499485
India,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,20618
India,Production,"Meat, duck",duck-meat,meat,duck,tonnes,26804
India,Production,"Meat, goat",goat-meat,meat,goat,tonnes,505213
India,Production,"Meat, pig",pig-meat,meat,pig,tonnes,306478
India,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,232485
India,Production,"Milk, whole fresh buffalo",buffalo-milk,milk,buffalo,tonnes,86261680
India,Production,"Milk, whole fresh camel",camel-milk,milk,camel,tonnes,8176
India,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,83633570
India,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,6165500
India,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,202122
Indonesia,Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,166723
Indonesia,Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,1527135
Indonesia,Laying,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,1000 Head,39150
Indonesia,Production,"Eggs, other bird, in shell",other bird-eggs,eggs,other bird,tonnes,368812
Indonesia,Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,32260
Indonesia,Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,531757
Indonesia,Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,2704009
Indonesia,Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,2258239
Indonesia,Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,40679
Indonesia,Production,"Meat, duck",duck-meat,meat,duck,tonnes,43156
Indonesia,Production,"Meat, goat",goat-meat,meat,goat,tonnes,70024
Indonesia,Production,"Meat, horse",horse-meat,meat,horse,tonnes,2512
Indonesia,Production,"Meat, pig",pig-meat,meat,pig,tonnes,344247
Indonesia,Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,54818
Indonesia,Production,"Milk, whole fresh buffalo",buffalo-milk,milk,buffalo,tonnes,99173
Indonesia,Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,920093
Indonesia,Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,361415
Indonesia,Production,"Milk, whole fresh sheep",sheep-milk,milk,sheep,tonnes,159338
Iran (Islamic Republic of),Laying,"Eggs, hen, in shell",hen-eggs,eggs,hen,1000 Head,48300
Iran (Islamic Republic of),Production,"Eggs, hen, in shell",hen-eggs,eggs,hen,tonnes,673689
Iran (Islamic Republic of),Production,"Meat, buffalo",buffalo-meat,meat,buffalo,tonnes,6800
Iran (Islamic Republic of),Production,"Meat, camel",camel-meat,meat,camel,tonnes,10000
Iran (Islamic Republic of),Production,"Meat, cattle",cattle-meat,meat,cattle,tonnes,435831
Iran (Islamic Republic of),Producing Animals/Slaughtered,"Meat, chicken",chicken-meat,meat,chicken,1000 Head,1838187
Iran (Islamic Republic of),Production,"Meat, chicken",chicken-meat,meat,chicken,tonnes,2139619
Iran (Islamic Republic of),Producing Animals/Slaughtered,"Meat, duck",duck-meat,meat,duck,1000 Head,1603
Iran (Islamic Republic of),Production,"Meat, duck",duck-meat,meat,duck,tonnes,3186
Iran (Islamic Republic of),Production,"Meat, game",game-meat,meat,game,tonnes,6385
Iran (Islamic Republic of),Production,"Meat, goat",goat-meat,meat,goat,tonnes,92252
Iran (Islamic Republic of),Producing Animals/Slaughtered,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,1000 Head,1048
Iran (Islamic Republic of),Production,"Meat, goose and guinea fowl",goose and guinea-meat,meat,goose and guinea,tonnes,2619
Iran (Islamic Republic of),Production,"Meat, pig",pig-meat,meat,pig,tonnes,NA
Iran (Islamic Republic of),Production,"Meat, sheep",sheep-meat,meat,sheep,tonnes,291200
Iran (Islamic Republic of),Producing Animals/Slaughtered,"Meat, turkey",turkey-meat,meat,turkey,1000 Head,2038
Iran (Islamic Republic of),Production,"Meat, turkey",turkey-meat,meat,turkey,tonnes,6113
Iran (Islamic Republic of),Production,"Milk, whole fresh buffalo",buffalo-milk,milk,buffalo,tonnes,145765
Iran (Islamic Republic of),Production,"Milk, whole fresh cow",cow-milk,milk,cow,tonnes,6811482
Iran (Islamic Republic of),Production,"Milk, whole fresh goat",goat-milk,milk,goat,tonnes,311625
