iso3c,Country,SPAM_super,pressure,pressure_value,global_total,rescaled_pressure,tonnes_producing_crop,ghg_pressure_rate
NPL,Nepal,vege,ghg,101897.75276292767,6489884492.153084,1.5701011764713563e-5,3724913.258303613,4.215134870513485e-6
NPL,Nepal,whea,ghg,451321.21597486734,6489884492.153084,6.954225711113343e-5,1896347.8134194163,3.667167838042204e-5
NPL,Nepal,xfru,ghg,0,6489884492.153084,0,2281762.302027464,0
NPL,Nepal,xmil,ghg,37812.270609991625,6489884492.153084,5.8263395374309705e-6,305157.0120961517,1.909292366381918e-5
NPL,Nepal,xoil,ghg,68221.38977914397,6489884492.153084,1.051195747191347e-5,385955.99198526144,2.7236155650395738e-5
NPL,Nepal,xpul,ghg,81414.71971625835,6489884492.153084,1.2544864213638447e-5,389807.3083932251,3.2182219120898554e-5
NPL,Nepal,yams,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,bana,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,barl,ghg,101540.1060167551,6489884492.153084,1.564590342702204e-5,249230.5593483448,6.277682587532959e-5
NLD,Netherlands,cass,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,cnut,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,coco,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,maiz,ghg,19305.9112553522,6489884492.153084,2.974769624743702e-6,144610.64707267284,2.0570889384436243e-5
NLD,Netherlands,ocer,ghg,6681.660114631057,6489884492.153084,1.0295499284632645e-6,29588.91485208273,3.479512289011152e-5
NLD,Netherlands,ofib,ghg,7593.023007512093,6489884492.153084,1.1699781431692372e-6,19587.284701257944,5.973151261206197e-5
NLD,Netherlands,oilp,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,orts,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,plnt,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,pota,ghg,1084301.6281418204,6489884492.153084,1.6707564355773188e-4,7522036.273045778,2.2211491342633556e-5
NLD,Netherlands,rice,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,sorg,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,soyb,ghg,0.06369171291589737,6489884492.153084,9.813997921366242e-12,36.500000193715096,2.68876653952898e-7
NLD,Netherlands,spis,ghg,31.092371401377022,6489884492.153084,4.790897501946421e-9,383.8945922330022,1.2479721253897263e-5
NLD,Netherlands,sugb,ghg,514088.99428237975,6489884492.153084,7.921388969310078e-5,8310678.392892837,9.53157924638779e-6
NLD,Netherlands,sugc,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,swpo,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,tnut,ghg,0,6489884492.153084,0,14.2644961476326,0
NLD,Netherlands,vege,ghg,660136.0721511096,6489884492.153084,1.0171769204047927e-4,5461119.18176651,1.862579604197113e-5
NLD,Netherlands,whea,ghg,478336.1838068962,6489884492.153084,7.370488402147253e-5,1028627.0074537694,7.165365432502035e-5
NLD,Netherlands,xfru,ghg,84280.60988977551,6489884492.153084,1.298645761595282e-5,717322.1156258583,1.8104080904604805e-5
NLD,Netherlands,xmil,ghg,0,6489884492.153084,0,0,0
NLD,Netherlands,xoil,ghg,10639.585754022002,6489884492.153084,1.639410650048752e-6,12672.146207243204,1.2937119121240017e-4
NLD,Netherlands,xpul,ghg,1592.8208015710115,6489884492.153084,2.454313021282413e-7,7749.860637448728,3.1669124595902136e-5
NLD,Netherlands,yams,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,bana,ghg,0,6489884492.153084,0,1437.989988565445,0
NCL,New Caledonia,barl,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,cass,ghg,86.85977810621262,6489884492.153084,1.3383871193891775e-8,2354.1514995098114,5.685220852047375e-6
NCL,New Caledonia,cnut,ghg,0,6489884492.153084,0,19591.080268859863,0
NCL,New Caledonia,coco,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,maiz,ghg,633.2088657021523,6489884492.153084,9.756858792598924e-8,7594.256309509277,1.2847681714905655e-5
NCL,New Caledonia,ocer,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,ofib,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,oilp,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,orts,ghg,9.127745540812612,6489884492.153084,1.4064573185931066e-9,197.87109111249447,7.107947455515378e-6
NCL,New Caledonia,plnt,ghg,0,6489884492.153084,0,242.1650337576866,0
NCL,New Caledonia,pota,ghg,136.11275893449783,6489884492.153084,2.097306340337362e-8,2712.785451889038,7.731191343852536e-6
NCL,New Caledonia,rice,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,sorg,ghg,0,6489884492.153084,0,6.500000096857548,0
NCL,New Caledonia,soyb,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,spis,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,sugb,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,sugc,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,swpo,ghg,102.13897513598204,6489884492.153084,1.573818074258151e-8,1302.0820240974426,1.2086934963633078e-5
NCL,New Caledonia,tnut,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,vege,ghg,5601.935720659792,6489884492.153084,8.631795723688288e-7,6226.705305337906,1.3862540943263517e-4
NCL,New Caledonia,whea,ghg,0,6489884492.153084,0,1.100000023841858,0
NCL,New Caledonia,xfru,ghg,2573.0015757083893,6489884492.153084,3.964633852604625e-7,11851.107606887816,3.34536988787478e-5
NCL,New Caledonia,xmil,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,xoil,ghg,0,6489884492.153084,0,0,0
NCL,New Caledonia,xpul,ghg,2.1693303920328617,6489884492.153084,3.3426332851621597e-10,15.30000003427267,2.184727632467003e-5
NCL,New Caledonia,yams,ghg,541.2546029090881,6489884492.153084,8.339972823299379e-8,10684.34422302246,7.805788216115814e-6
NZL,New Zealand,bana,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,barl,ghg,188639.45480706543,6489884492.153084,2.9066689096724187e-5,357823.5788075477,8.123189979148203e-5
NZL,New Zealand,cass,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,cnut,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,coco,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,maiz,ghg,16047.858028016984,6489884492.153084,2.4727494067761053e-6,198230.38990926743,1.247411866519515e-5
NZL,New Zealand,ocer,ghg,44477.211742972024,6489884492.153084,6.853313305768292e-6,47855.692907094955,1.4320790044923242e-4
NZL,New Zealand,ofib,ghg,5440.4291951954365,6489884492.153084,8.382936863935647e-7,3638.444777548313,2.3039890328043695e-4
NZL,New Zealand,oilp,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,orts,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,plnt,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,pota,ghg,162476.03633464873,6489884492.153084,2.5035273976154494e-5,482210.4295435548,5.191773641198946e-5
NZL,New Zealand,rice,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,sorg,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,soyb,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,spis,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,sugb,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,sugc,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,swpo,ghg,3466.981894016266,6489884492.153084,5.342131894963912e-7,12391.361503601074,4.3111742752492745e-5
NZL,New Zealand,tnut,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,vege,ghg,581819.097042772,6489884492.153084,8.965014673932166e-5,889953.599134475,1.0073575389381084e-4
NZL,New Zealand,whea,ghg,342417.86996037513,6489884492.153084,5.276178187368241e-5,373921.6698872149,1.4110383570333545e-4
NZL,New Zealand,xfru,ghg,851497.7540679276,6489884492.153084,1.3120383808024212e-4,1397026.3828034997,9.3916507014668707e-05
NZL,New Zealand,xmil,ghg,0,6489884492.153084,0,0,0
NZL,New Zealand,xoil,ghg,3610.7020231187344,6489884492.153084,5.563584417387448e-7,5345.941797353327,1.0407117451487912e-4
NZL,New Zealand,xpul,ghg,7939.325231432915,6489884492.153084,1.2233384494026587e-6,20092.576979920268,6.0885094561300675e-5
NZL,New Zealand,yams,ghg,0,6489884492.153084,0,0,0
NIC,Nicaragua,bana,ghg,8431.601778358221,6489884492.153084,1.299191347481279e-6,130770.5818977356,9.934890008345033e-6
NIC,Nicaragua,barl,ghg,0,6489884492.153084,0,0,0
NIC,Nicaragua,cass,ghg,11591.398865133524,6489884492.153084,1.786071674950252e-6,238160.46847248077,7.499446429568269e-6
NIC,Nicaragua,cnut,ghg,988.2521803304553,6489884492.153084,1.522757734017224e-7,6217.75306712091,2.4490482616131413e-5
NIC,Nicaragua,coco,ghg,146.98860160913318,6489884492.153084,2.264887792484705e-8,5790.400656923652,3.911452638042501e-6
NIC,Nicaragua,maiz,ghg,160989.03055487573,6489884492.153084,2.4806147281901162e-5,440873.5187908858,5.626590444790847e-5
NIC,Nicaragua,ocer,ghg,0,6489884492.153084,0,0,0
NIC,Nicaragua,ofib,ghg,3561.924871698022,6489884492.153084,5.488425681542936e-7,5483.825060881674,1.0008389437318268e-4
NIC,Nicaragua,oilp,ghg,9643.25411759317,6489884492.153084,1.4858899460002444e-6,265366.0383219719,5.599397554397657e-6
NIC,Nicaragua,orts,ghg,3980.07616050262,6489884492.153084,6.132738056147114e-7,62359.086136221886,9.834554090081273e-6
NIC,Nicaragua,plnt,ghg,24458.98293220997,6489884492.153084,3.7687855557033893e-6,242576.0356464386,1.5536512276078665e-5
NIC,Nicaragua,pota,ghg,3862.3562585115433,6489884492.153084,5.951348229974688e-7,55303.866481781006,1.0761179296451662e-5
NIC,Nicaragua,rice,ghg,194459.6995698847,6489884492.153084,2.9963507024663663e-5,372611.96796396375,8.041477354683763e-5
NIC,Nicaragua,sorg,ghg,16514.902174098417,6489884492.153084,2.544714346467426e-6,91869.48535583912,2.7699233718475234e-5
NIC,Nicaragua,soyb,ghg,1599.3215395100415,6489884492.153084,2.4643297449188506e-7,5259.914120540023,4.685114031226509e-5
NIC,Nicaragua,spis,ghg,0.004851082339882851,6489884492.153084,7.47483617890009e-13,0.2666666768491268,2.8030634600547263e-6
NIC,Nicaragua,sugb,ghg,0,6489884492.153084,0,0,0
NIC,Nicaragua,sugc,ghg,878920.8287824392,6489884492.153084,1.3542934852617825e-4,7389206.147894859,1.8327997056187324e-5
NIC,Nicaragua,swpo,ghg,0.24625568836927414,6489884492.153084,3.794454102642686e-11,3,1.2648180342142287e-5
NIC,Nicaragua,tnut,ghg,0.004923837259411812,6489884492.153084,7.586941285881469e-13,0.2666666768491268,2.845102873567501e-6
NIC,Nicaragua,vege,ghg,13910.146814631764,6489884492.153084,2.143358149355434e-6,203451.4430480003,1.0534986221993773e-5
NIC,Nicaragua,whea,ghg,0,6489884492.153084,0,0,0
NIC,Nicaragua,xfru,ghg,4171.9326394200325,6489884492.153084,6.428361929190441e-7,363242.68613243103,1.7697154477177247e-6
NIC,Nicaragua,xmil,ghg,0,6489884492.153084,0,0,0
NIC,Nicaragua,xoil,ghg,23844.3745336961,6489884492.153084,3.6740830383847852e-6,209228.26352633536,1.756016599507997e-5
NIC,Nicaragua,xpul,ghg,65575.68332308531,6489884492.153084,1.0104291286289123e-5,254695.04275686297,3.967211602125638e-5
NIC,Nicaragua,yams,ghg,49.36893277615309,6489884492.153084,7.607058775213186e-9,992.600000411272,7.663770675056711e-6
NER,Niger,bana,ghg,0,6489884492.153084,0,0,0
NER,Niger,barl,ghg,0,6489884492.153084,0,0,0
NER,Niger,cass,ghg,11864.17867642641,6489884492.153084,1.8281032105843152e-6,300278.5086746216,6.088025475593484e-6
NER,Niger,cnut,ghg,0,6489884492.153084,0,0,0
NER,Niger,coco,ghg,0,6489884492.153084,0,0,0
NER,Niger,maiz,ghg,2616.013146609068,6489884492.153084,4.030908639086086e-7,26772.717986106873,1.505603069952718e-5
NER,Niger,ocer,ghg,1104.00109526515,6489884492.153084,1.70111054611218e-7,6107.813665866852,2.7851382494176822e-5
NER,Niger,ofib,ghg,0.164948470890522,6489884492.153084,2.5416241396894062e-11,1.406933344900608,1.806499326283974e-5
NER,Niger,oilp,ghg,0,6489884492.153084,0,0,0
NER,Niger,orts,ghg,0,6489884492.153084,0,0,0
NER,Niger,plnt,ghg,0,6489884492.153084,0,0,0
NER,Niger,pota,ghg,13209.543251276016,6489884492.153084,2.035404985596842e-6,199572.27093410492,1.019883662229256e-5
NER,Niger,rice,ghg,14510.711136706173,6489884492.153084,2.2358966718515662e-6,23582.66714435816,9.481101769213898e-5
NER,Niger,sorg,ghg,180058.11743909307,6489884492.153084,2.774442559906902e-5,1424043.0853361934,1.948285545905306e-5
NER,Niger,soyb,ghg,21.734819412231445,6489884492.153084,3.3490302390606498e-9,100.0999984741211,3.345684605506239e-5
NER,Niger,spis,ghg,30.83473945670994,6489884492.153084,4.751200039691339e-9,6401.72320689261,7.421751747366734e-7
NER,Niger,sugb,ghg,0,6489884492.153084,0,0,0
NER,Niger,sugc,ghg,29474.549096167088,6489884492.153084,4.541613819445439e-6,230684.3628911972,1.96875668663658e-5
NER,Niger,swpo,ghg,12083.480193413794,6489884492.153084,1.8618944925790165e-6,141942.60736519098,1.311723468478158e-5
NER,Niger,tnut,ghg,0,6489884492.153084,0,0.4389669895172119,0
NER,Niger,vege,ghg,40949.503723837435,6489884492.153084,6.309743073755698e-6,2211447.8798499107,2.8532180799955975e-6
NER,Niger,whea,ghg,1624.172992642969,6489884492.153084,2.502622341902627e-7,7058.551646113396,3.545518213046765e-5
NER,Niger,xfru,ghg,7291.984746914357,6489884492.153084,1.1235923776041148e-6,653822.5642465353,1.7184974013537478e-6
NER,Niger,xmil,ghg,409797.10158585757,6489884492.153084,6.314397460869189e-5,3112368.524618581,2.0288077748257705e-5
NER,Niger,xoil,ghg,47583.431455247104,6489884492.153084,7.331938112732239e-6,512989.59030596167,1.4292567044799606e-5
NER,Niger,xpul,ghg,337703.98657342046,6489884492.153084,5.203543868642627e-5,1575341.8324160576,3.303120479357866e-5
NER,Niger,yams,ghg,0,6489884492.153084,0,23.2837655544281,0
NGA,Nigeria,bana,ghg,138.82414484024048,6489884492.153084,2.1390849869222277e-8,1883.041182041168,1.1359735556093972e-5
NGA,Nigeria,barl,ghg,0,6489884492.153084,0,0,0
NGA,Nigeria,cass,ghg,2129950.846642905,6489884492.153084,3.2819549395959625e-4,58388662.95214021,5.620877022455716e-6
NGA,Nigeria,cnut,ghg,75.7642972767353,6489884492.153084,1.1674213519260918e-8,274636.77799129486,4.250783017717661e-8
NGA,Nigeria,coco,ghg,226.20123082399368,6489884492.153084,3.485443093748332e-8,312696.5284586325,1.1146408023552557e-7
NGA,Nigeria,maiz,ghg,1099712.847705368,6489884492.153084,1.69450295923607e-4,10813812.230273085,1.566980194544471e-5
NGA,Nigeria,ocer,ghg,14196.498667865992,6489884492.153084,2.1874809459291566e-6,82223.5501446724,2.6604068324467653e-5
NGA,Nigeria,ofib,ghg,252.87220437824726,6489884492.153084,3.896405316365721e-8,1426.8139867261052,2.7308432301720104e-5
NGA,Nigeria,oilp,ghg,438235.0378021151,6489884492.153084,6.752586095052768e-5,7902900.803363368,8.54443990006677e-6
NGA,Nigeria,orts,ghg,166046.17724878946,6489884492.153084,2.558538252099183e-5,3327326.9054646417,7.68947063150652e-6
NGA,Nigeria,plnt,ghg,354.5678432881832,6489884492.153084,5.463392202386514e-8,3083245.1381884143,1.771961669449538e-8
NGA,Nigeria,pota,ghg,250635.26326517388,6489884492.153084,3.861937197314018e-5,1305926.8899114728,2.9572384389571873e-5
NGA,Nigeria,rice,ghg,11719369.269521713,6489884492.153084,0.0018057901159399057,6215735.484950423,2.905191381312953e-4
NGA,Nigeria,sorg,ghg,697317.451159385,6489884492.153084,1.0744682004780073e-4,5883255.297572948,1.8263157828987358e-5
NGA,Nigeria,soyb,ghg,181540.14604919404,6489884492.153084,2.797278538141844e-5,856371.8516961336,3.26642980219579e-5
NGA,Nigeria,spis,ghg,43223.678279954474,6489884492.153084,6.66016141461627e-6,461612.82219377905,1.4428025163955304e-5
NGA,Nigeria,sugb,ghg,0,6489884492.153084,0,0,0
NGA,Nigeria,sugc,ghg,919902.2265527993,6489884492.153084,1.417440060243064e-4,1728688.409024477,8.199511565204196e-5
NGA,Nigeria,swpo,ghg,319232.9634333411,6489884492.153084,4.918931358783435e-5,3889968.645118788,1.2645169685251346e-5
NGA,Nigeria,tnut,ghg,24666.56265124958,6489884492.153084,3.8007706733569616e-6,273016.0015221238,1.3921420913671123e-5
NGA,Nigeria,vege,ghg,3606659.8485142253,6489884492.153084,5.55735599435558e-4,16027756.543553725,3.4673324237575325e-5
NGA,Nigeria,whea,ghg,125111.20832977071,6489884492.153084,1.9277879056405797e-5,72302.03774528205,2.666298164973053e-4
NGA,Nigeria,xfru,ghg,223629.27329456806,6489884492.153084,3.445812842508339e-5,8629825.967569739,3.992911161195433e-6
NGA,Nigeria,xmil,ghg,135957.22842809185,6489884492.153084,2.0949098337956195e-5,1099359.1601402014,1.9055736375803294e-5
NGA,Nigeria,xoil,ghg,655654.1747744232,6489884492.153084,1.0102709463738135e-4,3743224.6660813503,2.698932168106892e-5
NGA,Nigeria,xpul,ghg,398835.82626476325,6489884492.153084,6.145499611695639e-5,1886415.79954654,3.2577651296034014e-5
NGA,Nigeria,yams,ghg,2120957.94679017,6489884492.153084,3.2680981446659324e-4,42627553.622682154,7.66663312089994e-6
NIU,Niue,bana,ghg,0,6489884492.153084,0,81,0
NIU,Niue,barl,ghg,0,6489884492.153084,0,0,0
NIU,Niue,cass,ghg,1.6926898956298828,6489884492.153084,2.6081972609474226e-10,43.61428451538086,5.980144555684789e-6
NIU,Niue,cnut,ghg,0,6489884492.153084,0,2678.145263671875,0
NIU,Niue,coco,ghg,0,6489884492.153084,0,0,0
NIU,Niue,maiz,ghg,0,6489884492.153084,0,0,0
NIU,Niue,ocer,ghg,0,6489884492.153084,0,0,0
NIU,Niue,ofib,ghg,0,6489884492.153084,0,0,0
NIU,Niue,oilp,ghg,0,6489884492.153084,0,0,0
NIU,Niue,orts,ghg,123.29870986938477,6489884492.153084,1.8998598514113028e-8,2329.7607421875,8.154742317562845e-6
NIU,Niue,plnt,ghg,0,6489884492.153084,0,0,0
NIU,Niue,pota,ghg,0,6489884492.153084,0,0,0
NIU,Niue,rice,ghg,0,6489884492.153084,0,0,0
NIU,Niue,sorg,ghg,0,6489884492.153084,0,0,0
NIU,Niue,soyb,ghg,0,6489884492.153084,0,0,0
NIU,Niue,spis,ghg,0,6489884492.153084,0,0,0
NIU,Niue,sugb,ghg,0,6489884492.153084,0,0,0
NIU,Niue,sugc,ghg,0,6489884492.153084,0,0,0
NIU,Niue,swpo,ghg,21.87480926513672,6489884492.153084,3.3706007081613764e-9,251,1.3428688080324208e-5
NIU,Niue,tnut,ghg,0,6489884492.153084,0,0,0
NIU,Niue,vege,ghg,1546.0526123046875,6489884492.153084,2.382249813804882e-7,141,0.0016895388750389235
NIU,Niue,whea,ghg,0,6489884492.153084,0,0,0
NIU,Niue,xfru,ghg,42499.86328125,6489884492.153084,6.548631694853208e-6,819.9080352783203,0.007987031975641335
NIU,Niue,xmil,ghg,0,6489884492.153084,0,0,0
NIU,Niue,xoil,ghg,0,6489884492.153084,0,0,0
NIU,Niue,xpul,ghg,0,6489884492.153084,0,0,0
NIU,Niue,yams,ghg,8.122241020202637,6489884492.153084,1.2515232019958497e-9,153.4718246459961,8.154742441374242e-6
NFK,Norfolk Island,bana,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,barl,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,cass,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,cnut,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,coco,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,maiz,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,ocer,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,ofib,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,oilp,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,orts,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,plnt,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,pota,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,rice,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,sorg,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,soyb,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,spis,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,sugb,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,sugc,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,swpo,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,tnut,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,vege,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,whea,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,xfru,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,xmil,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,xoil,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,xpul,ghg,0,6489884492.153084,0,0,0
NFK,Norfolk Island,yams,ghg,0,6489884492.153084,0,0,0
PRK,North Korea,bana,ghg,0,6489884492.153084,0,0,0
PRK,North Korea,barl,ghg,3944.2826920021325,6489884492.153084,6.07758535112784e-7,16809.185113474727,3.6156335420780585e-5
PRK,North Korea,cass,ghg,0,6489884492.153084,0,0,0
PRK,North Korea,cnut,ghg,0,6489884492.153084,0,0,0
PRK,North Korea,coco,ghg,0,6489884492.153084,0,0,0
PRK,North Korea,maiz,ghg,324192.2903121626,6489884492.153084,4.995347616804942e-5,2287188.493725002,2.1840559405181903e-5
PRK,North Korea,ocer,ghg,20757.77904702723,6489884492.153084,3.198482048813881e-6,77256.663154006,4.140072737076309e-5
PRK,North Korea,ofib,ghg,7637.577773734927,6489884492.153084,1.1768434065305044e-6,14197.895556338131,8.288858034352463e-5
PRK,North Korea,oilp,ghg,0,6489884492.153084,0,0,0
PRK,North Korea,orts,ghg,1.300520658493042,6489884492.153084,2.0039195767898503e-10,31.47497940063477,6.3667065553327625e-6
PRK,North Korea,plnt,ghg,0,6489884492.153084,0,0,0
PRK,North Korea,pota,ghg,189459.01503108256,6489884492.153084,2.9192971810231348e-5,1697675.2227583528,1.7195851962072654e-5
PRK,North Korea,rice,ghg,2483277.1436375976,6489884492.153084,3.826381111466817e-4,2359002.342070043,1.6220336212592046e-4
PRK,North Korea,sorg,ghg,6117.063415128738,6489884492.153084,9.425535111641626e-7,35121.16436550021,2.683719427280834e-5
PRK,North Korea,soyb,ghg,92359.22490616143,6489884492.153084,1.4231258663822588e-5,224845.79505333304,6.329341698583671e-5
PRK,North Korea,spis,ghg,0,6489884492.153084,0,55.526603519916534,0
PRK,North Korea,sugb,ghg,0,6489884492.153084,0,0,0
PRK,North Korea,sugc,ghg,0,6489884492.153084,0,0,0
PRK,North Korea,swpo,ghg,66432.8511047978,6489884492.153084,1.0236368795950332e-5,431411.79243063927,2.3727605446937558e-5
PRK,North Korea,tnut,ghg,2074.516757058911,6489884492.153084,3.196538797519753e-7,26301.28750410676,1.2153544943458133e-5
PRK,North Korea,vege,ghg,377756.2918631246,6489884492.153084,5.820693608952047e-5,3317953.289048612,1.754302457531302e-5
PRK,North Korea,whea,ghg,27711.815069928765,6489884492.153084,4.270001277131374e-6,46889.111741915345,9.106594513101671e-5
PRK,North Korea,xfru,ghg,55413.00035496056,6489884492.153084,8.538364653787042e-6,1787402.1627749354,4.7769689617759336e-6
PRK,North Korea,xmil,ghg,14250.018749620765,6489884492.153084,2.1957276384272257e-6,76857.67239882052,2.8568750131196035e-5
PRK,North Korea,xoil,ghg,11481.26507639885,6489884492.153084,1.7691016057806331e-6,38238.704951271415,4.6264684121364616e-5
PRK,North Korea,xpul,ghg,99831.12560434453,6489884492.153084,1.5382573561216736e-5,315362.7424195111,4.877739660430171e-5
PRK,North Korea,yams,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,bana,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,barl,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,cass,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,cnut,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,coco,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,maiz,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,ocer,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,ofib,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,oilp,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,orts,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,plnt,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,pota,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,rice,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,sorg,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,soyb,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,spis,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,sugb,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,sugc,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,swpo,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,tnut,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,vege,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,whea,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,xfru,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,xmil,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,xoil,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,xpul,ghg,0,6489884492.153084,0,0,0
MNP,Northern Mariana Islands,yams,ghg,0,6489884492.153084,0,0,0
NOR,Norway,bana,ghg,0,6489884492.153084,0,0,0
NOR,Norway,barl,ghg,288550.33480209764,6489884492.153084,4.446155168878332e-5,531881.4170772582,8.359297817378921e-5
NOR,Norway,cass,ghg,0,6489884492.153084,0,0,0
NOR,Norway,cnut,ghg,0,6489884492.153084,0,0,0
NOR,Norway,coco,ghg,0,6489884492.153084,0,0,0
NOR,Norway,maiz,ghg,0,6489884492.153084,0,0,0
NOR,Norway,ocer,ghg,81304.03394237533,6489884492.153084,1.2527809091314336e-5,294968.2894960344,4.2471714884059644e-5
NOR,Norway,ofib,ghg,0,6489884492.153084,0,0,0
NOR,Norway,oilp,ghg,0,6489884492.153084,0,0,0
NOR,Norway,orts,ghg,0,6489884492.153084,0,0,0
NOR,Norway,plnt,ghg,0,6489884492.153084,0,0,0
NOR,Norway,pota,ghg,87005.39054366201,6489884492.153084,1.3406308024258396e-5,303895.5946377516,4.411484819396257e-5
NOR,Norway,rice,ghg,0,6489884492.153084,0,0,0
NOR,Norway,sorg,ghg,0,6489884492.153084,0,0,0
NOR,Norway,soyb,ghg,0,6489884492.153084,0,0,0
NOR,Norway,spis,ghg,0,6489884492.153084,0,0,0
