iso3c,Country,SPAM_super,cumulative_pressure,tonnes_producing_crop,cumulative_pressure_rate
BEL,Belgium,xfru,1.6916100313606287e-5,409253.19142603874,4.133407061448269e-5
BEL,Belgium,xmil,0,0,0
BEL,Belgium,xoil,3.3496739467198824e-5,58221.68436302245,5.753309928022823e-4
BEL,Belgium,xpul,1.5706048714550977e-6,6642.2309063225985,2.364574332939965e-4
BEL,Belgium,yams,0,0,0
BEN,Benin,bana,2.680381087046967e-6,21447.57578986883,1.249736153543794e-4
BEN,Benin,barl,0,0,0
BEN,Benin,cass,1.1771938335815578e-4,4178183.7183541656,2.8174774326229673e-5
BEN,Benin,cnut,7.874998580089245e-6,17377.19963607192,4.531799567832652e-4
BEN,Benin,coco,3.0369050741515957e-7,0,0
BEN,Benin,maiz,4.319133219947163e-4,1556738.5580413342,2.774475648230512e-4
BEN,Benin,ocer,6.633271634149972e-7,1442.5762234926224,4.598212230401353e-4
BEN,Benin,ofib,3.045242265159558e-10,0.5000000149011612,6.090484348808538e-4
BEN,Benin,oilp,1.5815734966522924e-5,588640.0986642838,2.6868259573908227e-5
BEN,Benin,orts,2.9340243239408923e-7,2721.9164928793907,1.0779259141918504e-4
BEN,Benin,plnt,6.319760091896e-8,429.8999938964844,1.4700535430613973e-4
BEN,Benin,pota,3.3256250141786894e-8,33.33333355933428,9.976874974892574e-4
BEN,Benin,rice,4.694187934353616e-5,341602.7777373791,1.3741656216749098e-4
BEN,Benin,sorg,5.433215045123866e-5,120217.14733421804,4.519500891182253e-4
BEN,Benin,soyb,3.863194249672422e-5,161717.26292592287,2.3888570581620704e-4
BEN,Benin,spis,5.704754955517967e-5,80631.99541291595,7.0750511956252e-4
BEN,Benin,sugb,0,0,0
BEN,Benin,sugc,8.177973404341993e-7,8988.417207315564,9.098346478272102e-5
BEN,Benin,swpo,6.100000260222779e-6,94343.91773456337,6.465705905265807e-5
BEN,Benin,tnut,1.2863143221875429e-4,181860.0998632908,7.073098074588658e-4
BEN,Benin,vege,3.435998418665233e-5,602238.0824524164,5.705382171571183e-5
BEN,Benin,whea,0,0,0
BEN,Benin,xfru,4.582256906132235e-5,528797.5071504414,8.665428342930135e-5
BEN,Benin,xmil,1.3817230448115851e-5,25377.013578630984,5.44478191072523e-4
BEN,Benin,xoil,9.213252334427426e-4,958441.6512022913,9.612742020205519e-4
BEN,Benin,xpul,7.810433801467006e-5,153644.51686790586,5.083444538526512e-4
BEN,Benin,yams,9.303716129328766e-5,3173597.4419333935,2.931599328382629e-5
BES,"Bonaire, Sint Eustatius and Saba",bana,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",barl,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",cass,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",cnut,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",coco,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",maiz,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",ocer,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",ofib,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",oilp,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",orts,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",plnt,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",pota,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",rice,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",sorg,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",soyb,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",spis,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",sugb,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",sugc,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",swpo,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",tnut,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",vege,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",whea,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",xfru,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",xmil,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",xoil,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",xpul,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",yams,0,0,0
BFA,Burkina Faso,bana,0,0,0
BFA,Burkina Faso,barl,0,0,0
BFA,Burkina Faso,cass,1.5779187899493385e-6,4314.22014208138,3.6574832483816586e-4
BFA,Burkina Faso,cnut,0,0,0
BFA,Burkina Faso,coco,0,0,0
BFA,Burkina Faso,maiz,4.419453346991425e-4,1415562.5920363069,3.122047284842402e-4
BFA,Burkina Faso,ocer,1.5619084983657387e-5,10832.486346244812,0.0014418744214777521
BFA,Burkina Faso,ofib,4.27099797753e-9,3.80000002682209,0.0011239468282587886
BFA,Burkina Faso,oilp,0,0,0
BFA,Burkina Faso,orts,1.093721076866683e-8,32,3.4178783652083846e-4
BFA,Burkina Faso,plnt,0,0,0
BFA,Burkina Faso,pota,6.646791442918067e-7,1641.4962520897388,4.0492273037213695e-4
BFA,Burkina Faso,rice,2.697947704535067e-4,293293.27723481506,9.198805134476537e-4
BFA,Burkina Faso,sorg,0.0011129454921692608,1150053.2192122936,9.677339044636135e-4
BFA,Burkina Faso,soyb,1.1798606593621275e-5,16761.029698595405,7.039308924206496e-4
BFA,Burkina Faso,spis,2.406223280706989e-6,10897.181637726724,2.208115236307059e-4
BFA,Burkina Faso,sugb,7.70521014657489e-10,11.00000011920929,7.004736420974478e-5
BFA,Burkina Faso,sugc,4.3610310960918864e-5,489504.5423088074,8.909071763711438e-5
BFA,Burkina Faso,swpo,5.740582678648962e-6,66682.7184856832,8.60880121418785e-5
BFA,Burkina Faso,tnut,1.4084611575060712e-4,176076.88263264298,7.999125929805369e-4
BFA,Burkina Faso,vege,4.506759596429445e-5,311131.06578959525,1.4485083914690715e-4
BFA,Burkina Faso,whea,0,0,0
BFA,Burkina Faso,xfru,2.7509905872672586e-5,113888.12391720712,2.4155201549084585e-4
BFA,Burkina Faso,xmil,7.544836383551254e-4,711129.4403115213,0.0010609652695922872
BFA,Burkina Faso,xoil,0.0014018156599458849,1266123.6983142942,0.0011071711727789707
BFA,Burkina Faso,xpul,6.697733127772817e-4,553150.3093205541,0.0012108342009244794
BFA,Burkina Faso,yams,7.69403051833127e-6,49772.55952145159,1.5458378255623365e-4
BGD,Bangladesh,bana,1.0097113723756926e-4,824898.8419490457,1.2240426595702057e-4
BGD,Bangladesh,barl,3.5199813416459707e-7,280.3685619980097,0.001255483609346671
BGD,Bangladesh,cass,2.524553382656354e-8,186.07275986671448,1.3567560262258235e-4
BGD,Bangladesh,cnut,2.8061571417877223e-5,88035.53086036444,3.187527938280562e-4
BGD,Bangladesh,coco,0,0,0
BGD,Bangladesh,maiz,2.1641791179534804e-4,2938938.863103032,7.363811289590645e-5
BGD,Bangladesh,ocer,0,0,0
BGD,Bangladesh,ofib,4.7460252073155474e-4,1849546.16187153,0.00025660485286364035
BGD,Bangladesh,oilp,0,0,0
BGD,Bangladesh,orts,0,0,0
BGD,Bangladesh,plnt,0,0,0
BGD,Bangladesh,pota,0.001531961818754972,9281280.755061686,1.6505931230660097e-4
BGD,Bangladesh,rice,0.020790518596522173,53749767.17827666,3.8680202144065855e-4
BGD,Bangladesh,sorg,1.0621244735309551e-7,86.97848711535335,0.0012211346837090135
BGD,Bangladesh,soyb,4.813320906391237e-5,88550.45438879728,5.435681769917807e-4
BGD,Bangladesh,spis,1.3063999526157971e-4,698261.4025837183,1.8709325014698428e-4
BGD,Bangladesh,sugb,0,0,0
BGD,Bangladesh,sugc,3.5468101952979415e-4,4109362.461674094,8.631047342202621e-5
BGD,Bangladesh,swpo,2.3508833694259914e-5,257027.5217167139,9.146426630596574e-5
BGD,Bangladesh,tnut,4.987002042143109e-4,390340.9767873883,0.0012776014660790887
BGD,Bangladesh,vege,4.863940335752431e-4,5902340.420800686,8.240697738495758e-5
BGD,Bangladesh,whea,6.327217267172655e-4,1330778.28428109,4.7545239818748094e-4
BGD,Bangladesh,xfru,2.559745704519115e-4,4122215.6634631753,6.209635578281728e-5
BGD,Bangladesh,xmil,1.8299485006327386e-5,9828.327734045684,0.0018619123722276075
BGD,Bangladesh,xoil,3.885579286611183e-4,539840.5557131544,7.197642425138201e-4
BGD,Bangladesh,xpul,1.3648197310784299e-4,414842.3969278261,3.289971664385788e-4
BGD,Bangladesh,yams,0,0,0
BGR,Bulgaria,bana,1.3968855089986188e-9,7.575072288513184,1.8440556813125754e-4
BGR,Bulgaria,barl,2.6313574979389733e-4,592439.945137322,4.4415598906468904e-4
BGR,Bulgaria,cass,0,0,0
BGR,Bulgaria,cnut,0,0,0
BGR,Bulgaria,coco,0,0,0
BGR,Bulgaria,maiz,3.1789528562800715e-4,2453564.7963864207,1.2956465877575328e-4
BGR,Bulgaria,ocer,2.8744759549458056e-5,98711.67088945956,2.9119919955207063e-4
BGR,Bulgaria,ofib,2.339436943344171e-7,231.3463602438569,0.0010112270367591796
BGR,Bulgaria,oilp,0,0,0
BGR,Bulgaria,orts,0,0,0
BGR,Bulgaria,plnt,0,0,0
BGR,Bulgaria,pota,2.6862662219139803e-5,234890.002722919,1.1436273109855401e-4
BGR,Bulgaria,rice,6.729830288256798e-5,54968.14509952068,0.0012243146054996645
BGR,Bulgaria,sorg,2.9686238970781973e-6,7966.756404697895,3.726264173619815e-4
BGR,Bulgaria,soyb,1.1428801188562584e-6,13869.218660507351,8.240407385822054e-5
BGR,Bulgaria,spis,3.195570944192356e-5,28529.313820511103,0.0011201008773982168
BGR,Bulgaria,sugb,3.1148655299522546e-8,1620.8139110803604,1.9217909648097897e-5
BGR,Bulgaria,sugc,0,0,0
BGR,Bulgaria,swpo,0,0,0
BGR,Bulgaria,tnut,2.0997763407694815e-6,3059.350581496954,6.863470808049895e-4
BGR,Bulgaria,vege,1.2789188628311852e-4,537182.2128303051,2.3807915308528532e-4
BGR,Bulgaria,whea,0.0016519224474874038,6364646.844893888,2.5954659979487754e-4
BGR,Bulgaria,xfru,1.4757486340946755e-4,657997.6823084056,2.2427869790018308e-4
BGR,Bulgaria,xmil,2.427546183125091e-6,3784.388986006379,6.414631773058963e-4
BGR,Bulgaria,xoil,6.56934805936492e-4,2363051.9623507746,2.780026916052114e-4
BGR,Bulgaria,xpul,4.0902835749371695e-5,204035.5018992275,2.0046920937109015e-4
BGR,Bulgaria,yams,0,0,0
BHR,Bahrain,bana,1.4295179813042712e-7,949.8567657470704,1.5049826803938623e-4
BHR,Bahrain,barl,0,0,0
BHR,Bahrain,cass,0,0,0
BHR,Bahrain,cnut,0,0,0
BHR,Bahrain,coco,0,0,0
BHR,Bahrain,maiz,0,0,0
BHR,Bahrain,ocer,0,0,0
BHR,Bahrain,ofib,0,0,0
BHR,Bahrain,oilp,0,0,0
BHR,Bahrain,orts,0,0,0
BHR,Bahrain,plnt,0,0,0
BHR,Bahrain,pota,5.827013167963117e-9,72.83008623123169,8.000832443700063e-5
BHR,Bahrain,rice,0,0,0
BHR,Bahrain,sorg,0,0,0
BHR,Bahrain,soyb,0,0,0
BHR,Bahrain,spis,0,0,0
BHR,Bahrain,sugb,0,0,0
BHR,Bahrain,sugc,0,0,0
BHR,Bahrain,swpo,0,0,0
BHR,Bahrain,tnut,2.1855802897764904e-7,158.39999389648438,0.0013797855896413632
BHR,Bahrain,vege,1.1871936911136432e-6,13730.274459838867,8.646540129887364e-5
BHR,Bahrain,whea,0,0,0
BHR,Bahrain,xfru,5.358046119780047e-6,18667.123500823975,2.8703116040045164e-4
BHR,Bahrain,xmil,0,0,0
BHR,Bahrain,xoil,0,0,0
BHR,Bahrain,xpul,6.909312717805572e-9,7.371428579092026,9.373098638441431e-4
BHR,Bahrain,yams,0,0,0
BHS,Bahamas,bana,8.461935650762306e-7,9507.462432861328,8.90030932072338e-5
BHS,Bahamas,barl,0,0,0
BHS,Bahamas,cass,2.6192293628153143e-8,846.6486482620239,3.093643825206587e-5
BHS,Bahamas,cnut,1.1025731831611554e-7,2121.6050415039062,5.196882367792607e-5
BHS,Bahamas,coco,0,0,0
BHS,Bahamas,maiz,1.0528240883436791e-7,753.2774424552917,1.397657793803066e-4
BHS,Bahamas,ocer,0,0,0
BHS,Bahamas,ofib,0,0,0
BHS,Bahamas,oilp,0,0,0
BHS,Bahamas,orts,0,0,0
BHS,Bahamas,plnt,1.0459729275251898e-8,138.08192944526672,7.575016743518168e-5
BHS,Bahamas,pota,0,0,0
BHS,Bahamas,rice,0,0,0
BHS,Bahamas,sorg,0,0,0
BHS,Bahamas,soyb,0,0,0
BHS,Bahamas,spis,0,0,0
BHS,Bahamas,sugb,0,0,0
BHS,Bahamas,sugc,3.849827255844258e-6,57091.10021972656,6.743305420682776e-5
BHS,Bahamas,swpo,2.607157462058419e-7,1937.082908630371,1.3459193978959989e-4
BHS,Bahamas,tnut,0,0,0
BHS,Bahamas,vege,6.9895349232956495e-6,28920.803588867188,2.4167844789714662e-4
BHS,Bahamas,whea,0,0,0
BHS,Bahamas,xfru,8.232776667203141e-6,37297.93231201172,2.2073010906697882e-4
BHS,Bahamas,xmil,0,0,0
BHS,Bahamas,xoil,0,0,0
BHS,Bahamas,xpul,9.129802739512705e-8,189.48837447166443,4.818133442206477e-4
BHS,Bahamas,yams,0,0,0
BIH,Bosnia and Herzegovina,bana,0,0,0
BIH,Bosnia and Herzegovina,barl,2.311263998847425e-5,94341.58928543328,2.4498887673543715e-4
BIH,Bosnia and Herzegovina,cass,0,0,0
BIH,Bosnia and Herzegovina,cnut,0,0,0
BIH,Bosnia and Herzegovina,coco,0,0,0
BIH,Bosnia and Herzegovina,maiz,1.7649075204475165e-4,696806.3308454752,2.5328523038905984e-4
BIH,Bosnia and Herzegovina,ocer,2.2488055311110078e-5,116515.71354365347,1.9300448520778068e-4
BIH,Bosnia and Herzegovina,ofib,0,0,0
BIH,Bosnia and Herzegovina,oilp,0,0,0
BIH,Bosnia and Herzegovina,orts,0,0,0
BIH,Bosnia and Herzegovina,plnt,0,0,0
BIH,Bosnia and Herzegovina,pota,3.5774159097131275e-05,345508.53410464525,1.0354059470582061e-4
BIH,Bosnia and Herzegovina,rice,0,0,0
BIH,Bosnia and Herzegovina,sorg,6.758935804067254e-9,29.736799442209303,2.2729197260124164e-4
BIH,Bosnia and Herzegovina,soyb,4.387797106847958e-6,11880.34738790989,3.693323910135176e-4
BIH,Bosnia and Herzegovina,spis,9.097539060956337e-5,26022.05462731421,0.0034960879112931574
BIH,Bosnia and Herzegovina,sugb,1.8374226756634752e-6,16201.720871806145,1.1340910574881678e-4
BIH,Bosnia and Herzegovina,sugc,0,0,0
BIH,Bosnia and Herzegovina,swpo,0,0,0
BIH,Bosnia and Herzegovina,tnut,4.0656608892601134e-6,3091.063737373799,0.0013152950682001603
BIH,Bosnia and Herzegovina,vege,1.7115206875385874e-4,761665.4585844874,2.2470766768383494e-4
BIH,Bosnia and Herzegovina,whea,1.6859823074314264e-4,402262.80329599977,4.1912458562339867e-4
BIH,Bosnia and Herzegovina,xfru,1.3400676178868345e-4,246866.69665434957,5.42830457104196e-4
BIH,Bosnia and Herzegovina,xmil,1.0865731456157782e-9,2.142750032246113,5.07092814963951e-4
BIH,Bosnia and Herzegovina,xoil,5.022817870071745e-6,15757.696459531784,3.18753307818254e-4
BIH,Bosnia and Herzegovina,xpul,1.022470046527854e-5,18560.902335352264,5.508730276439164e-4
BIH,Bosnia and Herzegovina,yams,0,0,0
BLM,Saint-Barthélemy,bana,0,0,0
BLM,Saint-Barthélemy,barl,0,0,0
BLM,Saint-Barthélemy,cass,0,0,0
BLM,Saint-Barthélemy,cnut,0,0,0
BLM,Saint-Barthélemy,coco,0,0,0
BLM,Saint-Barthélemy,maiz,0,0,0
BLM,Saint-Barthélemy,ocer,0,0,0
BLM,Saint-Barthélemy,ofib,0,0,0
BLM,Saint-Barthélemy,oilp,0,0,0
BLM,Saint-Barthélemy,orts,0,0,0
BLM,Saint-Barthélemy,plnt,0,0,0
BLM,Saint-Barthélemy,pota,0,0,0
BLM,Saint-Barthélemy,rice,0,0,0
BLM,Saint-Barthélemy,sorg,0,0,0
BLM,Saint-Barthélemy,soyb,0,0,0
BLM,Saint-Barthélemy,spis,0,0,0
BLM,Saint-Barthélemy,sugb,0,0,0
BLM,Saint-Barthélemy,sugc,0,0,0
BLM,Saint-Barthélemy,swpo,0,0,0
BLM,Saint-Barthélemy,tnut,0,0,0
BLM,Saint-Barthélemy,vege,0,0,0
BLM,Saint-Barthélemy,whea,0,0,0
BLM,Saint-Barthélemy,xfru,0,0,0
BLM,Saint-Barthélemy,xmil,0,0,0
BLM,Saint-Barthélemy,xoil,0,0,0
BLM,Saint-Barthélemy,xpul,0,0,0
BLM,Saint-Barthélemy,yams,0,0,0
BLR,Belarus,bana,0,0,0
BLR,Belarus,barl,5.291510286062106e-4,1453498.5421303213,3.640533604049302e-4
BLR,Belarus,cass,0,0,0
BLR,Belarus,cnut,0,0,0
BLR,Belarus,coco,0,0,0
BLR,Belarus,maiz,4.349940949962633e-4,924463.6685174257,4.7053671205258825e-4
BLR,Belarus,ocer,8.868807264501501e-4,3270033.7655369043,2.712145470169278e-4
BLR,Belarus,ofib,4.0057271148307366e-05,42500.592756949365,9.42510881610175e-4
BLR,Belarus,oilp,0,0,0
BLR,Belarus,orts,0,0,0
BLR,Belarus,plnt,0,0,0
BLR,Belarus,pota,3.355986192282466e-4,6018714.290945858,5.5759187594782196e-5
BLR,Belarus,rice,6.402709254347714e-10,0.7320270389318466,8.74654748230389e-4
BLR,Belarus,sorg,3.059768324936008e-9,58.632926888763905,5.2185154098496234e-5
BLR,Belarus,soyb,3.832738551062618e-8,115.76514933258296,3.3107878952857403e-4
BLR,Belarus,spis,0,38.097313527949154,0
BLR,Belarus,sugb,2.2617458728997383e-4,5390125.329107165,4.1960914353625615e-5
BLR,Belarus,sugc,0,0,0
BLR,Belarus,swpo,0,0,0
BLR,Belarus,tnut,2.6798902365274817e-5,20255.796182744205,0.0013230238951606674
BLR,Belarus,vege,6.906047257124486e-5,1786631.9206604064,3.8654001292956586e-5
BLR,Belarus,whea,8.560053392314745e-4,2933947.8001295626,2.917588851422897e-4
BLR,Belarus,xfru,9.879765152437427e-5,381186.2272529006,2.5918473559860886e-4
BLR,Belarus,xmil,7.6282088428069596e-6,20520.34476016462,3.7173882466221117e-4
BLR,Belarus,xoil,3.8063224725661655e-4,739593.07824504,5.146509052786274e-4
BLR,Belarus,xpul,9.502335030430446e-5,526077.7283614427,1.8062606565815022e-4
BLR,Belarus,yams,0,0,0
BLZ,Belize,bana,2.454214043495654e-5,88323.36574172974,2.7786690677890716e-4
BLZ,Belize,barl,0,0,0
BLZ,Belize,cass,1.6154132139389084e-8,508.06520703434944,3.179539144922579e-5
BLZ,Belize,cnut,1.4302902729648058e-7,2797.875871181488,5.1120576423600324e-5
BLZ,Belize,coco,8.231412824100065e-8,274.6923052445054,2.996593885938389e-4
BLZ,Belize,maiz,1.1954334881886677e-5,84176.11645698547,1.4201575678530402e-4
BLZ,Belize,ocer,0,0,0
BLZ,Belize,ofib,0,0,0
BLZ,Belize,oilp,0,5523.97998046875,0
BLZ,Belize,orts,3.412956521551724e-8,239.60263873636725,1.4244235954792515e-4
BLZ,Belize,plnt,2.874241863017763e-7,10319.157627105713,2.7853454389221517e-5
BLZ,Belize,pota,8.245087168917033e-8,1258.8534767627716,6.549679784910189e-5
BLZ,Belize,rice,1.6957692173411507e-5,18443.25670981407,9.19452157513371e-4
BLZ,Belize,sorg,3.279305761611712e-6,5023.831928491592,6.527498945603312e-4
BLZ,Belize,soyb,7.268791994969971e-7,6525.741499781609,1.1138645309829127e-4
BLZ,Belize,spis,7.61145749027038e-8,0.14534048736095428,0.5236983602075905
BLZ,Belize,sugb,0,0,0
BLZ,Belize,sugc,2.860837861922815e-5,1404758.0482177734,2.0365342384422574e-5
BLZ,Belize,swpo,3.419609036541595e-9,42.1359228938818,8.115661890576811e-5
BLZ,Belize,tnut,7.663193807215113e-8,0.1318139135837555,0.5813645615146588
BLZ,Belize,vege,1.3024320377304627e-5,15541.07399368286,8.380579349019738e-4
BLZ,Belize,whea,0,0,0
BLZ,Belize,xfru,2.1128148461899375e-5,193705.206276834,1.090737253169337e-4
BLZ,Belize,xmil,0,0,0
BLZ,Belize,xoil,4.113147694457677e-8,79.18313670903444,5.194474310321664e-4
BLZ,Belize,xpul,5.966545232301796e-6,6947.224263638258,8.588387254936722e-4
BLZ,Belize,yams,4.6576242555246926e-9,40.19753074645996,1.1586841701551211e-4
BMU,Bermuda,bana,6.198374845781374e-8,334.4307632446289,1.8534104894074582e-4
BMU,Bermuda,barl,0,0,0
BMU,Bermuda,cass,0,0,0
BMU,Bermuda,cnut,0,0,0
BMU,Bermuda,coco,0,0,0
BMU,Bermuda,maiz,0,0,0
BMU,Bermuda,ocer,0,0,0
BMU,Bermuda,ofib,0,0,0
BMU,Bermuda,oilp,0,0,0
BMU,Bermuda,orts,0,0,0
BMU,Bermuda,plnt,0,0,0
BMU,Bermuda,pota,5.222964558767319e-8,992.8900909423828,5.2603652775001924e-5
BMU,Bermuda,rice,0,0,0
BMU,Bermuda,sorg,0,0,0
BMU,Bermuda,soyb,0,0,0
BMU,Bermuda,spis,0,0,0
BMU,Bermuda,sugb,0,0,0
BMU,Bermuda,sugc,0,0,0
BMU,Bermuda,swpo,7.357003709897525e-9,139.567232131958,5.271297279107482e-5
BMU,Bermuda,tnut,0,0,0
BMU,Bermuda,vege,7.414686393338684e-7,3833.353759765625,1.9342557087118474e-4
BMU,Bermuda,whea,0,0,0
BMU,Bermuda,xfru,0,0,0
BMU,Bermuda,xmil,0,0,0
BMU,Bermuda,xoil,0,0,0
BMU,Bermuda,xpul,0,0,0
BMU,Bermuda,yams,0,0,0
BOL,Bolivia,bana,2.2065472130615256e-5,288795.04345577955,7.64053006816716e-5
BOL,Bolivia,barl,5.067615767550984e-5,45237.849006175995,0.0011202158986071905
BOL,Bolivia,cass,1.787207658798886e-5,198631.8852840215,8.997586949564407e-5
BOL,Bolivia,cnut,1.719243658351619e-9,14.375455617904665,1.1959576823501141e-4
BOL,Bolivia,coco,4.704408045772351e-6,5607.356399804354,8.389707574029881e-4
BOL,Bolivia,maiz,2.5731881548413446e-4,970883.9088627696,2.650356166532217e-4
BOL,Bolivia,ocer,7.491123528346909e-5,90118.28461484612,8.312545628629084e-4
BOL,Bolivia,ofib,0,0,0
BOL,Bolivia,oilp,0,0,0
BOL,Bolivia,orts,1.0623938816944015e-5,47338.10053959489,2.2442680833925435e-4
BOL,Bolivia,plnt,6.049395447759033e-5,478014.2872904837,1.265526074973338e-4
BOL,Bolivia,pota,2.467009978962834e-4,1037920.0954808892,2.3768785185913745e-4
BOL,Bolivia,rice,1.8848471074218567e-4,464143.20367121696,4.0609171749437427e-4
BOL,Bolivia,sorg,1.1777198583542148e-4,658823.0399208963,1.7876118274424974e-4
BOL,Bolivia,soyb,7.208752169412474e-4,2864273.112788275,2.516782403614784e-4
BOL,Bolivia,spis,1.1395593825709643e-6,1961.6788969328627,5.809102521073637e-4
BOL,Bolivia,sugb,0,0,0
BOL,Bolivia,sugc,1.849260471961696e-4,9540681.818997264,1.938289639090024e-5
BOL,Bolivia,swpo,9.810144069456947e-7,5358.753188490868,1.8306766003939957e-4
BOL,Bolivia,tnut,2.7660930070865633e-5,62967.71219998598,4.3928751902267446e-4
BOL,Bolivia,vege,1.271647395157429e-4,370008.2096569538,3.436808594967158e-4
BOL,Bolivia,whea,1.3217012035124156e-4,133323.2084186077,9.91351182730724e-4
BOL,Bolivia,xfru,9.454243253862235e-5,723776.0136035979,1.3062388192157186e-4
BOL,Bolivia,xmil,0,0,0
BOL,Bolivia,xoil,3.461792944867617e-4,234924.42477583885,0.0014735772783825286
BOL,Bolivia,xpul,4.256385574107672e-5,107343.04718469828,3.965217762808599e-4
BOL,Bolivia,yams,1.9681449555041612e-10,5.019015192985535,3.92137676382171e-5
BRA,Brazil,bana,5.378495687594042e-4,6640315.986761048,8.099758653529852e-5
BRA,Brazil,barl,5.395330429212656e-5,284060.8442453742,1.8993573167557453e-4
BRA,Brazil,cass,0.0011267008058366047,18457777.304108083,6.104206304330256e-5
BRA,Brazil,cnut,1.9097846743001937e-4,2273803.253059134,8.399076180979176e-5
BRA,Brazil,coco,3.747127176690573e-4,234160.00110317025,0.0016002422100432085
BRA,Brazil,maiz,0.012446458113127314,95600881.41324684,1.3019187615358828e-4
BRA,Brazil,ocer,2.456069710496334e-4,650554.1070009768,3.7753504037023105e-4
BRA,Brazil,ofib,2.3979779535685441e-4,144466.07237095758,0.001659890044917298
BRA,Brazil,oilp,5.95206771000589e-5,1605866.7294237018,3.70645184992525e-5
BRA,Brazil,orts,4.9046625128543184e-8,276.64261996746063,1.7729236780042123e-4
BRA,Brazil,plnt,5.9069603224764244e-8,668.1439356952906,8.840850012848601e-5
BRA,Brazil,pota,2.941209179971524e-4,3746470.6752995257,7.85061310999419e-5
BRA,Brazil,rice,0.011896721833286413,13734428.268963836,8.661970924679731e-4
BRA,Brazil,sorg,7.216063045970416e-4,2573514.840752721,2.8039718021831216e-4
BRA,Brazil,soyb,0.02170943104054682,111702367.65924008,1.9435067935868417e-4
BRA,Brazil,spis,3.4055000766865305e-4,144788.21571735665,0.0023520561116206176
BRA,Brazil,sugb,0,0,0
BRA,Brazil,sugc,0.01673979598446019,752450642.8631761,2.2247035261692396e-5
BRA,Brazil,swpo,3.810620546613025e-5,796985.893804282,4.781289827381575e-5
BRA,Brazil,tnut,6.250208276493619e-4,331270.49533587694,0.0018867385911191695
BRA,Brazil,vege,0.002532392668697422,9036130.14612937,2.8025190294344904e-4
BRA,Brazil,whea,0.002466188752575209,3958341.7417043895,6.230358350800993e-4
BRA,Brazil,xfru,0.0018142334769434135,33180745.088816255,5.467729769440622e-5
BRA,Brazil,xmil,0,0,0
BRA,Brazil,xoil,0.0013756299084577012,5520785.618343048,2.4917285392990295e-4
BRA,Brazil,xpul,0.0022066396758305597,3256384.5255578086,6.776348611509782e-4
BRA,Brazil,yams,1.7453275340262516e-5,239891.72645737976,7.275480316893438e-5
BRB,Barbados,bana,1.6528876802816178e-7,1014.3902950286864,1.6294395642210626e-4
BRB,Barbados,barl,0,0,0
BRB,Barbados,cass,1.5963654069501203e-8,551.9952526092529,2.8919911890621955e-5
