country,iso3c,SPAM_super,produced,export_prop
New Caledonia,NCL,maiz,9000,0
New Caledonia,NCL,ocer,0,0
New Caledonia,NCL,oilp,0,0
New Caledonia,NCL,orts,0,0
New Caledonia,NCL,plnt,0,0
New Caledonia,NCL,pota,2000,0
New Caledonia,NCL,rice,0,0
New Caledonia,NCL,sorg,0,0
New Caledonia,NCL,soyb,0,0
New Caledonia,NCL,spis,0,0
New Caledonia,NCL,swpo,0,0
New Caledonia,NCL,tnut,0,0
New Caledonia,NCL,vege,12000,0.15
New Caledonia,NCL,whea,0,0
New Caledonia,NCL,xfru,9000,0
New Caledonia,NCL,xmil,0,0
New Caledonia,NCL,xoil,0,0
New Caledonia,NCL,xpul,0,0
New Caledonia,NCL,yams,2000,0
North Macedonia,MKD,bana,0,0
North Macedonia,MKD,barl,94000,0.00819672131147541
North Macedonia,MKD,cass,0,0
North Macedonia,MKD,cnut,0,0
North Macedonia,MKD,coco,0,0
North Macedonia,MKD,maiz,123000,0.015625
North Macedonia,MKD,ocer,13000,0
North Macedonia,MKD,oilp,0,0
North Macedonia,MKD,orts,0,0
North Macedonia,MKD,plnt,0,0
North Macedonia,MKD,pota,179000,0.009950248756218905
North Macedonia,MKD,rice,17000,0.47058823529411764
North Macedonia,MKD,sorg,0,0
North Macedonia,MKD,soyb,0,0
North Macedonia,MKD,spis,6000,0.16666666666666666
North Macedonia,MKD,sugb,8000,0
North Macedonia,MKD,sugc,0,0
North Macedonia,MKD,swpo,0,0
North Macedonia,MKD,tnut,3000,0
North Macedonia,MKD,vege,800000,0.203125
North Macedonia,MKD,whea,200000,0.14652956298200515
North Macedonia,MKD,xfru,280000,0.26153846153846155
North Macedonia,MKD,xmil,0,0
North Macedonia,MKD,xoil,33000,0.15463917525773196
North Macedonia,MKD,xpul,21000,0
Vanuatu,VUT,bana,17000,0
Vanuatu,VUT,barl,0,0
Vanuatu,VUT,cass,0,0
Vanuatu,VUT,cnut,457000,0.24945295404814005
Vanuatu,VUT,coco,2000,1
Vanuatu,VUT,maiz,1000,0
Vanuatu,VUT,ocer,0,0
Vanuatu,VUT,oilp,0,0
Vanuatu,VUT,orts,53000,0
Vanuatu,VUT,plnt,0,0
Vanuatu,VUT,pota,0,0
Vanuatu,VUT,rice,0,0
Vanuatu,VUT,sorg,0,0
Vanuatu,VUT,soyb,0,0
Vanuatu,VUT,spis,0,0
Vanuatu,VUT,swpo,0,0
Vanuatu,VUT,tnut,0,0
Vanuatu,VUT,vege,13000,0
Vanuatu,VUT,whea,0,0
Vanuatu,VUT,xfru,5000,0
Vanuatu,VUT,xoil,3000,0
Vanuatu,VUT,xpul,0,0
New Zealand,NZL,bana,0,0
New Zealand,NZL,barl,298000,0.008695652173913044
New Zealand,NZL,cass,0,0
New Zealand,NZL,cnut,0,0
New Zealand,NZL,coco,0,0
New Zealand,NZL,maiz,177000,0.07174887892376682
New Zealand,NZL,ocer,59000,0.10666666666666667
New Zealand,NZL,oilp,0,0
New Zealand,NZL,orts,0,0
New Zealand,NZL,plnt,0,0
New Zealand,NZL,pota,473000,0.2202729044834308
New Zealand,NZL,rice,0,0
New Zealand,NZL,sorg,0,0
New Zealand,NZL,soyb,0,0
New Zealand,NZL,spis,0,0
New Zealand,NZL,sugb,0,0
New Zealand,NZL,sugc,0,0
New Zealand,NZL,swpo,12000,0
New Zealand,NZL,tnut,0,0
New Zealand,NZL,vege,967000,0.44220183486238535
New Zealand,NZL,whea,405000,0.02090909090909091
New Zealand,NZL,xfru,1510000,0.5372307692307692
New Zealand,NZL,xmil,0,0
New Zealand,NZL,xoil,11000,0.0661764705882353
New Zealand,NZL,xpul,23000,0.4722222222222222
New Zealand,NZL,yams,0,0
Nicaragua,NIC,bana,113000,0.9826086956521739
Nicaragua,NIC,barl,0,0
Nicaragua,NIC,cass,201000,0.08955223880597014
Nicaragua,NIC,cnut,6000,0.16666666666666666
Nicaragua,NIC,coco,7000,0.5714285714285714
Nicaragua,NIC,maiz,408000,0
Nicaragua,NIC,ocer,4000,0.23529411764705882
Nicaragua,NIC,oilp,358000,0.07334963325183375
Nicaragua,NIC,orts,76000,0.14473684210526316
Nicaragua,NIC,plnt,238000,0.24789915966386555
Nicaragua,NIC,pota,60000,0
Nicaragua,NIC,rice,423000,0.02292768959435626
Nicaragua,NIC,sorg,78000,0.02564102564102564
Nicaragua,NIC,soyb,8000,0
Nicaragua,NIC,spis,0,0
Nicaragua,NIC,sugb,0,0
Nicaragua,NIC,sugc,7096000,0
Nicaragua,NIC,swpo,0,0
Nicaragua,NIC,tnut,0,0
Nicaragua,NIC,vege,214000,0.0421455938697318
Nicaragua,NIC,whea,0,0.05128205128205128
Nicaragua,NIC,xfru,210000,0.35968379446640314
Nicaragua,NIC,xmil,0,0
Nicaragua,NIC,xoil,237000,0.5903614457831325
Nicaragua,NIC,xpul,193000,0.37823834196891193
Nicaragua,NIC,yams,1000,0
Niger,NER,bana,0,0
Niger,NER,barl,0,0
Niger,NER,cass,320000,0
Niger,NER,cnut,0,0
Niger,NER,coco,0,0
Niger,NER,maiz,38000,0
Niger,NER,ocer,7000,0
Niger,NER,oilp,0,0.3181818181818182
Niger,NER,orts,0,0
Niger,NER,plnt,0,0
Niger,NER,pota,166000,0
Niger,NER,rice,113000,0.7820823244552058
Niger,NER,sorg,1945000,0
Niger,NER,soyb,0,0
Niger,NER,spis,18000,0.1111111111111111
Niger,NER,sugb,0,0
Niger,NER,sugc,253000,0
Niger,NER,swpo,119000,0
Niger,NER,tnut,0,0
Niger,NER,vege,3312000,0.048677884615384616
Niger,NER,whea,6000,0.1308411214953271
Niger,NER,xfru,591000,0.00487012987012987
Niger,NER,xmil,3790000,0
Niger,NER,xoil,599000,0.0016666666666666668
Niger,NER,xpul,2029000,0.004431314623338257
Niger,NER,yams,0,0
Nigeria,NGA,bana,0,0
Nigeria,NGA,barl,0,0
Nigeria,NGA,cass,55069000,1.4524328249818446e-4
Nigeria,NGA,cnut,294000,0
Nigeria,NGA,coco,325000,0.9046153846153846
Nigeria,NGA,maiz,10420000,3.5829451809387314e-4
Nigeria,NGA,ocer,83000,0
Nigeria,NGA,oilp,10220000,0.0012842465753424657
Nigeria,NGA,orts,3270000,3.058103975535168e-4
Nigeria,NGA,plnt,3063000,0
Nigeria,NGA,pota,1321000,0
Nigeria,NGA,rice,7826000,2.1970778864110734e-4
Nigeria,NGA,sorg,6939000,1.4411298457991066e-4
Nigeria,NGA,soyb,1077000,0.10627177700348432
Nigeria,NGA,spis,910000,0.028384279475982533
Nigeria,NGA,sugb,0,0
Nigeria,NGA,sugc,1489000,0
Nigeria,NGA,swpo,3959000,0
Nigeria,NGA,tnut,247000,0.25190839694656486
Nigeria,NGA,vege,15103000,7.697241821680564e-4
Nigeria,NGA,whea,67000,0.0033234213748469478
Nigeria,NGA,xfru,8775000,4.530524408200249e-4
Nigeria,NGA,xmil,1500000,0
Nigeria,NGA,xoil,6773000,0.027034969144872172
Nigeria,NGA,xpul,3942000,0.0010147133434804667
Nigeria,NGA,yams,54083000,0
Norway,NOR,bana,0,0
Norway,NOR,barl,574000,0.001597444089456869
Norway,NOR,cass,0,0
Norway,NOR,cnut,0,0
Norway,NOR,coco,0,0
Norway,NOR,maiz,0,0
Norway,NOR,ocer,333000,0
Norway,NOR,oilp,0,0
Norway,NOR,orts,0,0
Norway,NOR,plnt,0,0
Norway,NOR,pota,316000,0
Norway,NOR,rice,0,0.4230769230769231
Norway,NOR,sorg,0,0
Norway,NOR,soyb,78000,0.1348747591522158
Norway,NOR,spis,0,0
Norway,NOR,sugb,0,0
Norway,NOR,sugc,0,0
Norway,NOR,swpo,0,0
Norway,NOR,tnut,0,0.1
Norway,NOR,vege,199000,0.007058823529411765
Norway,NOR,whea,401000,0.012658227848101266
Norway,NOR,xfru,29000,0.0056179775280898875
Norway,NOR,xmil,0,0
Norway,NOR,xoil,25000,0.03442340791738382
Norway,NOR,xpul,19000,0.026041666666666668
Norway,NOR,yams,0,0
Pakistan,PAK,bana,137000,0.3357664233576642
Pakistan,PAK,barl,58000,0
Pakistan,PAK,cass,0,0
Pakistan,PAK,cnut,20000,0
Pakistan,PAK,coco,0,0
Pakistan,PAK,maiz,5902000,0.007913790200370432
Pakistan,PAK,ocer,57000,0
Pakistan,PAK,oilp,0,0
Pakistan,PAK,orts,523000,0
Pakistan,PAK,plnt,0,0
Pakistan,PAK,pota,3853000,0.11053984575835475
Pakistan,PAK,rice,11181000,0.4249843624340988
Pakistan,PAK,sorg,153000,0
Pakistan,PAK,soyb,7000,0
Pakistan,PAK,spis,222000,0.06666666666666667
Pakistan,PAK,sugb,165000,0
Pakistan,PAK,sugc,83333000,0
Pakistan,PAK,swpo,12000,0
Pakistan,PAK,tnut,40000,0
Pakistan,PAK,vege,5638000,0.03590267143100221
Pakistan,PAK,whea,26690000,0.015919988013185497
Pakistan,PAK,xfru,6579000,0.09406011793470444
Pakistan,PAK,xmil,339000,0
Pakistan,PAK,xoil,5650000,0.007003654080389768
Pakistan,PAK,xpul,497000,0
Pakistan,PAK,yams,0,0
Panama,PAN,bana,359000,0.7933884297520661
Panama,PAN,barl,0,0
Panama,PAN,cass,21000,0.045454545454545456
Panama,PAN,cnut,16000,0
Panama,PAN,coco,1000,0.5
Panama,PAN,maiz,116000,0.0016260162601626016
Panama,PAN,ocer,0,0
Panama,PAN,oilp,59000,0.328125
Panama,PAN,orts,1000,0
Panama,PAN,plnt,156000,0.00641025641025641
Panama,PAN,pota,21000,0
Panama,PAN,rice,316000,0
Panama,PAN,sorg,1000,0
Panama,PAN,soyb,7000,0
Panama,PAN,spis,0,0
Panama,PAN,sugc,2695000,0
Panama,PAN,swpo,0,0
Panama,PAN,tnut,0,0
Panama,PAN,vege,82000,0.2013888888888889
Panama,PAN,whea,0,0.0392156862745098
Panama,PAN,xfru,175000,0.125
Panama,PAN,xmil,0,0
Panama,PAN,xoil,11000,0.02702702702702703
Panama,PAN,xpul,10000,0.03125
Panama,PAN,yams,11000,0
Czechia,CZE,bana,0,0.32989690721649484
Czechia,CZE,barl,1712000,0.47142048670062253
Czechia,CZE,cass,0,0
Czechia,CZE,cnut,0,0.16666666666666666
Czechia,CZE,coco,0,0
Czechia,CZE,maiz,588000,0.4872448979591837
Czechia,CZE,ocer,441000,0.2379110251450677
Czechia,CZE,oilp,0,0.047619047619047616
Czechia,CZE,orts,0,0
Czechia,CZE,plnt,0,0
Czechia,CZE,pota,689000,0.1349124613800206
Czechia,CZE,rice,0,0.26515151515151514
Czechia,CZE,sorg,0,0
Czechia,CZE,soyb,44000,0.18666666666666668
Czechia,CZE,spis,2000,0.2727272727272727
Czechia,CZE,sugb,4400000,2.1992522542335605e-4
Czechia,CZE,sugc,0,0
Czechia,CZE,swpo,0,0
Czechia,CZE,tnut,0,0.375
Czechia,CZE,vege,255000,0.13482056256062075
Czechia,CZE,whea,4718000,0.5602479659046881
Czechia,CZE,xfru,228000,0.14543114543114544
Czechia,CZE,xmil,1000,1
Czechia,CZE,xoil,1762000,0.3286012526096033
Czechia,CZE,xpul,102000,0.2764227642276423
Czechia,CZE,yams,0,0
Papua New Guinea,PNG,bana,1344000,0
Papua New Guinea,PNG,barl,0,0
Papua New Guinea,PNG,cass,152000,0
Papua New Guinea,PNG,cnut,1219000,0.32704918032786884
Papua New Guinea,PNG,coco,45000,0.8444444444444444
Papua New Guinea,PNG,maiz,14000,0
Papua New Guinea,PNG,ocer,0,0
Papua New Guinea,PNG,oilp,3133000,0.21602787456445993
Papua New Guinea,PNG,orts,624000,0
Papua New Guinea,PNG,pota,1000,0
Papua New Guinea,PNG,rice,1000,0
Papua New Guinea,PNG,sorg,5000,0
Papua New Guinea,PNG,soyb,0,0
Papua New Guinea,PNG,spis,1000,0.1111111111111111
Papua New Guinea,PNG,sugc,239000,0
Papua New Guinea,PNG,swpo,714000,0
Papua New Guinea,PNG,tnut,6000,0
Papua New Guinea,PNG,vege,563000,0
Papua New Guinea,PNG,whea,0,0.0037313432835820895
Papua New Guinea,PNG,xfru,1228000,0.0016194331983805667
Papua New Guinea,PNG,xmil,0,0
Papua New Guinea,PNG,xoil,1000,0.375
Papua New Guinea,PNG,xpul,4000,0
Papua New Guinea,PNG,yams,371000,0
Paraguay,PRY,bana,72000,0.5416666666666666
Paraguay,PRY,barl,0,0
Paraguay,PRY,cass,3167000,0.031891379854752135
Paraguay,PRY,cnut,0,0
Paraguay,PRY,coco,0,0
Paraguay,PRY,maiz,5156000,0.3706713097310892
Paraguay,PRY,ocer,0,0.2
Paraguay,PRY,oilp,160000,0.00625
Paraguay,PRY,orts,0,0
Paraguay,PRY,plnt,0,0
Paraguay,PRY,pota,4000,0
Paraguay,PRY,rice,924000,0.8628509719222462
Paraguay,PRY,sorg,108000,0.009259259259259259
Paraguay,PRY,soyb,11240000,0.6043702256173388
Paraguay,PRY,spis,0,0
Paraguay,PRY,sugc,6608000,0
Paraguay,PRY,swpo,50000,0
Paraguay,PRY,tnut,0,0
Paraguay,PRY,vege,301000,0.00267379679144385
Paraguay,PRY,whea,1020000,0.376425855513308
Paraguay,PRY,xfru,498000,0.0472027972027972
Paraguay,PRY,xmil,0,0
Paraguay,PRY,xoil,367000,0.1628498727735369
Paraguay,PRY,xpul,82000,0
Peru,PER,bana,285000,0.712280701754386
Peru,PER,barl,203000,0
Peru,PER,cass,1196000,0.013311148086522463
Peru,PER,cnut,33000,0.05555555555555555
Peru,PER,coco,122000,0.47580645161290325
Peru,PER,maiz,1523000,0.0024390243902439024
Peru,PER,ocer,107000,0.34615384615384615
Peru,PER,oilp,1032000,0.04532304725168756
Peru,PER,orts,271000,0
Peru,PER,plnt,1981000,0
Peru,PER,pota,4776000,0
Peru,PER,rice,3116000,0
Peru,PER,sorg,0,0
Peru,PER,soyb,3000,0
Peru,PER,spis,55000,0.9836065573770492
Peru,PER,sugc,9400000,0
Peru,PER,swpo,256000,0.01953125
Peru,PER,tnut,12000,0.3888888888888889
Peru,PER,vege,3189000,0.20056232427366447
Peru,PER,whea,192000,0.06527303754266212
Peru,PER,xfru,3993000,0.26514423076923077
Peru,PER,xmil,0,0
Peru,PER,xoil,239000,0.14189189189189189
Peru,PER,xpul,240000,0.05459770114942529
Philippines,PHL,bana,6041000,0.44164873365336865
Philippines,PHL,barl,0,0.035830618892508145
Philippines,PHL,cass,2808000,0.0017421602787456446
Philippines,PHL,cnut,14983000,0.11225281116711903
Philippines,PHL,coco,7000,0.375
Philippines,PHL,maiz,7922000,1.1793843613633684e-4
Philippines,PHL,ocer,0,0
Philippines,PHL,oilp,609000,0.014477766287487074
Philippines,PHL,orts,122000,0.023809523809523808
Philippines,PHL,plnt,3125000,0.08064
Philippines,PHL,pota,118000,0.004830917874396135
Philippines,PHL,rice,19276000,4.849190185239065e-5
Philippines,PHL,sorg,1000,0
Philippines,PHL,soyb,38000,0.0036900369003690036
Philippines,PHL,spis,28000,0
Philippines,PHL,sugc,29287000,0
Philippines,PHL,swpo,537000,0
Philippines,PHL,tnut,231000,0.016877637130801686
Philippines,PHL,vege,6843000,0.0012527839643652562
Philippines,PHL,whea,0,0.026252983293556086
Philippines,PHL,xfru,7391000,0.25613009782746793
Philippines,PHL,xmil,0,0
Philippines,PHL,xoil,69000,0.18032786885245902
Philippines,PHL,xpul,70000,0
Philippines,PHL,yams,14000,0
Poland,POL,bana,0,0.13004484304932734
Poland,POL,barl,3793000,0.04326123128119801
Poland,POL,cass,0,0
Poland,POL,cnut,2000,0.05
Poland,POL,coco,0,0.20833333333333334
Poland,POL,maiz,4022000,0.2735723771580345
Poland,POL,ocer,12415000,0.0729100191448628
Poland,POL,oilp,0,0.011194029850746268
Poland,POL,orts,0,0
Poland,POL,plnt,0,0.08333333333333333
Poland,POL,pota,9172000,0.1509453563266154
Poland,POL,rice,0,0.18232044198895028
Poland,POL,sorg,0,0.06666666666666667
Poland,POL,soyb,25000,0.134185303514377
Poland,POL,spis,0,0.36666666666666664
Poland,POL,sugb,15733000,0
Poland,POL,sugc,0,0
Poland,POL,swpo,0,0
Poland,POL,tnut,8000,0.17073170731707318
Poland,POL,vege,6032000,0.2559832050384884
Poland,POL,whea,11666000,0.2842113288099413
Poland,POL,xfru,3228000,0.5186004423889
Poland,POL,xmil,31000,0.15
Poland,POL,xoil,3983000,0.1393893419305898
Poland,POL,xpul,698000,0.061196105702364396
Poland,POL,yams,0,0
Portugal,PRT,bana,28000,0.06280193236714976
Portugal,PRT,barl,55000,0.1662971175166297
Portugal,PRT,cass,0,0.6666666666666666
Portugal,PRT,cnut,0,0
Portugal,PRT,coco,0,0
Portugal,PRT,maiz,749000,0.04623115577889447
Portugal,PRT,ocer,86000,0.07453416149068323
Portugal,PRT,oilp,0,0.034482758620689655
Portugal,PRT,orts,0,0
Portugal,PRT,plnt,0,1
Portugal,PRT,pota,515000,0.06932773109243698
Portugal,PRT,rice,180000,0.4177215189873418
Portugal,PRT,sorg,0,0
Portugal,PRT,soyb,132000,0.08986615678776291
Portugal,PRT,spis,0,0
Portugal,PRT,sugb,10000,0
Portugal,PRT,sugc,6000,0
Portugal,PRT,swpo,23000,0.25
Portugal,PRT,tnut,58000,0.30120481927710846
Portugal,PRT,vege,2691000,0.42843923504009873
Portugal,PRT,whea,60000,0.16929547844374343
Portugal,PRT,xfru,1960000,0.1963276836158192
Portugal,PRT,xmil,0,0
Portugal,PRT,xoil,1279000,0.1699074074074074
Portugal,PRT,xpul,6000,0.358974358974359
Portugal,PRT,yams,2000,0
Guinea-Bissau,GNB,bana,9000,0
Guinea-Bissau,GNB,barl,0,0
Guinea-Bissau,GNB,cass,53000,0
Guinea-Bissau,GNB,cnut,45000,0
Guinea-Bissau,GNB,coco,0,0
Guinea-Bissau,GNB,maiz,7000,0
Guinea-Bissau,GNB,ocer,3000,0
Guinea-Bissau,GNB,oilp,91000,0
Guinea-Bissau,GNB,orts,89000,0
Guinea-Bissau,GNB,plnt,56000,0
Guinea-Bissau,GNB,pota,0,0
Guinea-Bissau,GNB,rice,186000,0
Guinea-Bissau,GNB,sorg,18000,0
Guinea-Bissau,GNB,soyb,0,0
Guinea-Bissau,GNB,spis,0,0
Guinea-Bissau,GNB,sugc,7000,0
Guinea-Bissau,GNB,tnut,159000,0.7044025157232704
Guinea-Bissau,GNB,vege,43000,0
Guinea-Bissau,GNB,whea,0,0
Guinea-Bissau,GNB,xfru,48000,0
Guinea-Bissau,GNB,xmil,15000,0
Guinea-Bissau,GNB,xoil,60000,0.01639344262295082
Guinea-Bissau,GNB,xpul,4000,0
Guinea-Bissau,GNB,yams,0,0
Timor-Leste,TLS,bana,1000,0
Timor-Leste,TLS,barl,0,0
Timor-Leste,TLS,cass,27000,0
Timor-Leste,TLS,cnut,10000,0.15384615384615385
Timor-Leste,TLS,coco,0,0
Timor-Leste,TLS,maiz,100000,0
Timor-Leste,TLS,ocer,0,0
Timor-Leste,TLS,oilp,0,0
Timor-Leste,TLS,orts,26000,0
Timor-Leste,TLS,pota,1000,0
Timor-Leste,TLS,rice,88000,0
Timor-Leste,TLS,soyb,1000,0
Timor-Leste,TLS,spis,0,0
Timor-Leste,TLS,sugb,0,0
Timor-Leste,TLS,swpo,8000,0
Timor-Leste,TLS,tnut,0,0
Timor-Leste,TLS,vege,35000,0.13157894736842105
Timor-Leste,TLS,whea,0,0
Timor-Leste,TLS,xfru,17000,0
Timor-Leste,TLS,xmil,0,0
Timor-Leste,TLS,xoil,4000,0
Timor-Leste,TLS,xpul,11000,0
Zimbabwe,ZWE,bana,220000,0.013636363636363636
Zimbabwe,ZWE,barl,55000,0.01818181818181818
Zimbabwe,ZWE,cass,246000,0
Zimbabwe,ZWE,cnut,0,0
Zimbabwe,ZWE,coco,0,0
Zimbabwe,ZWE,maiz,1525000,0.001075268817204301
Zimbabwe,ZWE,ocer,4000,0
Zimbabwe,ZWE,oilp,0,0
Zimbabwe,ZWE,orts,1000,0
Zimbabwe,ZWE,plnt,0,0
Zimbabwe,ZWE,pota,60000,0
Zimbabwe,ZWE,rice,1000,0
Zimbabwe,ZWE,sorg,127000,0
Zimbabwe,ZWE,soyb,53000,0.004629629629629629
Zimbabwe,ZWE,spis,3000,0.5
Zimbabwe,ZWE,sugb,0,0
Zimbabwe,ZWE,sugc,3101000,0
Zimbabwe,ZWE,swpo,2000,0
Zimbabwe,ZWE,tnut,6000,0.8333333333333334
Zimbabwe,ZWE,vege,245000,0.00796812749003984
Zimbabwe,ZWE,whea,39000,0.06181818181818182
Zimbabwe,ZWE,xfru,169000,0.27638190954773867
Zimbabwe,ZWE,xmil,62000,0
Zimbabwe,ZWE,xoil,235000,0.0070921985815602835
Zimbabwe,ZWE,xpul,19000,0
Romania,ROU,bana,0,0
Romania,ROU,barl,1907000,0.5691761923531731
Romania,ROU,cass,0,0
Romania,ROU,cnut,0,0
Romania,ROU,coco,0,0
Romania,ROU,maiz,14327000,0.2554051323499697
Romania,ROU,ocer,774000,0.027194066749072928
Romania,ROU,oilp,0,0.020833333333333332
Romania,ROU,orts,0,0
Romania,ROU,plnt,0,0
Romania,ROU,pota,3117000,0.006584854833882071
Romania,ROU,rice,43000,0.11214953271028037
Romania,ROU,sorg,54000,0.37037037037037035
Romania,ROU,soyb,442000,0.4939759036144578
Romania,ROU,spis,54000,0.04838709677419355
Romania,ROU,sugb,1175000,0
Romania,ROU,sugc,0,0
Romania,ROU,swpo,0,0
Romania,ROU,tnut,46000,0.23809523809523808
Romania,ROU,vege,3655000,0.01361182820934053
Romania,ROU,whea,10036000,0.5020916929906941
Romania,ROU,xfru,2092000,0.03772919605077574
Romania,ROU,xmil,0,0
Romania,ROU,xoil,5287000,0.5394987035436474
Romania,ROU,xpul,301000,0.7295081967213115
Rwanda,RWA,bana,1008000,0
Rwanda,RWA,barl,0,0
Rwanda,RWA,cass,1042000,8.77963125548727e-4
Rwanda,RWA,cnut,0,0
Rwanda,RWA,coco,0,0
Rwanda,RWA,maiz,358000,0.008676789587852495
Rwanda,RWA,ocer,0,0
Rwanda,RWA,oilp,0,0
Rwanda,RWA,orts,215000,0
Rwanda,RWA,plnt,731000,0
Rwanda,RWA,pota,846000,0.0045871559633027525
Rwanda,RWA,rice,109000,0.10204081632653061
Rwanda,RWA,sorg,151000,0
Rwanda,RWA,soyb,24000,0
Rwanda,RWA,spis,3000,0
Rwanda,RWA,sugb,0,0
Rwanda,RWA,sugc,106000,0
Rwanda,RWA,swpo,1079000,0
Rwanda,RWA,tnut,0,0
Rwanda,RWA,vege,579000,0.013582342954159592
Rwanda,RWA,whea,11000,0.26406926406926406
Rwanda,RWA,xfru,153000,0
Rwanda,RWA,xmil,5000,0
Rwanda,RWA,xoil,23000,0
Rwanda,RWA,xpul,468000,0.019027484143763214
Rwanda,RWA,yams,50000,0
Russian Federation,RUS,bana,0,0.038860103626943004
Russian Federation,RUS,barl,20629000,0.22314128161247385
Russian Federation,RUS,cass,0,0
Russian Federation,RUS,cnut,0,0.04878048780487805
Russian Federation,RUS,coco,0,0
Russian Federation,RUS,maiz,13214000,0.3929700436549752
Russian Federation,RUS,ocer,10150000,0.025706436420722133
Russian Federation,RUS,oilp,0,0.039403620873269436
Russian Federation,RUS,orts,0,0
Russian Federation,RUS,plnt,0,0
Russian Federation,RUS,pota,21708000,0.008655690893677776
Russian Federation,RUS,rice,987000,0.19486504279131006
Russian Federation,RUS,sorg,104000,0.3142857142857143
Russian Federation,RUS,soyb,4297000,0.15883429966432713
Russian Federation,RUS,spis,48000,0.6219512195121951
Russian Federation,RUS,sugb,51913000,0
Russian Federation,RUS,sugc,0,0
Russian Federation,RUS,swpo,0,0
Russian Federation,RUS,tnut,18000,0.7735849056603774
Russian Federation,RUS,vege,15443000,0.012524682651622003
Russian Federation,RUS,whea,86003000,0.38804797448755574
Russian Federation,RUS,xfru,3245000,0.01617665939144948
Russian Federation,RUS,xmil,316000,0.21835443037974683
Russian Federation,RUS,xoil,18464000,0.21046846375294426
Russian Federation,RUS,xpul,4262000,0.291589219330855
Russian Federation,RUS,yams,0,0
Saint Kitts and Nevis,KNA,bana,0,0
Saint Kitts and Nevis,KNA,barl,0,0
Saint Kitts and Nevis,KNA,cass,0,0
Saint Kitts and Nevis,KNA,cnut,4000,0
Saint Kitts and Nevis,KNA,coco,0,0
Saint Kitts and Nevis,KNA,maiz,0,0
Saint Kitts and Nevis,KNA,ocer,0,0
Saint Kitts and Nevis,KNA,oilp,0,0
Saint Kitts and Nevis,KNA,orts,1000,0
Saint Kitts and Nevis,KNA,pota,0,0
Saint Kitts and Nevis,KNA,rice,0,0
Saint Kitts and Nevis,KNA,sorg,0,0
Saint Kitts and Nevis,KNA,soyb,0,0
Saint Kitts and Nevis,KNA,spis,0,0
Saint Kitts and Nevis,KNA,sugc,0,0
Saint Kitts and Nevis,KNA,swpo,0,0
Saint Kitts and Nevis,KNA,tnut,0,0
Saint Kitts and Nevis,KNA,vege,1000,0
Saint Kitts and Nevis,KNA,whea,0,0
Saint Kitts and Nevis,KNA,xfru,2000,0
Saint Kitts and Nevis,KNA,xoil,0,0
Saint Kitts and Nevis,KNA,xpul,0,0
Saint Kitts and Nevis,KNA,yams,0,0
Saint Lucia,LCA,bana,18000,0.8333333333333334
Saint Lucia,LCA,barl,0,0
Saint Lucia,LCA,cass,1000,0
Saint Lucia,LCA,cnut,12000,0
Saint Lucia,LCA,coco,0,0
Saint Lucia,LCA,maiz,0,0
Saint Lucia,LCA,ocer,0,0
Saint Lucia,LCA,oilp,0,0
Saint Lucia,LCA,orts,2000,0
Saint Lucia,LCA,plnt,2000,0
Saint Lucia,LCA,pota,0,0
Saint Lucia,LCA,rice,0,0
Saint Lucia,LCA,sorg,0,0
Saint Lucia,LCA,soyb,0,0
Saint Lucia,LCA,spis,0,0
Saint Lucia,LCA,sugc,0,0
Saint Lucia,LCA,swpo,1000,0
Saint Lucia,LCA,tnut,0,0
Saint Lucia,LCA,vege,4000,0
Saint Lucia,LCA,whea,0,0.21052631578947367
Saint Lucia,LCA,xfru,8000,0
Saint Lucia,LCA,xmil,0,0
Saint Lucia,LCA,xoil,0,0
Saint Lucia,LCA,xpul,0,0
Saint Lucia,LCA,yams,1000,0
Saint Vincent and the Grenadines,VCT,bana,59000,0.06779661016949153
Saint Vincent and the Grenadines,VCT,barl,0,0
Saint Vincent and the Grenadines,VCT,cass,1000,0
Saint Vincent and the Grenadines,VCT,cnut,2000,0
Saint Vincent and the Grenadines,VCT,coco,0,0
Saint Vincent and the Grenadines,VCT,maiz,1000,0
Saint Vincent and the Grenadines,VCT,ocer,0,0
Saint Vincent and the Grenadines,VCT,oilp,0,0
Saint Vincent and the Grenadines,VCT,orts,9000,0.5555555555555556
Saint Vincent and the Grenadines,VCT,plnt,4000,0.25
Saint Vincent and the Grenadines,VCT,pota,0,0
Saint Vincent and the Grenadines,VCT,rice,0,0.5
Saint Vincent and the Grenadines,VCT,soyb,0,0
Saint Vincent and the Grenadines,VCT,spis,0,0
Saint Vincent and the Grenadines,VCT,sugc,0,0
Saint Vincent and the Grenadines,VCT,swpo,2000,0
Saint Vincent and the Grenadines,VCT,tnut,0,0
Saint Vincent and the Grenadines,VCT,vege,5000,0
Saint Vincent and the Grenadines,VCT,whea,0,0.6428571428571429
Saint Vincent and the Grenadines,VCT,xfru,10000,0.1
Saint Vincent and the Grenadines,VCT,xoil,0,0
Saint Vincent and the Grenadines,VCT,xpul,1000,0
Saint Vincent and the Grenadines,VCT,yams,3000,0
Sao Tome and Principe,STP,bana,7000,0
Sao Tome and Principe,STP,barl,0,0
Sao Tome and Principe,STP,cass,1000,0
Sao Tome and Principe,STP,cnut,32000,0.09375
Sao Tome and Principe,STP,coco,4000,1
Sao Tome and Principe,STP,maiz,1000,0
Sao Tome and Principe,STP,ocer,0,0
