iso3c,Country,SPAM_super,pressure,pressure_value,tonnes_producing_crop,water_pressure_rate
BGD,Bangladesh,whea,water,471566643.54285526,1330778.28428109,354.3540265970029
BGD,Bangladesh,xfru,water,4099241.138366699,4122215.6634631753,0.9944266562033354
BGD,Bangladesh,xmil,water,561065.3852052689,9828.327734045684,57.08655636927104
BGD,Bangladesh,xoil,water,254332533.04447526,539840.5557131544,471.1252801458946
BGD,Bangladesh,xpul,water,5046001.534432888,414842.3969278261,12.163659191543015
BGD,Bangladesh,yams,water,0,0,0
BRB,Barbados,bana,water,117689.66381835938,1014.3902950286864,116.02010034513508
BRB,Barbados,barl,water,0,0,0
BRB,Barbados,cass,water,0,551.9952526092529,0
BRB,Barbados,cnut,water,4933.749176025391,2466.8745880126953,2
BRB,Barbados,coco,water,0,0,0
BRB,Barbados,maiz,water,7547.766708374023,93.18230843544006,80.99999704990543
BRB,Barbados,ocer,water,0,0,0
BRB,Barbados,ofib,water,0,0,0
BRB,Barbados,oilp,water,0,0,0
BRB,Barbados,orts,water,580.4013071060181,35.47850784659386,16.35923668536528
BRB,Barbados,plnt,water,0,0,0
BRB,Barbados,pota,water,0,0,0
BRB,Barbados,rice,water,0,0,0
BRB,Barbados,sorg,water,0,0,0
BRB,Barbados,soyb,water,0,0,0
BRB,Barbados,spis,water,0,0,0
BRB,Barbados,sugb,water,0,0,0
BRB,Barbados,sugc,water,9869908.6796875,173156.29956054688,56.999997717301234
BRB,Barbados,swpo,water,4254.872512817383,850.9744911193848,5.000000067241098
BRB,Barbados,tnut,water,0,0,0
BRB,Barbados,vege,water,410529.3681640625,9884.555755615234,41.532404522160576
BRB,Barbados,whea,water,0,0,0
BRB,Barbados,xfru,water,139054.47729492188,4262.54292678833,32.62242273761553
BRB,Barbados,xmil,water,0,0,0
BRB,Barbados,xoil,water,5477.812446594238,36.51874965429306,149.9999999575637
BRB,Barbados,xpul,water,186086.5224609375,1608.6271322965622,115.68033307710682
BRB,Barbados,yams,water,0,173.24646663665771,0
BLR,Belarus,bana,water,0,0,0
BLR,Belarus,barl,water,3717473.279732868,1453498.5421303213,2.5576037209396514
BLR,Belarus,cass,water,0,0,0
BLR,Belarus,cnut,water,0,0,0
BLR,Belarus,coco,water,0,0,0
BLR,Belarus,maiz,water,140217892.1767006,924463.6685174257,151.67485424448302
BLR,Belarus,ocer,water,3928712.334074855,3270033.7655369043,1.2014286749818324
BLR,Belarus,ofib,water,202596.1578946039,42500.592756949365,4.766901936008339
BLR,Belarus,oilp,water,0,0,0
BLR,Belarus,orts,water,0,0,0
BLR,Belarus,plnt,water,0,0,0
BLR,Belarus,pota,water,5662083.822242856,6018714.290945858,0.9407464033905892
BLR,Belarus,rice,water,351.6000061035156,0.7320270389318466,480.3101352875715
BLR,Belarus,sorg,water,731.3000040054321,58.632926888763905,12.472514043053417
BLR,Belarus,soyb,water,5369,115.76514933258296,46.37837925276925
BLR,Belarus,spis,water,0,38.097313527949154,0
BLR,Belarus,sugb,water,109283029.3800087,5390125.329107165,20.274673167592308
BLR,Belarus,sugc,water,0,0,0
BLR,Belarus,swpo,water,0,0,0
BLR,Belarus,tnut,water,32500804.938339233,20255.796182744205,1604.5187582419733
BLR,Belarus,vege,water,3031878.135514535,1786631.9206604064,1.6969797194678122
BLR,Belarus,whea,water,447743580.67959595,2933947.8001295626,152.60788915870407
BLR,Belarus,xfru,water,48635284.383239746,381186.2272529006,127.58930125503285
BLR,Belarus,xmil,water,1176145.4432620406,20520.34476016462,57.3160664213229
BLR,Belarus,xoil,water,85565472.3067028,739593.07824504,115.69263534718137
BLR,Belarus,xpul,water,437969.5057990253,526077.7283614427,0.8325186226057407
BLR,Belarus,yams,water,0,0,0
BEL,Belgium,bana,water,0,0,0
BEL,Belgium,barl,water,31667391.49958229,405815.26772361994,78.03400714127231
BEL,Belgium,cass,water,0,0,0
BEL,Belgium,cnut,water,0,0,0
BEL,Belgium,coco,water,0,0,0
BEL,Belgium,maiz,water,874989.3533535004,654315.2742347717,1.3372595563764107
BEL,Belgium,ocer,water,1509958.0525541306,65892.49380248785,22.915478917526116
BEL,Belgium,ofib,water,4247619.444676638,44065.237960770726,96.39388418730655
BEL,Belgium,oilp,water,0,0,0
BEL,Belgium,orts,water,0,0,0
BEL,Belgium,plnt,water,0,0,0
BEL,Belgium,pota,water,13787064.1387434,4660830.762066841,2.9580701043582924
BEL,Belgium,rice,water,0,0,0
BEL,Belgium,sorg,water,0,0,0
BEL,Belgium,soyb,water,42,0.6000000238418579,69.99999721845002
BEL,Belgium,spis,water,0,3.6648648381233215,0
BEL,Belgium,sugb,water,53978061.4899292,6848825.530258656,7.881360278700316
BEL,Belgium,sugc,water,0,0,0
BEL,Belgium,swpo,water,0,0,0
BEL,Belgium,tnut,water,91507.19786322117,354.615300796926,258.0463890237598
BEL,Belgium,vege,water,33191860.87788725,2111027.5926338434,15.72308244274302
BEL,Belgium,whea,water,580467082.3022232,1712389.202220023,338.9808120430087
BEL,Belgium,xfru,water,2736935.850417137,409253.19142603874,6.687634715517577
BEL,Belgium,xmil,water,0,0,0
BEL,Belgium,xoil,water,7700344.83244133,58221.68436302245,132.25905290592976
BEL,Belgium,xpul,water,637369.0249156952,6642.2309063225985,95.9570713371312
BEL,Belgium,yams,water,0,0,0
BLZ,Belize,bana,water,9299698.727905273,88323.36574172974,105.29148940155807
BLZ,Belize,barl,water,0,0,0
BLZ,Belize,cass,water,0,508.06520703434944,0
BLZ,Belize,cnut,water,5559.403765678406,2797.875871181488,1.9870087243472951
BLZ,Belize,coco,water,1098.7692209780216,274.6923052445054,4
BLZ,Belize,maiz,water,1020197.1351928711,84176.11645698547,12.119793334896821
BLZ,Belize,ocer,water,0,0,0
BLZ,Belize,ofib,water,0,0,0
BLZ,Belize,oilp,water,0,5523.97998046875,0
BLZ,Belize,orts,water,3194.7018365859985,239.60263873636725,13.333333278107599
BLZ,Belize,plnt,water,278380.38984680176,10319.157627105713,26.977045986347733
BLZ,Belize,pota,water,41542.16395187378,1258.8534767627716,32.999999379357725
BLZ,Belize,rice,water,3146257.3174438477,18443.25670981407,170.59120126922343
BLZ,Belize,sorg,water,517454.6869506836,5023.831928491592,102.99999966480758
BLZ,Belize,soyb,water,454599.29473876953,6525.741499781609,69.66247356779046
BLZ,Belize,spis,water,0,0.14534048736095428,0
BLZ,Belize,sugb,water,0,0,0
BLZ,Belize,sugc,water,344450.6875,1404758.0482177734,0.24520285748638854
BLZ,Belize,swpo,water,210.6796177625656,42.1359228938818,5.000000078155559
BLZ,Belize,tnut,water,0,0.1318139135837555,0
BLZ,Belize,vege,water,1183947.2734375,15541.07399368286,76.18181818828938
BLZ,Belize,whea,water,0,0,0
BLZ,Belize,xfru,water,1665899.9260101318,193705.206276834,8.600181471784031
BLZ,Belize,xmil,water,0,0,0
BLZ,Belize,xoil,water,11626.985429763794,79.18313670903444,146.83663609447802
BLZ,Belize,xpul,water,837037.7527923584,6947.224263638258,120.48520690103678
BLZ,Belize,yams,water,0,40.19753074645996,0
BEN,Benin,bana,water,2080414.845966339,21447.57578986883,96.99999973652325
BEN,Benin,barl,water,0,0,0
BEN,Benin,cass,water,13.332448959350586,4178183.7183541656,3.19096762087867e-6
BEN,Benin,cnut,water,34754.39927214384,17377.19963607192,2
BEN,Benin,coco,water,0,0,0
BEN,Benin,maiz,water,126046422.08174324,1556738.5580413342,80.96826627094855
BEN,Benin,ocer,water,105668.70718765259,1442.5762234926224,73.24999917981319
BEN,Benin,ofib,water,102.90000414848328,0.5000000149011612,205.80000216364854
BEN,Benin,oilp,water,0,588640.0986642838,0
BEN,Benin,orts,water,218.02892923355103,2721.9164928793907,0.0801012557894119
BEN,Benin,plnt,water,11607.2998046875,429.8999938964844,26.99999992901238
BEN,Benin,pota,water,22659.22182750702,33.33333355933428,679.7766502163056
BEN,Benin,rice,water,11874738.536898494,341602.7777373791,34.761832487286384
BEN,Benin,sorg,water,12382366.172317505,120217.14733421804,102.99999997415549
BEN,Benin,soyb,water,11320208.421367645,161717.26292592287,70.00000010235793
BEN,Benin,spis,water,353634.527682662,80631.99541291595,4.385784152701441
BEN,Benin,sugb,water,0,0,0
BEN,Benin,sugc,water,444912.6772994995,8988.417207315564,49.49844528104352
BEN,Benin,swpo,water,199713.482837677,94343.91773456337,2.1168665414083283
BEN,Benin,tnut,water,762034.0863871574,181860.0998632908,4.1902214227309855
BEN,Benin,vege,water,8503880.595372677,602238.0824524164,14.120463057971062
BEN,Benin,whea,water,0,0,0
BEN,Benin,xfru,water,33954982.935783386,528797.5071504414,64.21169252245224
BEN,Benin,xmil,water,1446489.7850575447,25377.013578630984,57.000000436441375
BEN,Benin,xoil,water,1082049047.9513226,958441.6512022913,1128.9670545869697
BEN,Benin,xpul,water,18676181.081264496,153644.51686790586,121.55449125022231
BEN,Benin,yams,water,0,3173597.4419333935,0
BMU,Bermuda,bana,water,32439.7841796875,334.4307632446289,97.00000043344845
BMU,Bermuda,barl,water,0,0,0
BMU,Bermuda,cass,water,0,0,0
BMU,Bermuda,cnut,water,0,0,0
BMU,Bermuda,coco,water,0,0,0
BMU,Bermuda,maiz,water,0,0,0
BMU,Bermuda,ocer,water,0,0,0
BMU,Bermuda,ofib,water,0,0,0
BMU,Bermuda,oilp,water,0,0,0
BMU,Bermuda,orts,water,0,0,0
BMU,Bermuda,plnt,water,0,0,0
BMU,Bermuda,pota,water,32765.37353515625,992.8900909423828,33.00000053788191
BMU,Bermuda,rice,water,0,0,0
BMU,Bermuda,sorg,water,0,0,0
BMU,Bermuda,soyb,water,0,0,0
BMU,Bermuda,spis,water,0,0,0
BMU,Bermuda,sugb,water,0,0,0
BMU,Bermuda,sugc,water,0,0,0
BMU,Bermuda,swpo,water,697.8361511230469,139.567232131958,4.999999931669182
BMU,Bermuda,tnut,water,0,0,0
BMU,Bermuda,vege,water,292031.85546875,3833.353759765625,76.18181722070052
BMU,Bermuda,whea,water,0,0,0
BMU,Bermuda,xfru,water,0,0,0
BMU,Bermuda,xmil,water,0,0,0
BMU,Bermuda,xoil,water,0,0,0
BMU,Bermuda,xpul,water,0,0,0
BMU,Bermuda,yams,water,0,0,0
BTN,Bhutan,bana,water,0,0,0
BTN,Bhutan,barl,water,129438.91782355309,3228.9514798521996,40.086981371884214
BTN,Bhutan,cass,water,0,0,0
BTN,Bhutan,cnut,water,0,2.163304328918457,0
BTN,Bhutan,coco,water,0,0,0
BTN,Bhutan,maiz,water,8343999.384366035,102479.45810082556,81.42118956324592
BTN,Bhutan,ocer,water,437721.01069641113,6181.326994031668,70.81343716633164
BTN,Bhutan,ofib,water,1270970.8529815674,4831.4710226505995,263.0608456561328
BTN,Bhutan,oilp,water,0,0,0
BTN,Bhutan,orts,water,514968.12225341797,38622.60902333259,13.333333383622966
BTN,Bhutan,plnt,water,0,0,0
BTN,Bhutan,pota,water,4251452.400886536,103397.76769733427,41.117448621631546
BTN,Bhutan,rice,water,54831273.14303589,142777.7603265643,384.032310197503
BTN,Bhutan,sorg,water,0,0,0
BTN,Bhutan,soyb,water,20983.07431936264,299.758204780519,69.99999994904663
BTN,Bhutan,spis,water,123769724.95703125,27391.64710599184,4518.52071830894
BTN,Bhutan,sugb,water,0,0,0
BTN,Bhutan,sugc,water,22354.96921157837,392.1924450471997,56.99999960195048
BTN,Bhutan,swpo,water,343.5897370874882,68.71794778481126,4.999999973273821
BTN,Bhutan,tnut,water,14561206.746002197,9197.607222810388,1583.1516168563815
BTN,Bhutan,vege,water,3971695.8748054504,71452.44524773955,55.58516382518201
BTN,Bhutan,whea,water,1188824.4358215332,4179.024589031935,284.47414234930903
BTN,Bhutan,xfru,water,10315099.483386993,38626.30775594711,267.048550137408
BTN,Bhutan,xmil,water,124700.92588758469,2048.5652082413435,60.87232438875509
BTN,Bhutan,xoil,water,203865.45844888687,2863.9997787997127,71.18207897848575
BTN,Bhutan,xpul,water,937038.2867712975,8559.71475110203,109.47073752085691
BTN,Bhutan,yams,water,0,0,0
BOL,Bolivia,bana,water,16052845.922774315,288795.04345577955,55.58560053760873
BOL,Bolivia,barl,water,25334696.27001077,45237.849006175995,560.0331763464706
BOL,Bolivia,cass,water,0,198631.8852840215,0
BOL,Bolivia,cnut,water,61.20000338554382,14.375455617904665,4.25725660544067
BOL,Bolivia,coco,water,22431.35217164457,5607.356399804354,4.0003435794498845
BOL,Bolivia,maiz,water,35605247.38551295,970883.9088627696,36.673022449428196
BOL,Bolivia,ocer,water,48895931.60280943,90118.28461484612,542.5750369282362
BOL,Bolivia,ofib,water,0,0,0
BOL,Bolivia,oilp,water,0,0,0
BOL,Bolivia,orts,water,1820770.8753606677,47338.10053959489,38.46311648769525
BOL,Bolivia,plnt,water,55223210.62686372,478014.2872904837,115.52627629580707
BOL,Bolivia,pota,water,190903441.5991621,1037920.0954808892,183.92884233608822
BOL,Bolivia,rice,water,40801420.09462309,464143.20367121696,87.90696442799884
BOL,Bolivia,sorg,water,67882437.13825226,658823.0399208963,103.03591863818664
BOL,Bolivia,soyb,water,200418619.71552277,2864273.112788275,69.97189577373153
BOL,Bolivia,spis,water,686829.7918603495,1961.6788969328627,350.1234544217334
BOL,Bolivia,sugb,water,0,0,0
BOL,Bolivia,sugc,water,63205845.24053407,9540681.818997264,6.624877177507328
BOL,Bolivia,swpo,water,186803.52956095338,5358.753188490868,34.8595135827782
BOL,Bolivia,tnut,water,9194425.212315798,62967.71219998598,146.01809230600958
BOL,Bolivia,vege,water,60673264.441030204,370008.2096569538,163.9781573962434
BOL,Bolivia,whea,water,45595106.02909851,133323.2084186077,341.9892648093134
BOL,Bolivia,xfru,water,73408844.24234754,723776.0136035979,101.42480941977244
BOL,Bolivia,xmil,water,0,0,0
BOL,Bolivia,xoil,water,175853368.69583035,234924.42477583885,748.5529393702968
BOL,Bolivia,xpul,water,13304308.264343768,107343.04718469828,123.94196562588633
BOL,Bolivia,yams,water,0,5.019015192985535,0
BES,"Bonaire, Sint Eustatius and Saba",bana,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",barl,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",cass,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",cnut,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",coco,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",maiz,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",ocer,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",ofib,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",oilp,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",orts,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",plnt,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",pota,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",rice,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",sorg,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",soyb,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",spis,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",sugb,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",sugc,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",swpo,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",tnut,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",vege,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",whea,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",xfru,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",xmil,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",xoil,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",xpul,water,0,0,0
BES,"Bonaire, Sint Eustatius and Saba",yams,water,0,0,0
BIH,Bosnia and Herzegovina,bana,water,0,0,0
BIH,Bosnia and Herzegovina,barl,water,8040762.986263275,94341.58928543328,85.23031090705615
BIH,Bosnia and Herzegovina,cass,water,0,0,0
BIH,Bosnia and Herzegovina,cnut,water,0,0,0
BIH,Bosnia and Herzegovina,coco,water,0,0,0
BIH,Bosnia and Herzegovina,maiz,water,738525.0982710123,696806.3308454752,1.0598713955065784
BIH,Bosnia and Herzegovina,ocer,water,51633.37582397461,116515.71354365347,0.4431451711843981
BIH,Bosnia and Herzegovina,ofib,water,0,0,0
BIH,Bosnia and Herzegovina,oilp,water,0,0,0
BIH,Bosnia and Herzegovina,orts,water,0,0,0
BIH,Bosnia and Herzegovina,plnt,water,0,0,0
BIH,Bosnia and Herzegovina,pota,water,2870163.650539875,345508.53410464525,8.307070208779791
BIH,Bosnia and Herzegovina,rice,water,0,0,0
BIH,Bosnia and Herzegovina,sorg,water,2080.5999488830566,29.736799442209303,69.96717830802567
BIH,Bosnia and Herzegovina,soyb,water,1014415.4685916901,11880.34738790989,85.38601065016132
BIH,Bosnia and Herzegovina,spis,water,124356663.27584839,26022.05462731421,4778.894866561253
BIH,Bosnia and Herzegovina,sugb,water,843157.5284519196,16201.720871806145,52.04123284947851
BIH,Bosnia and Herzegovina,sugc,water,0,0,0
BIH,Bosnia and Herzegovina,swpo,water,0,0,0
BIH,Bosnia and Herzegovina,tnut,water,5038404.481258869,3091.063737373799,1629.9904852623815
BIH,Bosnia and Herzegovina,vege,water,17303809.28246975,761665.4585844874,22.718385201067026
BIH,Bosnia and Herzegovina,whea,water,148117726.99198914,402262.80329599977,368.2113428792437
BIH,Bosnia and Herzegovina,xfru,water,15102360.334144592,246866.69665434957,61.1761753967574
BIH,Bosnia and Herzegovina,xmil,water,125.40000629425049,2.142750032246113,58.52292820306314
BIH,Bosnia and Herzegovina,xoil,water,3840703.432029724,15757.696459531784,243.7350815770089
BIH,Bosnia and Herzegovina,xpul,water,2872098.1947898865,18560.902335352264,154.7391469928435
BIH,Bosnia and Herzegovina,yams,water,0,0,0
BWA,Botswana,bana,water,0,2.5147013664245605,0
BWA,Botswana,barl,water,0,0,0
BWA,Botswana,cass,water,0,0,0
BWA,Botswana,cnut,water,0,0,0
BWA,Botswana,coco,water,0,0,0
BWA,Botswana,maiz,water,2108323.576631546,24713.49379393831,85.31062399395235
BWA,Botswana,ocer,water,190725.23211847246,3849.518323116005,49.545219975492756
BWA,Botswana,ofib,water,0,0,0
BWA,Botswana,oilp,water,0,0,0
BWA,Botswana,orts,water,191620.00603318214,98263.77078345418,1.9500575288878232
BWA,Botswana,plnt,water,0,0,0
BWA,Botswana,pota,water,115.50000190734863,18.486432135105133,6.247825489701601
BWA,Botswana,rice,water,0,0,0
BWA,Botswana,sorg,water,592881.7456520796,5710.36911890097,103.8254679000833
BWA,Botswana,soyb,water,0,23.4833927154541,0
BWA,Botswana,spis,water,0,0.4637271463871002,0
BWA,Botswana,sugb,water,0,0,0
BWA,Botswana,sugc,water,0,0,0
BWA,Botswana,swpo,water,0,3.391532391309738,0
BWA,Botswana,tnut,water,0,0.598328709602356,0
BWA,Botswana,vege,water,662234.6809843183,18645.674712449312,35.516799000154094
BWA,Botswana,whea,water,0,15.672028064727783,0
BWA,Botswana,xfru,water,3881742.339864731,7631.722877830267,508.63250697178455
BWA,Botswana,xmil,water,53069.53473377228,907.526285097003,58.47713240404912
BWA,Botswana,xoil,water,1515019.5526703596,1184.0525956104975,1279.520486072002
BWA,Botswana,xpul,water,298095.2716574669,2593.364377539605,114.94538686471739
BWA,Botswana,yams,water,0,0,0
BRA,Brazil,bana,water,372208315.7284197,6640315.986761048,56.05280177487036
BRA,Brazil,barl,water,986600.4072723389,284060.8442453742,3.473200996403802
BRA,Brazil,cass,water,10198409.181795925,18457777.304108083,0.5525263965302095
BRA,Brazil,cnut,water,52613155.48780149,2273803.253059134,23.138833765417786
BRA,Brazil,coco,water,8972247.794086315,234160.00110317025,38.316739630237564
BRA,Brazil,maiz,water,58742749.35300177,95600881.41324684,0.6144582401816867
BRA,Brazil,ocer,water,9727464.794631124,650554.1070009768,14.952583789647058
BRA,Brazil,ofib,water,89844826.01158714,144466.07237095758,621.909521987177
BRA,Brazil,oilp,water,0,1605866.7294237018,0
BRA,Brazil,orts,water,2813.3332443237305,276.64261996746063,10.169558272165878
BRA,Brazil,plnt,water,9320.400091171265,668.1439356952906,13.949688971542004
BRA,Brazil,pota,water,115017792.22243172,3746470.6752995257,30.700304951202156
BRA,Brazil,rice,water,7458888538.194299,13734428.268963836,543.0796529804891
BRA,Brazil,sorg,water,204910592.86860657,2573514.840752721,79.62285261532543
BRA,Brazil,soyb,water,133626370.14043975,111702367.65924008,1.1962716005096792
BRA,Brazil,spis,water,355392569.9734931,144788.21571735665,2454.5683377109954
BRA,Brazil,sugb,water,0,0,0
BRA,Brazil,sugc,water,4211235585.2695827,752450642.8631761,5.596693451207994
BRA,Brazil,swpo,water,4842653.876932919,796985.893804282,6.076210274961458
BRA,Brazil,tnut,water,582592155.9280984,331270.49533587694,1758.659959551801
BRA,Brazil,vege,water,480824019.4869144,9036130.14612937,53.21127647689709
BRA,Brazil,whea,water,34734446.924497604,3958341.7417043895,8.7749995303694
BRA,Brazil,xfru,water,782521512.599403,33180745.088816255,23.583602794476004
BRA,Brazil,xmil,water,0,0,0
BRA,Brazil,xoil,water,611582224.2811835,5520785.618343048,110.77811502934931
BRA,Brazil,xpul,water,256294612.7413741,3256384.5255578086,78.70526675515129
BRA,Brazil,yams,water,1712745.4761715233,239891.72645737976,7.139660468764926
IOT,British Indian Ocean Territory,bana,water,0,0,0
IOT,British Indian Ocean Territory,barl,water,0,0,0
IOT,British Indian Ocean Territory,cass,water,0,0,0
IOT,British Indian Ocean Territory,cnut,water,0,0,0
IOT,British Indian Ocean Territory,coco,water,0,0,0
IOT,British Indian Ocean Territory,maiz,water,0,0,0
IOT,British Indian Ocean Territory,ocer,water,0,0,0
IOT,British Indian Ocean Territory,ofib,water,0,0,0
IOT,British Indian Ocean Territory,oilp,water,0,0,0
IOT,British Indian Ocean Territory,orts,water,0,0,0
IOT,British Indian Ocean Territory,plnt,water,0,0,0
IOT,British Indian Ocean Territory,pota,water,0,0,0
IOT,British Indian Ocean Territory,rice,water,0,0,0
IOT,British Indian Ocean Territory,sorg,water,0,0,0
IOT,British Indian Ocean Territory,soyb,water,0,0,0
IOT,British Indian Ocean Territory,spis,water,0,0,0
IOT,British Indian Ocean Territory,sugb,water,0,0,0
