iso3c_producing,SPAM_super,tonnes_producing_crop
MNG,barl,1381.864819727838
MNG,cass,0
MNG,cnut,0
MNG,coco,0
MNG,maiz,33.5
MNG,ocer,4114.262891091406
MNG,ofib,0
MNG,oilp,0
MNG,orts,27.899999618530273
MNG,othr,0
MNG,plnt,0
MNG,pota,129594.9479432553
MNG,rice,0
MNG,sorg,0
MNG,soyb,0
MNG,spis,0
MNG,sugb,43.40000033378601
MNG,sugc,0
MNG,swpo,1993.2999420166016
MNG,teas,0
MNG,tnut,5067.0496500507
MNG,toba,0
MNG,vege,81647.05656445026
MNG,whea,261871.9305202663
MNG,xcof,0
MNG,xfru,2376.9901609420776
MNG,xmil,14.299999929964542
MNG,xoil,26428.134050533175
MNG,xpul,1423.5065706819296
MNG,yams,0
MNP,bana,0
MNP,barl,0
MNP,cass,0
MNP,cnut,0
MNP,coco,0
MNP,maiz,0
MNP,ocer,0
MNP,ofib,0
MNP,oilp,0
MNP,orts,0
MNP,othr,0
MNP,plnt,0
MNP,pota,0
MNP,rice,0
MNP,sorg,0
MNP,soyb,0
MNP,spis,0
MNP,sugb,0
MNP,sugc,0
MNP,swpo,0
MNP,teas,0
MNP,tnut,0
MNP,toba,0
MNP,vege,0
MNP,whea,0
MNP,xcof,0
MNP,xfru,0
MNP,xmil,0
MNP,xoil,0
MNP,xpul,0
MNP,yams,0
MOZ,bana,534058.8672989011
MOZ,barl,0.10000000149011612
MOZ,cass,7599945.179935783
MOZ,cnut,231379.09947782755
MOZ,coco,0
MOZ,maiz,1283007.0087356344
MOZ,ocer,1.399999976158142
MOZ,ofib,4547.539816066623
MOZ,oilp,0
MOZ,orts,10052.20598076284
MOZ,othr,0
MOZ,plnt,0
MOZ,pota,258095.3320478201
MOZ,rice,100969.96141380072
MOZ,sorg,101343.73528501019
MOZ,soyb,122.1000030785799
MOZ,spis,0
MOZ,sugb,0
MOZ,sugc,2957585.6536402702
MOZ,swpo,1045200.0816175938
MOZ,teas,31618.5611667037
MOZ,tnut,130789.67455935478
MOZ,toba,92462.64276372641
MOZ,vege,719674.8710730672
MOZ,whea,15773.753437876701
MOZ,xcof,894.081833794713
MOZ,xfru,362463.63993284106
MOZ,xmil,20543.062096774578
MOZ,xoil,360373.99922227114
MOZ,xpul,414253.4729024023
MOZ,yams,0
MRT,bana,0
MRT,barl,1413.0638481974602
MRT,cass,3.8999998569488525
MRT,cnut,9.600000143051147
MRT,coco,0
MRT,maiz,10263.228545702994
MRT,ocer,152.60000228881836
MRT,ofib,3.4000000953674316
MRT,oilp,0
MRT,orts,0
MRT,othr,3.3999999836087227
MRT,plnt,0
MRT,pota,2598.2686388492584
MRT,rice,225274.32132530212
MRT,sorg,53850.326242133975
MRT,soyb,0.4000000059604645
MRT,spis,3.3999999836087227
MRT,sugb,9.899999856948853
MRT,sugc,0
MRT,swpo,2490.6414361670613
MRT,teas,0.4000000059604645
MRT,tnut,3.3999999836087227
MRT,toba,0
MRT,vege,6305.875160574913
MRT,whea,8763.464004278183
MRT,xcof,0
MRT,xfru,30222.69149070978
MRT,xmil,4182.5255219861865
MRT,xoil,4235.850431241095
MRT,xpul,50378.84876284748
MRT,yams,2974.336443424225
MSR,bana,196.0411834716797
MSR,barl,0
MSR,cass,0
MSR,cnut,0
MSR,coco,0
MSR,maiz,130.8411774635315
MSR,ocer,0
MSR,ofib,0
MSR,oilp,0
MSR,orts,0
MSR,othr,0
MSR,plnt,0
MSR,pota,220.85806131362915
MSR,rice,0
MSR,sorg,0
MSR,soyb,0
MSR,spis,0
MSR,sugb,0
MSR,sugc,0
MSR,swpo,30.211110711097717
MSR,teas,0
MSR,tnut,0
MSR,toba,0
MSR,vege,825.4833736419678
MSR,whea,0
MSR,xcof,0
MSR,xfru,677.0332117080688
MSR,xmil,0
MSR,xoil,15.542104959487915
MSR,xpul,0
MSR,yams,0
MTQ,bana,169039.69555664062
MTQ,barl,0
MTQ,cass,214.01312112808228
MTQ,cnut,993.4540157318115
MTQ,coco,0
MTQ,maiz,0
MTQ,ocer,0
MTQ,ofib,0
MTQ,oilp,0
MTQ,orts,4353.647560119629
MTQ,othr,0
MTQ,plnt,12208.868621826172
MTQ,pota,0
MTQ,rice,0
MTQ,sorg,0
MTQ,soyb,0
MTQ,spis,229.4462707042694
MTQ,sugb,0
MTQ,sugc,163362.39344787598
MTQ,swpo,128.13680052757263
MTQ,teas,0
MTQ,tnut,0
MTQ,toba,0
MTQ,vege,30994.627807617188
MTQ,whea,0
MTQ,xcof,24.389999985694885
MTQ,xfru,5978.763214111328
MTQ,xmil,0
MTQ,xoil,0
MTQ,xpul,635.1347515583038
MTQ,yams,340.7046947479248
MUS,bana,8433.16195678711
MUS,barl,0
MUS,cass,433.9082363843918
MUS,cnut,1493.574375987053
MUS,coco,0
MUS,maiz,334.4902511835098
MUS,ocer,0
MUS,ofib,91.14687433838844
MUS,oilp,0
MUS,orts,637.0655052661896
MUS,othr,0
MUS,plnt,0
MUS,pota,14817.554372787476
MUS,rice,255.7102583348751
MUS,sorg,0
MUS,soyb,0
MUS,spis,498.793719291687
MUS,sugb,0
MUS,sugc,3843742.2236328125
MUS,swpo,600.4045033454895
MUS,teas,1486.464684665203
MUS,tnut,2.6080718021839857
MUS,toba,305.3283763676882
MUS,vege,72958.01173400879
MUS,whea,0
MUS,xcof,0
MUS,xfru,17149.869923591614
MUS,xmil,0
MUS,xoil,293.9651145339012
MUS,xpul,0
MUS,yams,0
MWI,bana,437539.2955684662
MWI,barl,0
MWI,cass,4972895.312348366
MWI,cnut,20.799999713897705
MWI,coco,305.5
MWI,maiz,3595685.156864837
MWI,ocer,7.800000190734863
MWI,ofib,135.00465482473373
MWI,oilp,732.9000244140625
MWI,orts,12.559143006801605
MWI,othr,0
MWI,plnt,379746.1461610794
MWI,pota,1182451.5927796066
MWI,rice,136118.15002492815
MWI,sorg,104292.46249096096
MWI,soyb,220972.80958023667
MWI,spis,2707.340620096773
MWI,sugb,0
MWI,sugc,3014383.3379787207
MWI,swpo,2137.9448375701904
MWI,teas,47428.74368682504
MWI,tnut,5926.853904157877
MWI,toba,88072.23408532143
MWI,vege,715797.3724245429
MWI,whea,767.4041008502245
MWI,xcof,9138.200189471245
MWI,xfru,419301.96729288995
MWI,xmil,39974.99606490135
MWI,xoil,463379.7447922826
MWI,xpul,765292.2956740104
MWI,yams,0
MYS,bana,323134.91626495123
MYS,barl,0
MYS,cass,56055.93187867105
MYS,cnut,494133.4946605265
MYS,coco,931.0329482657835
MYS,maiz,74184.39434345067
MYS,ocer,0
MYS,ofib,5333.893463358283
MYS,oilp,108705954.77873038
MYS,orts,5779.027094513178
MYS,othr,732795.5804179087
MYS,plnt,0
MYS,pota,0
MYS,rice,2965501.92037794
MYS,sorg,0
MYS,soyb,3.100000038743019
MYS,spis,47594.11938026827
MYS,sugb,0
MYS,sugc,37107.5818195343
MYS,swpo,37526.942964583635
MYS,teas,7646.428506106138
MYS,tnut,16551.161654255702
MYS,toba,1849.4180609285831
MYS,vege,1181793.5184766054
MYS,whea,0
MYS,xcof,8193.722672119737
MYS,xfru,947289.1545620784
MYS,xmil,0
MYS,xoil,197968.5983420685
MYS,xpul,11.900000013411045
MYS,yams,0
MYT,bana,0
MYT,barl,0
MYT,cass,0
MYT,cnut,0
MYT,coco,0
MYT,maiz,0
MYT,ocer,0
MYT,ofib,0
MYT,oilp,0
MYT,orts,0
MYT,othr,0
MYT,plnt,0
MYT,pota,0
MYT,rice,0
MYT,sorg,0
MYT,soyb,0
MYT,spis,0
MYT,sugb,0
MYT,sugc,0
MYT,swpo,0
MYT,teas,0
MYT,tnut,0
MYT,toba,0
MYT,vege,0
MYT,whea,0
MYT,xcof,0
MYT,xfru,0
MYT,xmil,0
MYT,xoil,0
MYT,xpul,0
MYT,yams,0
"NAM",bana,0
"NAM",barl,0
"NAM",cass,0
"NAM",cnut,0
"NAM",coco,0
"NAM",maiz,73430.5549660474
"NAM",ocer,3.299999952316284
"NAM",ofib,0
"NAM",oilp,0
"NAM",orts,358855.1344794184
"NAM",othr,0
"NAM",plnt,0
"NAM",pota,14689.678825967014
"NAM",rice,0
"NAM",sorg,2459.5678907223046
"NAM",soyb,0
"NAM",spis,0
"NAM",sugb,0
"NAM",sugc,0
"NAM",swpo,0
"NAM",teas,0
"NAM",tnut,0
"NAM",toba,0
"NAM",vege,63781.9790404439
"NAM",whea,6410.185575649142
"NAM",xcof,0
"NAM",xfru,56245.05370283127
"NAM",xmil,53206.38327720761
"NAM",xoil,275.9740578904748
"NAM",xpul,22741.566989779472
"NAM",yams,0
NCL,bana,1437.989988565445
NCL,barl,0
NCL,cass,2354.1514995098114
NCL,cnut,19591.080268859863
NCL,coco,0
NCL,maiz,7594.256309509277
NCL,ocer,0
NCL,ofib,0
NCL,oilp,0
NCL,orts,197.87109111249447
NCL,othr,0
NCL,plnt,242.16503375768661
NCL,pota,2712.785451889038
NCL,rice,0
NCL,sorg,6.500000096857548
NCL,soyb,0
NCL,spis,0
NCL,sugb,0
NCL,sugc,0
NCL,swpo,1302.0820240974426
NCL,teas,0
NCL,tnut,0
NCL,toba,0
NCL,vege,6226.705305337906
NCL,whea,1.100000023841858
NCL,xcof,5.753846202045679
NCL,xfru,11851.107606887817
NCL,xmil,0
NCL,xoil,0
NCL,xpul,15.30000003427267
NCL,yams,10684.344223022461
NER,bana,0
NER,barl,0
NER,cass,300271.8013496399
NER,cnut,0
NER,coco,0
NER,maiz,26772.717986106873
NER,ocer,6107.813665866852
NER,ofib,1.300000011920929
NER,oilp,0
NER,orts,0
NER,othr,0
NER,plnt,0
NER,pota,199594.4946269989
NER,rice,23147.83676224947
NER,sorg,1424685.7165617794
NER,soyb,100.0999984741211
NER,spis,6404.997111529112
NER,sugb,0
NER,sugc,230696.52496147156
NER,swpo,141719.72629410028
NER,teas,0
NER,tnut,0
NER,toba,1482.3294888623059
NER,vege,2211417.229662895
NER,whea,7059.8301166296005
NER,xcof,2.200000047683716
NER,xfru,654104.958409667
NER,xmil,3113279.678234607
NER,xoil,513225.86791745573
NER,xpul,1575910.2479291633
NER,yams,0
NFK,bana,0
NFK,barl,0
NFK,cass,0
NFK,cnut,0
NFK,coco,0
NFK,maiz,0
NFK,ocer,0
NFK,ofib,0
NFK,oilp,0
NFK,orts,0
NFK,othr,0
NFK,plnt,0
NFK,pota,0
NFK,rice,0
NFK,sorg,0
NFK,soyb,0
NFK,spis,0
NFK,sugb,0
NFK,sugc,0
NFK,swpo,0
NFK,teas,0
NFK,tnut,0
NFK,toba,0
NFK,vege,0
NFK,whea,0
NFK,xcof,0
NFK,xfru,0
NFK,xmil,0
NFK,xoil,0
NFK,xpul,0
NFK,yams,0
NGA,bana,1878.0000185966492
NGA,barl,0
NGA,cass,58388513.80771577
NGA,cnut,274636.77799129486
NGA,coco,312696.5284586325
NGA,maiz,10813120.039172009
NGA,ocer,82223.5501446724
NGA,ofib,1426.710986725986
NGA,oilp,7902900.803363368
NGA,orts,3326470.857124798
NGA,othr,159807.64345077425
NGA,plnt,3083240.2119932696
NGA,pota,1305891.244911015
NGA,rice,6215732.417749524
NGA,sorg,5878084.452968456
NGA,soyb,856359.5059376955
NGA,spis,461609.3253523484
NGA,sugb,0
NGA,sugc,1727502.8569395542
NGA,swpo,3889562.195856169
NGA,teas,0.800000011920929
NGA,tnut,273016.0015221238
NGA,toba,6158.37194788456
NGA,vege,16027756.543553725
NGA,whea,72300.75927476585
NGA,xcof,1910.7324300408363
NGA,xfru,8629448.379290015
NGA,xmil,1098403.0059158057
NGA,xoil,3742775.5062998943
NGA,xpul,1885576.230744496
NGA,yams,42627548.817468226
NIC,bana,130770.5818977356
NIC,barl,0
NIC,cass,238176.01456546783
NIC,cnut,6217.75306712091
NIC,coco,5790.766105428338
NIC,maiz,440873.69753848016
NIC,ocer,0
NIC,ofib,5487.042484387755
NIC,oilp,265366.0383219719
NIC,orts,62371.9995187521
NIC,othr,0.2666666768491268
NIC,plnt,242576.0356464386
NIC,pota,55306.26648187637
NIC,rice,372619.22885873914
NIC,sorg,91870.28179322183
NIC,soyb,5259.914120540023
NIC,spis,0.2666666768491268
NIC,sugb,0
NIC,sugc,7389206.147894859
NIC,swpo,3
NIC,teas,0
NIC,tnut,0.2666666768491268
NIC,toba,7337.1343067884445
NIC,vege,203461.4779791832
NIC,whea,0
NIC,xcof,149027.27931078523
NIC,xfru,363244.031817019
NIC,xmil,0
NIC,xoil,209228.26352633536
NIC,xpul,254695.29908124357
NIC,yams,992.600000411272
NIU,bana,81
NIU,barl,0
NIU,cass,43.61428451538086
NIU,cnut,2678.145263671875
NIU,coco,0
NIU,maiz,0
NIU,ocer,0
NIU,ofib,0
NIU,oilp,0
NIU,orts,2329.7607421875
NIU,othr,0
NIU,plnt,0
NIU,pota,0
NIU,rice,0
NIU,sorg,0
NIU,soyb,0
NIU,spis,0
NIU,sugb,0
NIU,sugc,0
NIU,swpo,251
NIU,teas,0
NIU,tnut,0
NIU,toba,0
NIU,vege,141
NIU,whea,0
NIU,xcof,0
NIU,xfru,819.9080352783203
NIU,xmil,0
NIU,xoil,0
NIU,xpul,0
NIU,yams,153.4718246459961
NLD,bana,0
NLD,barl,240822.409812212
NLD,cass,0
NLD,cnut,0
NLD,coco,0
NLD,maiz,130912.84558951855
NLD,ocer,18604.114184319973
NLD,ofib,20052.69339361787
NLD,oilp,0
NLD,orts,0
NLD,othr,0
NLD,plnt,0
NLD,pota,7586130.989354372
NLD,rice,0
NLD,sorg,0
NLD,soyb,0.20000000298023224
NLD,spis,393.6675653234124
NLD,sugb,8371501.696847916
NLD,sugc,0
NLD,swpo,0
NLD,teas,0
NLD,tnut,0
NLD,toba,0
NLD,vege,5537416.960727692
NLD,whea,1003643.0654371679
NLD,xcof,0
NLD,xfru,724083.7453193665
NLD,xmil,0
NLD,xoil,9465.34715861082
NLD,xpul,7774.286058865488
NLD,yams,0
NOR,bana,0
NOR,barl,532290.5448524505
NOR,cass,0
NOR,cnut,0
NOR,coco,0
NOR,maiz,0
NOR,ocer,295483.31638497114
NOR,ofib,0
NOR,oilp,0
NOR,orts,0
NOR,othr,0
NOR,plnt,0
NOR,pota,303930.9301022291
NOR,rice,0
NOR,sorg,0
NOR,soyb,0
NOR,spis,0
NOR,sugb,0
NOR,sugc,0
NOR,swpo,0
NOR,teas,0
NOR,tnut,0
NOR,toba,0
NOR,vege,208204.36841595173
NOR,whea,359531.7688204944
NOR,xcof,0
NOR,xfru,27076.500324338675
NOR,xmil,0
NOR,xoil,8643.825381606817
NOR,xpul,3389.05708578974
NOR,yams,0
NPL,bana,276657.10964012146
NPL,barl,29652.220722183585
NPL,cass,0
NPL,cnut,323.2881374359131
NPL,coco,0
NPL,maiz,2402004.529817164
NPL,ocer,12425.347793534398
NPL,ofib,10991.929313287139
NPL,oilp,0
NPL,orts,173986.0612065643
NPL,othr,0
NPL,plnt,0
NPL,pota,2625014.2982960194
NPL,rice,5606545.858557463
NPL,sorg,24.000000789761543
NPL,soyb,31504.30744072795
NPL,spis,347801.3734817803
NPL,sugb,0
NPL,sugc,3153489.8545725346
NPL,swpo,40.29999923706055
NPL,teas,24876.861773073673
NPL,tnut,21868.786507107317
NPL,toba,1418.641115784645
NPL,vege,3734431.1488370597
NPL,whea,1861330.0161166936
NPL,xcof,507.7426647692919
NPL,xfru,1751251.3573100567
NPL,xmil,305307.2980736345
NPL,xoil,388677.6184447855
NPL,xpul,394777.52496805787
NPL,yams,0
NRU,bana,0
NRU,barl,0
NRU,cass,0
NRU,cnut,2458.699951171875
NRU,coco,0
NRU,maiz,0
NRU,ocer,0
NRU,ofib,0
NRU,oilp,0
NRU,orts,0
NRU,othr,0
NRU,plnt,0
NRU,pota,0
NRU,rice,0
NRU,sorg,0
NRU,soyb,0
NRU,spis,0
NRU,sugb,0
NRU,sugc,0
NRU,swpo,0
NRU,teas,0
NRU,tnut,0
NRU,toba,0
NRU,vege,459.8999938964844
NRU,whea,0
NRU,xcof,0
NRU,xfru,392.20001220703125
NRU,xmil,0
NRU,xoil,0
NRU,xpul,0
NRU,yams,0
NZL,bana,0
NZL,barl,357842.5951497108
NZL,cass,0
NZL,cnut,0
NZL,coco,0
NZL,maiz,198230.38990926743
NZL,ocer,47855.692907094955
NZL,ofib,3638.444777548313
NZL,oilp,0
NZL,orts,0
NZL,othr,832.772009730339
NZL,plnt,0
NZL,pota,482232.52485758066
NZL,rice,0
NZL,sorg,0
NZL,soyb,0
NZL,spis,0
NZL,sugb,0
NZL,sugc,0
NZL,swpo,12481.961502075195
NZL,teas,0
NZL,tnut,0
NZL,toba,0
NZL,vege,890098.9256878197
NZL,whea,373921.6698872149
NZL,xcof,0
NZL,xfru,1397933.2749047875
NZL,xmil,0
NZL,xoil,5347.047880388796
NZL,xpul,20092.576979920268
NZL,yams,0
OMN,bana,16506.857908010483
OMN,barl,1866.7785939574242
OMN,cass,0
OMN,cnut,0
OMN,coco,0
OMN,maiz,73.99084198474884
OMN,ocer,1287.060744419694
OMN,ofib,0
OMN,oilp,0
OMN,orts,0
OMN,othr,6.4666664227843285
OMN,plnt,0
OMN,pota,17972.477247595787
OMN,rice,0
OMN,sorg,63682.568551540375
OMN,soyb,0
OMN,spis,6.4666664227843285
OMN,sugb,0
OMN,sugc,1092.6236860752106
OMN,swpo,0
OMN,teas,0
OMN,tnut,6.4666664227843285
OMN,toba,1159.387294769287
OMN,vege,470944.9822084904
OMN,whea,3471.8887679576874
OMN,xcof,0
OMN,xfru,457483.2853549421
OMN,xmil,0.10000000149011612
OMN,xoil,0
OMN,xpul,0
OMN,yams,0
PAK,bana,116104.69818890095
PAK,barl,60805.19697062671
PAK,cass,0
PAK,cnut,9832.13596189022
PAK,coco,0
PAK,maiz,5996898.931513041
PAK,ocer,0
PAK,ofib,505.52264484763145
PAK,oilp,0
PAK,orts,491766.55911159515
PAK,othr,0
PAK,plnt,0
PAK,pota,3898868.8063794374
PAK,rice,12242868.867649317
PAK,sorg,155889.81022286415
PAK,soyb,21.607843652367592
PAK,spis,217604.16460978985
PAK,sugb,172091.45764160156
PAK,sugc,86949946.839715
PAK,swpo,13106.580215983093
PAK,teas,0
PAK,tnut,39517.35055002384
PAK,toba,91393.82441490889
PAK,vege,4946546.678897694
PAK,whea,27541529.397419587
PAK,xcof,0
PAK,xfru,6950284.42774488
PAK,xmil,307862.30896413326
PAK,xoil,7023641.556231722
PAK,xpul,545653.9328295961
PAK,yams,0
PAN,bana,382399.6877825856
PAN,barl,0
PAN,cass,20077.877320319414
PAN,cnut,17340.060767292976
PAN,coco,742.7189752757549
PAN,maiz,145735.53843273968
PAN,ocer,0
PAN,ofib,0.20000000298023224
PAN,oilp,43144.22855126858
PAN,orts,1358.789405150339
PAN,othr,0
PAN,plnt,211458.58377844095
PAN,pota,22221.49417334795
PAN,rice,289295.1868889779
PAN,sorg,2319.850350767374
PAN,soyb,75.05673139542341
PAN,spis,0
PAN,sugb,0
PAN,sugc,2580632.5413289666
PAN,swpo,0
PAN,teas,0
PAN,tnut,0
PAN,toba,2765.9595774263144
PAN,vege,84296.82910910994
PAN,whea,0
PAN,xcof,6235.149997316301
PAN,xfru,195755.3239671588
PAN,xmil,0
PAN,xoil,243.99596205353737
PAN,xpul,10331.48750563711
PAN,yams,12211.030338402838
PCN,bana,0
PCN,barl,0
PCN,cass,0
PCN,cnut,0
PCN,coco,0
PCN,maiz,0
PCN,ocer,0
PCN,ofib,0
PCN,oilp,0
PCN,orts,0
PCN,othr,0
PCN,plnt,0
PCN,pota,0
PCN,rice,0
PCN,sorg,0
PCN,soyb,0
PCN,spis,0
PCN,sugb,0
PCN,sugc,0
PCN,swpo,0
PCN,teas,0
PCN,tnut,0
PCN,toba,0
PCN,vege,0
PCN,whea,0
PCN,xcof,0
PCN,xfru,0
PCN,xmil,0
PCN,xoil,0
PCN,xpul,0
PCN,yams,0
PER,bana,367393.6617512703
PER,barl,197537.5965834707
PER,cass,1127492.8174809217
PER,cnut,33390.14964425564
PER,coco,121895.54036802053
PER,maiz,1520761.80878295
PER,ocer,106603.0906174779
PER,ofib,268.04820638895035
PER,oilp,895509.2842400074
PER,orts,275824.96510484815
PER,othr,0
PER,plnt,1918585.3961506635
PER,pota,4864979.085344434
PER,rice,3097227.8746105283
PER,sorg,2298.9519250392914
PER,soyb,1895.1286541000009
PER,spis,91144.43371191621
PER,sugb,0
PER,sugc,9435611.549125671
PER,swpo,268194.73218262196
PER,teas,2155.595772176981
PER,tnut,34093.85049197823
PER,toba,11585.642640709877
PER,vege,2906630.602100022
PER,whea,192513.96771359444
PER,xcof,355759.60840441287
PER,xfru,3829490.027371645
PER,xmil,0
PER,xoil,107858.28894412518
PER,xpul,235000.30532990023
PER,yams,2.599999964237213
PHL,bana,6055073.531772703
PHL,barl,0
PHL,cass,2821303.825798765
PHL,cnut,14056524.02470614
PHL,coco,7047.817842908204
PHL,maiz,8428486.297021948
PHL,ocer,0
PHL,ofib,74785.814494811
PHL,oilp,454608.191355817
PHL,orts,124298.82339090109
PHL,othr,206364.0005178377
PHL,plnt,0
PHL,pota,114623.4395828247
PHL,rice,19811314.499519527
PHL,sorg,682.2744269669056
PHL,soyb,651.3739104792476
PHL,spis,14629.095472185872
PHL,sugb,0
PHL,sugc,49182714.20685893
PHL,swpo,535496.7111934796
PHL,teas,0
PHL,tnut,117156.99297904596
PHL,toba,51101.173018202186
PHL,vege,6681800.772710964
PHL,whea,0
PHL,xcof,61229.93499286473
PHL,xfru,7520368.661992356
PHL,xmil,0
PHL,xoil,41144.4032540191
PHL,xpul,72711.36664542556
PHL,yams,13712.421613663435
PLW,bana,0
PLW,barl,0
PLW,cass,0
PLW,cnut,0
PLW,coco,0
PLW,maiz,0
PLW,ocer,0
PLW,ofib,0
PLW,oilp,0
PLW,orts,0
PLW,othr,0
PLW,plnt,0
PLW,pota,0
PLW,rice,0
PLW,sorg,0
PLW,soyb,0
PLW,spis,0
PLW,sugb,0
PLW,sugc,0
PLW,swpo,0
PLW,teas,0
PLW,tnut,0
PLW,toba,0
PLW,vege,0
PLW,whea,0
PLW,xcof,0
PLW,xfru,0
PLW,xmil,0
PLW,xoil,0
PLW,xpul,0
PLW,yams,0
PNG,bana,1332060.9866008759
PNG,barl,0
PNG,cass,151856.201734066
PNG,cnut,1097657.725047946
PNG,coco,55309.4533823207
PNG,maiz,14333.17590892315
PNG,ocer,0
PNG,ofib,0
PNG,oilp,2425771.2343444824
PNG,orts,630482.2551084757
PNG,othr,8721.838012702763
PNG,plnt,0
PNG,pota,1260.4948770403862
PNG,rice,839.1323674172163
PNG,sorg,5040.363107204437
PNG,soyb,0
PNG,spis,885.1394767621532
PNG,sugb,0
PNG,sugc,236721.66623687744
PNG,swpo,719874.5176533461
PNG,teas,5607.411658972502
PNG,tnut,5540.280840948224
PNG,toba,0
PNG,vege,574214.5724861324
PNG,whea,0
PNG,xcof,73478.14243844151
PNG,xfru,1220351.4478488564
PNG,xmil,0
PNG,xoil,1479.8149676322937
PNG,xpul,3593.997283935547
PNG,yams,374838.7295770645
POL,bana,0
POL,barl,4033427.898421064
POL,cass,0
POL,cnut,0
POL,coco,0
POL,maiz,3908038.436353326
POL,ocer,12470177.782412514
POL,ofib,183.6713194064796
POL,oilp,0
POL,orts,0
POL,othr,4965.363641789183
POL,plnt,0
POL,pota,9646092.227165878
POL,rice,0
POL,sorg,0
POL,soyb,21792.10733643174
POL,spis,0
POL,sugb,17076007.453511
POL,sugc,0
POL,swpo,0
POL,teas,0
POL,tnut,12757.82300709933
POL,toba,33791.76776803285
POL,vege,6316502.109798074
POL,whea,11819902.724820927
POL,xcof,0
POL,xfru,3827439.2973761857
POL,xmil,25719.13097988069
POL,xoil,2703341.5140703544
POL,xpul,561988.5720216483
POL,yams,0
PRI,bana,63722.67217874527
PRI,barl,0
PRI,cass,165.08323550224304
PRI,cnut,583.4833083450794
PRI,coco,0
PRI,maiz,96.79561552591622
PRI,ocer,0
PRI,ofib,0
PRI,oilp,0
PRI,orts,3960.1071159243584
PRI,othr,0
PRI,plnt,91159.7208738327
PRI,pota,0
PRI,rice,0
PRI,sorg,0
PRI,soyb,0
PRI,spis,0
PRI,sugb,0
PRI,sugc,0
PRI,swpo,1051.444057121873
PRI,teas,0
PRI,tnut,0
PRI,toba,0
PRI,vege,44156.38787174225
PRI,whea,0
PRI,xcof,4333.878406457603
PRI,xfru,64594.60808777809
PRI,xmil,0
PRI,xoil,0
PRI,xpul,183.2601152099669
PRI,yams,1409.9513500630856
PRK,bana,0
PRK,barl,17023.870029315352
PRK,cass,0
PRK,cnut,0
PRK,coco,0
PRK,maiz,2289522.130064547
PRK,ocer,76481.59751990438
PRK,ofib,14457.783865638077
PRK,oilp,0
PRK,orts,14.600000381469727
PRK,othr,1906.0754294283688
PRK,plnt,0
PRK,pota,1714320.8662443757
PRK,rice,2366088.5432705283
PRK,sorg,35380.50538557768
PRK,soyb,222800.36782935262
PRK,spis,0
PRK,sugb,0
PRK,sugc,0
PRK,swpo,433050.16514372826
PRK,teas,0
PRK,tnut,26389.285690575838
PRK,toba,92216.44419322908
PRK,vege,3317548.2621931434
PRK,whea,46967.30195726454
PRK,xcof,0
PRK,xfru,1800884.0278567225
PRK,xmil,77331.19125203788
PRK,xoil,37852.65833961964
PRK,xpul,319063.10218217224
PRK,yams,0
PRT,bana,36698.34890270233
PRT,barl,77495.26130954921
PRT,cass,0
PRT,cnut,0
PRT,coco,0
PRT,maiz,838313.3838218898
PRT,ocer,85256.53505851328
PRT,ofib,0
PRT,oilp,0
PRT,orts,0
PRT,othr,18.761653156900138
PRT,plnt,0
PRT,pota,550745.3262454271
PRT,rice,186196.63423048705
PRT,sorg,5.5
PRT,soyb,1.7000000476837158
PRT,spis,0
PRT,sugb,18222.058772921562
PRT,sugc,5553.705893039703
PRT,swpo,25098.61327032745
PRT,teas,67.27500008046627
PRT,tnut,67901.94053554535
PRT,toba,332.6346166562289
PRT,vege,2507161.5634686947
PRT,whea,62472.371205344796
PRT,xcof,0
PRT,xfru,2058979.937168777
PRT,xmil,0
PRT,xoil,915699.1548626944
PRT,xpul,8253.434605583549
PRT,yams,2350.142822265625
PRY,bana,60147.03821712732
PRY,barl,0
PRY,cass,3082322.6438049376
PRY,cnut,0
PRY,coco,0
PRY,maiz,4594443.230184138
PRY,ocer,43.09999939799309
PRY,ofib,0
PRY,oilp,151140.95033419132
PRY,orts,0
PRY,othr,28444.266671124846
PRY,plnt,0
PRY,pota,4716.281339377165
PRY,rice,928640.3348836899
PRY,sorg,78292.29981341958
PRY,soyb,9160502.580374628
PRY,spis,28444.266671124846
PRY,sugb,0
PRY,sugc,6545506.068833351
PRY,swpo,53096.15138401091
PRY,teas,153.80000296235085
PRY,tnut,28444.266671124846
PRY,toba,6189.728699669242
PRY,vege,137719.05914959311
PRY,whea,951470.3514055982
PRY,xcof,408.9097289890051
PRY,xfru,638766.498398751
PRY,xmil,0
PRY,xoil,278673.2904324196
PRY,xpul,81527.47438868135
PRY,yams,1.399999976158142
PSE,bana,0
PSE,barl,0
PSE,cass,0
PSE,cnut,0
PSE,coco,0
PSE,maiz,0
PSE,ocer,0
PSE,ofib,0
PSE,oilp,0
PSE,orts,0
PSE,othr,0
PSE,plnt,0
PSE,pota,0
PSE,rice,0
PSE,sorg,0
PSE,soyb,0
PSE,spis,0
PSE,sugb,0
PSE,sugc,0
PSE,swpo,0
PSE,teas,0
PSE,tnut,0
PSE,toba,0
PSE,vege,0
PSE,whea,0
PSE,xcof,0
PSE,xfru,0
PSE,xmil,0
PSE,xoil,0
PSE,xpul,0
PSE,yams,0
PYF,bana,173.4423680305481
PYF,barl,0
PYF,cass,4062.708137512207
PYF,cnut,81562.60363769531
PYF,coco,0
