iso3c,animal,system,product,feedstuff,feeditem_kg_per_head
GRL,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
GRL,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,0
GRL,chickens,backyard,eggs&meat,RAPESEED,0
GRL,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.2121764235703506
GRL,chickens,backyard,eggs&meat,SOY OIL,0
GRL,chickens,backyard,eggs&meat,SYNTHETIC,0
GRL,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
SPM,chickens,backyard,eggs&meat,Beans from soy,1.3458159383944481
SPM,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.7589069965454863
SPM,chickens,backyard,eggs&meat,By-products from cottonseed,0.4545163745023118
SPM,chickens,backyard,eggs&meat,By-products from rape (canola),0
SPM,chickens,backyard,eggs&meat,By-products from soy,1.3458159383944481
SPM,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,1.4853281464497377
SPM,chickens,backyard,eggs&meat,Crop residues from sugarcane,1.4804645875992803
SPM,chickens,backyard,eggs&meat,Dry by-product from grain industries,2.3262721942161235
SPM,chickens,backyard,eggs&meat,FISHMEAL,0
SPM,chickens,backyard,eggs&meat,Fresh grass,2.200887161143275
SPM,chickens,backyard,eggs&meat,Fruit from banana trees,0.2121764235703506
SPM,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),1.6558481283229871
SPM,chickens,backyard,eggs&meat,Grains from maize (Zea mays),4.285410409023115
SPM,chickens,backyard,eggs&meat,Grains from millet,0
SPM,chickens,backyard,eggs&meat,Grains from rice,3.161940503536153
SPM,chickens,backyard,eggs&meat,Grains from sorghum,2.4447998097862857
SPM,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,1.3761359977738015
SPM,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,6.415246628797306
SPM,chickens,backyard,eggs&meat,Leguminous beans,0.9144903596929072
SPM,chickens,backyard,eggs&meat,Limestone,0
SPM,chickens,backyard,eggs&meat,Molasses,0
SPM,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
SPM,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,0
SPM,chickens,backyard,eggs&meat,RAPESEED,0
SPM,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.2121764235703506
SPM,chickens,backyard,eggs&meat,SOY OIL,0
SPM,chickens,backyard,eggs&meat,SYNTHETIC,0
SPM,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
USA,chickens,backyard,eggs&meat,Beans from soy,1.176899768178398
USA,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.6813643067315562
USA,chickens,backyard,eggs&meat,By-products from cottonseed,0.9090327490046236
USA,chickens,backyard,eggs&meat,By-products from rape (canola),0
USA,chickens,backyard,eggs&meat,By-products from soy,1.176899768178398
USA,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,1.2536549864686435
USA,chickens,backyard,eggs&meat,Crop residues from sugarcane,2.9609291751985607
USA,chickens,backyard,eggs&meat,Dry by-product from grain industries,2.7610753177339697
USA,chickens,backyard,eggs&meat,FISHMEAL,0
USA,chickens,backyard,eggs&meat,Fresh grass,1.878565122866783
USA,chickens,backyard,eggs&meat,Fruit from banana trees,0.4243528471407012
USA,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),1.5311118370654753
USA,chickens,backyard,eggs&meat,Grains from maize (Zea mays),3.7681041666167867
USA,chickens,backyard,eggs&meat,Grains from millet,0
USA,chickens,backyard,eggs&meat,Grains from rice,3.088514958627419
USA,chickens,backyard,eggs&meat,Grains from sorghum,1.6558245522916264
USA,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,1.1962260194099812
USA,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,6.415246628797306
USA,chickens,backyard,eggs&meat,Leguminous beans,0.7740764887239405
USA,chickens,backyard,eggs&meat,Limestone,0
USA,chickens,backyard,eggs&meat,Molasses,0
USA,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
USA,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,0
USA,chickens,backyard,eggs&meat,RAPESEED,0
USA,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.4243528471407012
USA,chickens,backyard,eggs&meat,SOY OIL,0
USA,chickens,backyard,eggs&meat,SYNTHETIC,0
USA,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
KAZ,chickens,backyard,eggs&meat,Beans from soy,1.1139650497808105
KAZ,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.35392108279037265
KAZ,chickens,backyard,eggs&meat,By-products from cottonseed,1.425002382677809
KAZ,chickens,backyard,eggs&meat,By-products from rape (canola),0
KAZ,chickens,backyard,eggs&meat,By-products from soy,1.1139650497808105
KAZ,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,1.3625741992409157
KAZ,chickens,backyard,eggs&meat,Crop residues from sugarcane,0
KAZ,chickens,backyard,eggs&meat,Dry by-product from grain industries,0.8053221302402577
KAZ,chickens,backyard,eggs&meat,FISHMEAL,0
KAZ,chickens,backyard,eggs&meat,Fresh grass,2.2822954343316826
KAZ,chickens,backyard,eggs&meat,Fruit from banana trees,0
KAZ,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0.8849721386476939
KAZ,chickens,backyard,eggs&meat,Grains from maize (Zea mays),2.7573556055901025
KAZ,chickens,backyard,eggs&meat,Grains from millet,0.558415030320611
KAZ,chickens,backyard,eggs&meat,Grains from rice,2.479091632901804
KAZ,chickens,backyard,eggs&meat,Grains from sorghum,0
KAZ,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,0.7640360367790681
KAZ,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,11.046889764455969
KAZ,chickens,backyard,eggs&meat,Leguminous beans,0.6694191497742588
KAZ,chickens,backyard,eggs&meat,Limestone,0
KAZ,chickens,backyard,eggs&meat,Molasses,0
KAZ,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
KAZ,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,0
KAZ,chickens,backyard,eggs&meat,RAPESEED,0
KAZ,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0
KAZ,chickens,backyard,eggs&meat,SOY OIL,0
KAZ,chickens,backyard,eggs&meat,SYNTHETIC,0
KAZ,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
KGZ,chickens,backyard,eggs&meat,Beans from soy,0.7397692162563713
KGZ,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.5385495029658158
KGZ,chickens,backyard,eggs&meat,By-products from cottonseed,1.1002966057633
KGZ,chickens,backyard,eggs&meat,By-products from rape (canola),0
KGZ,chickens,backyard,eggs&meat,By-products from soy,0.7397692162563713
KGZ,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,1.4646063824150997
KGZ,chickens,backyard,eggs&meat,Crop residues from sugarcane,0
KGZ,chickens,backyard,eggs&meat,Dry by-product from grain industries,1.3399567775859573
KGZ,chickens,backyard,eggs&meat,FISHMEAL,0
KGZ,chickens,backyard,eggs&meat,Fresh grass,1.7783875226783676
KGZ,chickens,backyard,eggs&meat,Fruit from banana trees,0
KGZ,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0.8900652961947109
KGZ,chickens,backyard,eggs&meat,Grains from maize (Zea mays),2.7386235529335794
KGZ,chickens,backyard,eggs&meat,Grains from millet,0.5199118412725436
KGZ,chickens,backyard,eggs&meat,Grains from rice,1.855268704485845
KGZ,chickens,backyard,eggs&meat,Grains from sorghum,0
KGZ,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,1.270634810459484
KGZ,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,10.589730929855449
KGZ,chickens,backyard,eggs&meat,Leguminous beans,0.9087561712859057
KGZ,chickens,backyard,eggs&meat,Limestone,0
KGZ,chickens,backyard,eggs&meat,Molasses,0
KGZ,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
KGZ,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,0
KGZ,chickens,backyard,eggs&meat,RAPESEED,0
KGZ,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0
KGZ,chickens,backyard,eggs&meat,SOY OIL,0
KGZ,chickens,backyard,eggs&meat,SYNTHETIC,0
KGZ,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
TJK,chickens,backyard,eggs&meat,Beans from soy,0
TJK,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.4424124073750989
TJK,chickens,backyard,eggs&meat,By-products from cottonseed,0.6642493230721019
TJK,chickens,backyard,eggs&meat,By-products from rape (canola),0
TJK,chickens,backyard,eggs&meat,By-products from soy,0
TJK,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,1.3730315030431033
TJK,chickens,backyard,eggs&meat,Crop residues from sugarcane,0
TJK,chickens,backyard,eggs&meat,Dry by-product from grain industries,0.9519446607365372
TJK,chickens,backyard,eggs&meat,FISHMEAL,0
TJK,chickens,backyard,eggs&meat,Fresh grass,0.8954248059025115
TJK,chickens,backyard,eggs&meat,Fruit from banana trees,0
TJK,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0.48579241002424306
TJK,chickens,backyard,eggs&meat,Grains from maize (Zea mays),2.813318060609799
TJK,chickens,backyard,eggs&meat,Grains from millet,2.452002345976763
TJK,chickens,backyard,eggs&meat,Grains from rice,1.4636187605953852
TJK,chickens,backyard,eggs&meat,Grains from sorghum,0
TJK,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,0.9360272133029248
TJK,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,8.954207765090173
TJK,chickens,backyard,eggs&meat,Leguminous beans,0.9534917239831507
TJK,chickens,backyard,eggs&meat,Limestone,0
TJK,chickens,backyard,eggs&meat,Molasses,0
TJK,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
TJK,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,0
TJK,chickens,backyard,eggs&meat,RAPESEED,0
TJK,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0
TJK,chickens,backyard,eggs&meat,SOY OIL,0
TJK,chickens,backyard,eggs&meat,SYNTHETIC,0
TJK,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
TKM,chickens,backyard,eggs&meat,Beans from soy,1.2503445747811162
TKM,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.34445226483916785
TKM,chickens,backyard,eggs&meat,By-products from cottonseed,0.5994233185539386
TKM,chickens,backyard,eggs&meat,By-products from rape (canola),0
TKM,chickens,backyard,eggs&meat,By-products from soy,1.2503445747811162
TKM,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,1.1661793569549583
TKM,chickens,backyard,eggs&meat,Crop residues from sugarcane,1.5621155312794783
TKM,chickens,backyard,eggs&meat,Dry by-product from grain industries,1.1254194221833755
TKM,chickens,backyard,eggs&meat,FISHMEAL,0
TKM,chickens,backyard,eggs&meat,Fresh grass,0.8523269393325973
TKM,chickens,backyard,eggs&meat,Fruit from banana trees,0
TKM,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0.7948877191338345
TKM,chickens,backyard,eggs&meat,Grains from maize (Zea mays),0.811928057921381
TKM,chickens,backyard,eggs&meat,Grains from millet,0.9576521837791732
TKM,chickens,backyard,eggs&meat,Grains from rice,1.2963531215550228
TKM,chickens,backyard,eggs&meat,Grains from sorghum,0
TKM,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,1.148082304670033
TKM,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,9.198811729086637
TKM,chickens,backyard,eggs&meat,Leguminous beans,0.6387079938944693
TKM,chickens,backyard,eggs&meat,Limestone,0
TKM,chickens,backyard,eggs&meat,Molasses,0
TKM,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
TKM,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,0
TKM,chickens,backyard,eggs&meat,RAPESEED,0
TKM,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0
TKM,chickens,backyard,eggs&meat,SOY OIL,0
TKM,chickens,backyard,eggs&meat,SYNTHETIC,0
TKM,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
UZB,chickens,backyard,eggs&meat,Beans from soy,0.5828581891390514
UZB,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.23498521522743626
UZB,chickens,backyard,eggs&meat,By-products from cottonseed,0.9000101558501309
UZB,chickens,backyard,eggs&meat,By-products from rape (canola),0
UZB,chickens,backyard,eggs&meat,By-products from soy,0.5828581891390514
UZB,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,1.0063457874306942
UZB,chickens,backyard,eggs&meat,Crop residues from sugarcane,0
UZB,chickens,backyard,eggs&meat,Dry by-product from grain industries,1.4446868991428639
UZB,chickens,backyard,eggs&meat,FISHMEAL,0
UZB,chickens,backyard,eggs&meat,Fresh grass,1.0667837279239072
UZB,chickens,backyard,eggs&meat,Fruit from banana trees,0
UZB,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0.6341126288341454
UZB,chickens,backyard,eggs&meat,Grains from maize (Zea mays),2.2204584840388994
UZB,chickens,backyard,eggs&meat,Grains from millet,0.815831514113491
UZB,chickens,backyard,eggs&meat,Grains from rice,1.6206265806885767
UZB,chickens,backyard,eggs&meat,Grains from sorghum,0
UZB,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,1.4880564637759615
UZB,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,8.80573477621951
UZB,chickens,backyard,eggs&meat,Leguminous beans,0.6109876685949459
UZB,chickens,backyard,eggs&meat,Limestone,0
UZB,chickens,backyard,eggs&meat,Molasses,0
UZB,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
UZB,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,0
UZB,chickens,backyard,eggs&meat,RAPESEED,0
UZB,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0
UZB,chickens,backyard,eggs&meat,SOY OIL,0
UZB,chickens,backyard,eggs&meat,SYNTHETIC,0
UZB,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
CHN,chickens,backyard,eggs&meat,Beans from soy,0.441361257693204
CHN,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.5793955773766267
CHN,chickens,backyard,eggs&meat,By-products from cottonseed,1.0090420851691173
CHN,chickens,backyard,eggs&meat,By-products from rape (canola),0
CHN,chickens,backyard,eggs&meat,By-products from soy,0.441361257693204
CHN,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,0.677658227539486
CHN,chickens,backyard,eggs&meat,Crop residues from sugarcane,1.6591368038897276
CHN,chickens,backyard,eggs&meat,Dry by-product from grain industries,1.3981249535333398
CHN,chickens,backyard,eggs&meat,FISHMEAL,0
CHN,chickens,backyard,eggs&meat,Fresh grass,1.2499265684185659
CHN,chickens,backyard,eggs&meat,Fruit from banana trees,0.2200823282208376
CHN,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0.36034803235681373
CHN,chickens,backyard,eggs&meat,Grains from maize (Zea mays),1.334813918401447
CHN,chickens,backyard,eggs&meat,Grains from millet,0.24123073298576883
CHN,chickens,backyard,eggs&meat,Grains from rice,1.641824563409615
CHN,chickens,backyard,eggs&meat,Grains from sorghum,0.2907778484271408
CHN,chickens,backyard,eggs&meat,Grains from wheat (Triticum aestivum).,1.1854070093777467
CHN,chickens,backyard,eggs&meat,Household food waste and other organic material used as feed,9.853435865685569
CHN,chickens,backyard,eggs&meat,Leguminous beans,0.38934841846080287
CHN,chickens,backyard,eggs&meat,Limestone,0
CHN,chickens,backyard,eggs&meat,Molasses,0
CHN,chickens,backyard,eggs&meat,Oil palm kernel expeller,0
CHN,chickens,backyard,eggs&meat,Pellets from cassava (Manihot esculenta) roots,1.4402323800258636
CHN,chickens,backyard,eggs&meat,RAPESEED,0
CHN,chickens,backyard,eggs&meat,Residual plant material such as stems from banana,0.2200823282208376
CHN,chickens,backyard,eggs&meat,SOY OIL,0
CHN,chickens,backyard,eggs&meat,SYNTHETIC,0
CHN,chickens,backyard,eggs&meat,Wet by-product from grain industries,0
HKG,chickens,backyard,eggs&meat,Beans from soy,0.5550592629673202
HKG,chickens,backyard,eggs&meat,"By-product from oil production other than soy, cottonse",0.4779255862600886
HKG,chickens,backyard,eggs&meat,By-products from cottonseed,0.5185323734210466
HKG,chickens,backyard,eggs&meat,By-products from rape (canola),0
HKG,chickens,backyard,eggs&meat,By-products from soy,0.5550592629673202
HKG,chickens,backyard,eggs&meat,Crop residue from leguminous plants cultivation,0.7091144597090511
HKG,chickens,backyard,eggs&meat,Crop residues from sugarcane,2.8396471776175845
HKG,chickens,backyard,eggs&meat,Dry by-product from grain industries,1.959652249038705
HKG,chickens,backyard,eggs&meat,FISHMEAL,0
HKG,chickens,backyard,eggs&meat,Fresh grass,2.053269001640721
HKG,chickens,backyard,eggs&meat,Fruit from banana trees,0.2981028384326375
HKG,chickens,backyard,eggs&meat,Grains from barley (Hordeum vulgare),0
HKG,chickens,backyard,eggs&meat,Grains from maize (Zea mays),1.18627253800602
HKG,chickens,backyard,eggs&meat,Grains from millet,0
HKG,chickens,backyard,eggs&meat,Grains from rice,1.9836786178315073
HKG,chickens,backyard,eggs&meat,Grains from sorghum,0
