"iso3c","category1_production","category2_production","tonnes"
"IDN","demersal_meat","marine_fisheries",0.481073044796779
"JPN","demersal_meat","marine_fisheries",0.00067999825051724
"NCL","demersal_meat","marine_fisheries",0.00265025726594118
"NZL","demersal_meat","marine_fisheries",6427.70040519881
"NFK","demersal_meat","marine_fisheries",3.87572419369658
"PHL","demersal_meat","marine_fisheries",2.8678908289431
"TLS","demersal_meat","marine_fisheries",0.128623800259031
"TON","demersal_meat","marine_fisheries",0.699004733288459
"HSX","demersal_meat","marine_fisheries",117.297348377726
"AUS","demersal_meat","marine_fisheries",0.00039999912530622
"HSX","demersal_meat","marine_fisheries",0.0139299885502051
"NZL","demersal_meat","marine_fisheries",88.5944167603543
"HSX","demersal_meat","marine_fisheries",26.8641365173992
"CAN","demersal_meat","marine_fisheries",39457.8349078476
"CHN","demersal_meat","marine_fisheries",4426.34502563428
"JPN","demersal_meat","marine_fisheries",87329.9903113149
"MYS","demersal_meat","marine_fisheries",17.4549841255214
"PRK","demersal_meat","marine_fisheries",2081.33851343274
"RUS","demersal_meat","marine_fisheries",267360.174724187
"KOR","demersal_meat","marine_fisheries",34911.368544754
"USA","demersal_meat","marine_fisheries",340509.604425232
"HSX","demersal_meat","marine_fisheries",14839.4030429047
"CHL","demersal_meat","marine_fisheries",59.3476182638725
"COL","demersal_meat","marine_fisheries",4.42137318944612
"CRI","demersal_meat","marine_fisheries",0.205232523340195
"ECU","demersal_meat","marine_fisheries",788.073428768883
"PER","demersal_meat","marine_fisheries",5139.38978561336
"HSX","demersal_meat","marine_fisheries",84.0182887301835
"ITA","demersal_meat","marine_fisheries",0.0285399419847647
"MEX","demersal_meat","marine_fisheries",0.0256463180380971
"USA","demersal_meat","marine_fisheries",3.06670580812169
"ALB","demersal_meat","marine_fisheries",50.1850366200494
"DZA","demersal_meat","marine_fisheries",0.506090509136082
"BEN","demersal_meat","marine_fisheries",91.5777751203058
"BIH","demersal_meat","marine_fisheries",1.41474135270021
"BGR","demersal_meat","marine_fisheries",1.31901435334788
"CIV","demersal_meat","marine_fisheries",61.6636322758176
"HRV","demersal_meat","marine_fisheries",110.961552519295
"CYP","demersal_meat","marine_fisheries",0.287689146099009
"GNQ","demersal_meat","marine_fisheries",0.0102740780603705
"FRO","demersal_meat","marine_fisheries",0.432714971362045
"FRA","demersal_meat","marine_fisheries",135.797410586764
"GAB","demersal_meat","marine_fisheries",11.9391583855766
"GMB","demersal_meat","marine_fisheries",423.009212959705
"GHA","demersal_meat","marine_fisheries",8.01393222554385
"GIB","demersal_meat","marine_fisheries",0.0347423956587644
"GRC","demersal_meat","marine_fisheries",422.002258703689
"GRL","demersal_meat","marine_fisheries",0.00398999808587954
"GGY","demersal_meat","marine_fisheries",0.0150073887983809
"GNB","demersal_meat","marine_fisheries",197.838154365553
"ISL","demersal_meat","marine_fisheries",0.54844334516521
"IRL","demersal_meat","marine_fisheries",108.732265306767
"IMN","demersal_meat","marine_fisheries",0.00925142146355068
"ITA","demersal_meat","marine_fisheries",159.849007843693
"JEY","demersal_meat","marine_fisheries",0.00596064753126059
"LBN","demersal_meat","marine_fisheries",1.87803352782048
"LBR","demersal_meat","marine_fisheries",3.2447821311076
"LBY","demersal_meat","marine_fisheries",1.38781766584784
"MLT","demersal_meat","marine_fisheries",36.7237732481363
"MRT","demersal_meat","marine_fisheries",3027.31440417755
"MCO","demersal_meat","marine_fisheries",8.28352822389198e-05
"MNE","demersal_meat","marine_fisheries",10.2085117762095
"MAR","demersal_meat","marine_fisheries",36.6630386777419
"NGA","demersal_meat","marine_fisheries",4.54165100649951
"PRT","demersal_meat","marine_fisheries",728.170769560106
"COG","demersal_meat","marine_fisheries",0.672839936767942
"STP","demersal_meat","marine_fisheries",47.2687534954057
"SEN","demersal_meat","marine_fisheries",1816.75473063934
"SVN","demersal_meat","marine_fisheries",0.00326214039948932
"ESP","demersal_meat","marine_fisheries",678.836115400372
"SYR","demersal_meat","marine_fisheries",19.3758692499749
"TGO","demersal_meat","marine_fisheries",57.0139409739423
"TUN","demersal_meat","marine_fisheries",16.1413028590736
"TUR","demersal_meat","marine_fisheries",58.5035552101075
"GBR","demersal_meat","marine_fisheries",107.883371623297
"ESH","demersal_meat","marine_fisheries",48.8622638405783
"XMI","demersal_meat","marine_fisheries",15.0546735113738
"HSX","demersal_meat","marine_fisheries",110.52799037968
"GAB","demersal_meat","marine_fisheries",1.72416793649908
"PER","demersal_meat","marine_fisheries",1692.95999284347
"COG","demersal_meat","marine_fisheries",0.416095009966622
"NZL","demersal_meat","marine_fisheries",2154.96353852631
"RUS","demersal_meat","marine_fisheries",14.8429571806145
"BHR","demersal_meat","marine_fisheries",0.163348216056331
"BRA","demersal_meat","marine_fisheries",0.346658851998734
"PRT","demersal_meat","marine_fisheries",5.10367930141346
"QAT","demersal_meat","marine_fisheries",0.122596498376446
"SAU","demersal_meat","marine_fisheries",0.582632796954737
"ESP","demersal_meat","marine_fisheries",1.46267672765661
"ARG","demersal_meat","marine_fisheries",92.3924033732952
"BRA","demersal_meat","marine_fisheries",29.7914840833799
"URY","demersal_meat","marine_fisheries",430.824003600904
"ARG","demersal_meat","marine_fisheries",6595.16966023852
"BRA","demersal_meat","marine_fisheries",739.74980782048
"NZL","demersal_meat","marine_fisheries",32.4910789504836
"PER","demersal_meat","marine_fisheries",15.8404806176402
"URY","demersal_meat","marine_fisheries",284.385219249139
"DZA","demersal_meat","marine_fisheries",34.1163513654965
"CHL","demersal_meat","marine_fisheries",18.7589473700116
"FRA","demersal_meat","marine_fisheries",0.0225485828477064
"GMB","demersal_meat","marine_fisheries",106.316542190952
"GIB","demersal_meat","marine_fisheries",0.189970183731637
"IDN","demersal_meat","marine_fisheries",213.049364462153
"IRL","demersal_meat","marine_fisheries",0.569769281614486
"MRT","demersal_meat","marine_fisheries",20574.4130601857
"MAR","demersal_meat","marine_fisheries",2880.99829053977
"NAM","demersal_meat","marine_fisheries",1.14738725234374
"PER","demersal_meat","marine_fisheries",256.204365408131
"PRT","demersal_meat","marine_fisheries",2.81377701676857
"SEN","demersal_meat","marine_fisheries",1629.63476344574
"ZAF","demersal_meat","marine_fisheries",19.4630397216572
"ESP","demersal_meat","marine_fisheries",350.452623662354
"ESH","demersal_meat","marine_fisheries",977.9309282272
"XMI","demersal_meat","marine_fisheries",1.05306744807458
"HSX","demersal_meat","marine_fisheries",732.456651796854
"ARG","demersal_meat","marine_fisheries",0.527609933292062
"BGD","demersal_meat","marine_fisheries",10.0570558270447
"BRN","demersal_meat","marine_fisheries",48.5906751527768
"KHM","demersal_meat","marine_fisheries",20.5896715310592
"CHL","demersal_meat","marine_fisheries",2.6553461308242
"FJI","demersal_meat","marine_fisheries",3.9158072864561
"IND","demersal_meat","marine_fisheries",0.271321289859659
"IDN","demersal_meat","marine_fisheries",386.567757635469
"MYS","demersal_meat","marine_fisheries",3508.49901790423
"MMR","demersal_meat","marine_fisheries",815.38528214326
"PHL","demersal_meat","marine_fisheries",178.000141905007
"SGP","demersal_meat","marine_fisheries",5.13171241460757
"THA","demersal_meat","marine_fisheries",948.930896956559
"VNM","demersal_meat","marine_fisheries",487.282076690037
"HSX","demersal_meat","marine_fisheries",10.1231463068868
"AGO","demersal_meat","marine_fisheries",33099.5749724734
"AUS","demersal_meat","marine_fisheries",1064.08677187155
"BHR","demersal_meat","marine_fisheries",235.698936144207
"BGD","demersal_meat","marine_fisheries",253.326489876964
"BEN","demersal_meat","marine_fisheries",0.545385461954614
"BRN","demersal_meat","marine_fisheries",158.283037084197
"KHM","demersal_meat","marine_fisheries",39.1282366071941
"CMR","demersal_meat","marine_fisheries",24513.4979108703
"CHL","demersal_meat","marine_fisheries",3.68599413749902
"CHN","demersal_meat","marine_fisheries",0.581048788833498
"COL","demersal_meat","marine_fisheries",11.5281946747917
"ECU","demersal_meat","marine_fisheries",105.796632276243
"EGY","demersal_meat","marine_fisheries",419.009383138634
"GNQ","demersal_meat","marine_fisheries",6249.42390047516
"ERI","demersal_meat","marine_fisheries",12.7437947996055
"IND","demersal_meat","marine_fisheries",26728.7703876829
"IDN","demersal_meat","marine_fisheries",62069.5946562888
"IRN","demersal_meat","marine_fisheries",343.267535783817
"IRQ","demersal_meat","marine_fisheries",27.6069888590267
"JOR","demersal_meat","marine_fisheries",9.93552496785801
"KWT","demersal_meat","marine_fisheries",718.072824462868
"MYS","demersal_meat","marine_fisheries",13956.5933292383
"MMR","demersal_meat","marine_fisheries",996.014524421744
"NAM","demersal_meat","marine_fisheries",648.209258051835
"NGA","demersal_meat","marine_fisheries",3783.49394525223
"PAK","demersal_meat","marine_fisheries",41.6189118322002
"PAN","demersal_meat","marine_fisheries",0.0339290866813356
"PNG","demersal_meat","marine_fisheries",72.495720234214
"PER","demersal_meat","marine_fisheries",146.032585433499
"PHL","demersal_meat","marine_fisheries",3277.66928653135
"QAT","demersal_meat","marine_fisheries",239.847244041243
"RUS","demersal_meat","marine_fisheries",1.57912797036343
"SAU","demersal_meat","marine_fisheries",7916.85692952154
"SGP","demersal_meat","marine_fisheries",89.2764950210613
"KOR","demersal_meat","marine_fisheries",1.93824528348152
"LKA","demersal_meat","marine_fisheries",270.191463399139
"SDN","demersal_meat","marine_fisheries",2555.2165584638
"THA","demersal_meat","marine_fisheries",1996.89688182846
"TLS","demersal_meat","marine_fisheries",338.2383956634
"TGO","demersal_meat","marine_fisheries",0.102012416819853
"ARE","demersal_meat","marine_fisheries",201.990403022352
"VNM","demersal_meat","marine_fisheries",584.136478876038
"YEM","demersal_meat","marine_fisheries",476.524562980428
"COD","demersal_meat","marine_fisheries",372.992536445965
"HSX","demersal_meat","marine_fisheries",3037.76156159384
"BHR","demersal_meat","marine_fisheries",2.99466317913398
"BRN","demersal_meat","marine_fisheries",43.3560527595103
"DJI","demersal_meat","marine_fisheries",6.69486098026689
"ERI","demersal_meat","marine_fisheries",605.751067053651
"IDN","demersal_meat","marine_fisheries",498.232347778172
"IRN","demersal_meat","marine_fisheries",22.5934928542461
"KWT","demersal_meat","marine_fisheries",12.7615109957262
"MYS","demersal_meat","marine_fisheries",3203.29372094386
"MRT","demersal_meat","marine_fisheries",63.3896567838934
"PHL","demersal_meat","marine_fisheries",52.3128464944604
"QAT","demersal_meat","marine_fisheries",10.6707340330318
"SAU","demersal_meat","marine_fisheries",224.363974981464
"ESP","demersal_meat","marine_fisheries",38.2597202495686
"THA","demersal_meat","marine_fisheries",253.18739991192
"VNM","demersal_meat","marine_fisheries",132.58590265582
"YEM","demersal_meat","marine_fisheries",62.8129959696527
"AGO","demersal_meat","marine_fisheries",2.09923117709199
"CMR","demersal_meat","marine_fisheries",1642.55683791097
"CIV","demersal_meat","marine_fisheries",116.887433963095
"GNQ","demersal_meat","marine_fisheries",496.622561136358
"GAB","demersal_meat","marine_fisheries",157.293679298041
"GMB","demersal_meat","marine_fisheries",656.629616143169
"GHA","demersal_meat","marine_fisheries",188.644489096209
"GIN","demersal_meat","marine_fisheries",16.5634352602286
"GNB","demersal_meat","marine_fisheries",383.944091112622
"LBN","demersal_meat","marine_fisheries",637.385331931673
"LBR","demersal_meat","marine_fisheries",42.6897099453031
"NGA","demersal_meat","marine_fisheries",1572.65957291945
"PRT","demersal_meat","marine_fisheries",9.63562016364201
"COG","demersal_meat","marine_fisheries",224.013763298623
"SEN","demersal_meat","marine_fisheries",6107.18780891069
"ZAF","demersal_meat","marine_fisheries",1771.80113002314
"ESP","demersal_meat","marine_fisheries",136.489735777188
"SYR","demersal_meat","marine_fisheries",1124.34881161391
"TGO","demersal_meat","marine_fisheries",2.20751514533221
"XMI","demersal_meat","marine_fisheries",115.429679113871
"COD","demersal_meat","marine_fisheries",0.993688766675271
"HSX","demersal_meat","marine_fisheries",8.20500297955997
"ASM","demersal_meat","marine_fisheries",0.0795322830237001
"AIA","demersal_meat","marine_fisheries",0.00020087713939447
"ABW","demersal_meat","marine_fisheries",1.67598578262376
"AUS","demersal_meat","marine_fisheries",411.211181765344
"BHS","demersal_meat","marine_fisheries",0.0102783090422191
"BHR","demersal_meat","marine_fisheries",7485.07497070351
"BGD","demersal_meat","marine_fisheries",1577.10913513216
"BES","demersal_meat","marine_fisheries",0.00149557952897855
"BRA","demersal_meat","marine_fisheries",195.026468972307
"VGB","demersal_meat","marine_fisheries",0.00355589422268933
"BRN","demersal_meat","marine_fisheries",824.318927953547
"KHM","demersal_meat","marine_fisheries",229.279026036217
"CHN","demersal_meat","marine_fisheries",2646.66982745929
"COL","demersal_meat","marine_fisheries",1.56576222915366
"CUW","demersal_meat","marine_fisheries",1.96203330347722
"DOM","demersal_meat","marine_fisheries",0.00382132547402766
"EGY","demersal_meat","marine_fisheries",7036.00291943144
"ERI","demersal_meat","marine_fisheries",1457.79462390307
"FJI","demersal_meat","marine_fisheries",56.6203528609929
"GUF","demersal_meat","marine_fisheries",1.72544484314836
"GRD","demersal_meat","marine_fisheries",0.408117778628056
"GUY","demersal_meat","marine_fisheries",0.539967610915599
"HKG","demersal_meat","marine_fisheries",76.2023067119282
"IND","demersal_meat","marine_fisheries",334375.99361921
"IDN","demersal_meat","marine_fisheries",44201.1944159567
"IRN","demersal_meat","marine_fisheries",5693.66611432742
"IRQ","demersal_meat","marine_fisheries",432.710354996594
"JOR","demersal_meat","marine_fisheries",85.825986438631
"KWT","demersal_meat","marine_fisheries",7439.14199235912
"MYS","demersal_meat","marine_fisheries",34527.8856547117
"MUS","demersal_meat","marine_fisheries",14.6007173664486
"MEX","demersal_meat","marine_fisheries",0.00158753275581427
"MMR","demersal_meat","marine_fisheries",8492.43177788814
"NZL","demersal_meat","marine_fisheries",77.9974136470476
"PAK","demersal_meat","marine_fisheries",1661.43047620294
"PNG","demersal_meat","marine_fisheries",106.438984349168
"PHL","demersal_meat","marine_fisheries",1375.8271885548
"PRT","demersal_meat","marine_fisheries",0.0331296853989367
"PRI","demersal_meat","marine_fisheries",0.00496510513776576
"QAT","demersal_meat","marine_fisheries",3523.44467457116
"MAF","demersal_meat","marine_fisheries",5.02192848486193e-05
"WSM","demersal_meat","marine_fisheries",0.00654744717339977
"SAU","demersal_meat","marine_fisheries",119837.174636825
"SGP","demersal_meat","marine_fisheries",92.0268486113809
"LKA","demersal_meat","marine_fisheries",13293.9889460386
"SDN","demersal_meat","marine_fisheries",32595.8989635214
"THA","demersal_meat","marine_fisheries",6865.15107126574
"TLS","demersal_meat","marine_fisheries",111.650647284778
"TTO","demersal_meat","marine_fisheries",2.51631364460706
"ARE","demersal_meat","marine_fisheries",2541.72738741276
"USA","demersal_meat","marine_fisheries",177.35751965879
"VEN","demersal_meat","marine_fisheries",89.0063766414155
"VNM","demersal_meat","marine_fisheries",1738.43022955679
"VIR","demersal_meat","marine_fisheries",0.00016253756128234
"YEM","demersal_meat","marine_fisheries",1991.51761802164
"HSX","demersal_meat","marine_fisheries",53403.9176563024
"ARG","demersal_meat","marine_fisheries",0.0443281869688176
