iso3c,nutrient,prod_system,split_rest_names,allocated_pesticide
IOT,N,H,othr,0
IOT,N,I,othr,0
IOT,N,H,pige,0
IOT,N,I,pige,0
IOT,N,H,rcof,0
IOT,N,I,rcof,0
IOT,N,H,spis,0
IOT,N,I,spis,0
IOT,N,H,teas,0
IOT,N,I,teas,0
IOT,N,H,tnut,0
IOT,N,I,tnut,0
IOT,N,H,toba,0
IOT,N,I,toba,0
VGB,N,H,acof,0
VGB,N,I,acof,0
VGB,N,H,bean,0
VGB,N,I,bean,0
VGB,N,H,chic,0
VGB,N,I,chic,0
VGB,N,H,coco,0
VGB,N,I,coco,0
VGB,N,H,cowp,0
VGB,N,I,cowp,0
VGB,N,H,fodd,0
VGB,N,I,fodd,0
VGB,N,H,lent,0
VGB,N,I,lent,0
VGB,N,H,opul,0
VGB,N,I,opul,0
VGB,N,H,othr,0
VGB,N,I,othr,0
VGB,N,H,pige,0
VGB,N,I,pige,0
VGB,N,H,rcof,0
VGB,N,I,rcof,0
VGB,N,H,spis,0
VGB,N,I,spis,0
VGB,N,H,teas,0
VGB,N,I,teas,0
VGB,N,H,tnut,0
VGB,N,I,tnut,0
VGB,N,H,toba,0
VGB,N,I,toba,0
BRN,N,H,acof,0.004567575970286028
BRN,N,I,acof,0
BRN,N,H,bean,0
BRN,N,I,bean,0
BRN,N,H,chic,0
BRN,N,I,chic,0
BRN,N,H,coco,0.21961273495937345
BRN,N,I,coco,0
BRN,N,H,cowp,0
BRN,N,I,cowp,0
BRN,N,H,fodd,0
BRN,N,I,fodd,0
BRN,N,H,lent,0
BRN,N,I,lent,0
BRN,N,H,opul,0
BRN,N,I,opul,0
BRN,N,H,othr,31.031134339366506
BRN,N,I,othr,31.567797997120596
BRN,N,H,pige,0
BRN,N,I,pige,0
BRN,N,H,rcof,0
BRN,N,I,rcof,0
BRN,N,H,spis,9.171008309703252
BRN,N,I,spis,9.329615092582731
BRN,N,H,teas,0
BRN,N,I,teas,0
BRN,N,H,tnut,0
BRN,N,I,tnut,0
BRN,N,H,toba,0
BRN,N,I,toba,0
BGR,N,H,acof,0
BGR,N,I,acof,0
BGR,N,H,bean,0.43460567239037456
BGR,N,I,bean,43.61114080688313
BGR,N,H,chic,0
BGR,N,I,chic,0
BGR,N,H,coco,0
BGR,N,I,coco,0
BGR,N,H,cowp,0.001128162239409862
BGR,N,I,cowp,0
BGR,N,H,fodd,1469.4178772004427
BGR,N,I,fodd,170.22950759501128
BGR,N,H,lent,0.013537946671187219
BGR,N,I,lent,68.97583708637274
BGR,N,H,opul,0.2172840398754268
BGR,N,I,opul,36.34679153357156
BGR,N,H,othr,2.5408534574972794
BGR,N,I,othr,1.4115066281115218
BGR,N,H,pige,0
BGR,N,I,pige,0
BGR,N,H,rcof,0
BGR,N,I,rcof,0
BGR,N,H,spis,1336.2282289056927
BGR,N,I,spis,742.3076655899532
BGR,N,H,teas,0
BGR,N,I,teas,0
BGR,N,H,tnut,102.17248172087622
BGR,N,I,tnut,56.75932796595641
BGR,N,H,toba,0
BGR,N,I,toba,67.90491035262791
BFA,N,H,acof,0
BFA,N,I,acof,0
BFA,N,H,bean,33.37005065724912
BFA,N,I,bean,0
BFA,N,H,chic,0
BFA,N,I,chic,0
BFA,N,H,coco,0
BFA,N,I,coco,0
BFA,N,H,cowp,176.65077923508719
BFA,N,I,cowp,0
BFA,N,H,fodd,0
BFA,N,I,fodd,0
BFA,N,H,lent,0
BFA,N,I,lent,0
BFA,N,H,opul,209.6173222239576
BFA,N,I,opul,0
BFA,N,H,othr,0
BFA,N,I,othr,0
BFA,N,H,pige,0
BFA,N,I,pige,0
BFA,N,H,rcof,0
BFA,N,I,rcof,0
BFA,N,H,spis,288.924598932057
BFA,N,I,spis,9.152933622531133
BFA,N,H,teas,0
BFA,N,I,teas,0
BFA,N,H,tnut,1333.8427306878007
BFA,N,I,tnut,42.255224901416106
BFA,N,H,toba,0.0871266691478108
BFA,N,I,toba,0.26981163458288715
BDI,N,H,acof,67.71425229943613
BDI,N,I,acof,149.00569798601083
BDI,N,H,bean,166.15567678281226
BDI,N,I,bean,0
BDI,N,H,chic,0
BDI,N,I,chic,0
BDI,N,H,coco,0.00209309401683093
BDI,N,I,coco,0
BDI,N,H,cowp,0
BDI,N,I,cowp,0
BDI,N,H,fodd,0
BDI,N,I,fodd,0
BDI,N,H,lent,0
BDI,N,I,lent,0
BDI,N,H,opul,14.940252874352984
BDI,N,I,opul,0
BDI,N,H,othr,0.0467638672393342
BDI,N,I,othr,0
BDI,N,H,pige,2.4177083473812586
BDI,N,I,pige,0
BDI,N,H,rcof,0.0039024887776861576
BDI,N,I,rcof,0
BDI,N,H,spis,0.33645749778626544
BDI,N,I,spis,0
BDI,N,H,teas,13.372739696222217
BDI,N,I,teas,0
BDI,N,H,tnut,0.09613071365321868
BDI,N,I,tnut,0
BDI,N,H,toba,2.5543805995439164
BDI,N,I,toba,0.7128889548068871
KHM,N,H,acof,0
KHM,N,I,acof,0
KHM,N,H,bean,371.53700527412065
KHM,N,I,bean,0
KHM,N,H,chic,0
KHM,N,I,chic,0
KHM,N,H,coco,0
KHM,N,I,coco,0
KHM,N,H,cowp,0
KHM,N,I,cowp,0
KHM,N,H,fodd,0
KHM,N,I,fodd,0
KHM,N,H,lent,0
KHM,N,I,lent,0
KHM,N,H,opul,27.492489951166803
KHM,N,I,opul,0
KHM,N,H,othr,56.005131145438114
KHM,N,I,othr,140.9088811687651
KHM,N,H,pige,0
KHM,N,I,pige,0
KHM,N,H,rcof,9.036643765798669
KHM,N,I,rcof,0
KHM,N,H,spis,137.89630310367528
KHM,N,I,spis,346.9470413411095
KHM,N,H,teas,0
KHM,N,I,teas,0
KHM,N,H,tnut,35.54527979151899
KHM,N,I,tnut,89.4319095151161
KHM,N,H,toba,0.7771069603201026
KHM,N,I,toba,0
CMR,N,H,acof,57.963260903984164
CMR,N,I,acof,0
CMR,N,H,bean,786.8807336884739
CMR,N,I,bean,0
CMR,N,H,chic,0
CMR,N,I,chic,0
CMR,N,H,coco,5326.542811252995
CMR,N,I,coco,0
CMR,N,H,cowp,19.92170425554194
CMR,N,I,cowp,0
CMR,N,H,fodd,0
CMR,N,I,fodd,0
CMR,N,H,lent,0
CMR,N,I,lent,0
CMR,N,H,opul,77.15454170321782
CMR,N,I,opul,0
CMR,N,H,othr,321.55635227930213
CMR,N,I,othr,14.85796307014478
CMR,N,H,pige,0
CMR,N,I,pige,0
CMR,N,H,rcof,448.25963489505295
CMR,N,I,rcof,0
CMR,N,H,spis,4075.7979339724734
CMR,N,I,spis,188.32796576546954
CMR,N,H,teas,7.389311097269674
CMR,N,I,teas,0
CMR,N,H,tnut,608.0543584936017
CMR,N,I,tnut,28.096006128365822
CMR,N,H,toba,12.923156917581402
CMR,N,I,toba,1.203738677582933
CAN,N,H,acof,0
CAN,N,I,acof,0
CAN,N,H,bean,7275.055238927247
CAN,N,I,bean,132.00848532437254
CAN,N,H,chic,3557.573760743442
CAN,N,I,chic,28.54343546365633
CAN,N,H,coco,0
CAN,N,I,coco,0
CAN,N,H,cowp,0
CAN,N,I,cowp,0
CAN,N,H,fodd,194902.8859967337
CAN,N,I,fodd,3239.224418874049
CAN,N,H,lent,86254.22682980921
CAN,N,I,lent,230.19371624927868
CAN,N,H,opul,44318.560967602505
CAN,N,I,opul,865.0077299404835
CAN,N,H,othr,0
CAN,N,I,othr,0
CAN,N,H,pige,0
CAN,N,I,pige,0
CAN,N,H,rcof,0
CAN,N,I,rcof,0
CAN,N,H,spis,892.8860763017216
CAN,N,I,spis,0
CAN,N,H,teas,0
CAN,N,I,teas,0
CAN,N,H,tnut,0
CAN,N,I,tnut,0
CAN,N,H,toba,1095.0584910066902
CAN,N,I,toba,0
CPV,N,H,acof,0
CPV,N,I,acof,0
CPV,N,H,bean,0
CPV,N,I,bean,0
CPV,N,H,chic,0
CPV,N,I,chic,0
CPV,N,H,coco,0
CPV,N,I,coco,0
CPV,N,H,cowp,0
CPV,N,I,cowp,0
CPV,N,H,fodd,0
CPV,N,I,fodd,0
CPV,N,H,lent,0
CPV,N,I,lent,0
CPV,N,H,opul,0
CPV,N,I,opul,0
CPV,N,H,othr,0
CPV,N,I,othr,0
CPV,N,H,pige,0
CPV,N,I,pige,0
CPV,N,H,rcof,0
CPV,N,I,rcof,0
CPV,N,H,spis,0
CPV,N,I,spis,0
CPV,N,H,teas,0
CPV,N,I,teas,0
CPV,N,H,tnut,0
CPV,N,I,tnut,0
CPV,N,H,toba,0
CPV,N,I,toba,0
CYM,N,H,acof,0
CYM,N,I,acof,0
CYM,N,H,bean,0
CYM,N,I,bean,0
CYM,N,H,chic,0
CYM,N,I,chic,0
CYM,N,H,coco,0
CYM,N,I,coco,0
CYM,N,H,cowp,0
CYM,N,I,cowp,0
CYM,N,H,fodd,0
CYM,N,I,fodd,0
CYM,N,H,lent,0
CYM,N,I,lent,0
CYM,N,H,opul,0
CYM,N,I,opul,0
CYM,N,H,othr,0
CYM,N,I,othr,0
CYM,N,H,pige,0
CYM,N,I,pige,0
CYM,N,H,rcof,0
CYM,N,I,rcof,0
CYM,N,H,spis,0
CYM,N,I,spis,0
CYM,N,H,teas,0
CYM,N,I,teas,0
CYM,N,H,tnut,0
CYM,N,I,tnut,0
CYM,N,H,toba,0
CYM,N,I,toba,0
CAF,N,H,acof,0.014778387223097466
CAF,N,I,acof,0
CAF,N,H,bean,0.10609543909674643
CAF,N,I,bean,0
CAF,N,H,chic,0
CAF,N,I,chic,0
CAF,N,H,coco,16.962066664729722
CAF,N,I,coco,0
CAF,N,H,cowp,0.001535039104920382
CAF,N,I,cowp,0
CAF,N,H,fodd,0
CAF,N,I,fodd,0
CAF,N,H,lent,0
CAF,N,I,lent,0
CAF,N,H,opul,50.33301549892213
CAF,N,I,opul,0
CAF,N,H,othr,4.582543060869322
CAF,N,I,othr,0
CAF,N,H,pige,0
CAF,N,I,pige,0
CAF,N,H,rcof,26.528073878058986
CAF,N,I,rcof,0
CAF,N,H,spis,3.2970561438902157
CAF,N,I,spis,0
CAF,N,H,teas,0.009425678883214078
CAF,N,I,teas,0
CAF,N,H,tnut,0
CAF,N,I,tnut,0
CAF,N,H,toba,1.6224331223078914
CAF,N,I,toba,0
TCD,N,H,acof,0
TCD,N,I,acof,0
TCD,N,H,bean,119.37490060021663
TCD,N,I,bean,0
TCD,N,H,chic,0
TCD,N,I,chic,0
TCD,N,H,coco,0
TCD,N,I,coco,0
TCD,N,H,cowp,0.03141267892843656
TCD,N,I,cowp,0
TCD,N,H,fodd,7.145886212352503e-6
TCD,N,I,fodd,0
TCD,N,H,lent,0
TCD,N,I,lent,0
TCD,N,H,opul,11.73923434028864
TCD,N,I,opul,0
TCD,N,H,othr,0
TCD,N,I,othr,0
TCD,N,H,pige,0
TCD,N,I,pige,0
TCD,N,H,rcof,0
TCD,N,I,rcof,0
TCD,N,H,spis,0
TCD,N,I,spis,0
TCD,N,H,teas,0
TCD,N,I,teas,0
TCD,N,H,tnut,0
TCD,N,I,tnut,0
TCD,N,H,toba,0.016924694979705942
TCD,N,I,toba,0
CHL,N,H,acof,0
CHL,N,I,acof,0
CHL,N,H,bean,0
CHL,N,I,bean,229.2036055547771
CHL,N,H,chic,145.42726983398498
CHL,N,I,chic,62.6515556792676
CHL,N,H,coco,0
CHL,N,I,coco,0
CHL,N,H,cowp,0
CHL,N,I,cowp,0
CHL,N,H,fodd,10403.965939203945
CHL,N,I,fodd,2952.827609246604
CHL,N,H,lent,106.11826363564197
CHL,N,I,lent,45.26413454018116
CHL,N,H,opul,1165.0605746032672
CHL,N,I,opul,509.4798654067154
CHL,N,H,othr,0
CHL,N,I,othr,0
CHL,N,H,pige,0
CHL,N,I,pige,0
CHL,N,H,rcof,0
CHL,N,I,rcof,0
CHL,N,H,spis,0
CHL,N,I,spis,0
CHL,N,H,teas,0
CHL,N,I,teas,0
CHL,N,H,tnut,1114.527191925188
CHL,N,I,tnut,1648.7847126248587
CHL,N,H,toba,0
CHL,N,I,toba,120.61577826566088
CHN,N,H,acof,3097.1906447090355
CHN,N,I,acof,0
CHN,N,H,bean,141160.45091383293
CHN,N,I,bean,44800.00802882295
CHN,N,H,chic,0
CHN,N,I,chic,0
CHN,N,H,coco,0
CHN,N,I,coco,0
CHN,N,H,cowp,0
CHN,N,I,cowp,0
CHN,N,H,fodd,352983.8159130349
CHN,N,I,fodd,114.61595901104013
CHN,N,H,lent,2849.8073285355463
CHN,N,I,lent,702.8745444586867
CHN,N,H,opul,128080.00213198048
CHN,N,I,opul,31604.549504778723
CHN,N,H,othr,7960.362392679637
CHN,N,I,othr,5308.812372635798
CHN,N,H,pige,0
CHN,N,I,pige,0
CHN,N,H,rcof,21.261549995250533
CHN,N,I,rcof,0
CHN,N,H,spis,33620.20730234397
CHN,N,I,spis,22421.513472532664
CHN,N,H,teas,352234.09727807174
CHN,N,I,teas,0
CHN,N,H,tnut,64491.64570886244
CHN,N,I,tnut,43009.856788756224
CHN,N,H,toba,255645.32606783183
CHN,N,I,toba,24.895586939639195
CXR,N,H,acof,0
CXR,N,I,acof,0
CXR,N,H,bean,0
CXR,N,I,bean,0
CXR,N,H,chic,0
CXR,N,I,chic,0
CXR,N,H,coco,0
CXR,N,I,coco,0
CXR,N,H,cowp,0
CXR,N,I,cowp,0
CXR,N,H,fodd,0
CXR,N,I,fodd,0
CXR,N,H,lent,0
CXR,N,I,lent,0
CXR,N,H,opul,1.4940969512138917
CXR,N,I,opul,0
CXR,N,H,othr,0
CXR,N,I,othr,0
CXR,N,H,pige,0
CXR,N,I,pige,0
CXR,N,H,rcof,0
CXR,N,I,rcof,0
CXR,N,H,spis,0
CXR,N,I,spis,0
CXR,N,H,teas,0
CXR,N,I,teas,0
CXR,N,H,tnut,0
CXR,N,I,tnut,0
CXR,N,H,toba,0.012054715469293324
CXR,N,I,toba,0
CCK,N,H,acof,0
CCK,N,I,acof,0
CCK,N,H,bean,0
CCK,N,I,bean,0
CCK,N,H,chic,0
CCK,N,I,chic,0
CCK,N,H,coco,0
CCK,N,I,coco,0
CCK,N,H,cowp,0
CCK,N,I,cowp,0
CCK,N,H,fodd,0
CCK,N,I,fodd,0
CCK,N,H,lent,0
CCK,N,I,lent,0
CCK,N,H,opul,0
CCK,N,I,opul,0
CCK,N,H,othr,0
CCK,N,I,othr,0
CCK,N,H,pige,0
CCK,N,I,pige,0
CCK,N,H,rcof,0
CCK,N,I,rcof,0
CCK,N,H,spis,0
CCK,N,I,spis,0
CCK,N,H,teas,0
CCK,N,I,teas,0
CCK,N,H,tnut,0
CCK,N,I,tnut,0
CCK,N,H,toba,0
CCK,N,I,toba,0
COL,N,H,acof,436256.5736515647
COL,N,I,acof,14705.2578525147
COL,N,H,bean,13167.96920700572
COL,N,I,bean,0
COL,N,H,chic,0
COL,N,I,chic,0
COL,N,H,coco,21218.245264659206
COL,N,I,coco,6338.336495871548
COL,N,H,cowp,0
COL,N,I,cowp,0
COL,N,H,fodd,3.35497740138445e-6
COL,N,I,fodd,3.267068031978387e-11
COL,N,H,lent,1849.6147472125058
COL,N,I,lent,0
COL,N,H,opul,5808.244406900731
COL,N,I,opul,0
COL,N,H,othr,0
COL,N,I,othr,0
COL,N,H,pige,0
COL,N,I,pige,0
COL,N,H,rcof,2.313869456930913
COL,N,I,rcof,0
COL,N,H,spis,45.48249154906319
COL,N,I,spis,185.41923920526796
COL,N,H,teas,21.935340253771592
COL,N,I,teas,0
COL,N,H,tnut,195.82348176521933
COL,N,I,tnut,798.3168916100989
COL,N,H,toba,2178.616137391609
COL,N,I,toba,1903.0908165051612
COM,N,H,acof,0
COM,N,I,acof,0
COM,N,H,bean,0
COM,N,I,bean,0
COM,N,H,chic,0
COM,N,I,chic,0
COM,N,H,coco,0
COM,N,I,coco,0
COM,N,H,cowp,0
COM,N,I,cowp,0
COM,N,H,fodd,0
COM,N,I,fodd,0
COM,N,H,lent,0
COM,N,I,lent,0
COM,N,H,opul,0
COM,N,I,opul,0
COM,N,H,othr,0
COM,N,I,othr,0
COM,N,H,pige,0
COM,N,I,pige,0
COM,N,H,rcof,0
COM,N,I,rcof,0
COM,N,H,spis,0
COM,N,I,spis,0
COM,N,H,teas,0
COM,N,I,teas,0
COM,N,H,tnut,0
COM,N,I,tnut,0
COM,N,H,toba,0
COM,N,I,toba,0
COK,N,H,acof,0
COK,N,I,acof,0
COK,N,H,bean,0
COK,N,I,bean,0
COK,N,H,chic,0
COK,N,I,chic,0
COK,N,H,coco,0
COK,N,I,coco,0
COK,N,H,cowp,0
COK,N,I,cowp,0
COK,N,H,fodd,0
COK,N,I,fodd,0
COK,N,H,lent,0
COK,N,I,lent,0
COK,N,H,opul,0
COK,N,I,opul,0
COK,N,H,othr,0
COK,N,I,othr,0
COK,N,H,pige,0
COK,N,I,pige,0
COK,N,H,rcof,0
COK,N,I,rcof,0
COK,N,H,spis,0
COK,N,I,spis,0
COK,N,H,teas,0
COK,N,I,teas,0
COK,N,H,tnut,0
COK,N,I,tnut,0
COK,N,H,toba,0
COK,N,I,toba,0
CRI,N,H,acof,205696.17617575976
CRI,N,I,acof,747.5889451667541
CRI,N,H,bean,3672.3866135185044
CRI,N,I,bean,8.603955401940215
CRI,N,H,chic,0
CRI,N,I,chic,0
CRI,N,H,coco,4075.403879308096
CRI,N,I,coco,0
CRI,N,H,cowp,0
CRI,N,I,cowp,0
CRI,N,H,fodd,0
CRI,N,I,fodd,0
CRI,N,H,lent,0
CRI,N,I,lent,0
CRI,N,H,opul,0
CRI,N,I,opul,0
CRI,N,H,othr,0
CRI,N,I,othr,0
CRI,N,H,pige,0
CRI,N,I,pige,0
CRI,N,H,rcof,0
CRI,N,I,rcof,0
CRI,N,H,spis,16.23108107755331
CRI,N,I,spis,1522.5459780782048
CRI,N,H,teas,0
CRI,N,I,teas,0
CRI,N,H,tnut,0.11639355255260889
CRI,N,I,tnut,10.918221567702487
CRI,N,H,toba,0
CRI,N,I,toba,191.70018449052668
CIV,N,H,acof,0
CIV,N,I,acof,0
CIV,N,H,bean,7.402238372956747
CIV,N,I,bean,0
CIV,N,H,chic,0
CIV,N,I,chic,0
CIV,N,H,coco,4.32827447356076
CIV,N,I,coco,0
CIV,N,H,cowp,8.329241256039469e-4
CIV,N,I,cowp,0
CIV,N,H,fodd,0
CIV,N,I,fodd,0
CIV,N,H,lent,0
CIV,N,I,lent,0
CIV,N,H,opul,2.435778002107728
CIV,N,I,opul,0
CIV,N,H,othr,247.76293651176425
CIV,N,I,othr,0
CIV,N,H,pige,0
CIV,N,I,pige,0
CIV,N,H,rcof,0.020257307189358066
CIV,N,I,rcof,0
CIV,N,H,spis,385.1265597308403
CIV,N,I,spis,0
CIV,N,H,teas,0
CIV,N,I,teas,0
CIV,N,H,tnut,698.280494862977
CIV,N,I,tnut,0
CIV,N,H,toba,1.1130388993890076e-4
CIV,N,I,toba,0
HRV,N,H,acof,0
HRV,N,I,acof,0
HRV,N,H,bean,33.09055480970464
HRV,N,I,bean,0
HRV,N,H,chic,0
HRV,N,I,chic,0
HRV,N,H,coco,0
HRV,N,I,coco,0
HRV,N,H,cowp,0.019455750166199434
HRV,N,I,cowp,0
HRV,N,H,fodd,3618.788780083768
HRV,N,I,fodd,42.938534613613264
HRV,N,H,lent,0.7539728458655902
HRV,N,I,lent,0
HRV,N,H,opul,37.74588314218323
HRV,N,I,opul,0.09380772601694867
HRV,N,H,othr,0
HRV,N,I,othr,0
HRV,N,H,pige,0
HRV,N,I,pige,0
HRV,N,H,rcof,0
HRV,N,I,rcof,0
HRV,N,H,spis,0
HRV,N,I,spis,0
HRV,N,H,teas,0
HRV,N,I,teas,0
HRV,N,H,tnut,75.0641850252336
HRV,N,I,tnut,529.6745429896107
HRV,N,H,toba,0.06161821017732623
HRV,N,I,toba,47.053206480862364
CUB,N,H,acof,1718.9958263093413
CUB,N,I,acof,0
CUB,N,H,bean,6147.935016849118
CUB,N,I,bean,0
CUB,N,H,chic,0
CUB,N,I,chic,0
CUB,N,H,coco,244.17209315105075
CUB,N,I,coco,0
CUB,N,H,cowp,0
CUB,N,I,cowp,0
CUB,N,H,fodd,0
CUB,N,I,fodd,0
CUB,N,H,lent,0
CUB,N,I,lent,0
CUB,N,H,opul,0
CUB,N,I,opul,0
CUB,N,H,othr,0
CUB,N,I,othr,0
CUB,N,H,pige,0
CUB,N,I,pige,0
CUB,N,H,rcof,0
CUB,N,I,rcof,0
CUB,N,H,spis,0
CUB,N,I,spis,0
CUB,N,H,teas,0
CUB,N,I,teas,0
CUB,N,H,tnut,0
CUB,N,I,tnut,0
CUB,N,H,toba,0
CUB,N,I,toba,3124.2102606625067
CUW,N,H,acof,0
CUW,N,I,acof,0
CUW,N,H,bean,0
CUW,N,I,bean,0
CUW,N,H,chic,0
CUW,N,I,chic,0
CUW,N,H,coco,0
CUW,N,I,coco,0
CUW,N,H,cowp,0
CUW,N,I,cowp,0
CUW,N,H,fodd,0
CUW,N,I,fodd,0
CUW,N,H,lent,0
CUW,N,I,lent,0
CUW,N,H,opul,0
CUW,N,I,opul,0
CUW,N,H,othr,0
CUW,N,I,othr,0
CUW,N,H,pige,0
CUW,N,I,pige,0
CUW,N,H,rcof,0
CUW,N,I,rcof,0
CUW,N,H,spis,0
CUW,N,I,spis,0
CUW,N,H,teas,0
CUW,N,I,teas,0
CUW,N,H,tnut,0
CUW,N,I,tnut,0
CUW,N,H,toba,0
CUW,N,I,toba,0
CZE,N,H,acof,0
CZE,N,I,acof,0
CZE,N,H,bean,0
CZE,N,I,bean,0
CZE,N,H,chic,0
CZE,N,I,chic,0
CZE,N,H,coco,0
CZE,N,I,coco,0
CZE,N,H,cowp,0
CZE,N,I,cowp,0
CZE,N,H,fodd,6934.419698650885
CZE,N,I,fodd,51.69473186926958
CZE,N,H,lent,0
CZE,N,I,lent,0
CZE,N,H,opul,137.0697433831368
CZE,N,I,opul,0
CZE,N,H,othr,63.89800812700202
CZE,N,I,othr,581.943893459219
CZE,N,H,pige,0
CZE,N,I,pige,0
CZE,N,H,rcof,0
CZE,N,I,rcof,0
CZE,N,H,spis,18.45886965398186
CZE,N,I,spis,168.11207100805657
CZE,N,H,teas,0
CZE,N,I,teas,0
CZE,N,H,tnut,0.5736026063721484
CZE,N,I,tnut,5.22402095575921
CZE,N,H,toba,0
CZE,N,I,toba,0.003697984663061659
COD,N,H,acof,146.70821467719642
COD,N,I,acof,0
COD,N,H,bean,1623.9029433655257
COD,N,I,bean,0.05647464287542581
COD,N,H,chic,0
COD,N,I,chic,0
COD,N,H,coco,555.4548697220542
COD,N,I,coco,0
COD,N,H,cowp,26.547308151451944
COD,N,I,cowp,0
COD,N,H,fodd,1.2969310875243746e-11
COD,N,I,fodd,0
COD,N,H,lent,0
COD,N,I,lent,0
COD,N,H,opul,567.7129544756201
COD,N,I,opul,0
COD,N,H,othr,412.23612489988784
COD,N,I,othr,0.02084088202436683
COD,N,H,pige,55.074014254676506
COD,N,I,pige,0
COD,N,H,rcof,865.7086760626464
COD,N,I,rcof,0
COD,N,H,spis,8428.230314933475
COD,N,I,spis,0.4260950306381452
COD,N,H,teas,113.4804172177903
COD,N,I,teas,0
COD,N,H,tnut,0
COD,N,I,tnut,0
COD,N,H,toba,89.11986871608457
COD,N,I,toba,0.07184189549218677
DNK,N,H,acof,0
DNK,N,I,acof,0
DNK,N,H,bean,0
DNK,N,I,bean,0
DNK,N,H,chic,0
DNK,N,I,chic,0
DNK,N,H,coco,0
DNK,N,I,coco,0
DNK,N,H,cowp,0
DNK,N,I,cowp,0
DNK,N,H,fodd,20450.39232514307
DNK,N,I,fodd,3383.1684369049012
DNK,N,H,lent,0
DNK,N,I,lent,0
DNK,N,H,opul,0.0038432789668248254
DNK,N,I,opul,46.949494844388305
DNK,N,H,othr,0
DNK,N,I,othr,0
DNK,N,H,pige,0
DNK,N,I,pige,0
DNK,N,H,rcof,0
DNK,N,I,rcof,0
DNK,N,H,spis,0
DNK,N,I,spis,8.73994709322291
DNK,N,H,teas,0
DNK,N,I,teas,0
DNK,N,H,tnut,0
DNK,N,I,tnut,0.7097255127607163
DNK,N,H,toba,0
DNK,N,I,toba,0.03872394632641604
DJI,N,H,acof,0
DJI,N,I,acof,0
DJI,N,H,bean,0
DJI,N,I,bean,0
DJI,N,H,chic,0
DJI,N,I,chic,0
DJI,N,H,coco,0
DJI,N,I,coco,0
DJI,N,H,cowp,0
DJI,N,I,cowp,0
DJI,N,H,fodd,0
DJI,N,I,fodd,0
DJI,N,H,lent,0
DJI,N,I,lent,0
DJI,N,H,opul,0
DJI,N,I,opul,0
DJI,N,H,othr,0
DJI,N,I,othr,0
DJI,N,H,pige,0
DJI,N,I,pige,0
DJI,N,H,rcof,0
DJI,N,I,rcof,0
DJI,N,H,spis,8.820295244014
DJI,N,I,spis,19.6531084167146
DJI,N,H,teas,0
DJI,N,I,teas,0
DJI,N,H,tnut,0
DJI,N,I,tnut,0
DJI,N,H,toba,0
DJI,N,I,toba,0
DOM,N,H,acof,19052.238047312887
DOM,N,I,acof,0
DOM,N,H,bean,7802.289944585224
DOM,N,I,bean,0
DOM,N,H,chic,0.13418354415210054
DOM,N,I,chic,0
DOM,N,H,coco,16413.223512882105
DOM,N,I,coco,0
DOM,N,H,cowp,0.005590980923025415
DOM,N,I,cowp,0
DOM,N,H,fodd,0
DOM,N,I,fodd,0
DOM,N,H,lent,0
DOM,N,I,lent,0
DOM,N,H,opul,1073.6293640468539
DOM,N,I,opul,0
DOM,N,H,othr,0
DOM,N,I,othr,86.15895713091825
DOM,N,H,pige,924.9284960962062
DOM,N,I,pige,0
DOM,N,H,rcof,0
DOM,N,I,rcof,0
DOM,N,H,spis,0
DOM,N,I,spis,3243.251026929939
DOM,N,H,teas,0
DOM,N,I,teas,0
DOM,N,H,tnut,0
DOM,N,I,tnut,3008.272080354837
DOM,N,H,toba,0.1789113895368133
DOM,N,I,toba,6652.784241692264
DMA,N,H,acof,0
DMA,N,I,acof,0
DMA,N,H,bean,0
DMA,N,I,bean,0
DMA,N,H,chic,0
DMA,N,I,chic,0
DMA,N,H,coco,0
DMA,N,I,coco,0
DMA,N,H,cowp,0
DMA,N,I,cowp,0
DMA,N,H,fodd,0
DMA,N,I,fodd,0
DMA,N,H,lent,0
DMA,N,I,lent,0
DMA,N,H,opul,0
DMA,N,I,opul,0
DMA,N,H,othr,0
DMA,N,I,othr,0
DMA,N,H,pige,0
DMA,N,I,pige,0
DMA,N,H,rcof,0
DMA,N,I,rcof,0
DMA,N,H,spis,9.13827410195694
DMA,N,I,spis,0
DMA,N,H,teas,0
DMA,N,I,teas,0
DMA,N,H,tnut,0
DMA,N,I,tnut,0
DMA,N,H,toba,0
DMA,N,I,toba,0
ECU,N,H,acof,2783.9979033206378
ECU,N,I,acof,4399.449695259806
ECU,N,H,bean,14395.502429105536
ECU,N,I,bean,0.6042234297271092
ECU,N,H,chic,0
ECU,N,I,chic,0
ECU,N,H,coco,22929.817893727526
ECU,N,I,coco,97194.98519065531
ECU,N,H,cowp,0
ECU,N,I,cowp,0.006591528422517164
ECU,N,H,fodd,8.087876455177397e-7
ECU,N,I,fodd,0
ECU,N,H,lent,1805.8151236824635
ECU,N,I,lent,0
ECU,N,H,opul,4101.891567201041
ECU,N,I,opul,0
ECU,N,H,othr,994.0048278172727
ECU,N,I,othr,8795.192271345844
ECU,N,H,pige,0
ECU,N,I,pige,0
ECU,N,H,rcof,5993.0175440812145
ECU,N,I,rcof,9725.404695365114
ECU,N,H,spis,363.11126756397334
ECU,N,I,spis,3212.8952410124716
ECU,N,H,teas,54.468334571180634
ECU,N,I,teas,0
ECU,N,H,tnut,0
ECU,N,I,tnut,0
ECU,N,H,toba,85.73930518157975
