iso3c,country,animal,system_1,system_2,product,tonnes_per_head,gapfilled,gf_int,gf_int_prod
BGD,Bangladesh,sheep,dairy,All systems,milk,0.02959618394142713,NA,0.03856620987145358,0.02959618394142713
BGD,Bangladesh,sheep,dairy,All systems,meat,0.004485007954998258,NA,0.03856620987145358,0.008970025930026448
BGD,Bangladesh,sheep,non-dairy,All systems,milk,0,NA,0.03856620987145358,0.02959618394142713
BGD,Bangladesh,sheep,non-dairy,All systems,meat,0.00448501797502819,NA,0.03856620987145358,0.008970025930026448
BRB,Barbados,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
BRB,Barbados,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
BRB,Barbados,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
BRB,Barbados,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
BRB,Barbados,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
BRB,Barbados,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
BRB,Barbados,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
BRB,Barbados,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
BRB,Barbados,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
BRB,Barbados,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
BRB,Barbados,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
BRB,Barbados,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
BRB,Barbados,sheep,dairy,All systems,milk,0,NA,0.007793382103552267,0
BRB,Barbados,sheep,dairy,All systems,meat,0,NA,0.007793382103552267,0.007793382103552267
BRB,Barbados,sheep,non-dairy,All systems,milk,0,NA,0.007793382103552267,0
BRB,Barbados,sheep,non-dairy,All systems,meat,0.007793382103552267,NA,0.007793382103552267,0.007793382103552267
BLR,Belarus,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
BLR,Belarus,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
BLR,Belarus,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
BLR,Belarus,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
BLR,Belarus,cows,dairy,All systems,milk,1.4755275308769764,NA,1.553601249701437,1.4755275308769764
BLR,Belarus,cows,dairy,All systems,meat,0.07807371882446072,NA,1.553601249701437,0.07807371882446072
BLR,Belarus,cows,non-dairy,All systems,milk,0,NA,1.553601249701437,1.4755275308769764
BLR,Belarus,cows,non-dairy,All systems,meat,0,NA,1.553601249701437,0.07807371882446072
BLR,Belarus,goats,dairy,All systems,milk,0.3025425192630455,NA,0.3148782839748222,0.3025425192630455
BLR,Belarus,goats,dairy,All systems,meat,0.012335764711776711,NA,0.3148782839748222,0.012335764711776711
BLR,Belarus,goats,non-dairy,All systems,milk,0,NA,0.3148782839748222,0.3025425192630455
BLR,Belarus,goats,non-dairy,All systems,meat,0,NA,0.3148782839748222,0.012335764711776711
BLR,Belarus,sheep,dairy,All systems,milk,0,NA,0.00832797962771153,0
BLR,Belarus,sheep,dairy,All systems,meat,0,NA,0.00832797962771153,0.00832797962771153
BLR,Belarus,sheep,non-dairy,All systems,milk,0,NA,0.00832797962771153,0
BLR,Belarus,sheep,non-dairy,All systems,meat,0.00832797962771153,NA,0.00832797962771153,0.00832797962771153
BEL,Belgium,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
BEL,Belgium,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
BEL,Belgium,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
BEL,Belgium,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
BEL,Belgium,cows,dairy,All systems,milk,2.2434697140349162,NA,2.460401806463175,2.2434697140349162
BEL,Belgium,cows,dairy,All systems,meat,0.10118431222326374,NA,2.460401806463175,0.21693209242825856
BEL,Belgium,cows,non-dairy,All systems,milk,0,NA,2.460401806463175,2.2434697140349162
BEL,Belgium,cows,non-dairy,All systems,meat,0.11574778020499482,NA,2.460401806463175,0.21693209242825856
BEL,Belgium,goats,dairy,All systems,milk,0.2518789533759063,NA,0.2628604381027077,0.2518789533759063
BEL,Belgium,goats,dairy,All systems,meat,0.010981484726801365,NA,0.2628604381027077,0.010981484726801365
BEL,Belgium,goats,non-dairy,All systems,milk,0,NA,0.2628604381027077,0.2518789533759063
BEL,Belgium,goats,non-dairy,All systems,meat,0,NA,0.2628604381027077,0.010981484726801365
BEL,Belgium,sheep,dairy,All systems,milk,0,NA,0.01236483252030408,0
BEL,Belgium,sheep,dairy,All systems,meat,0,NA,0.01236483252030408,0.01236483252030408
BEL,Belgium,sheep,non-dairy,All systems,milk,0,NA,0.01236483252030408,0
BEL,Belgium,sheep,non-dairy,All systems,meat,0.01236483252030408,NA,0.01236483252030408,0.01236483252030408
BLZ,Belize,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
BLZ,Belize,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
BLZ,Belize,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
BLZ,Belize,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
BLZ,Belize,cows,dairy,All systems,milk,0,NA,0.03248939207824517,0
BLZ,Belize,cows,dairy,All systems,meat,0,NA,0.03248939207824517,0.03248939207824517
BLZ,Belize,cows,non-dairy,All systems,milk,0,NA,0.03248939207824517,0
BLZ,Belize,cows,non-dairy,All systems,meat,0.03248939207824517,NA,0.03248939207824517,0.03248939207824517
BLZ,Belize,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
BLZ,Belize,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
BLZ,Belize,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
BLZ,Belize,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
BLZ,Belize,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
BLZ,Belize,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
BLZ,Belize,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
BLZ,Belize,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
BEN,Benin,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
BEN,Benin,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
BEN,Benin,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
BEN,Benin,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
BEN,Benin,cows,dairy,All systems,milk,0.04215676121013149,NA,0.06271654155643046,0.04215676121013149
BEN,Benin,cows,dairy,All systems,meat,0.01016354060324346,NA,0.06271654155643046,0.020559780346298975
BEN,Benin,cows,non-dairy,All systems,milk,0,NA,0.06271654155643046,0.04215676121013149
BEN,Benin,cows,non-dairy,All systems,meat,0.010396239743055513,NA,0.06271654155643046,0.020559780346298975
BEN,Benin,goats,dairy,All systems,milk,0.016348034927422123,NA,0.030469751750272264,0.016348034927422123
BEN,Benin,goats,dairy,All systems,meat,0.0070608545512067305,NA,0.030469751750272264,0.014121716822850142
BEN,Benin,goats,non-dairy,All systems,milk,0,NA,0.030469751750272264,0.016348034927422123
BEN,Benin,goats,non-dairy,All systems,meat,0.007060862271643411,NA,0.030469751750272264,0.014121716822850142
BEN,Benin,sheep,dairy,All systems,milk,0,NA,0.00353793315847419,0
BEN,Benin,sheep,dairy,All systems,meat,0,NA,0.00353793315847419,0.00353793315847419
BEN,Benin,sheep,non-dairy,All systems,milk,0,NA,0.00353793315847419,0
BEN,Benin,sheep,non-dairy,All systems,meat,0.00353793315847419,NA,0.00353793315847419,0.00353793315847419
BMU,Bermuda,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
BMU,Bermuda,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
BMU,Bermuda,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
BMU,Bermuda,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
BMU,Bermuda,cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
BMU,Bermuda,cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
BMU,Bermuda,cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
BMU,Bermuda,cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
BMU,Bermuda,goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
BMU,Bermuda,goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
BMU,Bermuda,goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
BMU,Bermuda,goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
BMU,Bermuda,sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
BMU,Bermuda,sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
BMU,Bermuda,sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
BMU,Bermuda,sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
BTN,Bhutan,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
BTN,Bhutan,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
BTN,Bhutan,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
BTN,Bhutan,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
BTN,Bhutan,cows,dairy,All systems,milk,0.07843242198710983,NA,0.10143762987818761,0.07843242198710983
BTN,Bhutan,cows,dairy,All systems,meat,0.023005207891077774,NA,0.10143762987818761,0.023005207891077774
BTN,Bhutan,cows,non-dairy,All systems,milk,0,NA,0.10143762987818761,0.07843242198710983
BTN,Bhutan,cows,non-dairy,All systems,meat,0,NA,0.10143762987818761,0.023005207891077774
BTN,Bhutan,goats,dairy,All systems,milk,0,NA,0.00596435126723554,0
BTN,Bhutan,goats,dairy,All systems,meat,0,NA,0.00596435126723554,0.00596435126723554
BTN,Bhutan,goats,non-dairy,All systems,milk,0,NA,0.00596435126723554,0
BTN,Bhutan,goats,non-dairy,All systems,meat,0.00596435126723554,NA,0.00596435126723554,0.00596435126723554
BTN,Bhutan,sheep,dairy,All systems,milk,0,NA,0.004791924917697307,0
BTN,Bhutan,sheep,dairy,All systems,meat,0,NA,0.004791924917697307,0.004791924917697307
BTN,Bhutan,sheep,non-dairy,All systems,milk,0,NA,0.004791924917697307,0
BTN,Bhutan,sheep,non-dairy,All systems,meat,0.004791924917697307,NA,0.004791924917697307,0.004791924917697307
BOL,Bolivia,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
BOL,Bolivia,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
BOL,Bolivia,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
BOL,Bolivia,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
BOL,Bolivia,cows,dairy,All systems,milk,0.8477156520046008,NA,0.940224426235004,0.8477156520046008
BOL,Bolivia,cows,dairy,All systems,meat,0.05860982242432222,NA,0.940224426235004,0.09250877423040324
BOL,Bolivia,cows,non-dairy,All systems,milk,0,NA,0.940224426235004,0.8477156520046008
BOL,Bolivia,cows,non-dairy,All systems,meat,0.033898951806081025,NA,0.940224426235004,0.09250877423040324
BOL,Bolivia,goats,dairy,All systems,milk,0.015079528519496042,NA,0.02783462462953292,0.015079528519496042
BOL,Bolivia,goats,dairy,All systems,meat,0.006377548355396516,NA,0.02783462462953292,0.01275509611003688
BOL,Bolivia,goats,non-dairy,All systems,milk,0,NA,0.02783462462953292,0.015079528519496042
BOL,Bolivia,goats,non-dairy,All systems,meat,0.006377547754640362,NA,0.02783462462953292,0.01275509611003688
BOL,Bolivia,sheep,dairy,All systems,milk,0.011373623432667136,NA,0.025801195074991828,0.011373623432667136
BOL,Bolivia,sheep,dairy,All systems,meat,0.007213785669587687,NA,0.025801195074991828,0.014427571642324694
BOL,Bolivia,sheep,non-dairy,All systems,milk,0,NA,0.025801195074991828,0.011373623432667136
BOL,Bolivia,sheep,non-dairy,All systems,meat,0.007213785972737006,NA,0.025801195074991828,0.014427571642324694
BES,"Bonaire, Sint Eustatius and Saba",buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
BES,"Bonaire, Sint Eustatius and Saba",buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
BES,"Bonaire, Sint Eustatius and Saba",buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
BES,"Bonaire, Sint Eustatius and Saba",buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
BES,"Bonaire, Sint Eustatius and Saba",cows,dairy,All systems,milk,0.8080599509240552,rate gf with global mean,0,0.6443353857041486
BES,"Bonaire, Sint Eustatius and Saba",cows,dairy,All systems,meat,0.039051365221052056,rate gf with global mean,0,0.04979231432360938
BES,"Bonaire, Sint Eustatius and Saba",cows,non-dairy,All systems,milk,0,rate gf with global mean,0,0.6443353857041486
BES,"Bonaire, Sint Eustatius and Saba",cows,non-dairy,All systems,meat,0.02339309454544167,rate gf with global mean,0,0.04979231432360938
BES,"Bonaire, Sint Eustatius and Saba",goats,dairy,All systems,milk,0.04908715204938509,rate gf with global mean,0,0.036853123384769114
BES,"Bonaire, Sint Eustatius and Saba",goats,dairy,All systems,meat,0.004630891527368827,rate gf with global mean,0,0.006732853074592355
BES,"Bonaire, Sint Eustatius and Saba",goats,non-dairy,All systems,milk,0,rate gf with global mean,0,0.036853123384769114
BES,"Bonaire, Sint Eustatius and Saba",goats,non-dairy,All systems,meat,0.004337048018707056,rate gf with global mean,0,0.006732853074592355
BES,"Bonaire, Sint Eustatius and Saba",sheep,dairy,All systems,milk,0.022573503367670982,rate gf with global mean,0,0.01776753168294103
BES,"Bonaire, Sint Eustatius and Saba",sheep,dairy,All systems,meat,0.0033317425066137544,rate gf with global mean,0,0.007394704992069966
BES,"Bonaire, Sint Eustatius and Saba",sheep,non-dairy,All systems,milk,0,rate gf with global mean,0,0.01776753168294103
BES,"Bonaire, Sint Eustatius and Saba",sheep,non-dairy,All systems,meat,0.0060631695734751365,rate gf with global mean,0,0.007394704992069966
BIH,Bosnia & Herzegovina,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
BIH,Bosnia & Herzegovina,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
BIH,Bosnia & Herzegovina,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
BIH,Bosnia & Herzegovina,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
BIH,Bosnia & Herzegovina,cows,dairy,All systems,milk,0.9406868424145899,NA,1.0290393624365737,0.9406868424145899
BIH,Bosnia & Herzegovina,cows,dairy,All systems,meat,0.0883525200219838,NA,1.0290393624365737,0.0883525200219838
BIH,Bosnia & Herzegovina,cows,non-dairy,All systems,milk,0,NA,1.0290393624365737,0.9406868424145899
BIH,Bosnia & Herzegovina,cows,non-dairy,All systems,meat,0,NA,1.0290393624365737,0.0883525200219838
BIH,Bosnia & Herzegovina,goats,dairy,All systems,milk,0,NA,0.010548438667217037,0
BIH,Bosnia & Herzegovina,goats,dairy,All systems,meat,0,NA,0.010548438667217037,0.010548438667217037
BIH,Bosnia & Herzegovina,goats,non-dairy,All systems,milk,0,NA,0.010548438667217037,0
BIH,Bosnia & Herzegovina,goats,non-dairy,All systems,meat,0.010548438667217037,NA,0.010548438667217037,0.010548438667217037
BIH,Bosnia & Herzegovina,sheep,dairy,All systems,milk,0.025473098672058533,NA,0.05506917514056963,0.025473098672058533
BIH,Bosnia & Herzegovina,sheep,dairy,All systems,meat,0.014798048491353176,NA,0.05506917514056963,0.029596076468511097
BIH,Bosnia & Herzegovina,sheep,non-dairy,All systems,milk,0,NA,0.05506917514056963,0.025473098672058533
BIH,Bosnia & Herzegovina,sheep,non-dairy,All systems,meat,0.01479802797715792,NA,0.05506917514056963,0.029596076468511097
BWA,Botswana,buffalo,dairy,All systems,milk,0.05744750998860241,rate gf with global mean,0,0.03222343089015859
BWA,Botswana,buffalo,dairy,All systems,meat,0.004425067881649755,rate gf with global mean,0,0.0076625564537693355
BWA,Botswana,buffalo,non-dairy,All systems,milk,0,rate gf with global mean,0,0.03222343089015859
BWA,Botswana,buffalo,non-dairy,All systems,meat,0.00923563727158656,rate gf with global mean,0,0.0076625564537693355
BWA,Botswana,cows,dairy,All systems,milk,0.11155360407490703,NA,0.1458568190345115,0.11155360407490703
BWA,Botswana,cows,dairy,All systems,meat,0.021994733911428244,NA,0.1458568190345115,0.034303214959604485
